RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL
1,0,01388,Robert Gamez,466
2,0,06567,Vijay Singh,450
3,0,07457,Steve Flesch,433
4,0,21961,Charles Howell III,428
5,0,01619,Skip Kendall,427
6,0,20498,Briny Baird,418
7,0,07867,Woody Austin,416
8,0,20663,Brenden Pappas,415
9,0,20548,Hidemichi Tanaka,409
10,0,08123,Jeff Brehaut,406
11,0,10809,Jim Furyk,404
11,0,20645,John Senden,404
13,0,08075,Jerry Kelly,402
14,0,20229,Stewart Cink,401
15,0,12510,Chad Campbell,399
16,0,01139,Olin Browne,397
17,0,01948,Tim Petrovic,396
18,0,02239,Scott Verplank,394
19,0,01381,Fred Funk,393
20,0,24925,Jonathan Byrd,391
20,0,08931,Glen Day,391
20,0,12782,Tim Herron,391
23,0,06251,Chris DiMarco,390
23,0,01941,Tom Pernice Jr.,390
25,0,02104,Jeff Sluman,384
26,0,01024,Billy Andrade,382
27,0,06332,Neal Lancaster,380
28,0,24357,K.J. Choi,378
29,0,07721,Pat Bates,376
30,0,20095,Carl Paulson,375
31,0,22548,Patrick Sheehan,374
32,0,01766,Billy Mayfair,370
33,0,06004,Stephen Ames,369
34,0,06621,Joe Durant,368
35,0,19824,Craig Barlow,364
35,0,01945,Kenny Perry,364
37,0,06078,Esteban Toledo,362
38,0,01361,Dan Forsman,360
39,0,23541,Ben Crane,358
40,0,08633,Per-Ulrik Johansson,357
41,0,01161,Mark Calcavecchia,355
41,0,22293,Heath Slocum,355
43,0,01320,Bob Estes,351
43,0,20436,Garrett Willis,351
45,0,20593,Greg Chalmers,350
45,0,12705,Cliff Kresge,350
47,0,12823,Carlos Franco,349
48,0,08337,Mike Heinen,348
48,0,01685,J.L. Lewis,348
48,0,12660,Jesper Parnevik,348
51,0,23621,Rory Sabbatini,347
52,0,20121,Todd Fischer,346
52,0,01938,David Peoples,346
54,0,08339,Spike McRoy,345
55,0,23338,David Gossett,344
56,0,01329,Brad Faxon,341
56,0,06515,Shaun Micheel,341
56,0,20127,Chris Riley,341
56,0,06595,Kevin Sutherland,341
56,0,02214,Kirk Triplett,341
61,0,20472,Alex Cejka,334
62,0,20098,Stuart Appleby,333
62,0,21739,Aaron Barber,333
