RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,# OF BIRDIES,TOTAL ROUNDS
1,0,06567,Vijay Singh,4.41,450,102
2,0,01553,John Huston,4.28,321,75
3,0,08793,Tiger Woods,4.26,290,68
4,0,01161,Mark Calcavecchia,4.23,355,84
5,0,06251,Chris DiMarco,4.19,390,93
6,0,20157,Retief Goosen,4.17,267,64
7,0,06004,Stephen Ames,4.15,369,89
8,0,10885,Robert Allenby,4.10,328,80
8,0,23552,Hank Kuehne,4.10,291,71
8,0,02239,Scott Verplank,4.10,394,96
11,0,01388,Robert Gamez,4.09,466,114
11,0,01706,Davis Love III,4.09,323,79
13,0,01810,Phil Mickelson,4.04,323,80
14,0,20663,Brenden Pappas,4.03,415,103
14,0,10423,Mike Weir,4.03,302,75
16,0,20229,Stewart Cink,4.01,401,100
16,0,07457,Steve Flesch,4.01,433,108
18,0,07867,Woody Austin,4.00,416,104
18,0,01226,Fred Couples,4.00,268,67
18,0,10809,Jim Furyk,4.00,404,101
18,0,22046,Geoff Ogilvy,4.00,328,82
18,0,08375,Paul Stankowski,4.00,268,67
23,0,06643,Paul Goydos,3.95,328,83
23,0,08337,Mike Heinen,3.95,348,88
23,0,20572,Rod Pampling,3.95,328,83
26,0,20098,Stuart Appleby,3.92,333,85
26,0,10860,Justin Leonard,3.92,294,75
26,0,10107,Deane Pappas,3.92,286,73
29,0,19824,Craig Barlow,3.91,364,93
29,0,12510,Chad Campbell,3.91,399,102
29,0,12782,Tim Herron,3.91,391,100
32,0,10733,Kent Jones,3.90,273,70
33,0,23541,Ben Crane,3.89,358,92
33,0,10585,Scott McCarron,3.89,315,81
35,0,12652,Cameron Beckman,3.88,322,83
35,0,01619,Skip Kendall,3.88,427,110
37,0,24925,Jonathan Byrd,3.87,391,101
37,0,08931,Glen Day,3.87,391,101
37,0,08075,Jerry Kelly,3.87,402,104
37,0,01677,Tom Lehman,3.87,317,82
37,0,22913,John Rollins,3.87,329,85
42,0,01320,Bob Estes,3.86,351,91
42,0,23034,Brent Schwarzrock,3.86,224,58
44,0,22371,Aaron Baddeley,3.84,257,67
44,0,06581,David Sutherland,3.84,280,73
46,0,20498,Briny Baird,3.83,418,109
46,0,06621,Joe Durant,3.83,368,96
48,0,01024,Billy Andrade,3.82,382,100
48,0,01941,Tom Pernice Jr.,3.82,390,102
50,0,01948,Tim Petrovic,3.81,396,104
50,0,25345,Carl Pettersson,3.81,301,79
52,0,02246,Duffy Waldorf,3.80,327,86
53,0,08123,Jeff Brehaut,3.79,406,107
53,0,20127,Chris Riley,3.79,341,90
53,0,02206,David Toms,3.79,307,81
53,0,02214,Kirk Triplett,3.79,341,90
57,0,19825,Darren Clarke,3.78,204,54
57,0,21805,Harrison Frazar,3.78,321,85
57,0,08537,J.P. Hayes,3.78,299,79
57,0,07749,Brett Quigley,3.78,333,88
57,0,20645,John Senden,3.78,404,107
57,0,22548,Patrick Sheehan,3.78,374,99
63,0,01945,Kenny Perry,3.75,364,97
64,0,23338,David Gossett,3.74,344,92
64,0,01707,Steve Lowery,3.74,299,80
66,0,01457,Jay Haas,3.73,310,83
66,0,23621,Rory Sabbatini,3.73,347,93
68,0,21961,Charles Howell III,3.72,428,115
68,0,08633,Per-Ulrik Johansson,3.72,357,96
