RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# BIRDIES/EAGLES,# HOLES
1,0,06567,Vijay Singh,25.22,463,1836
2,0,08793,Tiger Woods,25.00,306,1224
3,0,01553,John Huston,24.59,332,1350
4,0,06251,Chris DiMarco,23.89,400,1674
5,0,20157,Retief Goosen,23.78,274,1152
6,0,01388,Robert Gamez,23.73,487,2052
7,0,23552,Hank Kuehne,23.63,302,1278
8,0,01161,Mark Calcavecchia,23.61,357,1512
9,0,06004,Stephen Ames,23.60,378,1602
10,0,01706,Davis Love III,23.56,335,1422
11,0,10885,Robert Allenby,23.40,337,1440
12,0,08375,Paul Stankowski,23.38,282,1206
13,0,02239,Scott Verplank,23.21,401,1728
14,0,20663,Brenden Pappas,23.19,430,1854
15,0,01810,Phil Mickelson,23.06,332,1440
16,0,10423,Mike Weir,23.04,311,1350
17,0,10809,Jim Furyk,22.99,418,1818
18,0,07867,Woody Austin,22.97,430,1872
19,0,22046,Geoff Ogilvy,22.90,338,1476
20,0,07457,Steve Flesch,22.74,442,1944
21,0,20229,Stewart Cink,22.72,409,1800
22,0,12510,Chad Campbell,22.66,416,1836
22,0,08337,Mike Heinen,22.66,359,1584
24,0,01226,Fred Couples,22.55,272,1206
25,0,06643,Paul Goydos,22.49,336,1494
26,0,19824,Craig Barlow,22.40,375,1674
27,0,20572,Rod Pampling,22.36,334,1494
28,0,20098,Stuart Appleby,22.35,342,1530
29,0,12782,Tim Herron,22.28,401,1800
30,0,08075,Jerry Kelly,22.17,415,1872
31,0,10860,Justin Leonard,22.15,299,1350
32,0,12652,Cameron Beckman,22.09,330,1494
32,0,01677,Tom Lehman,22.09,326,1476
32,0,10585,Scott McCarron,22.09,322,1458
35,0,10107,Deane Pappas,22.07,290,1314
36,0,22371,Aaron Baddeley,22.06,266,1206
37,0,19825,Darren Clarke,22.02,214,972
38,0,10733,Kent Jones,21.98,277,1260
39,0,20498,Briny Baird,21.97,431,1962
40,0,08931,Glen Day,21.95,399,1818
41,0,23541,Ben Crane,21.92,363,1656
41,0,06581,David Sutherland,21.92,288,1314
43,0,01941,Tom Pernice Jr.,21.90,402,1836
44,0,24925,Jonathan Byrd,21.89,398,1818
45,0,01948,Tim Petrovic,21.85,409,1872
46,0,01619,Skip Kendall,21.82,432,1980
