RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE (FEET),# OF ATTEMPTS,GIR RANK
168,0,21806,Paul Gow,37' 4",37934.833,1015,Over
168,0,22212,Craig Lile,37' 4",46102.333,1235,Under
174,0,25273,Andrew Buckle,37' 6",44938.917,1198,Over
174,0,26360,Bubba Dickerson,37' 6",28593.333,762,Over
174,0,20574,Mathew Goggin,37' 6",58366.000,1557,Under
174,0,21961,Charles Howell III,37' 6",44477.167,1187,Under
178,0,22892,Jason Gore,37' 8",52722.417,1400,Under
178,0,21660,Jason Schultz,37' 8",35506.417,943,Over
180,0,20378,Mathias Grönberg,37' 10",59448.833,1571,Under
180,0,24924,Bill Haas,37' 10",55648.917,1470,Under
180,0,25396,Kevin Na,37' 10",52939.250,1398,Under
180,0,12714,Chris Tidland,37' 10",34501.750,911,Over
184,0,24457,Jaco Van Zyl,37' 11",29939.417,789,Over
185,0,22621,Ben Curtis,38' 1",43409.333,1140,Over
186,0,24357,K.J. Choi,38' 3",46712.500,1220,Under
186,0,27141,J.B. Holmes,38' 3",43713.417,1143,Over
186,0,23800,Bryce Molder,38' 3",33544.167,877,Over
189,0,24980,Scott Gutschewski,38' 5",39846.833,1037,Over
190,0,21350,Ryuji Imada,38' 8",61461.000,1591,Under
190,0,08375,Paul Stankowski,38' 8",29107.500,752,Over
192,0,01249,John Daly,38' 9",33860.417,873,Over
193,0,06595,Kevin Sutherland,38' 10",47873.333,1233,Under
193,0,25892,Steve Wheatcroft,38' 10",42294.250,1088,Over
195,0,24449,Parker McLachlin,38' 11",50899.500,1308,Over
196,0,06373,José María Olazábal,39' 8",26159.333,660,Over
