RANK,MOVEMENT,PLAYER_ID,PLAYER,TOP 10,1ST,2ND,3RD
75,0,02167,Mike Sullivan,2,1
75,0,02186,Brian Tennyson,2,1
75,0,02195,Leonard Thompson,2,1
75,0,02213,Lee Trevino,2
75,0,02256,Tom Watson,2,1
75,0,02300,Ian Woosnam,2,1
115,0,01030,Isao Aoki,1
115,0,01039,Perry Arthur,1
115,0,01049,Ian Baker-Finch,1,1
115,0,01132,Mark Brooks,1
115,0,01133,Billy Ray Brown,1,1
115,0,01143,Brad Bryant,1
115,0,01154,Bill Buttner,1
115,0,01156,Curt Byrum,1,1
115,0,01162,Rex Caldwell,1
115,0,01168,David Canipe,1
115,0,01196,Brian Claar,1
115,0,01201,Lennie Clements,1
115,0,01219,John Cook,1
115,0,01331,Rick Fehr,1
115,0,01355,Raymond Floyd,1
115,0,01390,Buddy Gardner,1
115,0,01444,Ken Green,1,1
115,0,01468,Gary Hallberg,1,1
115,0,01469,Dan Halldorson,1
115,0,01495,Morris Hatalsky,1
115,0,01507,Webb Heintzelman,1
115,0,01510,Nolan Henke,1
115,0,01557,John Inman,1
115,0,01662,Greg Ladehoff,1
115,0,01777,John McComish,1
115,0,01790,Pat McGowan,1
115,0,01813,Mike Miles,1
115,0,01815,Johnny Miller,1
115,0,01877,Tim Norris,1
115,0,01884,Mac O'Grady,1
115,0,01906,Masashi Jumbo Ozaki,1
115,0,01928,Corey Pavin,1
115,0,01984,Sam Randolph,1
115,0,01992,Don Reese,1
115,0,02090,Tom Sieckmann,1
115,0,02094,Tony Sills,1
115,0,02118,J.C. Snead,1
115,0,02152,Dave Stockton,1
115,0,02160,Ron Streck,1
115,0,02175,Kazunari Takahashi,1
115,0,02190,Doug Tewell,1,1
115,0,02196,Robert Thompson,1,1
115,0,02201,Jim Thorpe,1,1
115,0,02224,Greg Twiggs,1,1
115,0,02230,Stan Utley,1,1
115,0,02239,Scott Verplank,1
115,0,02241,Bobby Wadkins,1,1
115,0,02292,Bob Wolcott,1
115,0,02303,Robert Wrenn,1,1
115,0,02322,Richard Zokol,1
