RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE (FEET),# OF ATTEMPTS,RELATIVE TO PAR
1,0,02239,Scott Verplank,13' 9",205.750,15,-5
2,0,22348,Nick O'Hern,14' 5",159.000,11,+1
3,0,06373,José María Olazábal,15' 3",122.250,8,-3
4,0,20859,Anders Hansen,15' 11",159.167,10,+1
5,0,20766,Padraig Harrington,16' 4",114.417,7,+2
6,0,10860,Justin Leonard,17' 1",204.917,12,+1
7,0,01132,Mark Brooks,17' 4",242.750,14,+2
8,0,21753,Brian Davis,17' 5",295.500,17,-5
9,0,08075,Jerry Kelly,18' 3",309.667,17,-1
10,0,08931,Glen Day,18' 4",384.667,21,E
11,0,19972,José Coceres,18' 5",129.083,7,E
12,0,02101,Joey Sindelar,18' 6",313.833,17,+4
13,0,06004,Stephen Ames,18' 8",223.667,12,-3
13,0,06515,Shaun Micheel,18' 8",336.000,18,-1
15,0,07363,Craig Bowden,18' 9",412.500,22,-6
15,0,20127,Chris Riley,18' 9",281.667,15,-2
17,0,19846,Brian Gay,19' 0",455.667,24,+3
18,0,26679,Kevin Stadler,19' 2",479.667,25,+3
19,0,01388,Robert Gamez,19' 5",194.250,10,+4
20,0,23135,Tim Clark,19' 7",215.500,11,E
21,0,29718,Anthony Kim,19' 10",475.917,24,-3
22,0,06621,Joe Durant,20' 1",462.000,23,-1
23,0,01024,Billy Andrade,20' 5",407.500,20,+1
23,0,23325,Vaughn Taylor,20' 5",306.417,15,+3
25,0,01945,Kenny Perry,20' 8",496.333,24,+3
25,0,25190,Jeff Quinney,20' 8",372.333,18,+3
27,0,21806,Paul Gow,21' 1",357.833,17,-3
27,0,24457,Jaco Van Zyl,21' 1",273.750,13,+1
29,0,01157,Tom Byrum,21' 2",211.833,10,+5
30,0,25892,Steve Wheatcroft,21' 6",472.083,22,-1
31,0,20850,Daniel Chopra,21' 7",603.500,28,+4
32,0,07867,Woody Austin,21' 8",411.250,19,-3
32,0,26881,Jarrod Lyle,21' 8",585.667,27,+3
32,0,06595,Kevin Sutherland,21' 8",432.500,20,+4
35,0,20104,Ken Duke,22' 1",683.417,31,+1
35,0,27095,Nick Watney,22' 1",485.000,22,+4
37,0,01724,Jeff Maggert,22' 2",510.333,23,-1
38,0,24781,Hunter Mahan,22' 3",267.250,12,-1
39,0,24024,Zach Johnson,22' 7",271.000,12,+1
39,0,01677,Tom Lehman,22' 7",90.333,4,+1
41,0,23048,Eric Axley,22' 8",906.917,40,+1
41,0,24358,Robert Garrigus,22' 8",476.500,21,E
43,0,22371,Aaron Baddeley,22' 9",318.333,14,+5
43,0,24490,George McNeill,22' 9",454.833,20,E
45,0,22293,Heath Slocum,22' 10",547.583,24,-2
46,0,07547,Craig Kanada,23' 1",553.250,24,-1
46,0,22212,Craig Lile,23' 1",438.750,19,-4
46,0,24912,Will MacKenzie,23' 1",507.750,22,E
49,0,20433,Mark Hensby,23' 2",486.500,21,+3
49,0,23621,Rory Sabbatini,23' 2",625.250,27,-3
49,0,08793,Tiger Woods,23' 2",277.667,12,-2
52,0,10117,Bob Heintz,23' 3",348.417,15,E
53,0,10213,Dicky Pride,23' 4",444.083,19,+3
53,0,22405,Justin Rose,23' 4",139.750,6,E
55,0,20498,Briny Baird,23' 6",656.917,28,+6
55,0,24925,Jonathan Byrd,23' 6",399.417,17,+3
57,0,02246,Duffy Waldorf,23' 7",377.167,16,E
57,0,20160,Charlie Wi,23' 7",307.000,13,+3
59,0,01142,Bart Bryant,23' 8",449.750,19,-5
59,0,25396,Kevin Na,23' 8",567.333,24,-4
61,0,12705,Cliff Kresge,23' 9",569.167,24,-1
62,0,06197,Michael Allen,23' 11",263.417,11,+5
62,0,12680,Shigeki Maruyama,23' 11",406.750,17,-1
62,0,24449,Parker McLachlin,23' 11",215.500,9,+6
62,0,01948,Tim Petrovic,23' 11",549.750,23,+5
62,0,21959,Ted Purdy,23' 11",646.000,27,-1
67,0,23933,Michael Boyd,24' 0",360.500,15,+5
67,0,28475,Jeff Overton,24' 0",432.583,18,+2
67,0,23322,Brett Wetterich,24' 0",624.167,26,-3
70,0,19824,Craig Barlow,24' 1",312.750,13,+3
71,0,01473,Todd Hamilton,24' 4",584.000,24,-1
71,0,24140,Sean O'Hair,24' 4",365.333,15,+1
73,0,07223,Brian Bateman,24' 8",222.000,9,E
73,0,20378,Mathias Grönberg,24' 8",419.750,17,+2
73,0,27141,J.B. Holmes,24' 8",715.583,29,+3
76,0,20628,Arron Oberholser,24' 10",396.833,16,+7
76,0,21949,Joe Ogilvie,24' 10",669.500,27,E
78,0,01381,Fred Funk,25' 0",199.750,8,-2
78,0,23788,D.J. Trahan,25' 0",625.833,25,+5
80,0,23623,Bo Van Pelt,25' 1",376.333,15,-2
81,0,29476,Kyle Reifers,25' 2",402.333,16,+2
82,0,08537,J.P. Hayes,25' 3",505.750,20,+3
83,0,21633,Steve Allan,25' 4",253.500,10,+1
83,0,27933,John Merrick,25' 4",405.500,16,+2
85,0,23614,Rich Beem,25' 6",535.167,21,-1
85,0,06643,Paul Goydos,25' 6",203.833,8,+4
87,0,11123,Chris Couch,25' 7",537.333,21,E
87,0,24138,Ian Poulter,25' 7",256.000,10,-1
87,0,08375,Paul Stankowski,25' 7",358.250,14,+6
90,0,20472,Alex Cejka,25' 8",590.917,23,+3
91,0,21528,Henrik Stenson,25' 10",412.667,16,+1
92,0,20105,Jeff Gove,25' 11",388.250,15,-1
93,0,21731,Freddie Jacobson,26' 0",442.083,17,+2
94,0,23349,Charles Warren,26' 1",574.583,22,+3
95,0,01161,Mark Calcavecchia,26' 2",601.167,23,+12
96,0,23983,Luke Donald,26' 3",262.417,10,+4
96,0,24924,Bill Haas,26' 3",577.083,22,+4
96,0,28158,Steve Marino,26' 3",577.667,22,+1
96,0,25345,Carl Pettersson,26' 3",498.667,19,E
96,0,26289,Boo Weekley,26' 3",892.083,34,-8
101,0,20229,Stewart Cink,26' 5",449.500,17,+1
102,0,01035,Tommy Armour III,26' 7",398.500,15,+7
102,0,25900,Lucas Glover,26' 7",505.000,19,+2
104,0,07457,Steve Flesch,26' 10",376.083,14,E
104,0,24502,Adam Scott,26' 10",348.833,13,E
106,0,21209,Sergio Garcia,26' 11",242.583,9,+5
107,0,12195,Tom Johnson,27' 1",351.667,13,+4
107,0,23497,Tag Ridings,27' 1",514.583,19,E
109,0,20382,Stephen Leaney,27' 3",354.750,13,+3
109,0,01928,Corey Pavin,27' 3",462.583,17,+3
111,0,22892,Jason Gore,27' 5",493.083,18,E
111,0,01810,Phil Mickelson,27' 5",547.917,20,+2
113,0,10733,Kent Jones,27' 6",137.333,5,E
113,0,01766,Billy Mayfair,27' 6",439.500,16,E
113,0,06567,Vijay Singh,27' 6",741.917,27,+3
116,0,12510,Chad Campbell,27' 7",551.917,20,+6
116,0,08881,Tripp Isenhour,27' 7",579.667,21,+8
118,0,20623,Gavin Coles,27' 8",525.083,19,+4
119,0,01320,Bob Estes,27' 9",665.833,24,+5
119,0,27702,Matt Hendrix,27' 9",444.417,16,+1
121,0,26420,Richard Johnson,27' 10",389.833,14,+4
122,0,21805,Harrison Frazar,28' 1",561.167,20,E
122,0,22046,Geoff Ogilvy,28' 1",449.333,16,-4
124,0,12714,Chris Tidland,28' 4",283.333,10,+1
124,0,27770,Camilo Villegas,28' 4",452.750,16,+3
