RANK,MOVEMENT,PLAYER_ID,PLAYER,%,ATTEMPTS,NON-ATTEMPTS,RTP-GOING FOR THE GREEN,RTP-NOT GOING FOR THE GRN
74,0,28780,Nicholas Thompson,52.15,158,145,-78,-3
75,0,30852,Ryo Ishikawa,52.11,99,91,-39,+1
76,0,24361,Pat Perez,51.93,121,112,-62,E
77,0,24924,Bill Haas,51.78,131,122,-64,-16
78,0,29420,Billy Horschel,51.74,149,139,-89,-18
79,0,27936,Martin Laird,51.27,101,96,-58,-1
80,0,23108,Matt Kuchar,51.18,130,124,-83,-27
81,0,30750,Tommy Gainey,51.17,131,125,-60,-3
82,0,27644,Brian Harman,51.11,138,132,-67,+1
83,0,34174,John Huh,51.08,142,136,-70,-2
84,0,23497,Tag Ridings,50.78,98,95,-62,+16
85,0,24494,Erik Compton,50.46,109,107,-35,-7
86,0,20229,Stewart Cink,50.00,100,100,-55,-10
86,0,20572,Rod Pampling,50.00,63,63,-37,+4
88,0,27895,Jonas Blixt,49.79,117,118,-60,-9
89,0,22371,Aaron Baddeley,49.55,110,112,-67,-18
90,0,30926,Chris Kirk,49.48,144,147,-80,-6
91,0,32448,James Hahn,49.38,120,123,-74,-11
92,0,34098,Russell Henley,49.35,114,117,-69,-4
93,0,25345,Carl Pettersson,48.93,114,119,-63,-2
94,0,27770,Camilo Villegas,48.85,106,111,-49,-21
95,0,23623,Bo Van Pelt,48.51,98,104,-51,+1
96,0,28259,Sangmoon Bae,48.16,118,127,-54,+1
97,0,21731,Freddie Jacobson,48.13,77,83,-39,-18
98,0,25686,Jason Dufner,47.87,101,110,-40,-20
99,0,06527,Steve Stricker,47.79,65,71,-47,-29
100,0,06573,Brandt Jobe,47.78,86,94,-51,-4
101,0,29518,Brendan Steele,47.67,133,146,-81,-11
102,0,28679,Fabián Gómez,47.59,89,98,-49,-5
103,0,19970,Robert Karlsson,47.58,59,65,-33,+6
104,0,25834,Daniel Summerhays,47.55,136,150,-94,-11
105,0,23325,Vaughn Taylor,47.33,62,69,-40,-12
106,0,26596,Ryan Moore,47.06,104,117,-66,-9
107,0,24846,Ricky Barnes,46.88,105,119,-40,-12
108,0,27120,Troy Matteson,46.67,98,112,-50,-2
108,0,24138,Ian Poulter,46.67,70,80,-34,-11
110,0,34021,Bud Cauley,46.53,94,108,-54,-9
111,0,25240,D.A. Points,46.47,112,129,-62,-11
112,0,27649,Brandt Snedeker,45.97,97,114,-60,-23
113,0,24399,Scott Gardiner,45.81,82,97,-45,+8
114,0,32698,Bobby Gates,45.60,57,68,-20,+4
114,0,31202,William McGirt,45.60,114,136,-73,-1
116,0,27963,Chris Stroud,45.55,128,153,-75,-17
117,0,24663,Y.E. Yang,45.52,61,73,-33,+1
118,0,32200,Roberto Castro,45.45,135,162,-90,-32
118,0,24024,Zach Johnson,45.45,110,132,-60,-21
120,0,22046,Geoff Ogilvy,45.40,74,89,-34,+18
121,0,26951,Johnson Wagner,45.03,86,105,-39,+8
122,0,24490,George McNeill,44.64,100,124,-60,E
123,0,33419,Cameron Tringale,44.57,119,148,-66,-25
124,0,20593,Greg Chalmers,44.44,112,140,-65,-11
125,0,28092,D.H. Lee,44.33,90,113,-65,-1
126,0,23409,James Driscoll,44.00,99,126,-43,-3
127,0,35539,Luke Guthrie,43.91,101,129,-54,-24
128,0,27503,Steve LeBrun,43.55,81,105,-43,-10
129,0,27933,John Merrick,42.63,107,144,-59,-26
130,0,28455,Will Claxton,42.27,82,112,-48,E
131,0,23135,Tim Clark,42.07,61,84,-38,-15
132,0,34409,David Lingmerth,42.00,84,116,-51,-1
133,0,01724,Jeff Maggert,41.88,80,111,-35,-11
134,0,23353,J.J. Henry,41.35,110,156,-61,-11
135,0,32150,Michael Thompson,41.30,76,108,-48,-7
136,0,22961,David Mathis,40.93,88,127,-39,-11
137,0,08725,Tom Gillis,40.72,79,115,-42,-8
138,0,25336,Alistair Presnell,40.49,66,97,-40,-7
139,0,23983,Luke Donald,39.88,67,101,-40,-19
140,0,25572,Graeme McDowell,39.39,52,80,-33,-4
141,0,12782,Tim Herron,39.33,59,91,-35,-6
142,0,08075,Jerry Kelly,39.04,89,139,-49,-16
143,0,27556,Ted Potter Jr.,38.42,73,117,-36,-10
144,0,21878,Mark Wilson,38.29,67,108,-36,-21
145,0,25444,Justin Hicks,38.22,86,139,-41,-8
146,0,20098,Stuart Appleby,38.21,107,173,-50,-20
147,0,06004,Stephen Ames,38.03,54,88,-33,-11
148,0,31560,Brian Stuard,37.91,80,131,-44,-10
149,0,26476,Chez Reavie,37.56,83,138,-41,-11
150,0,22378,Trevor Immelman,37.21,80,135,-36,-8
151,0,26497,Casey Wittenberg,36.79,78,134,-40,+2
152,0,22806,Doug LaBelle II,36.55,72,125,-43,-17
153,0,10885,Robert Allenby,36.46,66,115,-30,+6
154,0,35139,Richard Lee,36.26,95,167,-43,-29
155,0,20160,Charlie Wi,36.24,83,146,-48,-7
156,0,36884,Ben Kohles,35.41,74,135,-40,-4
157,0,23541,Ben Crane,35.20,63,116,-37,-19
158,0,01320,Bob Estes,35.19,76,140,-38,-27
159,0,26758,David Hearn,34.47,91,173,-40,-22
160,0,24357,K.J. Choi,34.21,78,150,-40,-38
161,0,21753,Brian Davis,34.01,100,194,-49,-35
162,0,01116,Michael Bradley,33.56,49,97,-24,-4
163,0,10423,Mike Weir,33.53,56,111,-31,-18
164,0,24507,Jason Bohn,33.33,76,152,-37,-26
165,0,21099,David Lynn,32.87,71,145,-39,-20
166,0,22295,Darron Stiles,32.61,45,93,-24,-11
167,0,20443,Jin Park,31.97,47,100,-36,-7
168,0,10213,Dicky Pride,31.66,63,136,-26,-25
169,0,20104,Ken Duke,31.54,82,178,-36,-19
170,0,28310,Lee Williams,31.43,55,120,-27,-20
171,0,24227,Justin Bolli,31.41,49,107,-14,-2
172,0,34261,Scott Langley,31.39,70,153,-44,-23
173,0,22621,Ben Curtis,30.18,51,118,-24,+1
174,0,28135,Aaron Watkins,29.57,34,81,-19,-18
175,0,10809,Jim Furyk,29.18,68,165,-42,-36
176,0,30711,Colt Knost,28.50,57,143,-39,-17
177,0,10860,Justin Leonard,28.35,74,187,-41,-39
178,0,19846,Brian Gay,27.42,68,180,-31,-14
179,0,23800,Bryce Molder,26.19,66,186,-41,-34
180,0,02206,David Toms,25.44,29,85,-13,-6
