RANK,MOVEMENT,PLAYER_ID,PLAYER,BEST STREAK,CURRENT STREAK
1,0,26476,Chez Reavie,35,13
2,0,01823,Larry Mize,34,3
3,0,34264,Hudson Swafford,30,0
4,0,30927,Brendon Todd,28,0
5,0,19803,Ryan Armour,26,1
5,0,30944,Jason Kokrak,26,0
5,0,25396,Kevin Na,26,4
8,0,45526,Abraham Ancer,25,2
8,0,23802,Brad Kennedy,25,0
8,0,46414,Aaron Rai,25,0
11,0,29420,Billy Horschel,24,1
11,0,31560,Brian Stuard,24,3
11,0,32150,Michael Thompson,24,0
14,0,10809,Jim Furyk,23,2
14,0,34360,Patrick Reed,23,0
16,0,39971,Sungjae Im,22,0
16,0,24138,Ian Poulter,22,1
16,0,46046,Scottie Scheffler,22,0
19,0,28679,Fabián Gómez,21,0
19,0,26758,David Hearn,21,2
19,0,01666,Bernhard Langer,21,3
19,0,32791,K.H. Lee,21,3
19,0,32640,Troy Merritt,21,0
19,0,30163,Henrik Norlander,21,2
19,0,20396,Lee Westwood,21,10
26,0,39997,Corey Conners,20,1
26,0,36801,Mark Hubbard,20,3
26,0,32816,Satoshi Kodaira,20,0
26,0,33410,Andrew Landry,20,4
26,0,33293,Thomas Pieters,20,2
26,0,53165,Doc Redman,20,0
26,0,27649,Brandt Snedeker,20,2
26,0,39324,J.J. Spaun,20,0
34,0,26499,Rafa Cabrera Bello,19,1
34,0,25686,Jason Dufner,19,1
34,0,34174,John Huh,19,3
34,0,47993,Denny McCarthy,19,0
34,0,50525,Collin Morikawa,19,0
34,0,47347,Adam Schenk,19,1
34,0,29221,Webb Simpson,19,0
34,0,34431,Robert Streb,19,6
34,0,51894,Vince Whaley,19,3
43,0,32102,Rickie Fowler,18,0
43,0,19846,Brian Gay,18,0
43,0,48045,Michael Gellerman,18,3
43,0,31646,Emiliano Grillo,18,1
43,0,35532,Tom Hoge,18,2
43,0,37455,Si Woo Kim,18,2
43,0,55182,Tom Kim,18,0
43,0,27936,Martin Laird,18,1
43,0,49766,Hank Lebioda,18,1
43,0,35449,Adam Long,18,3
43,0,28252,Seamus Power,18,2
43,0,37275,Sam Ryder,18,1
43,0,23621,Rory Sabbatini,18,0
43,0,39953,Chase Seiffert,18,2
43,0,23788,D.J. Trahan,18,0
58,0,30978,Kiradech Aphibarnrat,17,0
58,0,33404,Chris Baker,17,4
58,0,52633,Alex Beach,17,0
58,0,33141,Keegan Bradley,17,5
58,0,52372,Cameron Champ,17,0
58,0,25191,Gonzalo Fernandez-Castaño,17,17
58,0,49298,Kramer Hickok,17,8
58,0,32775,Shugo Imahira,17,5
58,0,35230,Nelson Ledesma,17,0
58,0,27942,Rob Oppenheim,17,0
58,0,24361,Pat Perez,17,1
58,0,35891,Cameron Smith,17,3
58,0,30110,Kyle Stanley,17,1
58,0,21528,Henrik Stenson,17,0
72,0,58605,Quade Cummins,16,0
72,0,45609,Tyler Duncan,16,0
72,0,34099,Harris English,16,0
72,0,32448,James Hahn,16,0
72,0,52686,Rasmus Hojgaard,16,0
72,0,26420,Richard Johnson,16,0
72,0,26300,Matt Jones,16,7
72,0,30926,Chris Kirk,16,1
72,0,29478,Kevin Kisner,16,2
72,0,23108,Matt Kuchar,16,6
72,0,48822,Sebastián Muñoz,16,4
72,0,36871,Matthew NeSmith,16,1
72,0,46970,Jon Rahm,16,3
72,0,06731,Jeff Roth,16,0
72,0,26331,Charl Schwartzel,16,0
72,0,06527,Steve Stricker,16,4
72,0,35314,Andy Sullivan,16,3
72,0,27330,Josh Teater,16,0
72,0,33419,Cameron Tringale,16,2
72,0,35181,Daniel van Tonder,16,4
72,0,26951,Johnson Wagner,16,6
72,0,25804,Bubba Watson,16,0
72,0,47128,Richy Werenski,16,0
95,0,29268,Bronson Burgoon,15,0
95,0,47504,Sam Burns,15,4
95,0,24357,K.J. Choi,15,0
95,0,46435,Austin Cook,15,1
95,0,34076,Joel Dahmen,15,3
95,0,29535,Brice Garnett,15,0
95,0,52375,Doug Ghim,15,2
95,0,24980,Scott Gutschewski,15,0
95,0,27554,Scott Harrington,15,0
95,0,31557,Jim Herman,15,0
95,0,33490,Bo Hoag,15,4
95,0,30925,Dustin Johnson,15,0
95,0,33122,Russell Knox,15,0
95,0,31420,Anirban Lahiri,15,1
95,0,37187,Tain Lee,15,2
95,0,34409,David Lingmerth,15,6
95,0,01717,Sandy Lyle,15,2
95,0,33413,Ben Martin,15,1
95,0,32839,Hideki Matsuyama,15,3
95,0,26596,Ryan Moore,15,0
95,0,56320,Bryson Nimmer,15,0
95,0,24140,Sean O'Hair,15,1
95,0,26329,Louis Oosthuizen,15,0
95,0,22056,Cameron Percy,15,2
95,0,22405,Justin Rose,15,3
95,0,51890,Greyson Sigg,15,0
95,0,47137,Trevor Simsby,15,3
95,0,29518,Brendan Steele,15,0
95,0,37189,Harold Varner III,15,2
124,0,33120,Mark Anderson,14,3
124,0,45522,Christiaan Bezuidenhout,14,0
124,0,27958,Ryan Blaum,14,1
124,0,20472,Alex Cejka,14,10
124,0,45157,Cam Davis,14,0
124,0,28089,Jason Day,14,1
124,0,25900,Lucas Glover,14,10
124,0,29974,Branden Grace,14,1
124,0,35310,Lanto Griffin,14,3
124,0,46301,Juan Jose Guerra,14,0
124,0,33597,Harry Higgs,14,4
124,0,12716,Charley Hoffman,14,0
124,0,34656,Mikumu Horikawa,14,3
124,0,47056,Rikuya Hoshino,14,0
124,0,46717,Viktor Hovland,14,0
124,0,35506,Mackenzie Hughes,14,2
124,0,36514,Yuki Inamori,14,0
124,0,28775,Nate Lashley,14,3
124,0,27129,Luke List,14,1
124,0,34466,Peter Malnati,14,3
124,0,40042,Tyler McCumber,14,3
124,0,46442,Maverick McNealy,14,5
124,0,06373,José María Olazábal,14,3
124,0,47529,Mito Pereira,14,6
124,0,47679,Victor Perez,14,0
124,0,25818,Scott Piercy,14,3
124,0,25562,Andres Romero,14,0
124,0,47918,Naoki Sekito,14,7
124,0,46441,Robby Shelton,14,1
124,0,23481,Marcel Siem,14,0
124,0,25493,Nick Taylor,14,6
124,0,08385,Omar Uresti,14,5
124,0,32139,Danny Willett,14,5
124,0,02300,Ian Woosnam,14,0
158,0,21407,Arjun Atwal,13,3
158,0,56676,John Augenstein,13,2
158,0,32334,Charlie Beljan,13,1
158,0,40026,Daniel Berger,13,4
158,0,45836,Richard Bland,13,0
158,0,29479,Scott Brown,13,0
158,0,32070,Rafael Campos,13,0
158,0,34314,Sebastian Cappelen,13,0
158,0,21753,Brian Davis,13,0
158,0,20104,Ken Duke,13,13
158,0,57362,Austin Eckroat,13,3
158,0,40098,Matt Fitzpatrick,13,2
158,0,30911,Tommy Fleetwood,13,2
158,0,32662,Michael Gligic,13,3
158,0,46402,Talor Gooch,13,0
158,0,56762,Will Gordon,13,0
158,0,33399,Adam Hadwin,13,3
158,0,27644,Brian Harman,13,7
158,0,34363,Tyrrell Hatton,13,0
158,0,25198,Francesco Molinari,13,1
158,0,45486,Joaquin Niemann,13,0
158,0,49771,J.T. Poston,13,0
158,0,34256,Andrew Putnam,13,0
158,0,35732,Wes Roach,13,4
158,0,48081,Xander Schauffele,13,0
158,0,33418,Shawn Stefani,13,1
158,0,23325,Vaughn Taylor,13,1
158,0,33448,Justin Thomas,13,0
158,0,35658,Kris Ventura,13,0
158,0,27770,Camilo Villegas,13,4
