RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL 3+ PUTTS,TOTAL ROUNDS
1,0,01249,John Daly,.07,4,59
2,0,25396,Kevin Na,.06,5,84
2,0,02214,Kirk Triplett,.06,5,77
2,0,27095,Nick Watney,.06,5,87
5,0,27141,J.B. Holmes,.04,3,71
5,0,22378,Trevor Immelman,.04,3,68
5,0,20572,Rod Pampling,.04,4,90
5,0,20645,John Senden,.04,4,97
5,0,27770,Camilo Villegas,.04,3,82
10,0,20098,Stuart Appleby,.03,2,73
10,0,07867,Woody Austin,.03,3,95
10,0,23614,Rich Beem,.03,3,89
10,0,24925,Jonathan Byrd,.03,2,73
10,0,01161,Mark Calcavecchia,.03,3,93
10,0,06621,Joe Durant,.03,3,87
10,0,01381,Fred Funk,.03,2,65
10,0,06643,Paul Goydos,.03,2,59
10,0,23718,Nathan Green,.03,3,103
10,0,08537,J.P. Hayes,.03,3,89
10,0,26596,Ryan Moore,.03,3,92
10,0,20628,Arron Oberholser,.03,2,68
10,0,22046,Geoff Ogilvy,.03,2,78
10,0,10213,Dicky Pride,.03,2,71
10,0,02101,Joey Sindelar,.03,2,75
10,0,23788,D.J. Trahan,.03,3,99
26,0,21633,Steve Allan,.02,1,63
26,0,10885,Robert Allenby,.02,2,89
26,0,20498,Briny Baird,.02,2,115
26,0,19824,Craig Barlow,.02,1,52
26,0,21646,David Branshaw,.02,2,83
26,0,08123,Jeff Brehaut,.02,1,59
26,0,19972,José Coceres,.02,1,50
26,0,25686,Jason Dufner,.02,2,100
26,0,21805,Harrison Frazar,.02,2,88
26,0,25900,Lucas Glover,.02,2,97
26,0,20574,Mathew Goggin,.02,2,97
26,0,20378,Mathias Grönberg,.02,2,95
26,0,20433,Mark Hensby,.02,2,81
26,0,01577,Lee Janzen,.02,1,66
26,0,10733,Kent Jones,.02,2,97
26,0,20634,Peter Lonard,.02,2,85
26,0,01706,Davis Love III,.02,1,65
26,0,21949,Joe Ogilvie,.02,2,102
26,0,24361,Pat Perez,.02,2,84
26,0,01948,Tim Petrovic,.02,2,106
26,0,24138,Ian Poulter,.02,1,60
26,0,25190,Jeff Quinney,.02,2,95
26,0,20127,Chris Riley,.02,1,59
26,0,06567,Vijay Singh,.02,2,100
26,0,02104,Jeff Sluman,.02,1,60
26,0,21528,Henrik Stenson,.02,1,46
26,0,27963,Chris Stroud,.02,1,66
26,0,23623,Bo Van Pelt,.02,2,104
26,0,23349,Charles Warren,.02,2,101
26,0,23322,Brett Wetterich,.02,2,87
56,0,19803,Ryan Armour,.01,1,107
56,0,23048,Eric Axley,.01,1,107
56,0,22371,Aaron Baddeley,.01,1,80
56,0,07363,Craig Bowden,.01,1,78
56,0,01142,Bart Bryant,.01,1,86
56,0,25273,Andrew Buckle,.01,1,77
56,0,12510,Chad Campbell,.01,1,90
56,0,20850,Daniel Chopra,.01,1,106
56,0,20229,Stewart Cink,.01,1,88
56,0,20623,Gavin Coles,.01,1,87
56,0,11123,Chris Couch,.01,1,76
56,0,23983,Luke Donald,.01,1,67
56,0,01313,Steve Elkington,.01,1,87
56,0,07457,Steve Flesch,.01,1,100
56,0,01388,Robert Gamez,.01,1,88
56,0,24358,Robert Garrigus,.01,1,95
56,0,22892,Jason Gore,.01,1,86
56,0,01473,Todd Hamilton,.01,1,76
56,0,23353,J.J. Henry,.01,1,85
56,0,12782,Tim Herron,.01,1,98
56,0,21961,Charles Howell III,.01,1,86
56,0,12195,Tom Johnson,.01,1,74
56,0,24024,Zach Johnson,.01,1,75
56,0,07547,Craig Kanada,.01,1,109
56,0,08075,Jerry Kelly,.01,1,101
56,0,29718,Anthony Kim,.01,1,93
56,0,23108,Matt Kuchar,.01,1,85
56,0,22806,Doug LaBelle II,.01,1,104
56,0,10860,Justin Leonard,.01,1,95
56,0,26881,Jarrod Lyle,.01,1,77
56,0,24912,Will MacKenzie,.01,1,100
56,0,01724,Jeff Maggert,.01,1,79
56,0,24781,Hunter Mahan,.01,1,91
56,0,27060,John Mallinger,.01,1,96
56,0,28158,Steve Marino,.01,1,106
56,0,01797,Rocco Mediate,.01,1,72
56,0,01810,Phil Mickelson,.01,1,71
56,0,24140,Sean O'Hair,.01,1,98
56,0,20691,Greg Owen,.01,1,81
56,0,23320,Ryan Palmer,.01,1,91
56,0,12660,Jesper Parnevik,.01,1,88
56,0,01928,Corey Pavin,.01,1,81
56,0,01941,Tom Pernice Jr.,.01,1,104
56,0,25345,Carl Pettersson,.01,1,110
56,0,21959,Ted Purdy,.01,1,102
56,0,29476,Kyle Reifers,.01,1,71
56,0,23621,Rory Sabbatini,.01,1,79
56,0,24502,Adam Scott,.01,1,68
56,0,26679,Kevin Stadler,.01,1,95
56,0,06595,Kevin Sutherland,.01,1,85
56,0,23325,Vaughn Taylor,.01,1,91
56,0,26951,Johnson Wagner,.01,1,97
56,0,10423,Mike Weir,.01,1,81
