RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL PUTTS,TOTAL ROUNDS
1,0,23613,Rich Barcelo,27.54,358,13
2,0,23718,Nathan Green,27.71,582,21
3,0,23497,Tag Ridings,27.75,222,8
4,0,23320,Ryan Palmer,27.80,417,15
5,0,20850,Daniel Chopra,27.95,559,20
6,0,10117,Bob Heintz,28.00,392,14
6,0,25396,Kevin Na,28.00,448,16
8,0,29718,Anthony Kim,28.05,561,20
9,0,23983,Luke Donald,28.07,393,14
10,0,06034,Marco Dawson,28.08,365,13
11,0,19846,Brian Gay,28.10,562,20
12,0,23621,Rory Sabbatini,28.18,479,17
13,0,21878,Mark Wilson,28.24,480,17
14,0,07363,Craig Bowden,28.29,396,14
15,0,01473,Todd Hamilton,28.30,283,10
16,0,27649,Brandt Snedeker,28.32,623,22
17,0,20623,Gavin Coles,28.33,425,15
17,0,01810,Phil Mickelson,28.33,425,15
17,0,02239,Scott Verplank,28.33,510,18
20,0,21805,Harrison Frazar,28.36,312,11
20,0,01797,Rocco Mediate,28.36,397,14
22,0,07223,Brian Bateman,28.38,227,8
23,0,06373,José María Olazábal,28.40,284,10
24,0,06522,Ernie Els,28.43,398,14
25,0,01161,Mark Calcavecchia,28.44,512,18
25,0,12716,Charley Hoffman,28.44,512,18
27,0,08931,Glen Day,28.47,427,15
27,0,21731,Freddie Jacobson,28.47,427,15
29,0,23933,Michael Boyd,28.50,228,8
30,0,24024,Zach Johnson,28.53,485,17
30,0,08793,Tiger Woods,28.53,428,15
32,0,06643,Paul Goydos,28.55,314,11
33,0,01948,Tim Petrovic,28.57,600,21
34,0,22913,John Rollins,28.59,629,22
35,0,24357,K.J. Choi,28.61,515,18
35,0,12602,Dean Wilson,28.61,515,18
37,0,26881,Jarrod Lyle,28.62,372,13
37,0,24138,Ian Poulter,28.62,372,13
39,0,21660,Jason Schultz,28.63,229,8
40,0,20634,Peter Lonard,28.64,401,14
41,0,27770,Camilo Villegas,28.65,487,17
42,0,25273,Andrew Buckle,28.67,344,12
42,0,10213,Dicky Pride,28.67,258,9
44,0,23623,Bo Van Pelt,28.68,631,22
45,0,08537,J.P. Hayes,28.69,459,16
45,0,08881,Tripp Isenhour,28.69,373,13
47,0,24980,Scott Gutschewski,28.70,287,10
48,0,23135,Tim Clark,28.71,402,14
48,0,01313,Steve Elkington,28.71,488,17
50,0,11032,Frank Lickliter II,28.72,517,18
50,0,10423,Mike Weir,28.72,517,18
52,0,19803,Ryan Armour,28.75,575,20
52,0,01249,John Daly,28.75,230,8
52,0,24449,Parker McLachlin,28.75,345,12
55,0,12680,Shigeki Maruyama,28.77,374,13
56,0,26882,Michael Sim,28.78,259,9
57,0,24361,Pat Perez,28.80,432,15
58,0,20433,Mark Hensby,28.81,461,16
59,0,01381,Fred Funk,28.82,317,11
59,0,23325,Vaughn Taylor,28.82,490,17
61,0,22371,Aaron Baddeley,28.83,519,18
61,0,02223,Bob Tway,28.83,519,18
63,0,02214,Kirk Triplett,28.85,375,13
64,0,22212,Craig Lile,28.86,404,14
65,0,10885,Robert Allenby,28.88,491,17
65,0,20628,Arron Oberholser,28.88,462,16
67,0,27060,John Mallinger,28.89,549,19
67,0,26596,Ryan Moore,28.89,520,18
67,0,21949,Joe Ogilvie,28.89,520,18
67,0,22046,Geoff Ogilvy,28.89,520,18
71,0,07867,Woody Austin,28.90,578,20
71,0,19824,Craig Barlow,28.90,289,10
73,0,21209,Sergio Garcia,28.93,434,15
73,0,23108,Matt Kuchar,28.93,434,15
73,0,01928,Corey Pavin,28.93,434,15
73,0,07749,Brett Quigley,28.93,434,15
77,0,06004,Stephen Ames,28.94,492,17
77,0,22892,Jason Gore,28.94,463,16
77,0,10860,Justin Leonard,28.94,521,18
77,0,02206,David Toms,28.94,521,18
81,0,25900,Lucas Glover,28.95,608,21
82,0,08123,Jeff Brehaut,29.00,232,8
82,0,24925,Jonathan Byrd,29.00,377,13
82,0,11123,Chris Couch,29.00,290,10
82,0,22293,Heath Slocum,29.00,638,22
82,0,27095,Nick Watney,29.00,493,17
87,0,20104,Ken Duke,29.04,697,24
88,0,01320,Bob Estes,29.06,465,16
89,0,25345,Carl Pettersson,29.08,727,25
90,0,25892,Steve Wheatcroft,29.10,291,10
91,0,12660,Jesper Parnevik,29.13,466,16
92,0,20098,Stuart Appleby,29.14,408,14
92,0,27702,Matt Hendrix,29.14,204,7
92,0,12782,Tim Herron,29.14,612,21
92,0,25804,Bubba Watson,29.14,408,14
96,0,22806,Doug LaBelle II,29.17,525,18
96,0,20160,Charlie Wi,29.17,525,18
98,0,21753,Brian Davis,29.23,643,22
99,0,20572,Rod Pampling,29.24,614,21
100,0,20691,Greg Owen,29.25,351,12
100,0,02104,Jeff Sluman,29.25,234,8
102,0,26420,Richard Johnson,29.27,439,15
102,0,10425,Jay Williamson,29.27,322,11
104,0,20229,Stewart Cink,29.30,586,20
105,0,24924,Bill Haas,29.33,440,15
105,0,27141,J.B. Holmes,29.33,352,12
105,0,01941,Tom Pernice Jr.,29.33,616,21
105,0,06527,Steve Stricker,29.33,528,18
109,0,21350,Ryuji Imada,29.35,587,20
110,0,20127,Chris Riley,29.36,323,11
111,0,20472,Alex Cejka,29.38,470,16
111,0,22621,Ben Curtis,29.38,470,16
111,0,06567,Vijay Singh,29.38,705,24
114,0,01157,Tom Byrum,29.40,147,5
114,0,21470,Daisuke Maruyama,29.40,441,15
116,0,23048,Eric Axley,29.41,500,17
116,0,06595,Kevin Sutherland,29.41,500,17
118,0,10809,Jim Furyk,29.42,559,19
119,0,24140,Sean O'Hair,29.43,618,21
119,0,22405,Justin Rose,29.43,412,14
121,0,21646,David Branshaw,29.45,324,11
121,0,23638,Brendon de Jonge,29.45,324,11
121,0,28158,Steve Marino,29.45,589,20
124,0,06197,Michael Allen,29.50,413,14
124,0,01388,Robert Gamez,29.50,354,12
124,0,10733,Kent Jones,29.50,531,18
124,0,24457,Jaco Van Zyl,29.50,118,4
128,0,08075,Jerry Kelly,29.52,620,21
129,0,25686,Jason Dufner,29.53,502,17
129,0,23353,J.J. Henry,29.53,502,17
131,0,20382,Stephen Leaney,29.56,473,16
131,0,06515,Shaun Micheel,29.56,473,16
131,0,27963,Chris Stroud,29.56,266,9
134,0,20378,Mathias Grönberg,29.59,503,17
135,0,01142,Bart Bryant,29.63,563,19
136,0,20157,Retief Goosen,29.64,326,11
136,0,20766,Padraig Harrington,29.64,415,14
138,0,24912,Will MacKenzie,29.65,593,20
139,0,20859,Anders Hansen,29.67,267,9
139,0,28486,Michael Putnam,29.67,534,18
139,0,26951,Johnson Wagner,29.67,445,15
142,0,01766,Billy Mayfair,29.68,564,19
143,0,02101,Joey Sindelar,29.69,386,13
144,0,27120,Troy Matteson,29.71,505,17
144,0,22295,Darron Stiles,29.71,208,7
146,0,24781,Hunter Mahan,29.72,535,18
146,0,21959,Ted Purdy,29.72,535,18
148,0,01035,Tommy Armour III,29.73,446,15
149,0,07547,Craig Kanada,29.74,565,19
149,0,12705,Cliff Kresge,29.74,684,23
151,0,21806,Paul Gow,29.75,238,8
152,0,01945,Kenny Perry,29.76,506,17
153,0,07457,Steve Flesch,29.79,566,19
153,0,24358,Robert Garrigus,29.79,566,19
155,0,26289,Boo Weekley,29.80,596,20
156,0,21633,Steve Allan,29.83,358,12
156,0,01677,Tom Lehman,29.83,358,12
156,0,25190,Jeff Quinney,29.83,537,18
156,0,08375,Paul Stankowski,29.83,179,6
160,0,20498,Briny Baird,29.84,746,25
160,0,20574,Mathew Goggin,29.84,567,19
162,0,22348,Nick O'Hern,29.85,388,13
163,0,23800,Bryce Molder,29.86,209,7
164,0,26679,Kevin Stadler,29.87,448,15
165,0,19972,José Coceres,29.88,239,8
165,0,01577,Lee Janzen,29.88,239,8
167,0,21528,Henrik Stenson,29.89,269,9
168,0,23349,Charles Warren,29.90,628,21
169,0,12195,Tom Johnson,29.91,329,11
169,0,02246,Duffy Waldorf,29.91,329,11
171,0,01724,Jeff Maggert,29.93,449,15
172,0,20645,John Senden,29.95,629,21
173,0,26360,Bubba Dickerson,30.00,150,5
173,0,21961,Charles Howell III,30.00,510,17
173,0,22378,Trevor Immelman,30.00,420,14
173,0,24502,Adam Scott,30.00,480,16
173,0,23788,D.J. Trahan,30.00,570,19
178,0,06251,Chris DiMarco,30.07,451,15
179,0,01706,Davis Love III,30.08,361,12
180,0,12652,Cameron Beckman,30.11,542,18
180,0,23614,Rich Beem,30.11,542,18
182,0,27933,John Merrick,30.19,483,16
183,0,24490,George McNeill,30.24,514,17
184,0,23322,Brett Wetterich,30.25,484,16
185,0,24507,Jason Bohn,30.27,333,11
186,0,01024,Billy Andrade,30.29,515,17
186,0,01132,Mark Brooks,30.29,212,7
186,0,12714,Chris Tidland,30.29,212,7
189,0,01707,Steve Lowery,30.43,426,14
190,0,12510,Chad Campbell,30.44,548,18
191,0,28475,Jeff Overton,30.45,335,11
192,0,24290,D.J. Brigman,30.60,306,10
192,0,02036,Jim Rutledge,30.60,153,5
194,0,06621,Joe Durant,30.81,493,16
195,0,20105,Jeff Gove,31.00,651,21
196,0,29476,Kyle Reifers,31.44,283,9
