RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ADJUSTMENT,TOTAL ROUNDS
41,0,25396,Kevin Na,70.399,5764,8.722,82
42,0,27644,Brian Harman,70.402,7027,13.181,100
43,0,27129,Luke List,70.428,6868,33.926,98
44,0,34021,Bud Cauley,70.432,6189,9.054,88
45,0,33141,Keegan Bradley,70.437,7167,17.524,102
46,0,27936,Martin Laird,70.450,5855,- 7.623,83
47,0,34360,Patrick Reed,70.453,7062,- 16.689,100
48,0,31323,Gary Woodland,70.482,6273,- .102,89
49,0,27974,Sung Kang,70.496,7192,- 1.452,102
50,0,29518,Brendan Steele,70.503,5925,- 2.712,84
51,0,12510,Chad Campbell,70.509,6795,44.334,97
52,0,28252,Seamus Power,70.543,5605,38.469,80
53,0,33399,Adam Hadwin,70.583,6921,- 3.830,98
54,0,19846,Brian Gay,70.585,5486,19.639,78
55,0,34264,Hudson Swafford,70.618,6348,7.597,90
56,0,25572,Graeme McDowell,70.629,3972,- 16.789,56
57,0,27141,J.B. Holmes,70.660,5405,- 34.841,76
58,0,33204,Shane Lowry,70.667,3483,- 20.306,49
59,0,27095,Nick Watney,70.685,4878,- .727,69
60,0,26499,Rafa Cabrera Bello,70.693,4266,- 24.418,60
61,0,34431,Robert Streb,70.700,6642,3.822,94
62,0,46501,Ollie Schniederjans,70.704,6129,22.241,87
63,0,39975,Michael Kim,70.707,6347,16.586,90
64,0,24358,Robert Garrigus,70.712,5060,31.291,72
65,0,26300,Matt Jones,70.719,3952,8.241,56
66,0,26596,Ryan Moore,70.741,5599,- 10.433,79
67,0,34409,David Lingmerth,70.755,5317,- 10.362,75
68,0,33122,Russell Knox,70.765,4950,3.522,70
69,0,32366,Kevin Chappell,70.779,6391,- 20.866,90
70,0,31646,Emiliano Grillo,70.798,6170,- 10.598,87
71,0,31420,Anirban Lahiri,70.799,5088,9.539,72
72,0,24140,Sean O'Hair,70.801,5953,- 5.730,84
73,0,30692,Scott Stallings,70.811,5438,14.475,77
74,0,27963,Chris Stroud,70.815,4165,13.108,59
75,0,25493,Nick Taylor,70.817,6710,17.579,95
76,0,23983,Luke Donald,70.831,3408,- 8.103,48
77,0,29420,Billy Horschel,70.832,6104,- 12.479,86
78,0,34099,Harris English,70.848,5384,.485,76
79,0,34174,John Huh,70.851,6210,24.875,88
80,0,29926,Danny Lee,70.860,6303,3.558,89
81,0,29974,Branden Grace,70.862,4476,- 11.723,63
82,0,27958,Ryan Blaum,70.866,6768,35.162,96
82,0,47959,Bryson DeChambeau,70.866,6294,13.084,89
84,0,32333,Kevin Tway,70.868,6205,31.383,88
85,0,27214,Kevin Streelman,70.873,6226,10.820,88
86,0,46550,Brandon Hagy,70.875,5434,23.409,77
87,0,27770,Camilo Villegas,70.881,5080,23.440,72
88,0,23621,Rory Sabbatini,70.883,4568,39.389,65
89,0,28500,Martin Flores,70.885,5706,35.704,81
90,0,33948,Byeong Hun An,70.887,5139,- 35.159,72
91,0,35891,Cameron Smith,70.909,5798,16.550,82
92,0,29223,Sam Saunders,70.921,4941,23.485,70
93,0,32448,James Hahn,70.925,6801,7.774,96
94,0,31557,Jim Herman,70.931,5314,5.851,75
95,0,29479,Scott Brown,70.932,6439,15.804,91
96,0,25349,Tim Wilkinson,70.950,4093,22.127,58
97,0,33413,Ben Martin,70.954,5588,17.331,79
98,0,29289,S.Y. Noh,70.955,6149,24.054,87
99,0,30944,Jason Kokrak,70.961,6757,- 15.744,95
100,0,37454,Whee Kim,70.964,5096,13.411,72
101,0,19803,Ryan Armour,70.965,4162,24.910,59
102,0,37189,Harold Varner III,70.966,7013,12.594,99
103,0,49771,J.T. Poston,70.982,6135,40.445,87
104,0,33418,Shawn Stefani,70.983,4799,27.818,68
105,0,39324,J.J. Spaun,70.999,6078,27.915,86
106,0,40058,Zac Blair,71.007,6994,35.710,99
107,0,46601,Trey Mullinax,71.027,5783,41.249,82
108,0,22056,Cameron Percy,71.030,4588,28.978,65
109,0,35506,Mackenzie Hughes,71.044,7376,12.589,104
109,0,23325,Vaughn Taylor,71.044,5933,34.716,84
111,0,27064,Jhonattan Vegas,71.054,6391,3.836,90
112,0,22046,Geoff Ogilvy,71.056,5111,4.999,72
113,0,48084,Wesley Bryan,71.062,6456,10.663,91
114,0,34213,Grayson Murray,71.064,6394,1.776,90
115,0,10809,Jim Furyk,71.071,3631,- 6.387,51
116,0,23541,Ben Crane,71.091,5593,23.187,79
117,0,26758,David Hearn,71.107,6027,17.056,85
117,0,33461,Morgan Hoffmann,71.107,6243,14.432,88
119,0,29908,C.T. Pan,71.109,6101,14.337,86
120,0,29720,Andres Gonzales,71.112,4863,43.718,69
121,0,23320,Ryan Palmer,71.116,3775,- 5.854,53
122,0,31202,William McGirt,71.151,5904,1.563,83
123,0,25632,Jimmy Walker,71.155,4650,- 24.914,65
124,0,35545,Blayne Barber,71.163,5045,7.606,71
125,0,23353,J.J. Henry,71.164,6097,23.122,86
126,0,47128,Richy Werenski,71.171,5220,46.679,74
127,0,25804,Bubba Watson,71.175,4494,- 9.958,63
128,0,29222,Billy Hurley III,71.176,5690,4.082,80
128,0,23497,Tag Ridings,71.176,4162,37.358,59
130,0,28420,Ryan Brehm,71.178,5453,27.730,77
131,0,28132,Tyrone Van Aswegen,71.181,6871,33.582,97
132,0,25834,Daniel Summerhays,71.197,6693,- .456,94
133,0,32150,Michael Thompson,71.207,3980,7.614,56
134,0,24846,Ricky Barnes,71.221,6523,29.367,92
135,0,25818,Scott Piercy,71.235,4755,17.764,67
136,0,30926,Chris Kirk,71.255,5887,27.147,83
137,0,48822,Sebastián Muñoz,71.263,3486,5.879,49
138,0,27895,Jonas Blixt,71.283,4982,7.811,70
139,0,25240,D.A. Points,71.315,4849,.419,68
140,0,35532,Tom Hoge,71.326,3256,25.003,46
141,0,30191,Julián Etulain,71.338,4469,25.299,63
142,0,33419,Cameron Tringale,71.343,5891,30.479,83
143,0,22986,Søren Kjeldsen,71.390,3520,- 21.880,49
144,0,32640,Troy Merritt,71.398,5399,27.272,76
145,0,34466,Peter Malnati,71.399,6029,39.903,85
146,0,20157,Retief Goosen,71.425,3272,13.569,46
147,0,26951,Johnson Wagner,71.429,4486,14.040,63
148,0,46440,Smylie Kaufman,71.432,5055,16.679,71
148,0,36699,Patrick Rodgers,71.432,5286,- .055,74
150,0,20472,Alex Cejka,71.461,5477,25.481,77
151,0,26289,Boo Weekley,71.476,5189,28.736,73
152,0,22371,Aaron Baddeley,71.483,4070,4.531,57
153,0,25191,Gonzalo Fernandez-Castaño,71.484,3972,31.117,56
154,0,40009,Dominic Bozzelli,71.490,4636,10.856,65
155,0,35879,Kelly Kraft,71.491,5076,- .119,71
156,0,33120,Mark Anderson,71.500,3693,25.018,52
157,0,27466,Spencer Levin,71.516,6040,38.883,85
158,0,31416,Derek Fathauer,71.568,5352,15.596,75
159,0,25892,Steve Wheatcroft,71.577,3347,17.112,47
160,0,39954,Cody Gribble,71.581,5497,14.733,77
161,0,29476,Kyle Reifers,71.587,6273,26.643,88
162,0,32757,Patton Kizzire,71.598,5421,20.464,76
163,0,28679,Fabián Gómez,71.610,4200,24.973,59
164,0,24357,K.J. Choi,71.618,4696,30.802,66
165,0,20771,Steven Alker,71.638,4475,38.219,63
166,0,34358,Jonathan Randolph,71.642,4497,16.418,63
167,0,31560,Brian Stuard,71.720,6213,26.644,87
168,0,20593,Greg Chalmers,71.758,5084,10.789,71
169,0,25720,Chad Collins,71.770,4420,29.768,62
170,0,32200,Roberto Castro,71.808,4892,- 9.051,68
171,0,24781,Hunter Mahan,71.811,5075,23.578,71
172,0,23800,Bryce Molder,71.817,5296,18.473,74
173,0,29740,Brad Fritsch,71.855,3716,20.480,52
174,0,20572,Rod Pampling,71.861,5111,- 8.834,71
175,0,36801,Mark Hubbard,71.871,5277,41.456,74
176,0,46443,Brian Campbell,71.924,3638,30.138,51
177,0,46732,Rick Lamb,71.978,3567,31.915,50
178,0,30852,Ryo Ishikawa,71.990,4012,19.466,56
179,0,20104,Ken Duke,72.078,5075,42.571,71
180,0,29485,Brett Stegmaier,72.115,5448,32.774,76
181,0,35110,Brett Drewitt,72.130,3793,29.896,53
182,0,24507,Jason Bohn,72.133,5096,25.417,71
183,0,06522,Ernie Els,72.179,3765,- 11.679,52
184,0,37278,Nicholas Lindheim,72.205,4002,41.479,56
185,0,37455,Si Woo Kim,72.253,5438,- 19.053,75
186,0,28093,Miguel Angel Carballo,72.363,4081,43.666,57
187,0,25345,Carl Pettersson,72.419,4247,25.695,59
188,0,28307,Matt Every,72.671,5067,19.989,70
189,0,35300,Andrew Loupe,72.803,3782,3.744,52
190,0,25274,Steven Bowditch,74.400,4082,10.001,55
