RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL 2 PUTTS,TOTAL ROUNDS
1,0,23353,J.J. Henry,11.37,989,87
2,0,26289,Boo Weekley,11.29,813,72
3,0,22913,John Rollins,11.21,897,80
4,0,12510,Chad Campbell,11.17,592,53
5,0,27933,John Merrick,11.13,924,83
6,0,34264,Hudson Swafford,11.08,787,71
7,0,25444,Justin Hicks,11.06,1095,99
8,0,27936,Martin Laird,10.97,680,62
9,0,34265,Will Wilcox,10.94,536,49
10,0,26679,Kevin Stadler,10.93,973,89
11,0,32333,Kevin Tway,10.92,655,60
12,0,21528,Henrik Stenson,10.91,589,54
13,0,29420,Billy Horschel,10.89,980,90
14,0,25900,Lucas Glover,10.88,718,66
15,0,35541,John Peterson,10.80,648,60
15,0,28780,Nicholas Thompson,10.80,875,81
17,0,29425,Andrew Svoboda,10.79,831,77
17,0,27064,Jhonattan Vegas,10.79,809,75
19,0,27330,Josh Teater,10.76,947,88
20,0,22378,Trevor Immelman,10.75,860,80
21,0,31557,Jim Herman,10.72,622,58
22,0,32334,Charlie Beljan,10.68,769,72
22,0,25240,D.A. Points,10.68,780,73
22,0,21878,Mark Wilson,10.68,694,65
25,0,26951,Johnson Wagner,10.66,693,65
26,0,32448,James Hahn,10.64,851,80
26,0,20645,John Senden,10.64,1053,99
26,0,23623,Bo Van Pelt,10.64,883,83
29,0,30110,Kyle Stanley,10.63,882,83
30,0,27436,Graham DeLaet,10.61,838,79
30,0,37273,Derek Ernst,10.61,806,76
32,0,31193,Jim Renner,10.59,625,59
33,0,25686,Jason Dufner,10.57,571,54
33,0,25345,Carl Pettersson,10.57,962,91
35,0,01724,Jeff Maggert,10.56,570,54
35,0,24781,Hunter Mahan,10.56,898,85
35,0,25834,Daniel Summerhays,10.56,1035,98
38,0,34021,Bud Cauley,10.55,591,56
39,0,20229,Stewart Cink,10.52,957,91
39,0,28486,Michael Putnam,10.52,1073,102
41,0,29222,Billy Hurley III,10.51,904,86
42,0,33122,Russell Knox,10.50,966,92
42,0,33419,Cameron Tringale,10.50,1165,111
