RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL PUTTS,TOTAL ROUNDS
1,0,10860,Justin Leonard,26.87,403,15
2,0,30925,Dustin Johnson,27.38,356,13
2,0,10423,Mike Weir,27.38,219,8
4,0,20098,Stuart Appleby,27.59,469,17
5,0,35139,Richard Lee,27.69,360,13
6,0,25572,Graeme McDowell,27.73,416,15
7,0,06522,Ernie Els,27.75,444,16
8,0,36689,Brooks Koepka,27.92,335,12
9,0,28475,Jeff Overton,27.93,419,15
10,0,34046,Jordan Spieth,28.00,644,23
11,0,21753,Brian Davis,28.06,505,18
12,0,24138,Ian Poulter,28.08,337,12
13,0,20593,Greg Chalmers,28.14,394,14
14,0,20104,Ken Duke,28.15,366,13
15,0,26300,Matt Jones,28.19,451,16
15,0,27214,Kevin Streelman,28.19,451,16
17,0,21209,Sergio Garcia,28.21,395,14
17,0,19846,Brian Gay,28.21,395,14
19,0,30852,Ryo Ishikawa,28.23,367,13
20,0,30927,Brendon Todd,28.24,706,25
21,0,22371,Aaron Baddeley,28.25,339,12
22,0,34360,Patrick Reed,28.28,509,18
23,0,29740,Brad Fritsch,28.29,198,7
24,0,27644,Brian Harman,28.30,651,23
25,0,27963,Chris Stroud,28.33,510,18
26,0,01810,Phil Mickelson,28.36,397,14
27,0,34099,Harris English,28.37,539,19
28,0,30944,Jason Kokrak,28.38,369,13
29,0,29221,Webb Simpson,28.39,511,18
30,0,35732,Wes Roach,28.40,284,10
31,0,25720,Chad Collins,28.44,256,9
31,0,21731,Freddie Jacobson,28.44,512,18
33,0,25396,Kevin Na,28.45,569,20
34,0,35539,Luke Guthrie,28.47,427,15
34,0,31560,Brian Stuard,28.47,427,15
36,0,21961,Charles Howell III,28.54,685,24
37,0,20645,John Senden,28.55,628,22
37,0,02206,David Toms,28.55,314,11
37,0,25632,Jimmy Walker,28.55,628,22
37,0,20396,Lee Westwood,28.55,314,11
37,0,31323,Gary Woodland,28.55,628,22
42,0,23983,Luke Donald,28.58,343,12
43,0,32102,Rickie Fowler,28.59,486,17
44,0,33461,Morgan Hoffmann,28.61,515,18
45,0,22621,Ben Curtis,28.62,372,13
46,0,24490,George McNeill,28.63,458,16
47,0,23135,Tim Clark,28.64,315,11
47,0,26331,Charl Schwartzel,28.64,401,14
49,0,12716,Charley Hoffman,28.67,602,21
49,0,35300,Andrew Loupe,28.67,258,9
51,0,20160,Charlie Wi,28.70,287,10
52,0,24912,Will MacKenzie,28.71,402,14
53,0,32200,Roberto Castro,28.73,316,11
53,0,30692,Scott Stallings,28.73,316,11
55,0,25364,Paul Casey,28.75,345,12
55,0,29478,Kevin Kisner,28.75,460,16
55,0,29926,Danny Lee,28.75,345,12
58,0,08075,Jerry Kelly,28.76,489,17
58,0,23108,Matt Kuchar,28.76,604,21
58,0,24361,Pat Perez,28.76,489,17
61,0,34261,Scott Langley,28.78,518,18
62,0,24502,Adam Scott,28.82,490,17
63,0,10885,Robert Allenby,28.83,346,12
63,0,29479,Scott Brown,28.83,519,18
63,0,26956,Bronson La'Cassie,28.83,173,6
66,0,33141,Keegan Bradley,28.84,548,19
66,0,20157,Retief Goosen,28.84,548,19
68,0,33122,Russell Knox,28.85,577,20
69,0,34431,Robert Streb,28.87,433,15
70,0,24357,K.J. Choi,28.88,462,16
70,0,23541,Ben Crane,28.88,462,16
72,0,32839,Hideki Matsuyama,28.89,520,18
73,0,30750,Tommy Gainey,28.90,289,10
74,0,23409,James Driscoll,28.91,318,11
75,0,28259,Sangmoon Bae,28.92,376,13
75,0,34563,Chesson Hadley,28.92,347,12
77,0,22405,Justin Rose,28.94,463,16
78,0,29289,S.Y. Noh,28.95,550,19
79,0,34021,Bud Cauley,29.00,261,9
79,0,30926,Chris Kirk,29.00,725,25
79,0,33413,Ben Martin,29.00,377,13
79,0,31202,William McGirt,29.00,522,18
83,0,24024,Zach Johnson,29.04,668,23
84,0,26758,David Hearn,29.05,581,20
85,0,25804,Bubba Watson,29.06,494,17
86,0,24507,Jason Bohn,29.07,436,15
86,0,29425,Andrew Svoboda,29.07,407,14
86,0,28132,Tyrone Van Aswegen,29.07,407,14
89,0,22046,Geoff Ogilvy,29.08,378,13
90,0,27556,Ted Potter Jr.,29.11,262,9
91,0,25345,Carl Pettersson,29.12,495,17
92,0,25834,Daniel Summerhays,29.14,641,22
93,0,32448,James Hahn,29.15,379,13
93,0,34174,John Huh,29.15,379,13
95,0,27141,J.B. Holmes,29.16,554,19
95,0,27649,Brandt Snedeker,29.16,554,19
97,0,24781,Hunter Mahan,29.17,525,18
98,0,25191,Gonzalo Fernandez-Castaño,29.18,496,17
98,0,34098,Russell Henley,29.18,496,17
98,0,26851,Marc Leishman,29.18,496,17
101,0,24494,Erik Compton,29.19,467,16
102,0,24358,Robert Garrigus,29.20,438,15
102,0,32150,Michael Thompson,29.20,438,15
104,0,26596,Ryan Moore,29.21,555,19
105,0,34409,David Lingmerth,29.23,380,13
106,0,27436,Graham DeLaet,29.25,468,16
107,0,25562,Andres Romero,29.29,410,14
108,0,27895,Jonas Blixt,29.30,293,10
109,0,21528,Henrik Stenson,29.31,381,13
110,0,20848,Ángel Cabrera,29.33,352,12
111,0,24925,Jonathan Byrd,29.38,382,13
112,0,27770,Camilo Villegas,29.39,529,18
113,0,10809,Jim Furyk,29.40,588,20
114,0,23621,Rory Sabbatini,29.43,412,14
115,0,25274,Steven Bowditch,29.44,471,16
115,0,29461,Jamie Lovemark,29.44,265,9
115,0,28237,Rory McIlroy,29.44,471,16
118,0,32334,Charlie Beljan,29.45,324,11
119,0,23800,Bryce Molder,29.46,383,13
119,0,24140,Sean O'Hair,29.46,383,13
121,0,24846,Ricky Barnes,29.47,501,17
122,0,28089,Jason Day,29.50,295,10
122,0,24924,Bill Haas,29.50,767,26
122,0,27408,Martin Kaymer,29.50,413,14
122,0,27936,Martin Laird,29.50,354,12
122,0,28486,Michael Putnam,29.50,649,22
122,0,29518,Brendan Steele,29.50,472,16
128,0,33419,Cameron Tringale,29.54,709,24
129,0,25349,Tim Wilkinson,29.56,473,16
130,0,01706,Davis Love III,29.57,414,14
131,0,25686,Jason Dufner,29.58,355,12
131,0,23320,Ryan Palmer,29.58,562,19
133,0,29535,Brice Garnett,29.60,444,15
134,0,32366,Kevin Chappell,29.62,622,21
135,0,28307,Matt Every,29.63,474,16
