RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG (YARDS),TOTAL DISTANCE (INCHES),NUMBER OF APPROACH SHOTS
134,0,33204,Shane Lowry,166.1,4148967000,694
134,0,24502,Adam Scott,166.1,3660389000,612
134,0,27649,Brandt Snedeker,166.1,4676650000,782
137,0,29479,Scott Brown,166.3,4256115000,711
137,0,26331,Charl Schwartzel,166.3,5076916000,848
139,0,40006,Erik van Rooyen,166.4,4439976000,741
140,0,33948,Byeong Hun An,166.5,4734599000,790
140,0,25632,Jimmy Walker,166.5,4124377000,688
140,0,49964,Aaron Wise,166.5,4544268000,758
143,0,34363,Tyrrell Hatton,166.6,3101003000,517
143,0,23320,Ryan Palmer,166.6,4377856000,730
145,0,45526,Abraham Ancer,166.7,5460349000,910
145,0,29725,Tony Finau,166.7,4777290000,796
145,0,27644,Brian Harman,166.7,5827232000,971
145,0,29478,Kevin Kisner,166.7,4620812000,770
145,0,36871,Matthew NeSmith,166.7,5366236000,894
145,0,34256,Andrew Putnam,166.7,5197023000,866
151,0,35450,Patrick Cantlay,166.8,4641556000,773
151,0,23983,Luke Donald,166.8,3158342000,526
153,0,29926,Danny Lee,167.0,3703041000,616
154,0,32139,Danny Willett,167.2,1793710000,298
155,0,36801,Mark Hubbard,167.3,6118660000,1016
155,0,35506,Mackenzie Hughes,167.3,5210334000,865
155,0,23108,Matt Kuchar,167.3,4083240000,678
155,0,30163,Henrik Norlander,167.3,5318511000,883
155,0,32150,Michael Thompson,167.3,4624796000,768
160,0,28237,Rory McIlroy,167.4,3923774000,651
161,0,24024,Zach Johnson,167.5,5325849000,883
161,0,23788,D.J. Trahan,167.5,3123952000,518
163,0,39971,Sungjae Im,167.6,7721578000,1280
164,0,35891,Cameron Smith,167.7,4503059000,746
164,0,30927,Brendon Todd,167.7,4931859000,817
166,0,45609,Tyler Duncan,167.8,5232775000,866
166,0,49771,J.T. Poston,167.8,5280186000,874
168,0,34098,Russell Henley,167.9,5567493000,921
168,0,30925,Dustin Johnson,167.9,4105073000,679
170,0,34360,Patrick Reed,168.0,4487946000,742
171,0,33141,Keegan Bradley,168.1,5378772000,889
171,0,29420,Billy Horschel,168.1,4713602000,779
171,0,28252,Seamus Power,168.1,2898165000,479
174,0,48822,Sebastián Muñoz,168.2,5911327000,976
175,0,25804,Bubba Watson,168.4,4044210000,667
176,0,32839,Hideki Matsuyama,168.9,5623188000,925
176,0,24138,Ian Poulter,168.9,3795203000,624
178,0,32816,Satoshi Kodaira,169.1,4150912000,682
178,0,50525,Collin Morikawa,169.1,4475410000,735
180,0,46402,Talor Gooch,169.3,5747361000,943
180,0,48081,Xander Schauffele,169.3,4180094000,686
180,0,34046,Jordan Spieth,169.3,4814292000,790
183,0,47128,Richy Werenski,169.5,5734885000,940
184,0,25396,Kevin Na,169.6,5322960000,872
185,0,27349,Alex Noren,169.7,5151069000,843
186,0,46717,Viktor Hovland,169.8,4688277000,767
187,0,47959,Bryson DeChambeau,169.9,4379609000,716
188,0,31323,Gary Woodland,170.1,3821749000,624
189,0,26851,Marc Leishman,170.3,4402351000,718
190,0,26329,Louis Oosthuizen,170.5,4205324000,685
191,0,29221,Webb Simpson,170.7,4185835000,681
192,0,30911,Tommy Fleetwood,171.5,3241266000,525
193,0,40026,Daniel Berger,171.6,5109876000,827
194,0,40098,Matt Fitzpatrick,172.1,3507066000,566
195,0,20396,Lee Westwood,172.2,3521097000,568
196,0,34099,Harris English,173.1,5322394000,854
