RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DIST OF APPR SHOT,TOTAL HOLES
33,0,39953,Chase Seiffert,165.1,5937891.000,999
35,0,46435,Austin Cook,165.3,6907156.000,1161
35,0,35461,Beau Hossler,165.3,7413852.000,1246
35,0,34213,Grayson Murray,165.3,3802783.000,639
35,0,33486,Roger Sloan,165.3,6570425.000,1104
39,0,19803,Ryan Armour,165.4,7092353.000,1191
39,0,34255,Joseph Bramlett,165.4,5944129.000,998
39,0,31560,Brian Stuard,165.4,9352123.000,1571
39,0,32333,Kevin Tway,165.4,5413751.000,909
43,0,33404,Chris Baker,165.5,4057803.000,681
44,0,24140,Sean O'Hair,165.6,4662861.000,782
45,0,40042,Tyler McCumber,165.7,5731077.000,961
45,0,27942,Rob Oppenheim,165.7,5970863.000,1001
47,0,20229,Stewart Cink,165.8,8306236.000,1392
47,0,33490,Bo Hoag,165.8,8000429.000,1340
47,0,27141,J.B. Holmes,165.8,4649418.000,779
47,0,30926,Chris Kirk,165.8,7974431.000,1336
47,0,34431,Robert Streb,165.8,7445282.000,1247
52,0,24357,K.J. Choi,165.9,4588059.000,768
52,0,32757,Patton Kizzire,165.9,9655455.000,1617
52,0,36699,Patrick Rodgers,165.9,8288893.000,1388
55,0,34076,Joel Dahmen,166.0,6998967.000,1171
55,0,39975,Michael Kim,166.0,5755700.000,963
55,0,28775,Nate Lashley,166.0,6262777.000,1048
55,0,35230,Nelson Ledesma,166.0,3728865.000,624
59,0,29974,Branden Grace,166.1,6704982.000,1121
60,0,31646,Emiliano Grillo,166.2,7373321.000,1232
60,0,25493,Nick Taylor,166.2,8853887.000,1480
62,0,34563,Chesson Hadley,166.3,6218629.000,1039
62,0,46442,Maverick McNealy,166.3,6963241.000,1163
64,0,31557,Jim Herman,166.4,6302957.000,1052
64,0,29478,Kevin Kisner,166.4,7368341.000,1230
64,0,27064,Jhonattan Vegas,166.4,7177188.000,1198
67,0,52375,Doug Ghim,166.5,7701413.000,1285
67,0,23621,Rory Sabbatini,166.5,7149390.000,1193
67,0,34264,Hudson Swafford,166.5,7025980.000,1172
70,0,32662,Michael Gligic,166.6,6422453.000,1071
71,0,23983,Luke Donald,166.7,4794297.000,799
71,0,26300,Matt Jones,166.7,8938276.000,1489
71,0,22405,Justin Rose,166.7,4355849.000,726
74,0,35658,Kris Ventura,166.8,5535866.000,922
75,0,28420,Ryan Brehm,166.9,3761902.000,626
75,0,33597,Harry Higgs,166.9,7974244.000,1327
75,0,21961,Charles Howell III,166.9,5678565.000,945
75,0,51894,Vince Whaley,166.9,6200511.000,1032
79,0,32102,Rickie Fowler,167.0,6888510.000,1146
79,0,29535,Brice Garnett,167.0,7364125.000,1225
79,0,26476,Chez Reavie,167.0,7598118.000,1264
82,0,56762,Will Gordon,167.1,7235446.000,1203
82,0,29908,C.T. Pan,167.1,6976844.000,1160
82,0,53165,Doc Redman,167.1,7409630.000,1232
82,0,32254,Xinjun Zhang,167.1,5353938.000,890
86,0,32448,James Hahn,167.3,6632446.000,1101
86,0,33667,Carlos Ortiz,167.3,8847364.000,1469
86,0,33419,Cameron Tringale,167.3,8788698.000,1459
89,0,29268,Bronson Burgoon,167.4,6013712.000,998
89,0,45157,Cam Davis,167.4,9658330.000,1603
89,0,47993,Denny McCarthy,167.4,8595450.000,1426
89,0,24502,Adam Scott,167.4,6338555.000,1052
89,0,30692,Scott Stallings,167.4,7338647.000,1218
89,0,27214,Kevin Streelman,167.4,9026411.000,1498
95,0,27649,Brandt Snedeker,167.5,7729127.000,1282
96,0,25632,Jimmy Walker,167.6,6764111.000,1121
97,0,24024,Zach Johnson,167.7,8191474.000,1357
98,0,47504,Sam Burns,167.8,7866443.000,1302
98,0,48045,Michael Gellerman,167.8,3341435.000,553
98,0,27974,Sung Kang,167.8,8070293.000,1336
101,0,32070,Rafael Campos,167.9,4406098.000,729
101,0,29970,Dylan Frittelli,167.9,6442736.000,1066
103,0,49298,Kramer Hickok,168.0,6048351.000,1000
103,0,24361,Pat Perez,168.0,8436400.000,1395
103,0,29518,Brendan Steele,168.0,7198864.000,1190
106,0,33948,Byeong Hun An,168.1,7535706.000,1245
106,0,34256,Andrew Putnam,168.1,7990088.000,1320
108,0,25818,Scott Piercy,168.2,7334206.000,1211
108,0,37275,Sam Ryder,168.2,7338413.000,1212
108,0,49960,Sepp Straka,168.2,8321490.000,1374
111,0,32139,Danny Willett,168.3,3029128.000,500
112,0,34363,Tyrrell Hatton,168.4,5051362.000,833
112,0,35449,Adam Long,168.4,7648885.000,1262
112,0,33413,Ben Martin,168.4,3661610.000,604
112,0,37189,Harold Varner III,168.4,8515209.000,1405
116,0,27936,Martin Laird,168.5,7461842.000,1230
117,0,33399,Adam Hadwin,168.6,8568798.000,1412
117,0,47483,Will Zalatoris,168.6,7390976.000,1218
119,0,35310,Lanto Griffin,168.7,8674185.000,1428
119,0,39977,Max Homa,168.7,7209116.000,1187
119,0,33204,Shane Lowry,168.7,6789517.000,1118
119,0,45486,Joaquin Niemann,168.7,9664324.000,1591
123,0,39546,Keith Mitchell,168.8,7265936.000,1196
124,0,26499,Rafa Cabrera Bello,169.0,6534267.000,1074
125,0,25900,Lucas Glover,169.1,8733707.000,1435
125,0,27129,Luke List,169.1,8147230.000,1338
127,0,27644,Brian Harman,169.2,9232277.000,1516
127,0,35532,Tom Hoge,169.2,9556206.000,1569
127,0,33448,Justin Thomas,169.2,7370589.000,1210
127,0,40006,Erik van Rooyen,169.2,7351634.000,1207
131,0,46441,Robby Shelton,169.3,7656350.000,1256
132,0,29725,Tony Finau,169.4,7780093.000,1276
132,0,34046,Jordan Spieth,169.4,8026228.000,1316
134,0,29479,Scott Brown,169.7,6956349.000,1139
134,0,23108,Matt Kuchar,169.7,6440093.000,1054
134,0,32150,Michael Thompson,169.7,7375761.000,1207
134,0,48887,Matt Wallace,169.7,4153093.000,680
138,0,39997,Corey Conners,169.8,9165665.000,1499
138,0,30944,Jason Kokrak,169.8,8291182.000,1356
140,0,21209,Sergio Garcia,169.9,7425552.000,1214
140,0,28252,Seamus Power,169.9,4604448.000,753
140,0,30927,Brendon Todd,169.9,7711882.000,1261
143,0,45526,Abraham Ancer,170.0,8862547.000,1448
143,0,34098,Russell Henley,170.0,8544085.000,1396
143,0,36801,Mark Hubbard,170.0,9726523.000,1589
143,0,34174,John Huh,170.0,5550793.000,907
143,0,29926,Danny Lee,170.0,6194977.000,1012
143,0,01810,Phil Mickelson,170.0,6584853.000,1076
143,0,23788,D.J. Trahan,170.0,5029456.000,822
150,0,35506,Mackenzie Hughes,170.1,8296046.000,1355
151,0,35450,Patrick Cantlay,170.2,7450072.000,1216
151,0,28089,Jason Day,170.2,6133691.000,1001
151,0,32791,K.H. Lee,170.2,10168436.000,1660
154,0,37455,Si Woo Kim,170.3,9024594.000,1472
154,0,30163,Henrik Norlander,170.3,8178384.000,1334
154,0,26331,Charl Schwartzel,170.3,8212919.000,1340
157,0,30925,Dustin Johnson,170.4,6767694.000,1103
157,0,23320,Ryan Palmer,170.4,7325590.000,1194
159,0,25364,Paul Casey,170.5,6321184.000,1030
159,0,56278,Matthew Wolff,170.5,5592767.000,911
161,0,49964,Aaron Wise,170.7,7683448.000,1250
162,0,49771,J.T. Poston,170.8,8603828.000,1399
162,0,47128,Richy Werenski,170.8,9085490.000,1478
162,0,31323,Gary Woodland,170.8,6369828.000,1036
165,0,45609,Tyler Duncan,171.2,8346549.000,1354
165,0,35891,Cameron Smith,171.2,7586491.000,1231
167,0,52372,Cameron Champ,171.3,7122774.000,1155
167,0,48822,Sebastián Muñoz,171.3,9799064.000,1589
169,0,24138,Ian Poulter,171.4,6053301.000,981
170,0,36689,Brooks Koepka,171.5,5734766.000,929
171,0,28237,Rory McIlroy,171.7,6966609.000,1127
171,0,34360,Patrick Reed,171.7,7258840.000,1174
173,0,46046,Scottie Scheffler,171.8,9256723.000,1497
174,0,33141,Keegan Bradley,172.3,8625726.000,1391
174,0,25396,Kevin Na,172.3,8614500.000,1389
176,0,32816,Satoshi Kodaira,172.4,6863470.000,1106
177,0,39971,Sungjae Im,172.5,12500686.000,2013
178,0,26851,Marc Leishman,172.7,6940086.000,1116
179,0,29420,Billy Horschel,172.8,7646673.000,1229
179,0,36871,Matthew NeSmith,172.8,8858951.000,1424
181,0,26329,Louis Oosthuizen,172.9,6647294.000,1068
181,0,25804,Bubba Watson,172.9,6653686.000,1069
183,0,29221,Webb Simpson,173.0,6750918.000,1084
184,0,46717,Viktor Hovland,173.3,7749760.000,1242
184,0,50525,Collin Morikawa,173.3,7342169.000,1177
186,0,27349,Alex Noren,173.4,8245434.000,1321
187,0,46970,Jon Rahm,173.6,7155720.000,1145
188,0,46402,Talor Gooch,173.7,9250301.000,1479
189,0,48081,Xander Schauffele,174.0,7003771.000,1118
190,0,40026,Daniel Berger,174.4,8216177.000,1309
191,0,47959,Bryson DeChambeau,174.5,7600716.000,1210
191,0,20396,Lee Westwood,174.5,5715357.000,910
193,0,30911,Tommy Fleetwood,174.6,5267218.000,838
194,0,32839,Hideki Matsuyama,174.8,9393016.000,1493
195,0,40098,Matt Fitzpatrick,175.9,5960090.000,941
196,0,34099,Harris English,178.0,8906372.000,1390
