RANK,MOVEMENT,PLAYER_ID,PLAYER,DISTANCE,TOURNAMENT,ROUND- COURSE,HOLE
82,0,33141,Keegan Bradley,131,Houston Open,2,17 - Par 4
83,0,59395,Eduard Rousaud,130,U.S. Open(2020),1,1 - Par 4 -
84,0,32791,K.H. Lee,129,Rocket Mortgage,1,10 - Par 4
85,0,46717,Viktor Hovland,128,TOUR Champ,1,5 - Par 4 -
88,0,48081,Xander Schauffele,126,TOUR Champ,4,3 - Par 4 -
89,0,29518,Brendan Steele,125,Pebble Beach,3,15 - Par 4
90,0,46441,Robby Shelton,125,the Memorial,4,3 - Par 4 -
91,0,26331,Charl Schwartzel,123,BMW Champ,4,7 - Par 4 -
92,0,32757,Patton Kizzire,122,Phoenix Open,2,9 - Par 4 -
93,0,29268,Bronson Burgoon,121,Wyndham,2,13 - Par 4
94,0,34255,Joseph Bramlett,121,Byron Nelson,2,9 - Par 5 -
95,0,24781,Hunter Mahan,120,Phoenix Open,1,6 - Par 4 -
97,0,27649,Brandt Snedeker,119,Valspar,1,5 - Par 5 -
98,0,33122,Russell Knox,118,Wyndham,2,13 - Par 4
99,0,27556,Ted Potter Jr.,118,Shriners,2,1 - Par 4 -
100,0,27958,Ryan Blaum,117,Safeway Open,1,4 - Par 4 -
101,0,33410,Andrew Landry,117,Shriners,1,13 - Par 5
102,0,33490,Bo Hoag,117,Rocket Mortgage,3,18 - Par 4
103,0,56278,Matthew Wolff,116,Shriners,3,11 - Par 4
104,0,27214,Kevin Streelman,116,Pebble Beach,4,10 - Par 4
105,0,22371,Aaron Baddeley,115,3M Open,4,5 - Par 4 -
106,0,29725,Tony Finau,115,the Memorial,1,11 - Par 5
109,0,35181,Daniel van Tonder,114,WGC-Workday,1,3 - Par 5 -
110,0,34076,Joel Dahmen,114,NORTHERN TRUST,2,1 - Par 4 -
115,0,34431,Robert Streb,112,Sony Open,2,15 - Par 4
116,0,36871,Matthew NeSmith,112,Pebble Beach,2,11 - Par 4
117,0,35461,Beau Hossler,112,Travelers,4,7 - Par 4 -
118,0,26499,Rafa Cabrera Bello,111,Valero,3,12 - Par 4
120,0,34363,Tyrrell Hatton,110,The RSM Classic,3,16 - Par 4
122,0,24846,Ricky Barnes,109,Pebble Beach,1,7 - Par 3 -
124,0,26300,Matt Jones,108,The Amex,4,2 - Par 4 -
127,0,49964,Aaron Wise,106,Sanderson Farms,2,5 - Par 5 -
128,0,50525,Collin Morikawa,105,Charles Schwab,4,1 - Par 5 -
129,0,40006,Erik van Rooyen,105,NORTHERN TRUST,2,5 - Par 4 -
131,0,35732,Wes Roach,105,Palmetto,1,4 - Par 5 -
134,0,34213,Grayson Murray,103,Palmetto,1,4 - Par 5 -
135,0,35617,Martin Trainer,103,Rocket Mortgage,2,13 - Par 4
136,0,29974,Branden Grace,101,U.S. Open(2021),2,2 - Par 4 -
137,0,49960,Sepp Straka,101,Houston Open,1,5 - Par 4 -
143,0,32366,Kevin Chappell,97,Pebble Beach,2,18 - Par 5
144,0,49298,Kramer Hickok,97,Sanderson Farms,2,1 - Par 4 -
145,0,34256,Andrew Putnam,96,Safeway Open,2,18 - Par 5
148,0,45522,Christiaan Bezuidenhout,93,U.S. Open(2021),1,18 - Par 5
150,0,33204,Shane Lowry,90,the Memorial,4,9 - Par 4 -
151,0,46439,Will Grimmer,90,Barbasol,4,5 - Par 5 -
153,0,31113,Paul Waring,88,U.S. Open(2020),1,5 - Par 4 -
154,0,51894,Vince Whaley,87,Rocket Mortgage,2,4 - Par 5 -
155,0,23320,Ryan Palmer,86,ZOZO,1,10 - Par 4
157,0,27141,J.B. Holmes,86,John Deere,1,13 - Par 4
158,0,29675,Dan McCarthy,85,U.S. Open(2020),1,18 - Par 4
159,0,24024,Zach Johnson,84,U.S. Open(2020),3,9 - Par 5 -
160,0,26596,Ryan Moore,83,Travelers,4,2 - Par 4 -
161,0,32816,Satoshi Kodaira,81,Travelers,1,2 - Par 4 -
164,0,19803,Ryan Armour,79,Byron Nelson,2,6 - Par 4 -
167,0,29420,Billy Horschel,77,RBC Heritage,2,17 - Par 3
169,0,27064,Jhonattan Vegas,76,Charles Schwab,4,6 - Par 4 -
170,0,32662,Michael Gligic,75,Wells Fargo,4,8 - Par 4 -
173,0,34174,John Huh,73,Arnold Palmer,3,6 - Par 5 -
178,0,45486,Joaquin Niemann,65,U.S. Open(2021),2,12 - Par 4
180,0,29484,Peter Uihlein,64,Rocket Mortgage,1,3 - Par 4 -
181,0,33413,Ben Martin,62,Valero,4,8 - Par 5 -
182,0,54364,Stephen Stallings Jr.,60,Travelers,2,2 - Par 4 -
183,0,47959,Bryson DeChambeau,60,NORTHERN TRUST,2,8 - Par 5 -
185,0,31560,Brian Stuard,57,Wells Fargo,4,14 - Par 4
186,0,24924,Bill Haas,56,RBC Heritage,2,9 - Par 4 -
187,0,06527,Steve Stricker,55,PGA Champ,2,2 - Par 5 -
190,0,24138,Ian Poulter,51,Valspar,4,5 - Par 5 -
192,0,27330,Josh Teater,50,Safeway Open,1,5 - Par 5 -
198,0,29926,Danny Lee,44,the Memorial,1,14 - Par 4
200,0,35310,Lanto Griffin,44,ZOZO,1,13 - Par 5
202,0,39971,Sungjae Im,43,U.S. Open(2020),3,18 - Par 4
205,0,35532,Tom Hoge,43,Valero,2,18 - Par 5
207,0,27095,Nick Watney,42,Byron Nelson,1,12 - Par 5
208,0,28252,Seamus Power,41,Palmetto,3,15 - Par 4
211,0,51766,Wyndham Clark,40,Shriners,3,13 - Par 5
213,0,25396,Kevin Na,39,WGC-Workday,2,13 - Par 5
220,0,34587,Chan Kim,37,WGC-Workday,1,7 - Par 5 -
222,0,37455,Si Woo Kim,37,Valero,1,17 - Par 4
227,0,23983,Luke Donald,35,Shriners,4,6 - Par 4 -
229,0,49766,Hank Lebioda,35,John Deere,4,17 - Par 5
232,0,48084,Wesley Bryan,34,Sony Open,4,1 - Par 4 -
235,0,37275,Sam Ryder,34,3M Open,2,6 - Par 5 -
236,0,27963,Chris Stroud,34,Safeway Open,2,6 - Par 4 -
237,0,23623,Bo Van Pelt,34,Rocket Mortgage,1,4 - Par 5 -
239,0,30944,Jason Kokrak,33,ZOZO,2,10 - Par 4
246,0,28237,Rory McIlroy,33,U.S. Open(2021),1,7 - Par 4 -
256,0,31202,William McGirt,31,Sony Open,2,17 - Par 3
258,0,25900,Lucas Glover,31,Houston Open,2,14 - Par 4
260,0,20396,Lee Westwood,31,Houston Open,1,1 - Par 4 -
263,0,59647,Tommy Gibson,31,RBC Heritage,1,12 - Par 4
264,0,27770,Camilo Villegas,31,Safeway Open,1,9 - Par 5 -
266,0,57975,Harry Hall,30,The Amex,4,8 - Par 5 -
267,0,35230,Nelson Ledesma,30,Rocket Mortgage,4,17 - Par 5
268,0,46046,Scottie Scheffler,30,Genesis,1,1 - Par 5 -
272,0,32508,Chad Proehl,29,John Deere,1,17 - Par 5
274,0,35449,Adam Long,29,THE CJ CUP,1,16 - Par 5
275,0,39546,Keith Mitchell,29,THE PLAYERS,1,7 - Par 4 -
276,0,08793,Tiger Woods,29,ZOZO,1,14 - Par 4
278,0,25349,Tim Wilkinson,29,Wells Fargo,2,2 - Par 4 -
279,0,47504,Sam Burns,29,Houston Open,3,8 - Par 5 -
281,0,26341,Wade Ormsby,29,WGC-Workday,2,7 - Par 5 -
284,0,32070,Rafael Campos,29,3M Open,2,10 - Par 4
288,0,56630,Akshay Bhatia,28,Pebble Beach,3,8 - Par 4 -
289,0,32618,Rhein Gibson,28,Wyndham,1,14 - Par 4
290,0,33667,Carlos Ortiz,28,Sony Open,4,10 - Par 4
294,0,32200,Roberto Castro,28,Safeway Open,2,7 - Par 3 -
299,0,48887,Matt Wallace,28,RBC Heritage,2,3 - Par 4 -
300,0,39058,Lucas Herbert,27,PGA Champ,4,7 - Par 5 -
301,0,30925,Dustin Johnson,27,Palmetto,1,9 - Par 4 -
303,0,40250,Taylor Pendrith,27,U.S. Open(2020),3,14 - Par 4
314,0,35506,Mackenzie Hughes,27,Farmers,2,12 - Par 4
318,0,48119,Ben Taylor,27,Wyndham,2,5 - Par 5 -
322,0,58187,Jordan Hahn,26,Valspar,2,6 - Par 4 -
328,0,34466,Peter Malnati,26,Valero,2,10 - Par 4
330,0,32333,Kevin Tway,26,RBC Heritage,1,13 - Par 4
333,0,58168,Davis Thompson,25,U.S. Open(2020),2,6 - Par 4 -
338,0,56272,Wilco Nienaber,25,Palmetto,2,3 - Par 4 -
340,0,30911,Tommy Fleetwood,25,ZOZO,4,3 - Par 3 -
343,0,54783,Dylan Wu,25,U.S. Open(2021),2,12 - Par 4
344,0,59439,Steve Watanabe Jr,25,Safeway Open,1,13 - Par 4
347,0,29461,Jamie Lovemark,25,Valspar,2,15 - Par 3
356,0,23621,Rory Sabbatini,24,Wells Fargo,1,16 - Par 4
360,0,47347,Adam Schenk,24,Byron Nelson,2,5 - Par 5 -
364,0,33486,Roger Sloan,24,Honda,2,5 - Par 3 -
367,0,34098,Russell Henley,24,Shriners,3,15 - Par 4
368,0,29535,Brice Garnett,24,Byron Nelson,2,9 - Par 5 -
371,0,30978,Kiradech Aphibarnrat,24,Safeway Open,1,5 - Par 5 -
375,0,28307,Matt Every,23,Farmers,1,5 - Par 4 -
378,0,33449,Zack Sucher,23,Palmetto,2,13 - Par 4
381,0,28259,Sangmoon Bae,23,Pebble Beach,1,14 - Par 5
383,0,29478,Kevin Kisner,23,WGC-Workday,3,2 - Par 4 -
385,0,24357,K.J. Choi,23,Barbasol,1,9 - Par 3 -
389,0,46435,Austin Cook,23,Phoenix Open,1,15 - Par 5
392,0,25572,Graeme McDowell,23,Houston Open,1,10 - Par 4
395,0,33448,Justin Thomas,23,U.S. Open(2021),2,16 - Par 3
397,0,25493,Nick Taylor,23,Wyndham,1,15 - Par 5
410,0,20766,Padraig Harrington,22,PGA Champ,4,14 - Par 3
413,0,19846,Brian Gay,22,Genesis,2,10 - Par 4
415,0,52215,Robert MacIntyre,22,THE PLAYERS,2,9 - Par 5 -
423,0,01706,Davis Love III,22,Sony Open,1,2 - Par 4 -
429,0,32139,Danny Willett,22,Valspar,1,8 - Par 3 -
431,0,57362,Austin Eckroat,21,Travelers,1,10 - Par 4
432,0,39953,Chase Seiffert,21,Honda,1,5 - Par 3 -
437,0,34264,Hudson Swafford,21,Sony Open,4,1 - Par 4 -
438,0,37189,Harold Varner III,21,Wells Fargo,2,13 - Par 3
442,0,35891,Cameron Smith,21,Sentry,4,17 - Par 4
446,0,23325,Vaughn Taylor,21,Palmetto,4,4 - Par 5 -
450,0,24361,Pat Perez,21,Wells Fargo,4,14 - Par 4
452,0,47989,Sam Horsfield,21,Valspar,1,16 - Par 4
455,0,20593,Greg Chalmers,21,Barbasol,4,5 - Par 5 -
461,0,60065,Ryan Hall,21,3M Open,2,16 - Par 4
464,0,25240,D.A. Points,21,Barbasol,2,15 - Par 5
484,0,39834,Guido Migliozzi,20,U.S. Open(2021),4,12 - Par 4
487,0,23048,Eric Axley,20,Barbasol,2,3 - Par 4 -
488,0,53165,Doc Redman,20,NORTHERN TRUST,1,8 - Par 5 -
490,0,32582,Eric Dugas,20,Sony Open,1,8 - Par 4 -
492,0,20229,Stewart Cink,20,Sanderson Farms,4,4 - Par 3 -
494,0,51962,Kyle Ramey,20,Sanderson Farms,2,6 - Par 4 -
497,0,35104,Tom Lewis,20,Honda,1,7 - Par 3 -
499,0,25804,Bubba Watson,20,U.S. Open(2021),4,9 - Par 5 -
503,0,28679,Fabián Gómez,20,Shriners,2,16 - Par 5
511,0,52686,Rasmus Hojgaard,20,WGC-Workday,2,14 - Par 3
517,0,47679,Victor Perez,20,WGC-Workday,1,5 - Par 4 -
524,0,29454,Bernd Wiesberger,19,Arnold Palmer,3,1 - Par 4 -
527,0,54869,Chase Johnson,19,the Memorial,2,8 - Par 3 -
529,0,25686,Jason Dufner,19,Safeway Open,4,14 - Par 4
535,0,40042,Tyler McCumber,19,The RSM Classic,2,3 - Par 3 -
536,0,30692,Scott Stallings,19,Wells Fargo,3,8 - Par 4 -
547,0,37378,Min Woo Lee,19,WGC-Workday,4,18 - Par 4
562,0,39067,MJ Daffue,19,Barbasol,3,4 - Par 4 -
569,0,29970,Dylan Frittelli,19,Honda,1,12 - Par 4
571,0,59872,Brad Marek,19,PGA Champ,2,2 - Par 5 -
574,0,24925,Jonathan Byrd,18,3M Open,1,5 - Par 4 -
575,0,49771,J.T. Poston,18,Sony Open,1,2 - Par 4 -
577,0,25364,Paul Casey,18,The Amex,2,5 - Par 5 -
579,0,58594,Spencer Ralston,18,U.S. Open(2021),2,14 - Par 4
580,0,45609,Tyler Duncan,18,Rocket Mortgage,2,16 - Par 4
582,0,24140,Sean O'Hair,18,Travelers,1,3 - Par 4 -
593,0,28089,Jason Day,18,Wells Fargo,1,6 - Par 3 -
600,0,27942,Rob Oppenheim,18,Travelers,1,6 - Par 5 -
606,0,22913,John Rollins,18,Palmetto,2,4 - Par 5 -
610,0,23814,Edoardo Molinari,18,U.S. Open(2021),1,10 - Par 4
618,0,46550,Brandon Hagy,18,Valero,3,3 - Par 3 -
622,0,23788,D.J. Trahan,18,Valero,2,7 - Par 3 -
635,0,29425,Andrew Svoboda,18,Travelers,1,3 - Par 4 -
638,0,59871,Greg Koch,18,PGA Champ,1,5 - Par 3 -
639,0,27349,Alex Noren,17,ZOZO,4,9 - Par 4 -
643,0,20645,John Senden,17,Pebble Beach,3,13 - Par 4
656,0,10423,Mike Weir,17,Sony Open,3,12 - Par 4
659,0,54421,Garrick Higgo,17,PGA Champ,4,4 - Par 4 -
664,0,52411,Kyle Westmoreland,17,U.S. Open(2021),2,15 - Par 4
667,0,01249,John Daly,17,PGA Champ,1,1 - Par 4 -
669,0,21961,Charles Howell III,17,Valspar,3,2 - Par 4 -
697,0,37187,Tain Lee,17,Valero,4,13 - Par 3
704,0,28937,George Coetzee,16,PGA Champ,2,4 - Par 4 -
710,0,27129,Luke List,16,John Deere,4,11 - Par 4
723,0,59942,Brian Keiser,16,Travelers,1,16 - Par 3
760,0,46724,Jeongwoo Ham,16,THE CJ CUP,1,3 - Par 4 -
761,0,12716,Charley Hoffman,16,RBC Heritage,4,12 - Par 4
773,0,31420,Anirban Lahiri,16,Sony Open,1,12 - Par 4
784,0,46646,Antoine Rozner,15,Byron Nelson,1,10 - Par 4
795,0,27974,Sung Kang,15,Wells Fargo,2,6 - Par 3 -
796,0,33120,Mark Anderson,15,Rocket Mortgage,2,3 - Par 4 -
802,0,23614,Rich Beem,15,PGA Champ,1,18 - Par 4
805,0,26851,Marc Leishman,15,Sentry,2,2 - Par 3 -
807,0,31569,Jason Scrivener,15,PGA Champ,3,3 - Par 4 -
827,0,31646,Emiliano Grillo,15,BMW Champ,4,3 - Par 3 -
828,0,58952,Kyle Hogan,15,Houston Open,2,10 - Par 4
833,0,34362,Laurie Canter,15,WGC-Workday,1,2 - Par 4 -
835,0,24663,Y.E. Yang,15,PGA Champ,1,5 - Par 3 -
845,0,51634,Sahith Theegala,15,the Memorial,1,16 - Par 3
847,0,25562,Andres Romero,15,Barbasol,2,10 - Par 4
854,0,10381,Curtis Thompson,14,Rocket Mortgage,4,13 - Par 4
855,0,34500,Ryosuke Kinoshita,14,Sony Open,3,12 - Par 4
857,0,47529,Mito Pereira,14,3M Open,2,8 - Par 3 -
862,0,33399,Adam Hadwin,14,Charles Schwab,2,14 - Par 4
864,0,48867,Matti Schmid,14,U.S. Open(2021),1,10 - Par 4
890,0,26951,Johnson Wagner,14,Pebble Beach,2,8 - Par 4 -
899,0,34314,Sebastian Cappelen,14,Sanderson Farms,2,9 - Par 4 -
910,0,58601,Davis Shore,14,U.S. Open(2021),2,6 - Par 4 -
919,0,37212,Paul Barjon,14,U.S. Open(2020),2,11 - Par 4
933,0,24502,Adam Scott,14,Genesis,1,16 - Par 3
949,0,36326,David Lipsky,14,Palmetto,1,7 - Par 3 -
956,0,33948,Byeong Hun An,13,ZOZO,2,13 - Par 5
963,0,30750,Tommy Gainey,13,Barbasol,1,8 - Par 5 -
976,0,52633,Alex Beach,13,Travelers,1,1 - Par 4 -
982,0,40026,Daniel Berger,13,THE PLAYERS,1,13 - Par 3
