RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL 3 PUTTS > 25',TOTAL 3 PUTTS
1,0,28486,Michael Putnam,54,58
1,0,30110,Kyle Stanley,54,74
3,0,10885,Robert Allenby,52,57
4,0,25274,Steven Bowditch,48,59
5,0,28780,Nicholas Thompson,43,55
6,0,21961,Charles Howell III,41,47
6,0,06567,Vijay Singh,41,48
8,0,37273,Derek Ernst,40,50
8,0,23353,J.J. Henry,40,44
10,0,25444,Justin Hicks,39,55
11,0,33461,Morgan Hoffmann,38,44
11,0,23621,Rory Sabbatini,38,54
13,0,20229,Stewart Cink,37,46
13,0,24358,Robert Garrigus,37,45
13,0,22046,Geoff Ogilvy,37,49
13,0,22293,Heath Slocum,37,43
13,0,33419,Cameron Tringale,37,45
18,0,28500,Martin Flores,36,42
18,0,27064,Jhonattan Vegas,36,45
20,0,25345,Carl Pettersson,35,46
21,0,28475,Jeff Overton,34,41
21,0,27214,Kevin Streelman,34,40
21,0,27770,Camilo Villegas,34,46
24,0,35539,Luke Guthrie,33,43
24,0,24924,Bill Haas,33,38
24,0,29926,Danny Lee,33,39
24,0,31193,Jim Renner,33,40
24,0,25562,Andres Romero,33,46
24,0,29518,Brendan Steele,33,41
24,0,26289,Boo Weekley,33,38
31,0,24846,Ricky Barnes,32,39
31,0,20848,Ángel Cabrera,32,38
31,0,20104,Ken Duke,32,46
31,0,29420,Billy Horschel,32,39
31,0,22378,Trevor Immelman,32,37
31,0,34409,David Lingmerth,32,36
31,0,27933,John Merrick,32,41
31,0,29221,Webb Simpson,32,38
31,0,30692,Scott Stallings,32,39
31,0,34264,Hudson Swafford,32,40
31,0,31323,Gary Woodland,32,37
42,0,32366,Kevin Chappell,31,42
42,0,27436,Graham DeLaet,31,41
42,0,34563,Chesson Hadley,31,40
42,0,27644,Brian Harman,31,36
42,0,30926,Chris Kirk,31,39
42,0,32839,Hideki Matsuyama,31,47
42,0,24490,George McNeill,31,39
42,0,25834,Daniel Summerhays,31,37
50,0,20098,Stuart Appleby,30,38
50,0,34099,Harris English,30,38
50,0,10809,Jim Furyk,30,32
50,0,29535,Brice Garnett,30,38
50,0,33122,Russell Knox,30,40
50,0,01706,Davis Love III,30,41
50,0,24361,Pat Perez,30,36
57,0,23638,Brendon de Jonge,29,33
57,0,06522,Ernie Els,29,32
57,0,25191,Gonzalo Fernandez-Castaño,29,42
57,0,32448,James Hahn,29,38
57,0,34174,John Huh,29,36
57,0,35300,Andrew Loupe,29,34
57,0,35541,John Peterson,29,33
57,0,34360,Patrick Reed,29,35
57,0,29425,Andrew Svoboda,29,32
57,0,32333,Kevin Tway,29,32
67,0,21753,Brian Davis,28,38
67,0,20157,Retief Goosen,28,33
67,0,24781,Hunter Mahan,28,34
67,0,35732,Wes Roach,28,41
67,0,34431,Robert Streb,28,35
67,0,27330,Josh Teater,28,35
67,0,32150,Michael Thompson,28,35
67,0,28132,Tyrone Van Aswegen,28,31
67,0,27095,Nick Watney,28,35
76,0,29479,Scott Brown,27,38
76,0,24494,Erik Compton,27,31
76,0,22621,Ben Curtis,27,29
76,0,19846,Brian Gay,27,33
76,0,27141,J.B. Holmes,27,35
76,0,24912,Will MacKenzie,27,37
76,0,25396,Kevin Na,27,34
76,0,29289,S.Y. Noh,27,44
76,0,25240,D.A. Points,27,32
76,0,23623,Bo Van Pelt,27,38
86,0,33413,Ben Martin,26,28
86,0,27120,Troy Matteson,26,30
86,0,26596,Ryan Moore,26,30
86,0,23320,Ryan Palmer,26,34
86,0,34046,Jordan Spieth,26,36
86,0,21878,Mark Wilson,26,33
