RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL 3 PUTTS 10'-15',TOTAL 3 PUTTS
1,0,02206,David Toms,5,24
2,0,24846,Ricky Barnes,4,39
2,0,29289,S.Y. Noh,4,44
2,0,35732,Wes Roach,4,41
2,0,29221,Webb Simpson,4,38
2,0,22293,Heath Slocum,4,43
2,0,34046,Jordan Spieth,4,36
8,0,23135,Tim Clark,3,29
8,0,23541,Ben Crane,3,30
8,0,20104,Ken Duke,3,46
8,0,37273,Derek Ernst,3,50
8,0,28307,Matt Every,3,31
8,0,25191,Gonzalo Fernandez-Castaño,3,42
8,0,30750,Tommy Gainey,3,34
8,0,32448,James Hahn,3,38
8,0,25444,Justin Hicks,3,55
8,0,27408,Martin Kaymer,3,23
8,0,30926,Chris Kirk,3,39
8,0,33122,Russell Knox,3,40
8,0,26956,Bronson La'Cassie,3,17
8,0,35300,Andrew Loupe,3,34
8,0,01706,Davis Love III,3,41
8,0,32839,Hideki Matsuyama,3,47
8,0,31202,William McGirt,3,27
8,0,22046,Geoff Ogilvy,3,49
8,0,24138,Ian Poulter,3,27
8,0,25562,Andres Romero,3,46
8,0,22405,Justin Rose,3,20
8,0,27649,Brandt Snedeker,3,29
8,0,27064,Jhonattan Vegas,3,45
8,0,27095,Nick Watney,3,35
32,0,10885,Robert Allenby,2,57
32,0,20098,Stuart Appleby,2,38
32,0,20498,Briny Baird,2,31
32,0,32334,Charlie Beljan,2,36
32,0,29479,Scott Brown,2,38
32,0,20848,Ángel Cabrera,2,38
32,0,25364,Paul Casey,2,19
32,0,32366,Kevin Chappell,2,42
32,0,20229,Stewart Cink,2,46
32,0,27436,Graham DeLaet,2,41
32,0,23409,James Driscoll,2,29
32,0,34099,Harris English,2,38
32,0,24358,Robert Garrigus,2,45
32,0,25900,Lucas Glover,2,41
32,0,35539,Luke Guthrie,2,43
32,0,31557,Jim Herman,2,32
32,0,12716,Charley Hoffman,2,33
32,0,29222,Billy Hurley III,2,33
32,0,30925,Dustin Johnson,2,16
32,0,26300,Matt Jones,2,22
32,0,28092,D.H. Lee,2,24
32,0,29926,Danny Lee,2,39
32,0,24912,Will MacKenzie,2,37
32,0,01724,Jeff Maggert,2,29
32,0,27120,Troy Matteson,2,30
32,0,01810,Phil Mickelson,2,28
32,0,26329,Louis Oosthuizen,2,28
32,0,28475,Jeff Overton,2,41
32,0,23320,Ryan Palmer,2,34
32,0,27556,Ted Potter Jr.,2,31
32,0,22913,John Rollins,2,31
32,0,20645,John Senden,2,23
32,0,06567,Vijay Singh,2,48
32,0,30110,Kyle Stanley,2,74
32,0,33418,Shawn Stefani,2,31
32,0,34431,Robert Streb,2,35
32,0,27214,Kevin Streelman,2,40
32,0,28780,Nicholas Thompson,2,55
32,0,33419,Cameron Tringale,2,45
32,0,27770,Camilo Villegas,2,46
32,0,25632,Jimmy Walker,2,26
32,0,25804,Bubba Watson,2,18
32,0,31323,Gary Woodland,2,37
75,0,07867,Woody Austin,1,31
75,0,28259,Sangmoon Bae,1,37
75,0,24507,Jason Bohn,1,22
75,0,25274,Steven Bowditch,1,59
75,0,33141,Keegan Bradley,1,26
75,0,32200,Roberto Castro,1,24
75,0,20593,Greg Chalmers,1,24
75,0,24357,K.J. Choi,1,25
75,0,21753,Brian Davis,1,38
75,0,23638,Brendon de Jonge,1,33
75,0,23983,Luke Donald,1,19
75,0,25686,Jason Dufner,1,27
75,0,28500,Martin Flores,1,42
75,0,29740,Brad Fritsch,1,20
75,0,10809,Jim Furyk,1,32
75,0,29535,Brice Garnett,1,38
75,0,24924,Bill Haas,1,38
75,0,34563,Chesson Hadley,1,40
75,0,26758,David Hearn,1,30
75,0,23353,J.J. Henry,1,44
75,0,27141,J.B. Holmes,1,35
75,0,21961,Charles Howell III,1,47
75,0,34174,John Huh,1,36
75,0,08075,Jerry Kelly,1,27
75,0,23108,Matt Kuchar,1,28
75,0,34261,Scott Langley,1,30
75,0,35139,Richard Lee,1,28
75,0,26851,Marc Leishman,1,30
75,0,10860,Justin Leonard,1,20
75,0,27466,Spencer Levin,1,22
75,0,29461,Jamie Lovemark,1,29
75,0,24781,Hunter Mahan,1,34
75,0,28237,Rory McIlroy,1,18
75,0,27933,John Merrick,1,41
75,0,23800,Bryce Molder,1,20
75,0,26596,Ryan Moore,1,30
75,0,25396,Kevin Na,1,34
75,0,24140,Sean O'Hair,1,30
75,0,24361,Pat Perez,1,36
75,0,35541,John Peterson,1,33
75,0,28486,Michael Putnam,1,58
75,0,34360,Patrick Reed,1,35
75,0,31193,Jim Renner,1,40
75,0,23621,Rory Sabbatini,1,54
75,0,26331,Charl Schwartzel,1,25
75,0,24502,Adam Scott,1,23
75,0,30692,Scott Stallings,1,39
75,0,31560,Brian Stuard,1,30
75,0,34264,Hudson Swafford,1,40
75,0,27330,Josh Teater,1,35
75,0,32150,Michael Thompson,1,35
75,0,30927,Brendon Todd,1,32
75,0,23623,Bo Van Pelt,1,38
75,0,26951,Johnson Wagner,1,25
75,0,34265,Will Wilcox,1,14
75,0,25349,Tim Wilkinson,1,28
75,0,24663,Y.E. Yang,1,28
