RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# BIRDIES,GREENS HIT
1,0,01876,Greg Norman,3.29,224,680
2,0,01755,Dick Mast,3.28,311,949
3,0,01329,Brad Faxon,3.27,310,947
3,0,01378,David Frost,3.27,287,877
5,0,01468,Gary Hallberg,3.14,308,981
5,0,01633,Tom Kite,3.14,267,849
7,0,01226,Fred Couples,3.13,273,873
8,0,01444,Ken Green,3.12,216,692
8,0,02256,Tom Watson,3.12,205,657
10,0,01388,Robert Gamez,3.11,299,961
11,0,01553,John Huston,3.09,426,1379
12,0,06058,John Flannery,3.07,365,1189
12,0,01577,Lee Janzen,3.07,340,1106
14,0,01510,Nolan Henke,3.06,334,1092
15,0,02099,Scott Simpson,3.05,278,911
15,0,02146,Payne Stewart,3.05,360,1179
17,0,01200,Keith Clearwater,3.04,384,1263
18,0,01920,Craig Parry,3.03,254,838
19,0,01475,Donnie Hammond,3.02,309,1022
19,0,01724,Jeff Maggert,3.02,334,1105
21,0,01024,Billy Andrade,3.00,316,1053
21,0,01607,Brian Kamm,3.00,307,1023
21,0,01682,Wayne Levi,3.00,276,920
21,0,02225,Howard Twitty,3.00,323,1076
25,0,01203,Russ Cochran,2.99,344,1152
26,0,01846,Jodie Mudd,2.98,197,661
26,0,01968,Nick Price,2.98,264,885
28,0,01161,Mark Calcavecchia,2.97,331,1115
28,0,02255,Denis Watson,2.97,195,656
30,0,01706,Davis Love III,2.96,361,1218
31,0,06086,Russell Beiersdorf,2.95,350,1185
31,0,06012,Greg Kraft,2.95,241,818
31,0,01771,Blaine McCallister,2.95,328,1113
31,0,06090,Jim McGovern,2.95,412,1397
35,0,01014,Fulton Allem,2.94,322,1096
35,0,01143,Brad Bryant,2.94,353,1199
37,0,01042,Paul Azinger,2.93,301,1029
37,0,02242,Lanny Wadkins,2.93,248,846
39,0,01098,Jay Don Blake,2.92,273,935
39,0,01116,Michael Bradley,2.92,263,902
39,0,01887,Mark O'Meara,2.92,305,1045
42,0,06599,John Elliott,2.91,246,845
42,0,01361,Dan Forsman,2.91,309,1062
42,0,01527,Scott Hoch,2.91,347,1192
42,0,02090,Tom Sieckmann,2.91,324,1114
42,0,02279,Mark Wiebe,2.91,307,1055
47,0,01313,Steve Elkington,2.90,317,1093
47,0,01418,Bill Glasson,2.90,291,1002
47,0,01495,Morris Hatalsky,2.90,196,677
47,0,01783,Mark McCumber,2.90,283,976
47,0,01928,Corey Pavin,2.90,337,1162
47,0,02049,Gene Sauers,2.90,316,1090
53,0,01385,Jim Gallagher Jr.,2.88,312,1085
53,0,02131,Mike Springer,2.88,275,954
53,0,02218,Ted Tryba,2.88,317,1099
56,0,01320,Bob Estes,2.87,343,1197
56,0,02224,Greg Twiggs,2.87,308,1072
58,0,02159,Curtis Strange,2.86,271,948
58,0,02185,Lance Ten Broeck,2.86,307,1073
60,0,01235,Ben Crenshaw,2.85,222,779
60,0,01306,David Edwards,2.85,288,1012
60,0,02298,Jim Woodward,2.85,161,565
63,0,01096,Phil Blackmar,2.84,287,1009
63,0,01331,Rick Fehr,2.84,343,1208
63,0,01823,Larry Mize,2.84,261,920
66,0,01564,David Jackson,2.83,287,1014
66,0,01810,Phil Mickelson,2.83,246,868
68,0,01201,Lennie Clements,2.82,279,990
68,0,01374,Robin Freeman,2.82,277,981
68,0,01559,Hale Irwin,2.82,232,824
68,0,01701,Bob Lohr,2.82,284,1008
68,0,02223,Bob Tway,2.82,211,749
68,0,02321,Fuzzy Zoeller,2.82,265,941
74,0,06197,Michael Allen,2.81,267,949
74,0,01093,Ronnie Black,2.81,291,1035
74,0,01353,Bruce Fleisher,2.81,297,1058
74,0,02206,David Toms,2.81,269,959
78,0,01129,Bill Britton,2.80,290,1037
79,0,01196,Brian Claar,2.79,364,1303
79,0,01381,Fred Funk,2.79,394,1412
