RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL PUTTS,TOTAL ROUNDS
1,0,25396,Kevin Na,27.13,407,15
2,0,20593,Greg Chalmers,27.19,435,16
3,0,23983,Luke Donald,27.33,410,15
4,0,27939,Matt McQuillan,27.50,220,8
5,0,26596,Ryan Moore,27.53,468,17
6,0,35087,Bio Kim,27.56,248,9
7,0,22046,Geoff Ogilvy,27.62,359,13
8,0,24357,K.J. Choi,27.63,442,16
9,0,20229,Stewart Cink,27.69,360,13
10,0,27095,Nick Watney,27.88,474,17
11,0,24138,Ian Poulter,27.90,279,10
12,0,26300,Matt Jones,28.00,280,10
12,0,27770,Camilo Villegas,28.00,308,11
14,0,07457,Steve Flesch,28.06,449,16
15,0,26881,Jarrod Lyle,28.10,281,10
15,0,24490,George McNeill,28.10,281,10
17,0,19846,Brian Gay,28.12,478,17
18,0,23800,Bryce Molder,28.14,394,14
19,0,10505,Shane Bertsch,28.20,282,10
20,0,26420,Richard Johnson,28.22,254,9
20,0,01810,Phil Mickelson,28.22,508,18
22,0,28089,Jason Day,28.25,452,16
22,0,25444,Justin Hicks,28.25,113,4
24,0,24604,Hunter Haas,28.27,424,15
25,0,11123,Chris Couch,28.31,453,16
26,0,34072,Will Strickler,28.33,170,6
27,0,12652,Cameron Beckman,28.36,312,11
27,0,23541,Ben Crane,28.36,397,14
27,0,01577,Lee Janzen,28.36,312,11
30,0,32150,Michael Thompson,28.38,369,13
31,0,06251,Chris DiMarco,28.40,426,15
32,0,21350,Ryuji Imada,28.42,341,12
33,0,20848,Ángel Cabrera,28.43,199,7
34,0,20157,Retief Goosen,28.50,285,10
34,0,24361,Pat Perez,28.50,399,14
34,0,01948,Tim Petrovic,28.50,399,14
34,0,25834,Daniel Summerhays,28.50,228,8
38,0,28475,Jeff Overton,28.55,571,20
39,0,10585,Scott McCarron,28.56,257,9
39,0,27649,Brandt Snedeker,28.56,457,16
41,0,24502,Adam Scott,28.58,343,12
42,0,25686,Jason Dufner,28.60,429,15
42,0,29478,Kevin Kisner,28.60,286,10
44,0,08537,J.P. Hayes,28.63,229,8
44,0,12716,Charley Hoffman,28.63,544,19
46,0,25274,Steven Bowditch,28.64,401,14
47,0,21805,Harrison Frazar,28.67,258,9
47,0,19970,Robert Karlsson,28.67,344,12
47,0,25818,Scott Piercy,28.67,430,15
50,0,23409,James Driscoll,28.70,287,10
51,0,30750,Tommy Gainey,28.71,488,17
51,0,24024,Zach Johnson,28.71,488,17
53,0,26287,Roland Thatcher,28.73,316,11
54,0,25345,Carl Pettersson,28.75,575,20
54,0,32876,Martin Piller,28.75,230,8
54,0,24663,Y.E. Yang,28.75,345,12
57,0,32102,Rickie Fowler,28.76,489,17
58,0,25240,D.A. Points,28.78,518,18
59,0,27120,Troy Matteson,28.81,461,16
60,0,26668,Marc Turnesa,28.86,202,7
61,0,08075,Jerry Kelly,28.87,433,15
62,0,01766,Billy Mayfair,28.88,491,17
62,0,25572,Graeme McDowell,28.88,231,8
62,0,29518,Brendan Steele,28.88,491,17
65,0,09011,David Duval,28.89,260,9
65,0,28620,Aron Price,28.89,260,9
67,0,29718,Anthony Kim,28.90,289,10
67,0,24781,Hunter Mahan,28.90,578,20
69,0,21949,Joe Ogilvie,28.91,318,11
70,0,20572,Rod Pampling,28.92,376,13
70,0,20127,Chris Riley,28.92,347,12
72,0,26679,Kevin Stadler,28.93,405,14
73,0,21753,Brian Davis,29.00,609,21
73,0,01313,Steve Elkington,29.00,203,7
73,0,31193,Jim Renner,29.00,232,8
73,0,26331,Charl Schwartzel,29.00,406,14
73,0,06527,Steve Stricker,29.00,464,16
78,0,27936,Martin Laird,29.07,436,15
79,0,20070,Matt Bettencourt,29.08,378,13
79,0,20436,Garrett Willis,29.08,349,12
81,0,06621,Joe Durant,29.09,320,11
