RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL HOLES
1,0,20157,Retief Goosen,4.00,16,4
2,0,06567,Vijay Singh,4.23,182,43
3,0,19825,Darren Clarke,4.24,72,17
4,0,06575,Dudley Hart,4.27,64,15
5,0,08793,Tiger Woods,4.31,112,26
6,0,01968,Nick Price,4.40,66,15
7,0,02239,Scott Verplank,4.42,190,43
8,0,24925,Jonathan Byrd,4.44,191,43
8,0,12510,Chad Campbell,4.44,231,52
8,0,01553,John Huston,4.44,231,52
8,0,01948,Tim Petrovic,4.44,182,41
12,0,10809,Jim Furyk,4.45,138,31
13,0,20229,Stewart Cink,4.46,272,61
13,0,20663,Brenden Pappas,4.46,281,63
15,0,22371,Aaron Baddeley,4.48,179,40
15,0,08123,Jeff Brehaut,4.48,367,82
15,0,12823,Carlos Franco,4.48,233,52
18,0,10912,Craig Perks,4.49,229,51
19,0,24357,K.J. Choi,4.50,216,48
19,0,07101,Dave Stockton Jr.,4.50,198,44
21,0,20634,Peter Lonard,4.51,212,47
21,0,12660,Jesper Parnevik,4.51,415,92
23,0,01388,Robert Gamez,4.52,321,71
23,0,21961,Charles Howell III,4.52,280,62
23,0,10860,Justin Leonard,4.52,140,31
23,0,02010,Loren Roberts,4.52,140,31
23,0,08375,Paul Stankowski,4.52,298,66
28,0,01226,Fred Couples,4.53,145,32
28,0,06034,Marco Dawson,4.53,249,55
28,0,21209,Sergio Garcia,4.53,145,32
28,0,23552,Hank Kuehne,4.53,145,32
28,0,20645,John Senden,4.53,399,88
28,0,02104,Jeff Sluman,4.53,281,62
34,0,01157,Tom Byrum,4.54,295,65
34,0,01723,Andrew Magee,4.54,295,65
34,0,01810,Phil Mickelson,4.54,218,48
34,0,11011,Mike Sposa,4.54,245,54
38,0,20472,Alex Cejka,4.55,291,64
38,0,06251,Chris DiMarco,4.55,141,31
38,0,01887,Mark O'Meara,4.55,173,38
38,0,22548,Patrick Sheehan,4.55,250,55
42,0,23338,David Gossett,4.56,205,45
42,0,01577,Lee Janzen,4.56,219,48
42,0,01945,Kenny Perry,4.56,251,55
42,0,06581,David Sutherland,4.56,278,61
46,0,23135,Tim Clark,4.57,192,42
46,0,01381,Fred Funk,4.57,265,58
46,0,12705,Cliff Kresge,4.57,398,87
46,0,01677,Tom Lehman,4.57,370,81
50,0,01619,Skip Kendall,4.58,490,107
50,0,01797,Rocco Mediate,4.58,220,48
50,0,20095,Carl Paulson,4.58,353,77
53,0,01035,Tommy Armour III,4.59,257,56
53,0,12652,Cameron Beckman,4.59,248,54
53,0,10585,Scott McCarron,4.59,202,44
53,0,22046,Geoff Ogilvy,4.59,188,41
53,0,02206,David Toms,4.59,147,32
58,0,20593,Greg Chalmers,4.60,451,98
58,0,08931,Glen Day,4.60,285,62
58,0,21806,Paul Gow,4.60,184,40
58,0,08337,Mike Heinen,4.60,267,58
58,0,01707,Steve Lowery,4.60,221,48
58,0,26950,John Morgan,4.60,267,58
64,0,06004,Stephen Ames,4.61,369,80
64,0,20121,Todd Fischer,4.61,272,59
64,0,06573,Brandt Jobe,4.61,189,41
64,0,06515,Shaun Micheel,4.61,286,62
64,0,25345,Carl Pettersson,4.61,258,56
64,0,02101,Joey Sindelar,4.61,369,80
70,0,01361,Dan Forsman,4.62,291,63
70,0,12645,Brent Geiberger,4.62,231,50
70,0,22295,Darron Stiles,4.62,328,71
73,0,19972,José Coceres,4.63,222,48
74,0,19824,Craig Barlow,4.64,274,59
74,0,01098,Jay Don Blake,4.64,232,50
74,0,01249,John Daly,4.64,181,39
74,0,01307,Joel Edwards,4.64,218,47
74,0,06643,Paul Goydos,4.64,218,47
74,0,01457,Jay Haas,4.64,181,39
74,0,08075,Jerry Kelly,4.64,218,47
74,0,20940,Kenichi Kuboya,4.64,306,66
74,0,12662,Thomas Levet,4.64,306,66
74,0,01706,Davis Love III,4.64,232,50
74,0,12680,Shigeki Maruyama,4.64,283,61
74,0,20572,Rod Pampling,4.64,255,55
74,0,10107,Deane Pappas,4.64,343,74
74,0,01941,Tom Pernice Jr.,4.64,357,77
74,0,23034,Brent Schwarzrock,4.64,320,69
89,0,20099,Doug Barron,4.65,400,86
89,0,07721,Pat Bates,4.65,442,95
89,0,23353,J.J. Henry,4.65,307,66
89,0,08633,Per-Ulrik Johansson,4.65,400,86
89,0,10565,Ian Leggatt,4.65,265,57
89,0,11032,Frank Lickliter II,4.65,265,57
89,0,01928,Corey Pavin,4.65,237,51
89,0,02246,Duffy Waldorf,4.65,302,65
97,0,23983,Luke Donald,4.66,191,41
97,0,10201,Matt Gogel,4.66,345,74
97,0,20574,Mathew Goggin,4.66,284,61
97,0,12782,Tim Herron,4.66,270,58
97,0,06332,Neal Lancaster,4.66,312,67
97,0,24361,Pat Perez,4.66,261,56
97,0,23177,Kenneth Staton,4.66,177,38
97,0,02223,Bob Tway,4.66,191,41
105,0,21739,Aaron Barber,4.67,406,87
105,0,12661,Todd Barranger,4.67,210,45
105,0,20029,Notah Begay III,4.67,341,73
105,0,20094,Jonathan Kaye,4.67,322,69
105,0,01724,Jeff Maggert,4.67,257,55
105,0,08547,John Maginnes,4.67,285,61
105,0,20548,Hidemichi Tanaka,4.67,341,73
112,0,20771,Steven Alker,4.68,318,68
112,0,06522,Ernie Els,4.68,89,19
112,0,07457,Steve Flesch,4.68,346,74
112,0,07941,Mike Grob,4.68,290,62
112,0,10733,Kent Jones,4.68,117,25
112,0,01666,Bernhard Langer,4.68,220,47
112,0,20127,Chris Riley,4.68,178,38
112,0,06595,Kevin Sutherland,4.68,234,50
120,0,01161,Mark Calcavecchia,4.69,164,35
120,0,01175,Jim Carter,4.69,300,64
122,0,10885,Robert Allenby,4.70,188,40
122,0,20098,Stuart Appleby,4.70,221,47
122,0,01042,Paul Azinger,4.70,310,66
122,0,23108,Matt Kuchar,4.70,221,47
122,0,01761,Len Mattiace,4.70,268,57
122,0,06078,Esteban Toledo,4.70,414,88
128,0,01378,David Frost,4.71,363,77
128,0,10213,Dicky Pride,4.71,259,55
128,0,23621,Rory Sabbatini,4.71,264,56
128,0,20436,Garrett Willis,4.71,391,83
132,0,23036,Chris Anderson,4.72,321,68
132,0,07867,Woody Austin,4.72,387,82
132,0,20628,Arron Oberholser,4.72,217,46
132,0,01938,David Peoples,4.72,288,61
132,0,02002,John Riegger,4.72,184,39
132,0,12755,Vance Veazey,4.72,283,60
138,0,22621,Ben Curtis,4.73,232,49
138,0,06617,Brian Henninger,4.73,189,40
138,0,10423,Mike Weir,4.73,156,33
141,0,01024,Billy Andrade,4.74,256,54
141,0,21805,Harrison Frazar,4.74,218,46
141,0,19846,Brian Gay,4.74,370,78
141,0,12602,Dean Wilson,4.74,256,54
145,0,12388,Michael Clark II,4.75,190,40
145,0,19881,Robert Damron,4.75,228,48
145,0,07749,Brett Quigley,4.75,375,79
148,0,08537,J.P. Hayes,4.76,233,49
148,0,02106,Chris Smith,4.76,276,58
148,0,20566,Kaname Yokoo,4.76,176,37
151,0,20498,Briny Baird,4.77,210,44
151,0,07223,Brian Bateman,4.77,305,64
151,0,23656,Jason Caron,4.77,296,62
151,0,06621,Joe Durant,4.77,372,78
151,0,08725,Tom Gillis,4.77,305,64
151,0,26420,Richard Johnson,4.77,353,74
151,0,01685,J.L. Lewis,4.77,348,73
158,0,08545,Glen Hnatiuk,4.78,311,65
158,0,25031,Andy Miller,4.78,430,90
160,0,23614,Rich Beem,4.79,182,38
160,0,01139,Olin Browne,4.79,364,76
160,0,24356,Jason Buha,4.79,302,63
160,0,01320,Bob Estes,4.79,273,57
160,0,01329,Brad Faxon,4.79,206,43
160,0,02214,Kirk Triplett,4.79,302,63
160,0,10425,Jay Williamson,4.79,302,63
167,0,06809,Bob Burns,4.80,307,64
167,0,01475,Donnie Hammond,4.80,379,79
167,0,06475,Jeff Klein,4.80,197,41
170,0,22892,Jason Gore,4.81,255,53
170,0,22913,John Rollins,4.81,178,37
170,0,02049,Gene Sauers,4.81,226,47
173,0,08339,Spike McRoy,4.82,395,82
173,0,22293,Heath Slocum,4.82,289,60
173,0,02170,Hal Sutton,4.82,236,49
176,0,06527,Steve Stricker,4.83,140,29
177,0,23541,Ben Crane,4.84,218,45
177,0,21878,Mark Wilson,4.84,324,67
179,0,01766,Billy Mayfair,4.85,388,80
179,0,25450,Ty Tryon,4.85,165,34
181,0,23125,Brad Elder,4.86,136,28
181,0,25692,Akio Sadakata,4.86,272,56
183,0,21633,Steve Allan,4.87,185,38
184,0,01132,Mark Brooks,4.88,366,75
185,0,01569,Peter Jacobsen,4.89,308,63
186,0,24502,Adam Scott,4.90,49,10
187,0,20623,Gavin Coles,4.92,290,59
187,0,20568,Anthony Painter,4.92,320,65
189,0,20573,Scott Laycock,4.94,257,52
190,0,26489,Cameron Yancey,5.08,193,38
