RANK,MOVEMENT,PLAYER_ID,PLAYER,LOW RND
1,0,20098,Stuart Appleby,62
1,0,22371,Aaron Baddeley,62
1,0,07457,Steve Flesch,62
1,0,01361,Dan Forsman,62
1,0,21805,Harrison Frazar,62
1,0,01381,Fred Funk,62
1,0,12782,Tim Herron,62
1,0,01707,Steve Lowery,62
1,0,10585,Scott McCarron,62
1,0,06527,Steve Stricker,62
1,0,02239,Scott Verplank,62
1,0,02246,Duffy Waldorf,62
13,0,07867,Woody Austin,63
13,0,21739,Aaron Barber,63
13,0,07721,Pat Bates,63
13,0,20029,Notah Begay III,63
13,0,08123,Jeff Brehaut,63
13,0,12510,Chad Campbell,63
13,0,08931,Glen Day,63
13,0,01320,Bob Estes,63
13,0,01418,Bill Glasson,63
13,0,01457,Jay Haas,63
13,0,01475,Donnie Hammond,63
13,0,21961,Charles Howell III,63
13,0,01569,Peter Jacobsen,63
13,0,10860,Justin Leonard,63
13,0,26950,John Morgan,63
13,0,20663,Brenden Pappas,63
13,0,01945,Kenny Perry,63
13,0,01948,Tim Petrovic,63
13,0,25345,Carl Pettersson,63
13,0,20127,Chris Riley,63
13,0,22405,Justin Rose,63
13,0,02104,Jeff Sluman,63
13,0,11011,Mike Sposa,63
13,0,22295,Darron Stiles,63
13,0,02206,David Toms,63
13,0,02214,Kirk Triplett,63
13,0,02223,Bob Tway,63
40,0,06004,Stephen Ames,64
40,0,01024,Billy Andrade,64
40,0,01035,Tommy Armour III,64
40,0,12661,Todd Barranger,64
40,0,12652,Cameron Beckman,64
40,0,01127,Danny Briggs,64
40,0,06809,Bob Burns,64
40,0,20472,Alex Cejka,64
40,0,20593,Greg Chalmers,64
40,0,01203,Russ Cochran,64
40,0,01219,John Cook,64
40,0,23541,Ben Crane,64
40,0,22621,Ben Curtis,64
40,0,06034,Marco Dawson,64
40,0,06251,Chris DiMarco,64
40,0,01329,Brad Faxon,64
40,0,10809,Jim Furyk,64
40,0,01388,Robert Gamez,64
40,0,10201,Matt Gogel,64
40,0,20157,Retief Goosen,64
40,0,22892,Jason Gore,64
40,0,08337,Mike Heinen,64
40,0,08545,Glen Hnatiuk,64
40,0,01553,John Huston,64
40,0,20094,Jonathan Kaye,64
40,0,08075,Jerry Kelly,64
40,0,11032,Frank Lickliter II,64
40,0,01706,Davis Love III,64
40,0,01723,Andrew Magee,64
40,0,01724,Jeff Maggert,64
40,0,08547,John Maginnes,64
40,0,24781,Hunter Mahan,64
40,0,06350,Bob May,64
40,0,01766,Billy Mayfair,64
40,0,25572,Graeme McDowell,64
40,0,01810,Phil Mickelson,64
40,0,25031,Andy Miller,64
40,0,20628,Arron Oberholser,64
40,0,20572,Rod Pampling,64
40,0,12660,Jesper Parnevik,64
40,0,24361,Pat Perez,64
40,0,23621,Rory Sabbatini,64
40,0,25692,Akio Sadakata,64
40,0,10649,Tom Scherrer,64
40,0,20645,John Senden,64
40,0,22548,Patrick Sheehan,64
40,0,02106,Chris Smith,64
40,0,08375,Paul Stankowski,64
40,0,06595,Kevin Sutherland,64
40,0,02170,Hal Sutton,64
40,0,06078,Esteban Toledo,64
91,0,21633,Steve Allan,65
91,0,10885,Robert Allenby,65
91,0,23036,Chris Anderson,65
91,0,20498,Briny Baird,65
91,0,19824,Craig Barlow,65
91,0,20099,Doug Barron,65
91,0,23614,Rich Beem,65
91,0,01098,Jay Don Blake,65
91,0,01132,Mark Brooks,65
91,0,24925,Jonathan Byrd,65
91,0,01157,Tom Byrum,65
91,0,20848,Ángel Cabrera,65
91,0,01161,Mark Calcavecchia,65
91,0,01175,Jim Carter,65
91,0,24357,K.J. Choi,65
91,0,20229,Stewart Cink,65
91,0,23135,Tim Clark,65
91,0,12388,Michael Clark II,65
91,0,19825,Darren Clarke,65
91,0,20623,Gavin Coles,65
91,0,01226,Fred Couples,65
91,0,19881,Robert Damron,65
91,0,23983,Luke Donald,65
91,0,06621,Joe Durant,65
91,0,06522,Ernie Els,65
91,0,12823,Carlos Franco,65
91,0,01378,David Frost,65
91,0,08725,Tom Gillis,65
91,0,20574,Mathew Goggin,65
91,0,06643,Paul Goydos,65
91,0,06575,Dudley Hart,65
91,0,08537,J.P. Hayes,65
91,0,06617,Brian Henninger,65
91,0,23353,J.J. Henry,65
91,0,08633,Per-Ulrik Johansson,65
91,0,26420,Richard Johnson,65
91,0,10733,Kent Jones,65
91,0,01619,Skip Kendall,65
91,0,12705,Cliff Kresge,65
91,0,20940,Kenichi Kuboya,65
91,0,06332,Neal Lancaster,65
91,0,01666,Bernhard Langer,65
91,0,01677,Tom Lehman,65
91,0,12662,Thomas Levet,65
91,0,01685,J.L. Lewis,65
91,0,20634,Peter Lonard,65
91,0,12680,Shigeki Maruyama,65
91,0,01761,Len Mattiace,65
91,0,08339,Spike McRoy,65
91,0,01797,Rocco Mediate,65
91,0,06515,Shaun Micheel,65
91,0,20676,Patrick Moore,65
91,0,01926,Steve Pate,65
91,0,20095,Carl Paulson,65
91,0,01927,Dennis Paulson,65
91,0,01928,Corey Pavin,65
91,0,01938,David Peoples,65
91,0,01941,Tom Pernice Jr.,65
91,0,01968,Nick Price,65
91,0,10213,Dicky Pride,65
91,0,07749,Brett Quigley,65
91,0,22913,John Rollins,65
91,0,02049,Gene Sauers,65
91,0,06567,Vijay Singh,65
91,0,07101,Dave Stockton Jr.,65
91,0,20548,Hidemichi Tanaka,65
91,0,12755,Vance Veazey,65
91,0,02245,Grant Waite,65
91,0,10423,Mike Weir,65
91,0,20436,Garrett Willis,65
91,0,21878,Mark Wilson,65
91,0,08793,Tiger Woods,65
91,0,26489,Cameron Yancey,65
91,0,20566,Kaname Yokoo,65
165,0,23778,Brad Adamonis,66
165,0,20771,Steven Alker,66
165,0,01042,Paul Azinger,66
165,0,07223,Brian Bateman,66
165,0,06214,Guy Boros,66
165,0,01139,Olin Browne,66
165,0,24356,Jason Buha,66
165,0,12394,Tom Carter,66
165,0,25364,Paul Casey,66
165,0,01185,Brandel Chamblee,66
165,0,01249,John Daly,66
165,0,01307,Joel Edwards,66
165,0,01313,Steve Elkington,66
165,0,20585,Niclas Fasth,66
165,0,20121,Todd Fischer,66
165,0,21209,Sergio Garcia,66
165,0,19846,Brian Gay,66
165,0,12645,Brent Geiberger,66
165,0,23338,David Gossett,66
165,0,20766,Padraig Harrington,66
165,0,21007,Gabriel Hjertstedt,66
165,0,01527,Scott Hoch,66
165,0,21731,Freddie Jacobson,66
165,0,01577,Lee Janzen,66
165,0,06573,Brandt Jobe,66
165,0,20573,Scott Laycock,66
165,0,10565,Ian Leggatt,66
165,0,06090,Jim McGovern,66
165,0,01887,Mark O'Meara,66
165,0,22046,Geoff Ogilvy,66
165,0,06373,José María Olazábal,66
165,0,10107,Deane Pappas,66
165,0,01920,Craig Parry,66
165,0,10912,Craig Perks,66
165,0,01943,Chris Perry,66
165,0,20474,Phillip Price,66
165,0,02002,John Riegger,66
165,0,02010,Loren Roberts,66
165,0,02020,Eduardo Romero,66
165,0,23034,Brent Schwarzrock,66
165,0,02101,Joey Sindelar,66
165,0,23177,Kenneth Staton,66
165,0,02230,Stan Utley,66
165,0,27095,Nick Watney,66
165,0,10425,Jay Williamson,66
165,0,12602,Dean Wilson,66
165,0,02294,Willie Wood,66
212,0,24846,Ricky Barnes,67
212,0,07003,David Berganio Jr.,67
212,0,10944,Thomas Bjørn,67
212,0,01116,Michael Bradley,67
212,0,01143,Brad Bryant,67
212,0,20400,Michael Campbell,67
212,0,23656,Jason Caron,67
212,0,01191,Barry Cheesman,67
212,0,19972,José Coceres,67
212,0,01261,Jay Delsing,67
212,0,09011,David Duval,67
212,0,01306,David Edwards,67
212,0,12760,Danny Ellis,67
212,0,01326,Nick Faldo,67
212,0,01374,Robin Freeman,67
212,0,20763,Pierre Fulke,67
212,0,06064,Jeff Gallagher,67
212,0,01385,Jim Gallagher Jr.,67
212,0,01408,Kelly Gibson,67
212,0,21806,Paul Gow,67
212,0,01444,Ken Green,67
212,0,07941,Mike Grob,67
212,0,01468,Gary Hallberg,67
212,0,22034,Yasuharu Imano,67
212,0,22378,Trevor Immelman,67
212,0,06315,Pete Jordan,67
212,0,07547,Craig Kanada,67
212,0,06475,Jeff Klein,67
212,0,22624,Joel Kribel,67
212,0,23108,Matt Kuchar,67
212,0,23552,Hank Kuehne,67
212,0,10027,Trip Kuehne,67
212,0,20382,Stephen Leaney,67
212,0,25034,James McLean,67
212,0,19795,Kelly Mitchum,67
212,0,01876,Greg Norman,67
212,0,20568,Anthony Painter,67
212,0,02099,Scott Simpson,67
212,0,22293,Heath Slocum,67
212,0,02135,Mike Standly,67
212,0,06581,David Sutherland,67
212,0,25450,Ty Tryon,67
212,0,02322,Richard Zokol,67
255,0,01142,Bart Bryant,68
255,0,21753,Brian Davis,68
255,0,10705,Paul Dietsche,68
255,0,23739,Ryan Dillon,68
255,0,23125,Brad Elder,68
255,0,01334,Keith Fergus,68
255,0,21836,Michael Flynn,68
255,0,20043,Edward Fryatt,68
255,0,20473,Ignacio Garrido,68
255,0,20378,Mathias Grönberg,68
255,0,24155,Ryan Hogue,68
255,0,20608,David Howell,68
255,0,01599,Steve Jones,68
255,0,08993,Franklin Langham,68
255,0,06016,Brad Lardon,68
255,0,19904,Paul Lawrie,68
255,0,26815,Gibby Martens,68
255,0,07795,Richard Massey,68
255,0,01823,Larry Mize,68
255,0,08635,Colin Montgomerie,68
255,0,23091,Alan Morin,68
255,0,19817,Michael Muehr,68
255,0,01891,David Ogrin,68
255,0,22400,Hennie Otto,68
255,0,06498,Matt Peterson,68
255,0,24138,Ian Poulter,68
255,0,24502,Adam Scott,68
255,0,02131,Mike Springer,68
255,0,20935,Toru Taniguchi,68
255,0,12663,Phil Tataurangi,68
255,0,02257,Brian Watts,68
255,0,25349,Tim Wilkinson,68
287,0,01014,Fulton Allem,69
287,0,01068,Andy Bean,69
287,0,01078,Jim Benepe,69
287,0,01206,Bobby Cole,69
287,0,01282,Trevor Dodds,69
287,0,25052,Derek Gillespie,69
287,0,20952,Philip Golding,69
287,0,01510,Nolan Henke,69
287,0,01549,Mike Hulbert,69
287,0,22032,Tomohiro Kondo,69
287,0,06012,Greg Kraft,69
287,0,01682,Wayne Levi,69
287,0,24940,Edward Loar,69
287,0,01717,Sandy Lyle,69
287,0,01771,Blaine McCallister,69
287,0,12461,Paul McGinley,69
287,0,01796,Mark McNulty,69
287,0,20719,Adam Mednick,69
287,0,07235,John Morse,69
287,0,25396,Kevin Na,69
287,0,22117,Jyoti Randhawa,69
287,0,02007,Larry Rinker,69
287,0,02033,Dave Rummells,69
287,0,20624,David Smail,69
287,0,02133,Craig Stadler,69
287,0,23788,D.J. Trahan,69
287,0,02256,Tom Watson,69
287,0,02267,D.A. Weibring,69
287,0,20396,Lee Westwood,69
316,0,25083,Jeremy Anderson,70
316,0,01086,Roy Biancalana,70
316,0,27215,Patrick Damron,70
316,0,21691,Robert-Jan Derksen,70
316,0,24427,Chris Downes,70
316,0,01343,Jon Fiedler,70
316,0,24184,Alastair Forsyth,70
316,0,01364,Peter Fowler,70
316,0,01425,Ernie Gonzalez,70
316,0,19774,Chris Greenwood,70
316,0,01473,Todd Hamilton,70
316,0,27324,Seungsu Han,70
316,0,20433,Mark Hensby,70
316,0,01522,Lon Hinkle,70
316,0,25732,S.K. Ho,70
316,0,10962,Bradley Hughes,70
316,0,10821,Toshi Izawa,70
316,0,26770,James Lepp,70
316,0,27120,Troy Matteson,70
316,0,20035,Rob McMillan,70
316,0,12753,David Morland IV,70
316,0,22348,Nick O'Hern,70
316,0,25190,Jeff Quinney,70
316,0,23497,Tag Ridings,70
316,0,02008,Lee Rinker,70
316,0,25457,Alexandre Rocha,70
316,0,06655,Geoffrey Sisk,70
316,0,07707,Mike Small,70
316,0,27037,Sal Spallone,70
316,0,02167,Mike Sullivan,70
316,0,12454,Mario Tiziani,70
316,0,07393,Chris Toulson,70
316,0,25005,Mark Walker,70
349,0,27124,Chris Baryla,71
349,0,01096,Phil Blackmar,71
349,0,01103,Charles Bolling,71
349,0,22290,Rob Bradley,71
349,0,20945,Markus Brier,71
349,0,01162,Rex Caldwell,71
349,0,27094,Ben Case,71
349,0,19906,Gary Evans,71
349,0,24847,Michael Harris,71
349,0,25514,James Healey,71
349,0,26758,David Hearn,71
349,0,20218,Shingo Katayama,71
349,0,08419,Shawn Kelly,71
349,0,22253,Taichiro Kiyota,71
349,0,26807,John Klauk,71
349,0,12603,Jim Lemon,71
349,0,21099,David Lynn,71
349,0,24490,George McNeill,71
349,0,25842,Jon Mills,71
349,0,23821,Yusaku Miyazato,71
349,0,22261,Wilfredo Morales,71
349,0,07271,Rolf Muntz,71
349,0,01886,Peter O'Malley,71
349,0,10013,Zeb Patten,71
349,0,27441,Adam Rubinson,71
349,0,10217,Warren Schutte,71
349,0,27388,Jeff Seavey,71
349,0,27058,Annika Sorenstam,71
349,0,26679,Kevin Stadler,71
349,0,02159,Curtis Strange,71
349,0,22628,Nevin Sutcliffe,71
349,0,23397,Fred Sutton,71
349,0,27389,Tyler Swanson,71
349,0,26287,Roland Thatcher,71
349,0,22540,Anthony Wall,71
349,0,26498,Matt Weibring,71
349,0,27021,Jeff Wood,71
386,0,20051,Joe Acosta Jr.,72
386,0,21407,Arjun Atwal,72
386,0,23878,Andrew Barnes,72
386,0,01093,Ronnie Black,72
386,0,25459,Mike Capone,72
386,0,01196,Brian Claar,72
386,0,19822,Bobby Cochran,72
386,0,22983,Bradley Dredge,72
386,0,06036,Scott Dunlap,72
386,0,01469,Dan Halldorson,72
386,0,25017,Robert Hamilton,72
386,0,20832,Raphael Jacquelin,72
386,0,24511,Thongchai Jaidee,72
386,0,20791,Mark Johnson,72
386,0,24398,Rob Johnson,72
386,0,19970,Robert Karlsson,72
386,0,20929,Katsunori Kuwabara,72
386,0,22806,Doug LaBelle II,72
386,0,01668,Jeffrey Lankford,72
386,0,27400,Peter Laws,72
386,0,08079,Gary March,72
386,0,27332,Charles Meola,72
386,0,20650,Jarrod Moseley,72
386,0,06140,Sean Murphy,72
386,0,08535,Gary Nicklaus,72
386,0,01925,Jerry Pate,72
386,0,01958,Dan Pohl,72
386,0,27355,Scott Porter,72
386,0,21959,Ted Purdy,72
386,0,23037,John Robertson,72
386,0,26838,Tony Rohlik,72
386,0,06731,Jeff Roth,72
386,0,27016,Chris Sessler,72
386,0,06409,Brad Sherfy,72
386,0,24808,Kevin Shields,72
386,0,02110,Jerry Smith,72
386,0,02166,Chip Sullivan,72
386,0,02202,Steen Tinning,72
386,0,11155,Katsuyoshi Tomori,72
386,0,02225,Howard Twitty,72
386,0,25632,Jimmy Walker,72
386,0,23349,Charles Warren,72
386,0,06791,Mark Wurtz,72
429,0,07363,Craig Bowden,73
429,0,10837,Kevin Burton,73
429,0,07569,Mark Carnevale,73
429,0,10047,Jim Cichra,73
429,0,10195,Tim Conley,73
429,0,21584,Richie Coughlan,73
429,0,10909,Rett Crowder,73
429,0,01284,Mike Donald,73
429,0,01288,Ed Dougherty,73
429,0,01331,Rick Fehr,73
429,0,22379,Mark Foster,73
429,0,01376,Bob Friend,73
429,0,24924,Bill Haas,73
429,0,21350,Ryuji Imada,73
429,0,26976,Regan Lee,73
429,0,12682,Hirofumi Miyase,73
429,0,01825,Kris Moe,73
429,0,23770,Will Moore,73
429,0,21592,Gary Murphy,73
429,0,23174,Jake Narro,73
429,0,07837,Kirk Nelson,73
429,0,01869,Jack Nicklaus,73
429,0,20691,Greg Owen,73
429,0,24491,Michael Pearson,73
429,0,01984,Sam Randolph,73
429,0,20480,Marco Ruiz,73
429,0,23110,Jeff Sanday,73
429,0,27319,Mark Sierak,73
429,0,20773,Taichi Teshima,73
429,0,22582,Kyle Thompson,73
429,0,26675,Jon Turcott,73
429,0,23322,Brett Wetterich,73
429,0,25617,Carl Worley Jr.,73
462,0,01006,John Adams,74
462,0,01072,Chip Beck,74
462,0,10193,Don Berry,74
462,0,27022,Cody Beyer,74
462,0,26485,Kelsey Cline,74
462,0,24494,Erik Compton,74
462,0,07763,Doug Dunakey,74
462,0,26724,Barry Evans,74
462,0,01323,Brad Fabel,74
462,0,08067,John Gibson,74
462,0,23624,Soren Hansen,74
462,0,01499,Mark Hayes,74
462,0,22986,Søren Kjeldsen,74
462,0,24503,Jeff Klauk,74
462,0,01701,Bob Lohr,74
462,0,23548,Bill Lunde,74
462,0,01756,Hiroshi Matsuo,74
462,0,20013,Mark Miller,74
462,0,23800,Bryce Molder,74
462,0,27293,Simon Nash,74
462,0,21949,Joe Ogilvie,74
462,0,19983,Andy Oldcorn,74
462,0,01996,Mike Reid,74
462,0,25041,Todd Rose,74
462,0,02036,Jim Rutledge,74
462,0,26483,Andy Sanders,74
462,0,02054,Ken Schall,74
462,0,07445,Dirk Schultz,74
462,0,06076,Jim Schuman,74
462,0,10149,Craig Thomas,74
462,0,02224,Greg Twiggs,74
462,0,23162,Simon Wakefield,74
462,0,09019,Gary Wolstenholme,74
462,0,24245,Jim Woods,74
496,0,06513,Ken Allard,75
496,0,23540,Jason Allred,75
496,0,27410,Lindsay Bernakevitch,75
496,0,20247,Cortney Brisson,75
496,0,06102,Ron Castillo,75
496,0,01200,Keith Clearwater,75
496,0,27309,Mike Deuel,75
496,0,26360,Bubba Dickerson,75
496,0,24236,Nick Dougherty,75
496,0,26970,Patrick Duty,75
496,0,26725,Sean Farren,75
496,0,20105,Jeff Gove,75
496,0,26822,Bret Guetz,75
496,0,20613,Brian Hull,75
496,0,01571,Barry Jaeckel,75
496,0,25234,Jason Knutzon,75
496,0,25583,Mike Kullberg,75
496,0,25431,Rob Labritz,75
496,0,21695,Maarten Lafeber,75
496,0,27129,Luke List,75
496,0,20445,Casey Martin,75
496,0,12069,Mike Martin,75
496,0,24989,Matt McDougall,75
496,0,25863,Rod Perry,75
496,0,07187,Ron Philo Jr.,75
496,0,25818,Scott Piercy,75
496,0,01998,Jack Renner,75
496,0,26919,Greg Reynolds,75
496,0,20580,Andre Stolz,75
496,0,02191,Tim Thelen,75
496,0,02196,Robert Thompson,75
496,0,25893,Stephen Woodard,75
496,0,02300,Ian Woosnam,75
529,0,06006,JC Anderson,76
529,0,06835,Bob Blean,76
529,0,25330,Douglas Bohn,76
529,0,25274,Steven Bowditch,76
529,0,26672,Scott Brauer,76
529,0,06220,Jaxon Brigman,76
529,0,01242,Rod Curl,76
529,0,06088,Steve Gotsche,76
529,0,25541,Damian Hale,76
529,0,20859,Anders Hansen,76
529,0,27141,J.B. Holmes,76
529,0,19823,David Howser,76
529,0,01633,Tom Kite,76
529,0,01713,David Lundstrom,76
529,0,28158,Steve Marino,76
529,0,20148,Marcus Meloan,76
529,0,20443,Jin Park,76
529,0,22056,Cameron Percy,76
529,0,26968,Joe Phengsavath,76
529,0,27127,Rick Reinsberg,76
529,0,27356,Cary Sciorra,76
529,0,27399,Richard Scott,76
529,0,27128,Matt Seppanen,76
529,0,02145,Craig Stevens,76
529,0,02187,Dave Tentis,76
529,0,02255,Denis Watson,76
529,0,12794,Tim Weinhart,76
529,0,26497,Casey Wittenberg,76
557,0,01150,George Burns,77
557,0,25648,Brandon Cobb,77
557,0,27304,Rich Crim,77
557,0,07689,David Dell,77
557,0,20823,Gary Emerson,77
557,0,22753,Ryan Fauchier,77
557,0,22393,Michael Fergin,77
557,0,27300,Kyle Gallo,77
557,0,10838,John Godwin,77
557,0,22075,Ricardo Gonzalez,77
557,0,07097,Tom Harding,77
557,0,12716,Charley Hoffman,77
557,0,24024,Zach Johnson,77
557,0,07801,Brian Lamb,77
557,0,27216,Paul LoCicero,77
557,0,10375,Sean McCarty,77
557,0,06357,Charlie Meade,77
