RANK,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,# HOLES,RELATIVE/PAR
98,0,01996,Mike Reid,65.10,914,1404,-0.23
99,0,01353,Bruce Fleisher,65.01,901,1386,-0.22
100,0,01905,Joe Ozaki,64.99,620,954,-0.25
101,0,02133,Craig Stadler,64.94,713,1098,-0.28
102,0,06090,Jim McGovern,64.90,993,1530,-0.23
103,0,12645,Brent Geiberger,64.67,1036,1602,-0.27
104,0,06522,Ernie Els,64.65,512,792,-0.26
105,0,19883,Joe Daley,64.62,791,1224,-0.18
106,0,01323,Brad Fabel,64.61,1070,1656,-0.23
106,0,01549,Mike Hulbert,64.61,1035,1602,-0.23
106,0,02159,Curtis Strange,64.61,535,828,-0.24
109,0,01116,Michael Bradley,64.60,814,1260,-0.24
110,0,01139,Olin Browne,64.57,895,1386,-0.22
111,0,06617,Brian Henninger,64.50,1103,1710,-0.27
112,0,06332,Neal Lancaster,64.34,996,1548,-0.26
113,0,21805,Harrison Frazar,64.33,938,1458,-0.28
114,0,20094,Jonathan Kaye,64.29,729,1134,-0.23
115,0,10585,Scott McCarron,64.26,960,1494,-0.27
116,0,01748,Doug Martin,64.24,1272,1980,-0.23
117,0,01068,Andy Bean,64.12,554,864,-0.16
117,0,01408,Kelly Gibson,64.12,1235,1926,-0.26
119,0,01810,Phil Mickelson,64.00,864,1350,-0.27
120,0,06012,Greg Kraft,63.99,956,1494,-0.27
120,0,02279,Mark Wiebe,63.99,910,1422,-0.22
122,0,10733,Kent Jones,63.98,1002,1566,-0.21
122,0,01960,Don Pooley,63.98,691,1080,-0.22
124,0,01326,Nick Faldo,63.95,518,810,-0.18
125,0,08537,J.P. Hayes,63.93,748,1170,-0.26
126,0,08385,Omar Uresti,63.91,1254,1962,-0.25
127,0,19881,Robert Damron,63.89,1012,1584,-0.27
127,0,08993,Franklin Langham,63.89,1058,1656,-0.26
129,0,01887,Mark O'Meara,63.80,735,1152,-0.28
130,0,08075,Jerry Kelly,63.74,1067,1674,-0.24
130,0,01717,Sandy Lyle,63.74,654,1026,-0.22
132,0,01014,Fulton Allem,63.65,676,1062,-0.21
132,0,02218,Ted Tryba,63.65,1203,1890,-0.27
134,0,02321,Fuzzy Zoeller,63.64,779,1224,-0.25
135,0,01133,Billy Ray Brown,63.63,733,1152,-0.18
136,0,07707,Mike Small,63.50,743,1170,-0.21
137,0,06064,Jeff Gallagher,63.48,1017,1602,-0.25
138,0,02007,Larry Rinker,63.44,1062,1674,-0.25
139,0,01385,Jim Gallagher Jr.,63.43,822,1296,-0.21
139,0,01761,Len Mattiace,63.43,1176,1854,-0.27
141,0,06315,Pete Jordan,63.42,1016,1602,-0.22
142,0,01024,Billy Andrade,63.39,1084,1710,-0.28
142,0,01891,David Ogrin,63.39,1141,1800,-0.26
144,0,01920,Craig Parry,63.33,513,810,-0.24
145,0,02131,Mike Springer,63.23,1195,1890,-0.27
146,0,02294,Willie Wood,63.19,944,1494,-0.24
147,0,07235,John Morse,63.09,670,1062,-0.18
148,0,10207,Jimmy Johnston,63.03,658,1044,-0.22
149,0,01261,Jay Delsing,62.89,849,1350,-0.28
150,0,08339,Spike McRoy,62.84,984,1566,-0.23
151,0,06132,Sonny Skinner,62.66,970,1548,-0.21
152,0,06613,Tommy Tolles,62.62,913,1458,-0.28
153,0,20098,Stuart Appleby,62.61,710,1134,-0.25
153,0,01093,Ronnie Black,62.61,879,1404,-0.24
155,0,07087,Hugh Royer III,62.60,924,1476,-0.21
155,0,12755,Vance Veazey,62.60,755,1206,-0.23
157,0,01607,Brian Kamm,62.54,788,1260,-0.23
158,0,06791,Mark Wurtz,62.42,618,990,-0.23
159,0,10195,Tim Conley,62.38,786,1260,-0.23
160,0,10423,Mike Weir,62.27,863,1386,-0.24
161,0,12663,Phil Tataurangi,62.24,885,1422,-0.23
161,0,02267,D.A. Weibring,62.24,773,1242,-0.24
163,0,01249,John Daly,62.22,840,1350,-0.30
164,0,21593,Keith Nolan,62.14,604,972,-0.17
165,0,07753,Kevin Wentworth,61.89,869,1404,-0.25
166,0,01928,Corey Pavin,61.54,720,1170,-0.22
167,0,01201,Lennie Clements,61.51,775,1260,-0.19
168,0,01132,Mark Brooks,61.49,974,1584,-0.25
169,0,01414,Bob Gilder,61.25,893,1458,-0.23
170,0,02135,Mike Standly,61.18,947,1548,-0.22
171,0,06056,Jim Estes,61.11,704,1152,-0.23
172,0,10213,Dicky Pride,60.92,647,1062,-0.18
173,0,01006,John Adams,60.75,678,1116,-0.22
174,0,10569,Mike Brisky,60.66,950,1566,-0.23
175,0,06214,Guy Boros,60.54,948,1566,-0.24
176,0,02099,Scott Simpson,60.53,621,1026,-0.22
177,0,01302,R.W. Eaks,60.42,870,1440,-0.29
178,0,21631,Iain Steel,60.39,674,1116,-0.20
179,0,01331,Rick Fehr,60.30,673,1116,-0.30
180,0,01604,Steve Jurgensen,59.80,775,1296,-0.20
181,0,20154,Guy Hill,59.70,763,1278,-0.20
182,0,01096,Phil Blackmar,59.65,859,1440,-0.26
183,0,01378,David Frost,59.64,730,1224,-0.24
184,0,01329,Brad Faxon,59.26,832,1404,-0.27
185,0,10457,Frank Nobilo,58.80,635,1080,-0.25
186,0,21007,Gabriel Hjertstedt,58.26,755,1296,-0.22
187,0,06270,Bobby Gage,57.80,541,936,-0.26
188,0,01072,Chip Beck,55.47,619,1116,-0.23
