RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG (%),TOTAL SHOT DISTANCE,TOTAL DISTANCE
1,0,30925,Dustin Johnson,69.92,2077991,297177
2,0,25562,Andres Romero,69.59,1375744,197691
3,0,29718,Anthony Kim,69.17,1960342,283397
4,0,27141,J.B. Holmes,68.72,1947090,283345
5,0,23497,Tag Ridings,68.54,1312189,191443
6,0,31323,Gary Woodland,68.33,1179477,172619
7,0,01810,Phil Mickelson,68.13,1538023,225761
8,0,25804,Bubba Watson,68.10,1764668,259123
9,0,24358,Robert Garrigus,67.96,2276050,334898
10,0,27095,Nick Watney,67.77,2116867,312356
11,0,06567,Vijay Singh,67.72,1645623,242991
12,0,12716,Charley Hoffman,67.56,2693120,398615
13,0,20850,Daniel Chopra,67.49,2588942,383618
14,0,23349,Charles Warren,67.47,1621719,240358
15,0,27936,Martin Laird,67.31,1924536,285923
16,0,27120,Troy Matteson,67.27,2734666,406542
17,0,22913,John Rollins,67.19,2405361,357997
18,0,24140,Sean O'Hair,67.18,1861590,277110
19,0,20848,Ángel Cabrera,67.08,1233471,183893
20,0,21805,Harrison Frazar,67.07,2647302,394729
21,0,27683,Leif Olson,67.01,1331528,198706
22,0,25818,Scott Piercy,66.99,2301801,343627
23,0,23621,Rory Sabbatini,66.95,2079178,310538
24,0,27214,Kevin Streelman,66.94,2738371,409091
25,0,22046,Geoff Ogilvy,66.86,1821407,272419
26,0,23320,Ryan Palmer,66.84,2154712,322392
27,0,28780,Nicholas Thompson,66.81,2655415,397432
28,0,20070,Matt Bettencourt,66.78,2670068,399826
29,0,24781,Hunter Mahan,66.77,2381533,356699
30,0,26851,Marc Leishman,66.73,2646757,396643
31,0,26300,Matt Jones,66.70,1360746,204023
32,0,01226,Fred Couples,66.68,1327395,199080
32,0,28158,Steve Marino,66.68,2643261,396393
32,0,21959,Ted Purdy,66.68,2771063,415548
35,0,28089,Jason Day,66.64,1536609,230569
36,0,01706,Davis Love III,66.59,2409752,361873
37,0,01724,Jeff Maggert,66.58,2259097,339321
38,0,24925,Jonathan Byrd,66.57,2384216,358146
39,0,21209,Sergio Garcia,66.54,1389376,208803
39,0,01945,Kenny Perry,66.54,2281597,342891
41,0,12782,Tim Herron,66.38,2518907,379494
41,0,27770,Camilo Villegas,66.38,1708092,257331
41,0,26289,Boo Weekley,66.38,2040231,307361
44,0,20229,Stewart Cink,66.35,1880784,283461
45,0,26695,Michael Letzig,66.32,2611074,393715
46,0,28475,Jeff Overton,66.31,2349963,354373
47,0,23788,D.J. Trahan,66.29,2453975,370180
48,0,26679,Kevin Stadler,66.24,1649358,248981
48,0,28118,Peter Tomasulo,66.24,1388669,209639
50,0,24924,Bill Haas,66.23,2501249,377636
51,0,23623,Bo Van Pelt,66.18,2495987,377134
52,0,21961,Charles Howell III,66.17,2564999,387659
53,0,25900,Lucas Glover,66.16,2468353,373102
53,0,26596,Ryan Moore,66.16,2295000,346912
55,0,21949,Joe Ogilvie,66.15,2327328,351807
56,0,22892,Jason Gore,66.10,1893764,286518
57,0,24846,Ricky Barnes,66.08,1611080,243814
58,0,01707,Steve Lowery,66.07,2333371,353140
59,0,28087,Kris Blanks,65.91,1425034,216194
60,0,24502,Adam Scott,65.90,1300821,197379
61,0,24912,Will MacKenzie,65.87,1844392,280003
62,0,23548,Bill Lunde,65.86,2309561,350660
63,0,01035,Tommy Armour III,65.83,1571925,238783
64,0,20691,Greg Owen,65.82,2524175,383497
65,0,12510,Chad Campbell,65.76,2173424,330508
66,0,26497,Casey Wittenberg,65.74,1626915,247464
67,0,27933,John Merrick,65.73,2091526,318196
68,0,25919,Brian Vranesh,65.68,1314961,200222
69,0,26301,James Nitties,65.64,2349164,357910
70,0,23638,Brendon de Jonge,65.63,2358785,359387
71,0,20157,Retief Goosen,65.62,1716091,261538
72,0,24663,Y.E. Yang,65.60,2146243,327147
73,0,22371,Aaron Baddeley,65.59,1771379,270076
73,0,26881,Jarrod Lyle,65.59,1514082,230842
75,0,31416,Derek Fathauer,65.55,1548535,236253
75,0,20645,John Senden,65.55,2817022,429768
77,0,06522,Ernie Els,65.54,1670742,254912
78,0,25345,Carl Pettersson,65.51,2283354,348535
79,0,06004,Stephen Ames,65.50,1710306,261121
79,0,20098,Stuart Appleby,65.50,1973318,301274
81,0,01161,Mark Calcavecchia,65.48,1869943,285581
82,0,23353,J.J. Henry,65.47,2607148,398208
83,0,02214,Kirk Triplett,65.45,1630460,249103
84,0,06595,Kevin Sutherland,65.44,2168791,331408
84,0,08793,Tiger Woods,65.44,1479194,226022
86,0,20574,Mathew Goggin,65.41,1812887,277161
87,0,24490,George McNeill,65.38,2322352,355218
88,0,07223,Brian Bateman,65.34,1448325,221652
89,0,20572,Rod Pampling,65.32,1914883,293133
89,0,27963,Chris Stroud,65.32,2314189,354267
91,0,23614,Rich Beem,65.28,1747333,267651
92,0,29221,Webb Simpson,65.22,2636000,404167
93,0,20766,Padraig Harrington,65.21,1470203,225443
94,0,22293,Heath Slocum,65.20,2582137,396054
95,0,26498,Matt Weibring,65.17,1678646,257565
96,0,24361,Pat Perez,65.16,1887472,289686
97,0,23778,Brad Adamonis,65.15,1841019,282565
97,0,23325,Vaughn Taylor,65.15,2406093,369297
99,0,01797,Rocco Mediate,65.11,1997281,306766
100,0,10885,Robert Allenby,65.09,1741276,267516
100,0,24138,Ian Poulter,65.09,1267752,194769
100,0,07749,Brett Quigley,65.09,2247832,345316
103,0,22405,Justin Rose,65.04,1738331,267273
104,0,06197,Michael Allen,65.01,1755863,270101
105,0,21753,Brian Davis,64.98,2767587,425937
105,0,01313,Steve Elkington,64.98,1814565,279241
105,0,26951,Johnson Wagner,64.98,2231645,343434
108,0,02206,David Toms,64.97,2453959,377695
109,0,21731,Freddie Jacobson,64.96,2227810,342963
110,0,23108,Matt Kuchar,64.95,2106799,324353
110,0,10860,Justin Leonard,64.95,2288523,352359
112,0,01766,Billy Mayfair,64.88,2036948,313966
113,0,10425,Jay Williamson,64.87,1703599,262625
114,0,25686,Jason Dufner,64.86,2340683,360876
115,0,06621,Joe Durant,64.84,1356342,209173
116,0,10117,Bob Heintz,64.81,1532990,236551
117,0,09011,David Duval,64.79,1299988,200647
118,0,24507,Jason Bohn,64.77,2449605,378179
119,0,24357,K.J. Choi,64.76,1467997,226694
119,0,21878,Mark Wilson,64.76,2646961,408710
121,0,07867,Woody Austin,64.75,2276649,351624
122,0,12652,Cameron Beckman,64.68,2262929,349876
123,0,23541,Ben Crane,64.67,2392523,369979
123,0,01473,Todd Hamilton,64.67,1921895,297167
125,0,01948,Tim Petrovic,64.65,2556000,395364
126,0,06527,Steve Stricker,64.64,1847406,285802
127,0,25632,Jimmy Walker,64.61,1909348,295499
128,0,20104,Ken Duke,64.59,2066333,319901
128,0,07457,Steve Flesch,64.59,1861963,288276
130,0,24024,Zach Johnson,64.57,2409394,373134
131,0,20160,Charlie Wi,64.55,2356583,365079
132,0,22295,Darron Stiles,64.52,1240616,192276
133,0,22621,Ben Curtis,64.45,1380507,214197
134,0,10585,Scott McCarron,64.43,2425601,376467
135,0,06539,Rick Price,64.37,1188617,184665
136,0,20593,Greg Chalmers,64.32,2123927,330220
137,0,23048,Eric Axley,64.31,1726666,268511
138,0,22548,Patrick Sheehan,64.30,1154097,179477
139,0,22961,David Mathis,64.29,2056568,319874
140,0,30711,Colt Knost,64.28,1646054,256088
141,0,26476,Chez Reavie,64.26,2102871,327258
141,0,08845,Scott Sterling,64.26,1176782,183118
143,0,20498,Briny Baird,64.23,2139695,333124
144,0,25240,D.A. Points,64.22,2564148,399277
145,0,25396,Kevin Na,64.21,2302519,358593
145,0,02239,Scott Verplank,64.21,2422526,377292
147,0,06012,Greg Kraft,64.20,1222164,190378
148,0,20472,Alex Cejka,64.17,2110068,328817
148,0,08075,Jerry Kelly,64.17,2339652,364619
150,0,10733,Kent Jones,64.11,1800311,280807
151,0,10809,Jim Furyk,64.09,1935645,301998
151,0,27466,Spencer Levin,64.09,1968897,307196
153,0,23718,Nathan Green,64.08,2761444,430914
153,0,20634,Peter Lonard,64.08,2285087,356594
155,0,21350,Ryuji Imada,64.06,2049757,319955
155,0,24449,Parker McLachlin,64.06,1952687,304803
157,0,23135,Tim Clark,64.05,1788103,279167
157,0,10423,Mike Weir,64.05,2042552,318923
159,0,23800,Bryce Molder,64.01,1674409,261577
160,0,01577,Lee Janzen,63.97,1798839,281197
161,0,06643,Paul Goydos,63.95,1959243,306386
162,0,06251,Chris DiMarco,63.93,2612718,408659
163,0,01941,Tom Pernice Jr.,63.92,2170874,339637
164,0,12705,Cliff Kresge,63.88,2006739,314142
165,0,28620,Aron Price,63.83,2256471,353512
166,0,27649,Brandt Snedeker,63.81,1950622,305697
167,0,27060,John Mallinger,63.73,2072895,325269
168,0,08931,Glen Day,63.61,1873705,294558
169,0,24503,Jeff Klauk,63.59,2569982,404138
170,0,01320,Bob Estes,63.53,2039955,321098
171,0,26668,Marc Turnesa,63.48,2123300,334460
172,0,22348,Nick O'Hern,63.46,2521505,397344
173,0,25190,Jeff Quinney,63.26,2053770,324644
174,0,01677,Tom Lehman,63.17,1021385,161695
175,0,01132,Mark Brooks,63.09,1147599,181898
176,0,12602,Dean Wilson,62.92,2009758,319426
177,0,30927,Brendon Todd,62.81,1378731,219504
178,0,23983,Luke Donald,62.79,1801459,286887
179,0,20127,Chris Riley,62.74,1971152,314190
180,0,26420,Richard Johnson,62.59,2157605,344737
181,0,01142,Bart Bryant,62.58,1549945,247657
182,0,19846,Brian Gay,62.37,2425418,388847
183,0,01329,Brad Faxon,61.91,1478638,238853
