RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 240-260,TOTAL DRIVES - OVERALL,RELATIVE TO PAR
1,0,01928,Corey Pavin,38.99,292,749,+0.034
2,0,19846,Brian Gay,29.23,335,1146,+0.030
3,0,01132,Mark Brooks,27.03,150,555,-0.013
4,0,01329,Brad Faxon,26.63,192,721,+0.167
5,0,26420,Richard Johnson,25.73,266,1034,+0.086
6,0,12602,Dean Wilson,24.13,235,974,+0.072
7,0,20127,Chris Riley,22.81,213,934,+0.009
8,0,30927,Brendon Todd,22.10,145,656,+0.234
9,0,01677,Tom Lehman,21.19,103,486,+0.136
10,0,01142,Bart Bryant,21.02,152,723,+0.171
11,0,06012,Greg Kraft,21.01,121,576,+0.231
12,0,22348,Nick O'Hern,20.81,246,1182,+0.122
13,0,22295,Darron Stiles,20.48,120,586,+0.033
14,0,08931,Glen Day,20.38,181,888,+0.028
15,0,30711,Colt Knost,19.92,155,778,+0.161
15,0,25190,Jeff Quinney,19.92,197,989,+0.076
17,0,23983,Luke Donald,19.67,168,854,-0.018
18,0,21350,Ryuji Imada,19.61,189,964,+0.143
19,0,06539,Rick Price,19.47,111,570,+0.126
20,0,20498,Briny Baird,19.26,193,1002,-0.005
21,0,27466,Spencer Levin,19.14,178,930,+0.039
22,0,22548,Patrick Sheehan,18.93,103,544,+0.010
23,0,28620,Aron Price,18.88,202,1070,+0.084
24,0,01320,Bob Estes,18.81,181,962,+0.028
25,0,01941,Tom Pernice Jr.,18.75,195,1040,+0.128
26,0,26668,Marc Turnesa,18.65,185,992,+0.081
27,0,27649,Brandt Snedeker,18.61,169,908,+0.041
28,0,20593,Greg Chalmers,18.54,183,987,+0.055
29,0,24503,Jeff Klauk,18.49,226,1222,+0.093
30,0,20472,Alex Cejka,18.28,181,990,+0.144
31,0,10733,Kent Jones,18.12,154,850,+0.084
32,0,20634,Peter Lonard,18.11,194,1071,+0.108
33,0,26476,Chez Reavie,18.02,177,982,+0.113
34,0,22621,Ben Curtis,17.93,118,658,+0.076
35,0,06643,Paul Goydos,17.62,160,908,+0.106
36,0,06621,Joe Durant,17.59,114,648,+0.114
37,0,06251,Chris DiMarco,17.49,212,1212,+0.028
38,0,24357,K.J. Choi,17.38,122,702,+0.049
39,0,12705,Cliff Kresge,17.08,159,931,+0.063
40,0,01948,Tim Petrovic,16.97,203,1196,+0.059
41,0,20104,Ken Duke,16.90,167,988,+0.108
42,0,01577,Lee Janzen,16.88,143,847,+0.084
43,0,23048,Eric Axley,16.73,137,819,+0.190
44,0,23108,Matt Kuchar,16.50,163,988,+0.012
44,0,10425,Jay Williamson,16.50,131,794,+0.198
46,0,23718,Nathan Green,16.47,211,1281,+0.100
47,0,27060,John Mallinger,16.46,162,984,+0.062
48,0,01766,Billy Mayfair,16.44,158,961,+0.063
49,0,25240,D.A. Points,16.43,197,1199,+0.152
50,0,22961,David Mathis,16.28,156,958,+0.090
51,0,23325,Vaughn Taylor,16.24,179,1102,+0.112
52,0,10585,Scott McCarron,16.22,183,1128,+0.109
53,0,23135,Tim Clark,16.18,133,822,E
54,0,26498,Matt Weibring,16.15,124,768,+0.056
55,0,25919,Brian Vranesh,16.00,96,600,+0.229
56,0,25632,Jimmy Walker,15.82,141,891,+0.057
57,0,10117,Bob Heintz,15.77,112,710,+0.027
58,0,10423,Mike Weir,15.60,146,936,-0.014
59,0,08845,Scott Sterling,15.52,86,554,+0.047
60,0,24449,Parker McLachlin,15.38,144,936,+0.146
61,0,25396,Kevin Na,15.33,166,1083,+0.127
62,0,06197,Michael Allen,15.19,123,810,+0.106
63,0,22405,Justin Rose,15.16,121,798,+0.149
64,0,23800,Bryce Molder,14.95,113,756,+0.088
65,0,02239,Scott Verplank,14.93,165,1105,+0.097
66,0,20160,Charlie Wi,14.91,164,1100,-0.030
67,0,01473,Todd Hamilton,14.89,133,893,+0.143
68,0,09011,David Duval,14.85,91,613,+0.165
69,0,10809,Jim Furyk,14.79,134,906,E
70,0,25686,Jason Dufner,14.76,160,1084,+0.081
71,0,23541,Ben Crane,14.72,164,1114,+0.049
72,0,24024,Zach Johnson,14.71,163,1108,+0.025
73,0,10860,Justin Leonard,14.64,154,1052,-0.026
74,0,12652,Cameron Beckman,14.56,152,1044,+0.112
75,0,26951,Johnson Wagner,14.52,150,1033,+0.100
76,0,21731,Freddie Jacobson,14.48,148,1022,+0.142
77,0,08075,Jerry Kelly,14.37,154,1072,+0.045
78,0,24507,Jason Bohn,14.36,164,1142,+0.043
79,0,02214,Kirk Triplett,14.21,108,760,+0.130
80,0,21878,Mark Wilson,14.06,172,1223,-0.012
81,0,23353,J.J. Henry,13.99,164,1172,+0.067
82,0,01313,Steve Elkington,13.97,120,859,+0.142
83,0,31416,Derek Fathauer,13.94,99,710,+0.040
84,0,07457,Steve Flesch,13.86,121,873,+0.099
85,0,07223,Brian Bateman,13.75,92,669,+0.130
86,0,01797,Rocco Mediate,13.73,126,918,+0.127
87,0,23778,Brad Adamonis,13.68,116,848,+0.155
88,0,24912,Will MacKenzie,13.60,116,853,-0.026
89,0,21753,Brian Davis,13.58,172,1267,+0.041
90,0,20574,Mathew Goggin,13.57,113,833,+0.150
91,0,01161,Mark Calcavecchia,13.53,117,865,+0.171
92,0,10885,Robert Allenby,13.52,106,784,+0.028
93,0,27683,Leif Olson,13.36,80,599,-0.025
94,0,20098,Stuart Appleby,13.25,120,906,+0.133
95,0,25345,Carl Pettersson,13.20,137,1038,+0.022
96,0,24138,Ian Poulter,13.10,77,588,+0.091
97,0,07749,Brett Quigley,13.06,136,1041,+0.103
