RANK,MOVEMENT,PLAYER_ID,PLAYER,DISTANCE,TOURNAMENT,ROUND,HOLE,COURSE
49,0,01945,Kenny Perry,398,Mercedes-Benz,2,18,656
49,0,27072,Alvaro Quiros,398,WGC-CA Champ,3,7,008
58,0,07223,Brian Bateman,397,Frys.com Open,2,14,713
62,0,19824,Craig Barlow,396,Reno-Tahoe Open,2,9,660
62,0,12510,Chad Campbell,396,Texas Open,1,1,625
62,0,30750,Tommy Gainey,396,Reno-Tahoe Open,1,9,660
62,0,08337,Mike Heinen,396,Texas Open,1,11,625
62,0,23800,Bryce Molder,396,Texas Open,1,1,625
62,0,26301,James Nitties,396,Texas Open,2,11,625
69,0,20848,Ángel Cabrera,395,PGA Championshi,2,15,690
77,0,28087,Kris Blanks,394,Texas Open,2,1,625
77,0,01724,Jeff Maggert,394,Texas Open,1,11,625
77,0,25919,Brian Vranesh,394,Texas Open,2,11,625
83,0,21805,Harrison Frazar,393,Texas Open,1,11,625
83,0,06573,Brandt Jobe,393,Texas Open,3,1,625
83,0,28135,Aaron Watkins,393,Texas Open,1,11,625
93,0,01024,Billy Andrade,392,Texas Open,1,11,625
93,0,23349,Charles Warren,392,Texas Open,1,11,625
98,0,24357,K.J. Choi,391,Mercedes-Benz,3,6,656
98,0,22295,Darron Stiles,391,Texas Open,2,11,625
104,0,11032,Frank Lickliter II,390,Texas Open,1,11,625
104,0,25345,Carl Pettersson,390,Mercedes-Benz,4,17,656
109,0,06567,Vijay Singh,389,Mercedes-Benz,1,18,656
119,0,23614,Rich Beem,388,Texas Open,1,11,625
119,0,23353,J.J. Henry,388,Texas Open,1,1,625
119,0,27466,Spencer Levin,388,Reno-Tahoe Open,1,10,660
119,0,02185,Lance Ten Broeck,388,Texas Open,1,11,625
126,0,24912,Will MacKenzie,387,Mercedes-Benz,2,18,656
126,0,26289,Boo Weekley,387,Mercedes-Benz,1,12,656
136,0,21949,Joe Ogilvie,386,Texas Open,1,11,625
136,0,24361,Pat Perez,386,WGC-Bridgestone,4,16,036
136,0,28780,Nicholas Thompson,386,Texas Open,2,11,625
143,0,26331,Charl Schwartzel,385,Reno-Tahoe Open,1,10,660
143,0,28118,Peter Tomasulo,385,Texas Open,2,11,625
152,0,12652,Cameron Beckman,384,Mercedes-Benz,2,18,656
152,0,32199,Matthew Borchert,384,Texas Open,1,1,625
152,0,06643,Paul Goydos,384,Texas Open,1,11,625
152,0,22378,Trevor Immelman,384,Mercedes-Benz,1,17,656
152,0,01707,Steve Lowery,384,Mercedes-Benz,1,18,656
152,0,12660,Jesper Parnevik,384,Texas Open,1,11,625
152,0,08375,Paul Stankowski,384,Texas Open,1,11,625
162,0,25191,Gonzalo Fernandez-Castaño,383,WGC-Bridgestone,3,16,036
162,0,20574,Mathew Goggin,383,WGC-Bridgestone,3,8,036
162,0,21290,Yuji Igarashi,383,WGC-Bridgestone,2,13,036
162,0,28237,Rory McIlroy,383,PGA Championshi,2,15,690
162,0,06515,Shaun Micheel,383,Texas Open,2,11,625
162,0,01948,Tim Petrovic,383,J. Timberlake,1,12,538
162,0,26668,Marc Turnesa,383,PGA Championshi,1,15,690
177,0,20766,Padraig Harrington,382,WGC-Bridgestone,4,8,036
177,0,20218,Shingo Katayama,382,WGC-Bridgestone,4,16,036
177,0,26851,Marc Leishman,382,Texas Open,2,11,625
177,0,10860,Justin Leonard,382,Mercedes-Benz,1,18,656
177,0,23320,Ryan Palmer,382,Mercedes-Benz,2,18,656
177,0,33039,Jason Schmuhl,382,Reno-Tahoe Open,1,17,660
177,0,23325,Vaughn Taylor,382,Texas Open,2,11,625
191,0,23048,Eric Axley,381,Texas Open,1,1,625
191,0,22892,Jason Gore,381,Texas Open,2,11,625
191,0,01510,Nolan Henke,381,Texas Open,1,11,625
191,0,01938,David Peoples,381,Texas Open,2,11,625
191,0,23621,Rory Sabbatini,381,WGC-Bridgestone,4,16,036
191,0,25804,Bubba Watson,381,BMW Champ,2,18,526
191,0,20160,Charlie Wi,381,Texas Open,1,11,625
205,0,06539,Rick Price,380,Texas Open,2,11,625
205,0,27095,Nick Watney,380,PGA Championshi,2,15,690
219,0,24024,Zach Johnson,379,Mercedes-Benz,1,18,656
224,0,22080,Prayad Marksaeng,378,PGA Championshi,2,15,690
235,0,06004,Stephen Ames,377,Texas Open,4,14,625
235,0,06332,Neal Lancaster,377,Reno-Tahoe Open,1,17,660
252,0,20070,Matt Bettencourt,376,Texas Open,2,11,625
264,0,01388,Robert Gamez,375,Texas Open,1,11,625
264,0,24980,Scott Gutschewski,375,Texas Open,1,1,625
264,0,31044,Matt Harmon,375,Buick Open,3,16,035
264,0,24781,Hunter Mahan,375,WGC-Bridgestone,2,16,036
264,0,25818,Scott Piercy,375,Reno-Tahoe Open,1,17,660
264,0,25240,D.A. Points,375,Texas Open,1,1,625
286,0,06621,Joe Durant,374,Texas Open,1,11,625
286,0,20378,Mathias Grönberg,374,Texas Open,1,11,625
286,0,30711,Colt Knost,374,Texas Open,1,11,625
286,0,10585,Scott McCarron,374,Reno-Tahoe Open,2,9,660
286,0,22913,John Rollins,374,Reno-Tahoe Open,2,15,660
286,0,26287,Roland Thatcher,374,Texas Open,2,11,625
286,0,26498,Matt Weibring,374,Texas Open,1,11,625
286,0,21878,Mark Wilson,374,Texas Open,4,16,625
286,0,26497,Casey Wittenberg,374,Texas Open,1,11,625
310,0,23135,Tim Clark,373,Texas Open,2,11,625
310,0,23624,Soren Hansen,373,WGC-Bridgestone,4,16,036
310,0,08075,Jerry Kelly,373,WGC-Bridgestone,4,16,036
310,0,25572,Graeme McDowell,373,WGC-Bridgestone,4,16,036
310,0,32876,Martin Piller,373,Texas Open,1,11,625
330,0,10117,Bob Heintz,372,Buick Open,4,1,035
330,0,12782,Tim Herron,372,Texas Open,4,16,625
330,0,21731,Freddie Jacobson,372,Texas Open,1,1,625
330,0,27060,John Mallinger,372,Texas Open,1,11,625
330,0,24459,Richard Sterne,372,WGC-Bridgestone,3,16,036
330,0,25632,Jimmy Walker,372,Honda Classic,1,4,734
345,0,20472,Alex Cejka,371,Texas Open,2,11,625
345,0,08931,Glen Day,371,Texas Open,2,11,625
345,0,01261,Jay Delsing,371,Reno-Tahoe Open,4,10,660
345,0,24358,Robert Garrigus,371,Reno-Tahoe Open,1,9,660
345,0,25900,Lucas Glover,371,Wyndham Champ.,4,18,752
345,0,06012,Greg Kraft,371,Mercedes-Benz,2,12,656
345,0,28620,Aron Price,371,Reno-Tahoe Open,1,10,660
345,0,26476,Chez Reavie,371,Mercedes-Benz,1,12,656
372,0,23613,Rich Barcelo,370,Reno-Tahoe Open,1,9,660
372,0,28420,Ryan Brehm,370,Buick Open,2,1,035
372,0,06034,Marco Dawson,370,Texas Open,1,1,625
372,0,09011,David Duval,370,Texas Open,3,16,625
372,0,20094,Jonathan Kaye,370,Texas Open,4,16,625
372,0,22548,Patrick Sheehan,370,Texas Open,4,1,625
372,0,27214,Kevin Streelman,370,J. Timberlake,4,18,538
372,0,02245,Grant Waite,370,Texas Open,2,11,625
372,0,08793,Tiger Woods,370,WGC-Bridgestone,3,9,036
406,0,23409,James Driscoll,369,Texas Open,4,1,625
406,0,27936,Martin Laird,369,FBR Open,1,11,510
406,0,24490,George McNeill,369,Buick Invitatio,1,4,004
406,0,28475,Jeff Overton,369,J. Timberlake,2,16,538
406,0,22300,Dean Vomacka,369,FBR Open,1,5,510
406,0,20396,Lee Westwood,369,WGC-Bridgestone,4,9,036
429,0,10733,Kent Jones,368,Heritage,1,3,012
429,0,27120,Troy Matteson,368,Reno-Tahoe Open,3,9,660
429,0,22348,Nick O'Hern,368,WGC-Bridgestone,4,16,036
429,0,21959,Ted Purdy,368,Texas Open,2,11,625
429,0,22405,Justin Rose,368,WGC-Bridgestone,3,16,036
429,0,08845,Scott Sterling,368,Texas Open,3,1,625
451,0,20098,Stuart Appleby,367,WGC-Bridgestone,3,16,036
451,0,20593,Greg Chalmers,367,Texas Open,4,1,625
451,0,21753,Brian Davis,367,Texas Open,1,11,625
480,0,26420,Richard Johnson,366,Mercedes-Benz,3,17,656
480,0,28308,Troy Kelly,366,Reno-Tahoe Open,3,15,660
480,0,21528,Henrik Stenson,366,Shell Houston,4,1,729
505,0,24925,Jonathan Byrd,365,Reno-Tahoe Open,3,17,660
505,0,20104,Ken Duke,365,Reno-Tahoe Open,1,10,660
505,0,29419,Tadd Fujikawa,365,Texas Open,1,1,625
505,0,20157,Retief Goosen,365,WGC-Bridgestone,2,9,036
505,0,22293,Heath Slocum,365,Reno-Tahoe Open,1,9,660
541,0,23778,Brad Adamonis,364,Zurich Classic,2,13,714
541,0,07749,Brett Quigley,364,Zurich Classic,2,15,714
541,0,10423,Mike Weir,364,WGC-Bridgestone,2,8,036
541,0,20436,Garrett Willis,364,Texas Open,1,1,625
581,0,24846,Ricky Barnes,363,Texas Open,1,1,625
581,0,27408,Martin Kaymer,363,WGC-Bridgestone,4,16,036
581,0,01766,Billy Mayfair,363,Reno-Tahoe Open,4,10,660
581,0,02239,Scott Verplank,363,Texas Open,4,1,625
615,0,01042,Paul Azinger,362,Reno-Tahoe Open,1,17,660
615,0,25364,Paul Casey,362,The Open,2,1,610
615,0,01313,Steve Elkington,362,Reno-Tahoe Open,1,10,660
615,0,32102,Rickie Fowler,362,FBR Open,2,5,510
615,0,12823,Carlos Franco,362,Reno-Tahoe Open,4,9,660
615,0,19846,Brian Gay,362,Mercedes-Benz,1,12,656
615,0,20127,Chris Riley,362,Reno-Tahoe Open,1,9,660
666,0,01161,Mark Calcavecchia,361,Quail Hollow,3,16,698
666,0,01226,Fred Couples,361,Buick Invitatio,1,4,004
666,0,24236,Nick Dougherty,361,WGC-Bridgestone,4,8,036
666,0,30852,Ryo Ishikawa,361,PGA Championshi,1,15,690
666,0,33204,Shane Lowry,361,WGC-Bridgestone,3,8,036
666,0,06090,Jim McGovern,361,Texas Open,1,1,625
666,0,01797,Rocco Mediate,361,Texas Open,1,11,625
666,0,29221,Webb Simpson,361,FBR Open,1,6,510
666,0,20686,Jeev Milkha Singh,361,WGC-CA Champ,3,12,008
714,0,10809,Jim Furyk,360,Transitions Chp,2,10,665
714,0,01577,Lee Janzen,360,Texas Open,4,1,625
714,0,23725,Brendan Jones,360,PGA Championshi,2,15,690
714,0,25768,Chih-Bing Lam,360,WGC-Bridgestone,4,9,036
714,0,01677,Tom Lehman,360,FBR Open,1,2,510
714,0,22961,David Mathis,360,Texas Open,2,1,625
772,0,10885,Robert Allenby,359,BMW Champ,3,18,526
772,0,01132,Mark Brooks,359,Texas Open,1,11,625
772,0,31416,Derek Fathauer,359,Reno-Tahoe Open,1,10,660
772,0,27463,Matthew Loving,359,Texas Open,2,1,625
772,0,30110,Kyle Stanley,359,J. Timberlake,4,9,538
772,0,23969,Graeme Storm,359,The Open,2,1,610
772,0,02206,David Toms,359,WGC-Bridgestone,4,9,036
772,0,02214,Kirk Triplett,359,Reno-Tahoe Open,2,10,660
772,0,23623,Bo Van Pelt,359,AT&T National,3,18,024
772,0,25349,Tim Wilkinson,359,Texas Open,1,11,625
835,0,01374,Robin Freeman,358,Reno-Tahoe Open,1,9,660
835,0,23533,Anthony Kang,358,WGC-Bridgestone,4,8,036
835,0,23108,Matt Kuchar,358,FBR Open,2,5,510
835,0,27933,John Merrick,358,50th Bob Hope,2,12,741
835,0,25198,Francesco Molinari,358,Reno-Tahoe Open,1,9,660
835,0,10425,Jay Williamson,358,Texas Open,3,1,625
903,0,20433,Mark Hensby,357,Texas Open,1,11,625
903,0,19958,Miguel Angel Jiménez,357,WGC-Bridgestone,4,8,036
903,0,10565,Ian Leggatt,357,Reno-Tahoe Open,1,17,660
903,0,29461,Jamie Lovemark,357,Wyndham Champ.,2,18,752
903,0,06527,Steve Stricker,357,Crowne Plaza,4,11,021
903,0,06595,Kevin Sutherland,357,FBR Open,2,5,510
903,0,25892,Steve Wheatcroft,357,Quail Hollow,3,16,698
903,0,22000,Chris Wood,357,PGA Championshi,2,15,690
954,0,11123,Chris Couch,356,FBR Open,2,5,510
954,0,01385,Jim Gallagher Jr.,356,Texas Open,2,1,625
954,0,20940,Kenichi Kuboya,356,The Open,2,1,610
954,0,26695,Michael Letzig,356,FBR Open,1,10,510
