RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 240-260,TOTAL DRVS - OVERALL,RELATIVE TO PAR
1,0,01928,Corey Pavin,31.54,41,130,+0.07
2,0,19846,Brian Gay,29.55,52,176,-0.06
3,0,12602,Dean Wilson,23.38,36,154,+0.28
4,0,01677,Tom Lehman,23.26,20,86,E
5,0,22295,Darron Stiles,22.83,21,92,+0.10
6,0,01132,Mark Brooks,22.34,21,94,+0.10
7,0,30927,Brendon Todd,21.57,22,102,+0.23
8,0,26420,Richard Johnson,21.25,34,160,+0.03
9,0,01329,Brad Faxon,19.49,23,118,+0.17
10,0,27649,Brandt Snedeker,19.01,27,142,-0.19
11,0,06012,Greg Kraft,18.89,17,90,+0.41
12,0,01142,Bart Bryant,18.52,20,108,+0.05
12,0,06621,Joe Durant,18.52,20,108,+0.10
14,0,23983,Luke Donald,18.18,24,132,+0.13
15,0,24357,K.J. Choi,16.96,19,112,+0.16
16,0,23135,Tim Clark,16.91,23,136,E
17,0,27466,Spencer Levin,16.90,24,142,-0.04
17,0,20127,Chris Riley,16.90,24,142,-0.17
19,0,22348,Nick O'Hern,16.86,29,172,+0.31
20,0,06643,Paul Goydos,16.44,24,146,+0.17
21,0,25190,Jeff Quinney,16.03,25,156,+0.04
22,0,06539,Rick Price,15.63,15,96,-0.07
23,0,06251,Chris DiMarco,15.59,29,186,-0.03
24,0,28620,Aron Price,15.43,25,162,+0.04
25,0,23108,Matt Kuchar,14.74,23,156,E
26,0,10733,Kent Jones,14.62,19,130,+0.16
27,0,01766,Billy Mayfair,14.38,21,146,-0.10
28,0,10585,Scott McCarron,14.29,26,182,+0.19
29,0,10809,Jim Furyk,14.08,20,142,E
30,0,22548,Patrick Sheehan,13.95,12,86,+0.25
31,0,08931,Glen Day,13.38,19,142,+0.05
32,0,24503,Jeff Klauk,13.16,25,190,+0.08
33,0,21753,Brian Davis,13.13,26,198,+0.15
34,0,10425,Jay Williamson,13.11,16,122,+0.06
35,0,20593,Greg Chalmers,12.99,20,154,-0.05
35,0,21731,Freddie Jacobson,12.99,20,154,+0.15
37,0,25240,D.A. Points,12.90,24,186,+0.13
38,0,01313,Steve Elkington,12.86,18,140,-0.06
39,0,10423,Mike Weir,12.84,19,148,-0.26
40,0,27060,John Mallinger,12.80,21,164,+0.19
40,0,01941,Tom Pernice Jr.,12.80,21,164,+0.14
42,0,20766,Padraig Harrington,12.73,14,110,+0.29
42,0,10117,Bob Heintz,12.73,14,110,-0.07
44,0,24449,Parker McLachlin,12.68,18,142,E
45,0,22621,Ben Curtis,12.50,13,104,+0.23
45,0,22961,David Mathis,12.50,19,152,+0.16
47,0,26668,Marc Turnesa,12.34,19,154,E
48,0,20104,Ken Duke,12.03,19,158,+0.05
49,0,26476,Chez Reavie,12.00,18,150,-0.06
50,0,30711,Colt Knost,11.90,15,126,+0.27
51,0,12705,Cliff Kresge,11.81,17,144,+0.12
52,0,20160,Charlie Wi,11.67,21,180,E
53,0,08845,Scott Sterling,11.63,10,86,E
54,0,21878,Mark Wilson,11.58,22,190,-0.18
55,0,21350,Ryuji Imada,11.33,17,150,+0.06
56,0,23541,Ben Crane,11.24,20,178,-0.10
57,0,28087,Kris Blanks,11.11,12,108,+0.08
58,0,25686,Jason Dufner,11.05,19,172,+0.16
59,0,20472,Alex Cejka,11.04,17,154,-0.24
60,0,01161,Mark Calcavecchia,11.03,15,136,+0.07
60,0,01577,Lee Janzen,11.03,15,136,+0.27
62,0,20634,Peter Lonard,10.98,18,164,E
63,0,07457,Steve Flesch,10.96,16,146,-0.06
64,0,23048,Eric Axley,10.77,14,130,+0.14
65,0,24024,Zach Johnson,10.71,18,168,-0.06
66,0,25919,Brian Vranesh,10.64,10,94,E
67,0,31416,Derek Fathauer,10.53,12,114,+0.17
67,0,01948,Tim Petrovic,10.53,20,190,-0.05
69,0,24507,Jason Bohn,10.23,18,176,+0.17
70,0,26498,Matt Weibring,10.17,12,118,-0.17
71,0,23614,Rich Beem,10.14,14,138,+0.07
72,0,02239,Scott Verplank,10.12,17,168,+0.06
73,0,01473,Todd Hamilton,9.86,14,142,+0.14
74,0,25396,Kevin Na,9.77,17,174,E
75,0,26881,Jarrod Lyle,9.65,11,114,-0.09
75,0,23800,Bryce Molder,9.65,11,114,-0.09
77,0,01320,Bob Estes,9.62,15,156,+0.13
78,0,23325,Vaughn Taylor,9.52,16,168,+0.25
79,0,06197,Michael Allen,9.42,13,138,+0.38
80,0,10860,Justin Leonard,9.04,15,166,E
81,0,23718,Nathan Green,9.00,18,200,+0.11
82,0,07749,Brett Quigley,8.93,15,168,+0.20
83,0,23778,Brad Adamonis,8.82,12,136,+0.17
84,0,01035,Tommy Armour III,8.62,10,116,+0.50
85,0,24361,Pat Perez,8.57,12,140,+0.42
86,0,23788,D.J. Trahan,8.52,15,176,+0.13
87,0,22405,Justin Rose,8.33,10,120,E
87,0,02206,David Toms,8.33,15,180,+0.07
89,0,20498,Briny Baird,8.23,13,158,+0.08
90,0,26497,Casey Wittenberg,8.20,10,122,E
91,0,07223,Brian Bateman,8.18,9,110,+0.33
92,0,25632,Jimmy Walker,8.09,11,136,-0.27
93,0,26951,Johnson Wagner,8.02,13,162,+0.15
94,0,26679,Kevin Stadler,7.89,9,114,-0.11
95,0,22293,Heath Slocum,7.87,14,178,+0.14
96,0,01707,Steve Lowery,7.83,13,166,+0.23
97,0,06004,Stephen Ames,7.69,10,130,-0.10
97,0,24490,George McNeill,7.69,12,156,+0.25
97,0,25345,Carl Pettersson,7.69,12,156,-0.17
100,0,23621,Rory Sabbatini,7.64,11,144,+0.27
101,0,02214,Kirk Triplett,7.50,9,120,-0.11
102,0,29221,Webb Simpson,7.45,14,188,+0.21
103,0,12652,Cameron Beckman,7.41,12,162,+0.08
104,0,20574,Mathew Goggin,7.35,10,136,+0.10
105,0,24663,Y.E. Yang,7.14,11,154,-0.09
106,0,12510,Chad Campbell,7.05,11,156,+0.36
107,0,24140,Sean O'Hair,7.03,9,128,+0.33
108,0,01724,Jeff Maggert,6.96,11,158,+0.09
109,0,23548,Bill Lunde,6.79,11,162,E
110,0,20572,Rod Pampling,6.72,9,134,E
111,0,25562,Andres Romero,6.67,6,90,+0.33
112,0,28118,Peter Tomasulo,6.60,7,106,+0.29
113,0,22371,Aaron Baddeley,6.56,8,122,-0.50
114,0,07867,Woody Austin,6.55,11,168,-0.18
115,0,24912,Will MacKenzie,6.52,9,138,+0.22
115,0,24138,Ian Poulter,6.52,6,92,E
115,0,26289,Boo Weekley,6.52,9,138,+0.33
118,0,21959,Ted Purdy,6.45,12,186,+0.17
119,0,23638,Brendon de Jonge,6.40,11,172,+0.18
120,0,24846,Ricky Barnes,6.36,7,110,+0.29
