RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 260-280,TOTAL DRVS - OVERALL,RELATIVE TO PAR
1,0,01142,Bart Bryant,44.44,48,108,+0.15
2,0,08931,Glen Day,41.55,59,142,-0.05
3,0,20634,Peter Lonard,40.85,67,164,-0.07
4,0,22348,Nick O'Hern,40.12,69,172,-0.10
5,0,25190,Jeff Quinney,39.74,62,156,+0.06
6,0,12602,Dean Wilson,38.96,60,154,-0.10
7,0,01928,Corey Pavin,38.46,50,130,-0.06
8,0,24503,Jeff Klauk,38.42,73,190,-0.01
9,0,26476,Chez Reavie,37.33,56,150,-0.20
10,0,30711,Colt Knost,37.30,47,126,-0.17
11,0,01132,Mark Brooks,37.23,35,94,+0.11
12,0,01677,Tom Lehman,37.21,32,86,+0.06
13,0,06012,Greg Kraft,36.67,33,90,+0.12
14,0,27649,Brandt Snedeker,36.62,52,142,+0.12
15,0,27060,John Mallinger,36.59,60,164,-0.22
16,0,22621,Ben Curtis,36.54,38,104,+0.08
17,0,01329,Brad Faxon,36.44,43,118,-0.07
18,0,28620,Aron Price,36.42,59,162,E
19,0,20472,Alex Cejka,36.36,56,154,-0.16
19,0,23983,Luke Donald,36.36,48,132,-0.08
21,0,26420,Richard Johnson,36.25,58,160,-0.14
22,0,25396,Kevin Na,36.21,63,174,-0.14
23,0,21350,Ryuji Imada,36.00,54,150,-0.02
24,0,27466,Spencer Levin,35.92,51,142,-0.02
25,0,06643,Paul Goydos,35.62,52,146,-0.02
26,0,10860,Justin Leonard,35.54,59,166,-0.14
27,0,20498,Briny Baird,35.44,56,158,-0.05
28,0,19846,Brian Gay,35.23,62,176,-0.18
29,0,10809,Jim Furyk,35.21,50,142,+0.06
30,0,23325,Vaughn Taylor,35.12,59,168,-0.10
31,0,26668,Marc Turnesa,35.06,54,154,+0.06
32,0,06251,Chris DiMarco,34.95,65,186,-0.09
32,0,25240,D.A. Points,34.95,65,186,-0.08
34,0,02239,Scott Verplank,34.52,58,168,-0.16
35,0,06621,Joe Durant,34.26,37,108,-0.27
36,0,12705,Cliff Kresge,34.03,49,144,+0.10
37,0,24024,Zach Johnson,33.93,57,168,-0.14
38,0,24449,Parker McLachlin,33.80,48,142,+0.04
39,0,01941,Tom Pernice Jr.,33.54,55,164,-0.11
40,0,30927,Brendon Todd,33.33,34,102,+0.18
41,0,01948,Tim Petrovic,32.63,62,190,-0.16
41,0,21878,Mark Wilson,32.63,62,190,-0.02
43,0,23135,Tim Clark,32.35,44,136,-0.09
44,0,02206,David Toms,32.22,58,180,+0.02
45,0,24138,Ian Poulter,31.52,29,92,-0.03
46,0,23718,Nathan Green,31.50,63,200,-0.08
47,0,01320,Bob Estes,31.41,49,156,-0.24
48,0,20572,Rod Pampling,31.34,42,134,-0.02
49,0,24507,Jason Bohn,31.25,55,176,-0.05
50,0,22961,David Mathis,30.92,47,152,-0.17
51,0,26881,Jarrod Lyle,30.70,35,114,+0.09
52,0,21731,Freddie Jacobson,30.52,47,154,-0.11
53,0,08075,Jerry Kelly,30.49,50,164,+0.02
54,0,22548,Patrick Sheehan,30.23,26,86,-0.12
55,0,06539,Rick Price,30.21,29,96,-0.17
56,0,01577,Lee Janzen,30.15,41,136,E
57,0,10117,Bob Heintz,30.00,33,110,+0.03
57,0,02214,Kirk Triplett,30.00,36,120,-0.06
59,0,20104,Ken Duke,29.75,47,158,+0.02
60,0,20127,Chris Riley,29.58,42,142,-0.12
61,0,24357,K.J. Choi,29.46,33,112,E
62,0,21753,Brian Davis,29.29,58,198,E
63,0,01797,Rocco Mediate,29.10,39,134,-0.15
64,0,23800,Bryce Molder,28.95,33,114,-0.03
64,0,26679,Kevin Stadler,28.95,33,114,E
66,0,07457,Steve Flesch,28.77,42,146,-0.10
67,0,10733,Kent Jones,28.46,37,130,-0.03
68,0,31416,Derek Fathauer,28.07,32,114,+0.09
69,0,07867,Woody Austin,27.98,47,168,-0.19
70,0,26497,Casey Wittenberg,27.87,34,122,-0.06
71,0,10423,Mike Weir,27.70,41,148,-0.17
72,0,01473,Todd Hamilton,27.46,39,142,+0.08
73,0,01161,Mark Calcavecchia,27.21,37,136,-0.08
74,0,23541,Ben Crane,26.97,48,178,-0.13
75,0,20160,Charlie Wi,26.67,48,180,+0.04
76,0,29221,Webb Simpson,26.60,50,188,-0.02
77,0,22293,Heath Slocum,26.40,47,178,-0.04
78,0,22371,Aaron Baddeley,26.23,32,122,+0.13
79,0,01313,Steve Elkington,25.71,36,140,-0.03
80,0,23108,Matt Kuchar,25.64,40,156,+0.03
80,0,25345,Carl Pettersson,25.64,40,156,+0.10
82,0,26301,James Nitties,25.63,41,160,-0.05
83,0,07749,Brett Quigley,25.60,43,168,+0.07
84,0,08845,Scott Sterling,25.58,22,86,-0.09
85,0,23048,Eric Axley,25.38,33,130,-0.06
86,0,23614,Rich Beem,25.36,35,138,-0.03
87,0,01766,Billy Mayfair,25.34,37,146,-0.03
88,0,20593,Greg Chalmers,25.32,39,154,-0.23
89,0,26951,Johnson Wagner,25.31,41,162,+0.05
90,0,10885,Robert Allenby,25.00,30,120,+0.17
90,0,06522,Ernie Els,25.00,29,116,+0.07
90,0,24140,Sean O'Hair,25.00,32,128,+0.03
93,0,06595,Kevin Sutherland,24.70,41,166,+0.20
94,0,06197,Michael Allen,24.64,34,138,+0.06
94,0,22892,Jason Gore,24.64,34,138,E
96,0,06527,Steve Stricker,24.63,33,134,-0.18
97,0,07223,Brian Bateman,24.55,27,110,-0.15
98,0,27963,Chris Stroud,24.39,40,164,+0.10
99,0,20098,Stuart Appleby,24.26,33,136,+0.09
100,0,01724,Jeff Maggert,24.05,38,158,-0.13
101,0,22295,Darron Stiles,23.91,22,92,-0.23
102,0,10585,Scott McCarron,23.63,43,182,-0.09
103,0,25632,Jimmy Walker,23.53,32,136,-0.19
104,0,23623,Bo Van Pelt,23.33,42,180,-0.10
105,0,24912,Will MacKenzie,23.19,32,138,-0.16
106,0,28087,Kris Blanks,23.15,25,108,+0.04
107,0,12782,Tim Herron,22.99,40,174,-0.18
108,0,12652,Cameron Beckman,22.84,37,162,+0.03
109,0,23788,D.J. Trahan,22.73,40,176,-0.15
109,0,24663,Y.E. Yang,22.73,35,154,+0.23
111,0,22405,Justin Rose,22.50,27,120,+0.04
112,0,20157,Retief Goosen,22.22,28,126,+0.04
112,0,23548,Bill Lunde,22.22,36,162,+0.14
114,0,10425,Jay Williamson,22.13,27,122,E
115,0,23778,Brad Adamonis,22.06,30,136,+0.17
116,0,21961,Charles Howell III,21.91,39,178,+0.05
117,0,24502,Adam Scott,21.59,19,88,-0.21
118,0,01035,Tommy Armour III,21.55,25,116,-0.04
119,0,20229,Stewart Cink,21.43,27,126,-0.11
120,0,25919,Brian Vranesh,21.28,20,94,-0.05
121,0,26695,Michael Letzig,21.20,39,184,E
122,0,26498,Matt Weibring,21.19,25,118,-0.36
123,0,01226,Fred Couples,21.15,22,104,+0.27
124,0,23638,Brendon de Jonge,20.93,36,172,-0.17
124,0,25686,Jason Dufner,20.93,36,172,-0.19
126,0,24846,Ricky Barnes,20.91,23,110,+0.09
127,0,28089,Jason Day,20.75,22,106,+0.14
128,0,24490,George McNeill,20.51,32,156,+0.06
129,0,01707,Steve Lowery,20.48,34,166,+0.03
129,0,21949,Joe Ogilvie,20.48,34,166,-0.15
131,0,06004,Stephen Ames,20.00,26,130,+0.08
131,0,24925,Jonathan Byrd,20.00,34,170,-0.09
131,0,20766,Padraig Harrington,20.00,22,110,+0.09
131,0,24361,Pat Perez,20.00,28,140,+0.07
135,0,20645,John Senden,19.90,39,196,E
136,0,12510,Chad Campbell,19.87,31,156,-0.16
137,0,28118,Peter Tomasulo,19.81,21,106,-0.05
138,0,20070,Matt Bettencourt,19.68,37,188,+0.08
139,0,21209,Sergio Garcia,19.57,18,92,+0.11
140,0,08793,Tiger Woods,19.23,20,104,-0.05
141,0,20691,Greg Owen,19.10,34,178,-0.15
142,0,09011,David Duval,19.00,19,100,+0.37
143,0,27933,John Merrick,18.83,29,154,+0.17
144,0,27214,Kevin Streelman,18.82,35,186,+0.14
145,0,22046,Geoff Ogilvy,18.55,23,124,+0.13
146,0,28475,Jeff Overton,18.45,31,168,E
147,0,01945,Kenny Perry,18.35,29,158,-0.24
148,0,27683,Leif Olson,18.09,17,94,-0.12
149,0,24924,Bill Haas,17.82,31,174,-0.06
150,0,26289,Boo Weekley,17.39,24,138,+0.17
151,0,26300,Matt Jones,17.35,17,98,+0.06
152,0,22913,John Rollins,17.05,30,176,-0.03
153,0,26596,Ryan Moore,16.67,27,162,+0.11
153,0,23320,Ryan Palmer,16.67,26,156,-0.19
153,0,23349,Charles Warren,16.67,19,114,-0.05
156,0,27770,Camilo Villegas,16.39,20,122,+0.05
157,0,01706,Davis Love III,16.27,27,166,E
158,0,25818,Scott Piercy,16.05,26,162,+0.12
159,0,23621,Rory Sabbatini,15.97,23,144,-0.17
160,0,21959,Ted Purdy,15.59,29,186,-0.03
161,0,26851,Marc Leishman,14.94,26,174,+0.15
162,0,23353,J.J. Henry,14.84,27,182,+0.04
163,0,21805,Harrison Frazar,14.61,26,178,E
164,0,25900,Lucas Glover,14.37,25,174,E
165,0,06567,Vijay Singh,14.04,16,114,+0.19
166,0,24781,Hunter Mahan,14.02,23,164,+0.09
167,0,28158,Steve Marino,13.89,25,180,-0.12
168,0,28780,Nicholas Thompson,13.83,26,188,-0.08
169,0,29718,Anthony Kim,13.28,17,128,+0.24
170,0,20574,Mathew Goggin,13.24,18,136,+0.28
171,0,27095,Nick Watney,13.16,20,152,+0.05
172,0,20848,Ángel Cabrera,13.10,11,84,+0.36
173,0,20850,Daniel Chopra,12.92,23,178,-0.09
174,0,31323,Gary Woodland,12.79,11,86,+0.64
175,0,12716,Charley Hoffman,12.63,24,190,E
176,0,25562,Andres Romero,12.22,11,90,-0.09
177,0,27120,Troy Matteson,10.99,20,182,-0.20
178,0,01810,Phil Mickelson,10.00,11,110,+0.64
179,0,27141,J.B. Holmes,8.33,11,132,+0.45
179,0,27936,Martin Laird,8.33,11,132,+0.36
181,0,24358,Robert Garrigus,8.23,13,158,+0.23
182,0,25804,Bubba Watson,7.14,9,126,+0.22
183,0,23497,Tag Ridings,4.55,4,88,+1.25
184,0,30925,Dustin Johnson,4.05,6,148,+0.17
