RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,# OF PUTTS,# OF HOLES
84,0,01116,Michael Bradley,1.573,2520,1602
84,0,12663,Phil Tataurangi,1.573,1869,1188
86,0,06012,Greg Kraft,1.574,2436,1548
87,0,01864,Larry Nelson,1.575,1559,990
87,0,02223,Bob Tway,1.575,2268,1440
89,0,01266,Clark Dennis,1.576,2780,1764
90,0,01313,Steve Elkington,1.577,1760,1116
90,0,02206,David Toms,1.577,2611,1656
92,0,01926,Steve Pate,1.578,2642,1674
93,0,07235,John Morse,1.580,2161,1368
94,0,01414,Bob Gilder,1.581,2334,1476
95,0,01006,John Adams,1.582,2306,1458
95,0,01361,Dan Forsman,1.582,1936,1224
95,0,01607,Brian Kamm,1.582,2676,1692
95,0,06589,Jeff Woodland,1.582,2364,1494
99,0,01824,Yoshinori Mizumaki,1.583,1738,1098
99,0,02201,Jim Thorpe,1.583,2166,1368
101,0,01891,David Ogrin,1.585,2568,1620
101,0,02246,Duffy Waldorf,1.585,2283,1440
103,0,01557,John Inman,1.587,2885,1818
103,0,02245,Grant Waite,1.587,2000,1260
105,0,01701,Bob Lohr,1.589,2517,1584
105,0,02303,Robert Wrenn,1.589,1487,936
107,0,01374,Robin Freeman,1.590,2604,1638
108,0,01392,Tom Garner,1.591,1604,1008
108,0,06128,Steve Lamontagne,1.591,2262,1422
108,0,06577,John Wilson,1.591,2405,1512
111,0,01143,Brad Bryant,1.595,3130,1962
111,0,06088,Steve Gotsche,1.595,1608,1008
111,0,08375,Paul Stankowski,1.595,2211,1386
114,0,06058,John Flannery,1.596,2700,1692
114,0,01388,Robert Gamez,1.596,2183,1368
114,0,06332,Neal Lancaster,1.596,2730,1710
117,0,06609,Rob Boldt,1.597,1696,1062
118,0,06617,Brian Henninger,1.599,1986,1242
119,0,01024,Billy Andrade,1.600,2505,1566
119,0,01549,Mike Hulbert,1.600,2966,1854
119,0,06315,Pete Jordan,1.600,2534,1584
119,0,02049,Gene Sauers,1.600,2361,1476
123,0,01093,Ronnie Black,1.602,2307,1440
123,0,01690,Bruce Lietzke,1.602,1701,1062
125,0,01133,Billy Ray Brown,1.604,1617,1008
126,0,02100,Tim Simpson,1.606,2630,1638
127,0,06020,Steve Brodie,1.607,2459,1530
127,0,01725,John Mahaffey,1.607,2170,1350
127,0,06657,Steve Rintoul,1.607,2314,1440
130,0,01629,Eddie Kirby,1.608,1505,936
131,0,02241,Bobby Wadkins,1.610,1942,1206
131,0,02294,Willie Wood,1.610,2231,1386
133,0,06214,Guy Boros,1.611,2696,1674
133,0,01185,Brandel Chamblee,1.611,2494,1548
135,0,02007,Larry Rinker,1.612,2147,1332
135,0,02090,Tom Sieckmann,1.612,2292,1422
137,0,02218,Ted Tryba,1.614,3137,1944
138,0,01905,Joe Ozaki,1.615,1773,1098
138,0,12660,Jesper Parnevik,1.615,1628,1008
140,0,01475,Donnie Hammond,1.618,2418,1494
141,0,06809,Bob Burns,1.619,2011,1242
141,0,01200,Keith Clearwater,1.619,2594,1602
141,0,01996,Mike Reid,1.619,1952,1206
141,0,02322,Richard Zokol,1.619,2156,1332
145,0,01156,Curt Byrum,1.621,2363,1458
146,0,06016,Brad Lardon,1.623,1607,990
147,0,08337,Mike Heinen,1.624,2310,1422
148,0,06527,Steve Stricker,1.625,2720,1674
149,0,01261,Jay Delsing,1.626,2576,1584
150,0,06140,Sean Murphy,1.627,2490,1530
151,0,10213,Dicky Pride,1.631,2173,1332
151,0,07101,Dave Stockton Jr.,1.631,2643,1620
153,0,01971,Dillard Pruitt,1.633,2587,1584
154,0,01330,David Feherty,1.634,2000,1224
154,0,01783,Mark McCumber,1.634,2235,1368
156,0,01196,Brian Claar,1.636,2915,1782
156,0,06251,Chris DiMarco,1.636,2533,1548
156,0,01927,Dennis Paulson,1.636,2268,1386
159,0,02095,Larry Silveira,1.638,2270,1386
160,0,01307,Joel Edwards,1.640,2509,1530
160,0,06350,Bob May,1.640,2302,1404
162,0,01060,Dave Barr,1.641,2777,1692
162,0,01353,Bruce Fleisher,1.641,2422,1476
162,0,01408,Kelly Gibson,1.641,2747,1674
162,0,06591,Rocky Walcher,1.641,1890,1152
166,0,06034,Marco Dawson,1.642,2512,1530
167,0,01975,Tom Purtzer,1.644,2012,1224
168,0,01569,Peter Jacobsen,1.645,2014,1224
169,0,02190,Doug Tewell,1.648,2492,1512
170,0,02170,Hal Sutton,1.649,2880,1746
171,0,01938,David Peoples,1.650,2613,1584
172,0,01288,Ed Dougherty,1.652,2914,1764
173,0,06062,Charles Raulerson,1.657,1849,1116
174,0,06078,Esteban Toledo,1.659,2329,1404
175,0,01986,Joey Rassett,1.667,2130,1278
176,0,07781,Ty Armstrong,1.669,1772,1062
177,0,02224,Greg Twiggs,1.673,1927,1152
178,0,02101,Joey Sindelar,1.685,1972,1170
179,0,01648,Billy Kratzert,1.687,2095,1242
