RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL LEFT ROUGH,POSSIBLE FWYS,RELATIVE TO PAR
85,0,12782,Tim Herron,13.52,143,1058,+0.15
86,0,24507,Jason Bohn,13.57,124,914,+0.09
87,0,34021,Bud Cauley,13.58,170,1252,+0.08
88,0,22621,Ben Curtis,13.60,91,669,+0.11
89,0,01941,Tom Pernice Jr.,13.71,98,715,+0.10
90,0,20766,Padraig Harrington,13.73,85,619,+0.09
91,0,28455,Will Claxton,13.76,164,1192,+0.04
92,0,29479,Scott Brown,13.78,97,704,+0.11
93,0,23108,Matt Kuchar,13.82,126,912,+0.09
94,0,23983,Luke Donald,13.88,92,663,-0.03
95,0,23548,Bill Lunde,13.92,129,927,E
96,0,12510,Chad Campbell,14.00,141,1007,+0.14
96,0,32698,Bobby Gates,14.00,146,1043,+0.12
96,0,32150,Michael Thompson,14.00,125,893,+0.25
99,0,26329,Louis Oosthuizen,14.03,94,670,-0.05
100,0,01797,Rocco Mediate,14.04,113,805,+0.05
101,0,23638,Brendon de Jonge,14.08,199,1413,+0.01
102,0,31558,J.J. Killeen,14.09,163,1157,+0.07
103,0,06004,Stephen Ames,14.15,76,537,+0.11
103,0,24846,Ricky Barnes,14.15,161,1138,+0.07
103,0,22548,Patrick Sheehan,14.15,87,615,+0.14
106,0,31202,William McGirt,14.19,155,1092,+0.08
107,0,22582,Kyle Thompson,14.26,73,512,+0.15
108,0,23542,Tommy Biershenk,14.27,114,799,+0.06
109,0,33120,Mark Anderson,14.29,119,833,+0.08
110,0,25562,Andres Romero,14.30,106,741,+0.04
111,0,24604,Hunter Haas,14.42,104,721,+0.07
112,0,08725,Tom Gillis,14.44,138,956,+0.09
113,0,27436,Graham DeLaet,14.45,142,983,+0.06
114,0,33141,Keegan Bradley,14.52,143,985,+0.03
114,0,25818,Scott Piercy,14.52,171,1178,+0.08
116,0,27974,Sung Kang,14.59,124,850,+0.11
116,0,25834,Daniel Summerhays,14.59,138,946,+0.20
118,0,23788,D.J. Trahan,14.62,125,855,+0.14
119,0,22348,Nick O'Hern,14.65,137,935,+0.16
120,0,28093,Miguel Angel Carballo,14.66,116,791,+0.15
121,0,26679,Kevin Stadler,14.71,143,972,+0.15
122,0,06527,Steve Stricker,14.72,111,754,+0.03
123,0,30750,Tommy Gainey,14.77,184,1246,+0.17
124,0,23325,Vaughn Taylor,14.80,131,885,+0.11
125,0,21407,Arjun Atwal,14.88,136,914,+0.29
126,0,21731,Freddie Jacobson,14.89,91,611,+0.18
127,0,29289,S.Y. Noh,14.91,175,1174,+0.06
128,0,24361,Pat Perez,14.93,142,951,+0.08
129,0,24663,Y.E. Yang,14.97,100,668,+0.14
130,0,24494,Erik Compton,14.99,133,887,+0.23
131,0,10213,Dicky Pride,15.00,102,680,+0.24
132,0,32334,Charlie Beljan,15.01,89,593,+0.03
132,0,30110,Kyle Stanley,15.01,146,973,E
134,0,27770,Camilo Villegas,15.08,152,1008,+0.16
135,0,19970,Robert Karlsson,15.14,86,568,+0.17
136,0,01706,Davis Love III,15.16,109,719,+0.01
136,0,27556,Ted Potter Jr.,15.16,129,851,+0.11
138,0,27302,Garth Mulroy,15.25,97,636,+0.01
139,0,30692,Scott Stallings,15.37,144,937,-0.01
139,0,25804,Bubba Watson,15.37,109,709,-0.05
141,0,23353,J.J. Henry,15.42,152,986,+0.18
142,0,21209,Sergio Garcia,15.44,94,609,-0.05
143,0,10885,Robert Allenby,15.51,141,909,+0.19
144,0,25632,Jimmy Walker,15.53,194,1249,-0.01
144,0,25892,Steve Wheatcroft,15.53,91,586,+0.09
146,0,23320,Ryan Palmer,15.56,153,983,+0.04
146,0,23623,Bo Van Pelt,15.56,140,900,+0.06
148,0,27141,J.B. Holmes,15.63,166,1062,+0.03
149,0,23409,James Driscoll,15.76,150,952,+0.14
150,0,27895,Jonas Blixt,15.88,141,888,+0.05
151,0,20574,Mathew Goggin,15.99,122,763,+0.03
152,0,10860,Justin Leonard,16.00,151,944,+0.14
153,0,29476,Kyle Reifers,16.03,164,1023,+0.02
154,0,30852,Ryo Ishikawa,16.14,82,508,+0.12
155,0,28259,Sangmoon Bae,16.20,128,790,+0.16
156,0,22371,Aaron Baddeley,16.21,123,759,+0.02
157,0,23718,Nathan Green,16.27,129,793,+0.15
158,0,26300,Matt Jones,16.36,99,605,+0.13
159,0,30927,Brendon Todd,16.44,142,864,+0.08
160,0,20850,Daniel Chopra,16.46,95,577,-0.02
161,0,26951,Johnson Wagner,16.49,175,1061,+0.05
162,0,30944,Jason Kokrak,16.51,156,945,+0.08
163,0,22046,Geoff Ogilvy,16.58,126,760,+0.15
164,0,27797,Derek Lamely,16.60,127,765,+0.09
165,0,06522,Ernie Els,16.76,150,895,+0.06
166,0,20623,Gavin Coles,16.77,133,793,+0.12
167,0,20229,Stewart Cink,16.80,124,738,+0.06
168,0,29221,Webb Simpson,17.12,157,917,-0.03
169,0,28089,Jason Day,17.26,111,643,+0.01
170,0,08793,Tiger Woods,17.27,115,666,-0.03
171,0,27120,Troy Matteson,17.30,196,1133,-0.03
171,0,20396,Lee Westwood,17.30,96,555,+0.04
173,0,01249,John Daly,17.31,90,520,+0.12
174,0,25345,Carl Pettersson,17.39,193,1110,+0.05
175,0,20070,Matt Bettencourt,17.45,144,825,+0.22
176,0,28308,Troy Kelly,17.65,123,697,+0.13
177,0,24925,Jonathan Byrd,17.68,137,775,+0.07
178,0,24358,Robert Garrigus,17.71,181,1022,+0.06
179,0,29222,Billy Hurley III,17.92,141,787,+0.13
180,0,28237,Rory McIlroy,17.99,100,556,-0.09
181,0,30925,Dustin Johnson,18.34,133,725,-0.01
182,0,27064,Jhonattan Vegas,18.40,175,951,+0.10
183,0,21350,Ryuji Imada,18.46,175,948,+0.07
184,0,27466,Spencer Levin,18.50,170,919,+0.12
185,0,28500,Martin Flores,18.62,211,1133,+0.10
186,0,21805,Harrison Frazar,18.65,124,665,+0.06
187,0,06034,Marco Dawson,18.96,120,633,+0.14
188,0,01116,Michael Bradley,19.17,144,751,+0.11
189,0,01810,Phil Mickelson,19.63,161,820,-0.07
190,0,24940,Edward Loar,20.00,119,595,+0.19
190,0,31323,Gary Woodland,20.00,145,725,+0.06
