RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE (FEET),# OF ATTEMPTS,RELATIVE TO PAR
1,0,22371,Aaron Baddeley,62' 4",374.083,6,-5
2,0,23322,Brett Wetterich,62' 9",1066.667,17,-11
3,0,08793,Tiger Woods,64' 11",779.417,12,-7
4,0,06621,Joe Durant,66' 7",798.667,12,-6
5,0,01132,Mark Brooks,66' 8",333.417,5,-2
6,0,12714,Chris Tidland,67' 8",744.167,11,-7
7,0,24502,Adam Scott,70' 4",1336.417,19,-8
8,0,26679,Kevin Stadler,71' 0",1348.500,19,-6
9,0,20157,Retief Goosen,73' 10",369.333,5,-1
10,0,23497,Tag Ridings,74' 6",521.333,7,E
11,0,01142,Bart Bryant,74' 10",748.250,10,-4
12,0,24507,Jason Bohn,75' 1",675.417,9,-6
13,0,01577,Lee Janzen,75' 3",978.583,13,-4
14,0,27770,Camilo Villegas,75' 11",759.417,10,E
15,0,06522,Ernie Els,76' 4",381.583,5,-4
16,0,21633,Steve Allan,76' 7",1224.917,16,-2
17,0,07223,Brian Bateman,77' 0",615.917,8,-5
17,0,21805,Harrison Frazar,77' 0",769.917,10,-2
19,0,27141,J.B. Holmes,77' 5",773.917,10,-1
20,0,24358,Robert Garrigus,77' 7",1164.333,15,-2
21,0,23108,Matt Kuchar,78' 0",468.083,6,-3
22,0,01810,Phil Mickelson,78' 7",943.083,12,-8
23,0,24290,D.J. Brigman,78' 10",709.417,9,-7
24,0,08375,Paul Stankowski,82' 1",1805.583,22,-11
25,0,23048,Eric Axley,82' 3",1563.250,19,-10
26,0,23325,Vaughn Taylor,82' 5",1483.417,18,-13
27,0,12716,Charley Hoffman,82' 10",994.417,12,-7
28,0,20105,Jeff Gove,83' 5",2085.583,25,-11
28,0,21961,Charles Howell III,83' 5",918.000,11,-7
30,0,24924,Bill Haas,83' 9",2679.250,32,-15
31,0,23320,Ryan Palmer,83' 11",755.583,9,-3
32,0,20127,Chris Riley,84' 9",762.750,9,-4
33,0,08123,Jeff Brehaut,85' 0",2125.917,25,-11
33,0,24361,Pat Perez,85' 0",849.583,10,-6
35,0,27933,John Merrick,85' 3",2045.083,24,-11
36,0,21528,Henrik Stenson,85' 7",513.667,6,E
37,0,28158,Steve Marino,86' 0",1892.667,22,-9
38,0,23638,Brendon de Jonge,86' 4",1467.750,17,-10
39,0,08075,Jerry Kelly,86' 6",1038.333,12,-4
39,0,20382,Stephen Leaney,86' 6",1902.167,22,-14
39,0,20634,Peter Lonard,86' 6",1038.417,12,-4
42,0,22913,John Rollins,87' 7",1840.083,21,-16
43,0,26881,Jarrod Lyle,87' 9",1579.250,18,-12
44,0,19803,Ryan Armour,87' 11",1669.833,19,-9
44,0,21209,Sergio Garcia,87' 11",1318.250,15,-6
44,0,26596,Ryan Moore,87' 11",1230.583,14,-6
47,0,20766,Padraig Harrington,88' 1",440.583,5,-1
48,0,23933,Michael Boyd,88' 5",1060.917,12,-1
49,0,02214,Kirk Triplett,88' 11",977.750,11,-6
50,0,22348,Nick O'Hern,89' 2",624.083,7,-5
50,0,27963,Chris Stroud,89' 2",1069.583,12,-2
52,0,10733,Kent Jones,89' 5",2682.250,30,-14
53,0,20229,Stewart Cink,89' 6",1253.083,14,-4
54,0,25900,Lucas Glover,89' 8",2600.083,29,-12
55,0,21949,Joe Ogilvie,89' 10",2155.500,24,-11
56,0,01249,John Daly,89' 11",989.500,11,-3
57,0,20850,Daniel Chopra,90' 0",2339.167,26,-12
58,0,12195,Tom Johnson,90' 5",1808.083,20,-10
59,0,23353,J.J. Henry,90' 7",1177.083,13,-10
59,0,22046,Geoff Ogilvy,90' 7",815.417,9,-3
61,0,25273,Andrew Buckle,91' 0",819.333,9,-6
62,0,26289,Boo Weekley,91' 10",1193.417,13,-3
63,0,07749,Brett Quigley,91' 11",1102.583,12,-3
64,0,01945,Kenny Perry,92' 4",1477.750,16,-7
64,0,23623,Bo Van Pelt,92' 4",1569.250,17,-8
66,0,19824,Craig Barlow,92' 8",926.250,10,-5
67,0,24925,Jonathan Byrd,92' 10",1114.167,12,-8
68,0,02246,Duffy Waldorf,92' 11",1765.417,19,-7
69,0,20098,Stuart Appleby,93' 1",1583.083,17,-6
70,0,10809,Jim Furyk,93' 2",1211.167,13,-8
71,0,01035,Tommy Armour III,93' 4",1213.583,13,-6
71,0,20378,Mathias Grönberg,93' 4",2707.833,29,-12
71,0,23349,Charles Warren,93' 4",2520.000,27,-13
74,0,01024,Billy Andrade,93' 9",1500.417,16,-8
74,0,07457,Steve Flesch,93' 9",2717.833,29,-13
74,0,28486,Michael Putnam,93' 9",2438.333,26,-9
77,0,21660,Jason Schultz,93' 10",938.250,10,-4
77,0,22295,Darron Stiles,93' 10",844.833,9,-3
79,0,20645,John Senden,94' 0",2256.917,24,-13
80,0,25396,Kevin Na,94' 1",2351.417,25,-16
81,0,01948,Tim Petrovic,94' 2",2543.083,27,-13
82,0,07867,Woody Austin,94' 3",1507.500,16,-7
82,0,29718,Anthony Kim,94' 3",2826.583,30,-21
84,0,11123,Chris Couch,94' 6",1700.417,18,-8
85,0,23788,D.J. Trahan,94' 7",2269.583,24,-14
86,0,12510,Chad Campbell,94' 11",1424.333,15,-4
87,0,10425,Jay Williamson,95' 1",1140.500,12,-7
88,0,01707,Steve Lowery,95' 2",1903.500,20,-11
89,0,20859,Anders Hansen,95' 7",860.333,9,-5
90,0,26951,Johnson Wagner,95' 8",4210.250,44,-19
91,0,23613,Rich Barcelo,96' 3",1636.833,17,-6
92,0,23621,Rory Sabbatini,96' 5",963.917,10,-3
93,0,24490,George McNeill,96' 6",1061.917,11,-4
94,0,24781,Hunter Mahan,96' 7",1158.500,12,-7
95,0,01161,Mark Calcavecchia,96' 8",1450.083,15,-9
96,0,27060,John Mallinger,96' 9",1161.333,12,-4
97,0,26360,Bubba Dickerson,96' 10",1258.833,13,-5
98,0,25804,Bubba Watson,97' 0",679.250,7,-2
99,0,20433,Mark Hensby,97' 1",1649.917,17,-9
99,0,24912,Will MacKenzie,97' 1",2523.500,26,-10
101,0,01473,Todd Hamilton,97' 3",875.417,9,-7
101,0,01706,Davis Love III,97' 3",486.333,5,-2
103,0,22405,Justin Rose,97' 4",583.917,6,-4
104,0,20574,Mathew Goggin,97' 7",1269.000,13,-3
104,0,12602,Dean Wilson,97' 7",1366.250,14,-7
106,0,27649,Brandt Snedeker,97' 8",1269.333,13,-8
107,0,20691,Greg Owen,98' 0",1176.083,12,-5
108,0,29476,Kyle Reifers,98' 6",1871.333,19,-9
109,0,19846,Brian Gay,98' 10",1581.000,16,-6
110,0,10117,Bob Heintz,99' 2",1586.917,16,-9
111,0,02104,Jeff Sluman,99' 6",597.000,6,E
112,0,20498,Briny Baird,99' 7",2488.583,25,-9
113,0,06567,Vijay Singh,99' 8",1894.167,19,-11
114,0,01388,Robert Gamez,99' 11",1699.167,17,-3
115,0,21470,Daisuke Maruyama,100' 0",1900.167,19,-7
116,0,06373,José María Olazábal,100' 4",1204.083,12,-6
117,0,26882,Michael Sim,100' 6",803.750,8,-5
118,0,23983,Luke Donald,100' 8",704.750,7,-3
119,0,06197,Michael Allen,101' 1",1616.667,16,-8
120,0,08881,Tripp Isenhour,101' 5",1824.917,18,-6
120,0,12680,Shigeki Maruyama,101' 5",1927.000,19,-8
122,0,02101,Joey Sindelar,101' 6",812.083,8,-4
123,0,23718,Nathan Green,101' 7",2032.250,20,-6
