RANK,MOVEMENT,PLAYER_ID,PLAYER,STATUS,PAR 5 AVG,TOTAL PAR
1,0,21961,Charles Howell III,-139,4.57,1630
2,0,33419,Cameron Tringale,-130,4.63,1765
3,0,24924,Bill Haas,-128,4.62,1705
4,0,25396,Kevin Na,-125,4.57,1460
4,0,20645,John Senden,-125,4.58,1490
6,0,30926,Chris Kirk,-124,4.61,1600
7,0,24024,Zach Johnson,-119,4.58,1430
8,0,34046,Jordan Spieth,-116,4.63,1570
9,0,25632,Jimmy Walker,-114,4.62,1510
10,0,21753,Brian Davis,-113,4.61,1465
11,0,25274,Steven Bowditch,-112,4.60,1415
12,0,32102,Rickie Fowler,-111,4.59,1370
12,0,32839,Hideki Matsuyama,-111,4.55,1240
12,0,30927,Brendon Todd,-111,4.66,1620
15,0,29420,Billy Horschel,-110,4.63,1480
16,0,24502,Adam Scott,-107,4.48,1020
16,0,25834,Daniel Summerhays,-107,4.66,1570
18,0,34099,Harris English,-106,4.62,1380
19,0,32366,Kevin Chappell,-103,4.67,1550
19,0,28486,Michael Putnam,-103,4.67,1570
21,0,23638,Brendon de Jonge,-102,4.69,1665
21,0,27644,Brian Harman,-102,4.69,1640
23,0,28500,Martin Flores,-101,4.64,1385
23,0,31323,Gary Woodland,-101,4.67,1510
25,0,24358,Robert Garrigus,-100,4.61,1275
25,0,26300,Matt Jones,-100,4.63,1355
25,0,26679,Kevin Stadler,-100,4.64,1400
28,0,20229,Stewart Cink,-97,4.67,1475
28,0,30852,Ryo Ishikawa,-97,4.61,1240
28,0,29518,Brendan Steele,-97,4.65,1405
31,0,33461,Morgan Hoffmann,-96,4.68,1485
32,0,26851,Marc Leishman,-95,4.61,1220
32,0,31560,Brian Stuard,-95,4.64,1325
32,0,27064,Jhonattan Vegas,-95,4.58,1140
32,0,25804,Bubba Watson,-95,4.58,1140
36,0,28307,Matt Every,-94,4.64,1295
36,0,27649,Brandt Snedeker,-94,4.66,1390
38,0,12716,Charley Hoffman,-93,4.70,1530
39,0,10809,Jim Furyk,-92,4.63,1260
39,0,29535,Brice Garnett,-92,4.65,1310
39,0,23108,Matt Kuchar,-92,4.65,1310
39,0,29289,S.Y. Noh,-92,4.67,1410
39,0,24361,Pat Perez,-92,4.67,1375
39,0,22405,Justin Rose,-92,4.59,1120
45,0,28237,Rory McIlroy,-91,4.55,1020
45,0,23320,Ryan Palmer,-91,4.65,1285
45,0,34360,Patrick Reed,-91,4.67,1360
48,0,29479,Scott Brown,-90,4.72,1595
48,0,25444,Justin Hicks,-90,4.71,1550
48,0,25345,Carl Pettersson,-90,4.66,1335
48,0,26331,Charl Schwartzel,-90,4.52,940
52,0,28259,Sangmoon Bae,-89,4.64,1235
52,0,27436,Graham DeLaet,-89,4.64,1230
52,0,29478,Kevin Kisner,-89,4.66,1310
52,0,31202,William McGirt,-89,4.68,1410
56,0,33141,Keegan Bradley,-88,4.69,1420
56,0,26758,David Hearn,-88,4.72,1545
56,0,26596,Ryan Moore,-88,4.68,1360
56,0,29221,Webb Simpson,-88,4.65,1250
60,0,06567,Vijay Singh,-87,4.65,1240
61,0,27936,Martin Laird,-86,4.58,1020
61,0,29926,Danny Lee,-86,4.64,1205
61,0,27330,Josh Teater,-86,4.68,1360
64,0,22371,Aaron Baddeley,-85,4.62,1125
64,0,34563,Chesson Hadley,-85,4.68,1310
64,0,27963,Chris Stroud,-85,4.69,1355
64,0,28780,Nicholas Thompson,-85,4.67,1290
64,0,25349,Tim Wilkinson,-85,4.65,1200
69,0,24357,K.J. Choi,-84,4.68,1295
69,0,35539,Luke Guthrie,-84,4.67,1285
