RANK,MOVEMENT,PLAYER_ID,PLAYER,%,SUCCESSES,ATTEMPTS
1,0,10809,Jim Furyk,46.55,27,58
2,0,25686,Jason Dufner,45.71,32,70
3,0,23541,Ben Crane,45.65,21,46
4,0,35891,Cameron Smith,42.50,34,80
5,0,19803,Ryan Armour,42.17,35,83
6,0,25493,Nick Taylor,41.67,30,72
7,0,24024,Zach Johnson,41.18,35,85
8,0,40026,Daniel Berger,40.54,30,74
9,0,23108,Matt Kuchar,39.71,27,68
10,0,47993,Denny McCarthy,38.89,21,54
10,0,39327,Ben Silverman,38.89,28,72
12,0,26476,Chez Reavie,38.78,19,49
13,0,25396,Kevin Na,37.93,33,87
14,0,27349,Alex Noren,37.70,23,61
15,0,40058,Zac Blair,37.25,19,51
15,0,30925,Dustin Johnson,37.25,19,51
17,0,28089,Jason Day,37.04,20,54
18,0,29926,Danny Lee,36.99,27,73
19,0,30692,Scott Stallings,36.36,32,88
20,0,29221,Webb Simpson,36.26,33,91
21,0,31202,William McGirt,36.00,27,75
22,0,24781,Hunter Mahan,35.71,15,42
22,0,26951,Johnson Wagner,35.71,15,42
24,0,35879,Kelly Kraft,35.44,28,79
25,0,46501,Ollie Schniederjans,35.29,36,102
26,0,23621,Rory Sabbatini,35.21,25,71
27,0,36689,Brooks Koepka,35.19,19,54
27,0,28252,Seamus Power,35.19,19,54
29,0,26758,David Hearn,35.00,14,40
30,0,01810,Phil Mickelson,34.52,29,84
31,0,31323,Gary Woodland,34.43,21,61
32,0,48084,Wesley Bryan,34.33,23,67
32,0,34358,Jonathan Randolph,34.33,23,67
34,0,25632,Jimmy Walker,34.29,36,105
35,0,24502,Adam Scott,33.93,19,56
36,0,29478,Kevin Kisner,33.82,23,68
37,0,33948,Byeong Hun An,33.75,27,80
37,0,29461,Jamie Lovemark,33.75,27,80
39,0,36699,Patrick Rodgers,33.68,32,95
40,0,34076,Joel Dahmen,33.33,18,54
40,0,24924,Bill Haas,33.33,29,87
40,0,28775,Nate Lashley,33.33,11,33
40,0,34256,Andrew Putnam,33.33,22,66
40,0,49964,Aaron Wise,33.33,25,75
40,0,08793,Tiger Woods,33.33,20,60
46,0,34431,Robert Streb,32.97,30,91
47,0,32839,Hideki Matsuyama,32.73,18,55
48,0,25892,Steve Wheatcroft,32.65,16,49
49,0,27649,Brandt Snedeker,32.56,28,86
50,0,21961,Charles Howell III,32.47,25,77
51,0,46435,Austin Cook,32.22,29,90
52,0,35461,Beau Hossler,32.11,35,109
53,0,26300,Matt Jones,31.91,15,47
54,0,39546,Keith Mitchell,31.88,22,69
55,0,24138,Ian Poulter,31.82,14,44
56,0,28679,Fabián Gómez,31.67,19,60
57,0,25198,Francesco Molinari,31.58,18,57
58,0,25804,Bubba Watson,31.51,23,73
59,0,47287,Ethan Tracy,31.48,17,54
60,0,26596,Ryan Moore,31.43,11,35
61,0,28500,Martin Flores,31.33,26,83
62,0,22056,Cameron Percy,31.25,10,32
63,0,29484,Peter Uihlein,31.17,24,77
64,0,35310,Lanto Griffin,31.15,19,61
65,0,27064,Jhonattan Vegas,31.03,18,58
66,0,34174,John Huh,30.95,26,84
67,0,19846,Brian Gay,30.93,30,97
68,0,20157,Retief Goosen,30.91,17,55
69,0,34360,Patrick Reed,30.88,21,68
70,0,31560,Brian Stuard,30.85,29,94
71,0,34363,Tyrrell Hatton,30.77,12,39
72,0,32366,Kevin Chappell,30.65,19,62
73,0,32757,Patton Kizzire,30.63,34,111
74,0,29420,Billy Horschel,30.51,18,59
74,0,26331,Charl Schwartzel,30.51,18,59
76,0,37278,Nicholas Lindheim,30.43,28,92
76,0,26329,Louis Oosthuizen,30.43,14,46
78,0,39997,Corey Conners,30.14,22,73
