RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,DISTANCE (IN INCHES),ATTEMPTS
103,0,28486,Michael Putnam,257.1,1212613.000,131
103,0,29518,Brendan Steele,257.1,1851171.000,200
103,0,25632,Jimmy Walker,257.1,1277327.000,138
107,0,29476,Kyle Reifers,257.2,1277719.000,138
108,0,29725,Tony Finau,257.3,2343231.000,253
109,0,25198,Francesco Molinari,257.4,583766.000,63
109,0,24361,Pat Perez,257.4,1269404.000,137
111,0,25191,Gonzalo Fernandez-Castaño,257.5,1223662.000,132
111,0,24490,George McNeill,257.5,1344325.000,145
111,0,25892,Steve Wheatcroft,257.5,1195740.000,129
114,0,40026,Daniel Berger,257.6,1771223.000,191
114,0,20691,Greg Owen,257.6,612045.000,66
116,0,35451,Scott Pinckney,257.7,1196676.000,129
116,0,23623,Bo Van Pelt,257.7,936838.000,101
116,0,25804,Bubba Watson,257.7,1632647.000,176
119,0,25345,Carl Pettersson,257.9,1671089.000,180
120,0,27936,Martin Laird,258.0,1430158.000,154
121,0,28307,Matt Every,258.1,994284.000,107
122,0,37454,Whee Kim,258.2,715739.000,77
122,0,24140,Sean O'Hair,258.2,1598682.000,172
124,0,28259,Sangmoon Bae,258.3,1571471.000,169
124,0,22405,Justin Rose,258.3,1004164.000,108
124,0,29221,Webb Simpson,258.3,1217947.000,131
124,0,27649,Brandt Snedeker,258.3,1125263.000,121
128,0,23800,Bryce Molder,258.5,735107.000,79
129,0,24925,Jonathan Byrd,258.6,791297.000,85
129,0,26758,David Hearn,258.6,977633.000,105
131,0,25369,Jamie Donaldson,258.7,502977.000,54
131,0,35539,Luke Guthrie,258.7,987161.000,106
131,0,39977,Max Homa,258.7,1219998.000,131
131,0,30926,Chris Kirk,258.7,950089.000,102
131,0,24138,Ian Poulter,258.7,661211.000,71
131,0,30692,Scott Stallings,258.7,1024254.000,110
131,0,25834,Daniel Summerhays,258.7,1387701.000,149
138,0,23108,Matt Kuchar,258.8,1453523.000,156
139,0,27141,J.B. Holmes,258.9,1593613.000,171
140,0,34409,David Lingmerth,259.0,1128398.000,121
140,0,26596,Ryan Moore,259.0,941775.000,101
142,0,34431,Robert Streb,259.3,1801463.000,193
143,0,36801,Mark Hubbard,259.4,915149.000,98
144,0,26300,Matt Jones,259.5,1625247.000,174
145,0,08075,Jerry Kelly,259.6,878652.000,94
146,0,23638,Brendon de Jonge,259.7,1551684.000,166
147,0,02206,David Toms,259.8,439619.000,47
148,0,31323,Gary Woodland,260.0,1226206.000,131
149,0,12716,Charley Hoffman,260.1,1704481.000,182
149,0,35541,John Peterson,260.1,1451260.000,155
151,0,33461,Morgan Hoffmann,260.2,1536232.000,164
151,0,33418,Shawn Stefani,260.2,1770486.000,189
153,0,24924,Bill Haas,260.4,1246754.000,133
154,0,32102,Rickie Fowler,260.8,1136172.000,121
155,0,20766,Padraig Harrington,260.9,826377.000,88
156,0,29479,Scott Brown,261.0,1352819.000,144
156,0,29478,Kevin Kisner,261.0,1597067.000,170
158,0,26851,Marc Leishman,261.1,1052932.000,112
159,0,29420,Billy Horschel,261.2,1627031.000,173
160,0,34130,Sung Joon Park,261.4,856446.000,91
160,0,20396,Lee Westwood,261.4,592903.000,63
162,0,33413,Ben Martin,261.5,1204985.000,128
163,0,24781,Hunter Mahan,261.6,1412816.000,150
164,0,28679,Fabián Gómez,261.9,933457.000,99
165,0,26329,Louis Oosthuizen,262.0,962197.000,102
166,0,31193,Jim Renner,262.1,858617.000,91
167,0,20593,Greg Chalmers,262.2,462549.000,49
168,0,27214,Kevin Streelman,262.3,1567259.000,166
169,0,24507,Jason Bohn,262.4,1095671.000,116
169,0,34360,Patrick Reed,262.4,1407316.000,149
171,0,34098,Russell Henley,262.8,1277281.000,135
172,0,25396,Kevin Na,262.9,1031732.000,109
173,0,34046,Jordan Spieth,263.2,1288412.000,136
174,0,33141,Keegan Bradley,263.6,1489729.000,157
175,0,34174,John Huh,264.1,1483116.000,156
175,0,29926,Danny Lee,264.1,1539949.000,162
177,0,25686,Jason Dufner,264.3,780181.000,82
178,0,33419,Cameron Tringale,264.6,1219357.000,128
179,0,21528,Henrik Stenson,264.9,1010778.000,106
180,0,22046,Geoff Ogilvy,265.4,831092.000,87
181,0,01810,Phil Mickelson,265.8,1243724.000,130
182,0,24024,Zach Johnson,266.0,1053491.000,110
183,0,20645,John Senden,267.4,1145508.000,119
184,0,21209,Sergio Garcia,269.0,910439.000,94
