RANK,MOVEMENT,PLAYER_ID,PLAYER,MONEY
1,0,08793,Tiger Woods,$6816585
2,0,09011,David Duval,$3816906
3,0,01706,Davis Love III,$2475328
4,0,06567,Vijay Singh,$2283233
5,0,01943,Chris Perry,$2184832
6,0,02170,Hal Sutton,$2127578
7,0,10860,Justin Leonard,$2097116
8,0,02146,Payne Stewart,$2077950
9,0,01724,Jeff Maggert,$2066469
10,0,02206,David Toms,$1964397
11,0,12823,Carlos Franco,$1909084
12,0,10809,Jim Furyk,$1902593
13,0,01926,Steve Pate,$1836460
14,0,02104,Jeff Sluman,$1813491
15,0,01810,Phil Mickelson,$1722681
16,0,06522,Ernie Els,$1710756
17,2,01226,Fred Couples,$1679192
18,-1,01381,Fred Funk,$1658381
19,-1,01968,Nick Price,$1622402
20,0,12645,Brent Geiberger,$1541409
21,0,02218,Ted Tryba,$1538636
22,0,01553,John Huston,$1519387
23,0,12782,Tim Herron,$1511202
24,0,01677,Tom Lehman,$1502564
25,0,10423,Mike Weir,$1497014
26,0,20098,Stuart Appleby,$1359724
27,0,01320,Bob Estes,$1357618
28,0,02246,Duffy Waldorf,$1343784
29,0,01527,Scott Hoch,$1340067
30,0,01927,Dennis Paulson,$1321189
31,0,01887,Mark O'Meara,$1313796
32,0,06575,Dudley Hart,$1277119
33,0,20229,Stewart Cink,$1260450
34,0,02010,Loren Roberts,$1258745
35,0,20029,Notah Begay III,$1255314
36,1,01313,Steve Elkington,$1188376
37,-1,08931,Glen Day,$1150513
38,0,06373,José María Olazábal,$1136167
39,0,12660,Jesper Parnevik,$1055468
40,0,21209,Sergio Garcia,$1039917
41,0,06044,Scott Gump,$1025082
42,0,01619,Skip Kendall,$1001767
43,0,01797,Rocco Mediate,$968275
44,0,01723,Andrew Magee,$966565
45,0,01920,Craig Parry,$962376
46,0,21007,Gabriel Hjertstedt,$937683
47,0,01577,Lee Janzen,$916994
48,0,02223,Bob Tway,$899484
49,0,11032,Frank Lickliter II,$881547
50,0,01139,Olin Browne,$878831
51,0,01035,Tommy Armour III,$866310
52,0,02214,Kirk Triplett,$863399
53,0,20094,Jonathan Kaye,$851676
54,0,01418,Bill Glasson,$846163
55,5,01161,Mark Calcavecchia,$838971
56,-1,06012,Greg Kraft,$816127
57,-1,06617,Brian Henninger,$774486
58,-1,02257,Brian Watts,$767409
59,-1,01457,Jay Haas,$751861
60,-1,01766,Billy Mayfair,$741733
61,0,06643,Paul Goydos,$695052
62,0,06251,Chris DiMarco,$679128
63,0,01042,Paul Azinger,$677053
64,0,01941,Tom Pernice Jr.,$665265
65,0,06595,Kevin Sutherland,$663891
66,0,19904,Paul Lawrie,$662734
67,0,06527,Steve Stricker,$662461
68,0,19958,Miguel Angel Jiménez,$660521
69,0,01685,J.L. Lewis,$652883
70,0,01219,John Cook,$641543
71,0,01329,Brad Faxon,$632191
72,0,01876,Greg Norman,$622879
73,0,20396,Lee Westwood,$619764
74,0,23614,Rich Beem,$616430
75,0,01928,Corey Pavin,$610045
76,0,01132,Mark Brooks,$569537
77,0,07457,Steve Flesch,$559721
78,0,08993,Franklin Langham,$540252
79,0,08075,Jerry Kelly,$538252
80,0,06036,Scott Dunlap,$533027
81,0,21805,Harrison Frazar,$530971
82,0,01249,John Daly,$513215
83,0,10585,Scott McCarron,$500678
84,0,01157,Tom Byrum,$495319
85,0,02133,Craig Stadler,$493091
86,0,08635,Colin Montgomerie,$489951
87,0,01996,Mike Reid,$482867
88,0,08537,J.P. Hayes,$481302
89,0,02239,Scott Verplank,$474260
90,0,10962,Bradley Hughes,$471321
91,0,01175,Jim Carter,$464026
92,0,06613,Tommy Tolles,$461141
93,0,06004,Stephen Ames,$460760
94,0,19881,Robert Damron,$453657
95,0,01361,Dan Forsman,$452071
96,0,10649,Tom Scherrer,$436974
