RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL 3 PUTTS,ATTEMPTS,2 PUTT OR BETTER %
1,0,29910,Blake Adams,.00,0,295,100.0
1,0,10885,Robert Allenby,.00,0,220,100.0
1,0,06004,Stephen Ames,.00,0,239,100.0
1,0,20098,Stuart Appleby,.00,0,346,100.0
1,0,07867,Woody Austin,.00,0,313,100.0
1,0,20498,Briny Baird,.00,0,279,100.0
1,0,24846,Ricky Barnes,.00,0,310,100.0
1,0,12652,Cameron Beckman,.00,0,212,100.0
1,0,20070,Matt Bettencourt,.00,0,298,100.0
1,0,22946,Henrik Bjornstad,.00,0,200,100.0
1,0,28087,Kris Blanks,.00,0,241,100.0
1,0,24227,Justin Bolli,.00,0,162,100.0
1,0,01116,Michael Bradley,.00,0,240,100.0
1,0,20848,Ángel Cabrera,.00,0,201,100.0
1,0,01161,Mark Calcavecchia,.00,0,125,100.0
1,0,25364,Paul Casey,.00,0,156,100.0
1,0,20472,Alex Cejka,.00,0,244,100.0
1,0,20593,Greg Chalmers,.00,0,345,100.0
1,0,24357,K.J. Choi,.00,0,253,100.0
1,0,20229,Stewart Cink,.00,0,246,100.0
1,0,23135,Tim Clark,.00,0,260,100.0
1,0,25720,Chad Collins,.00,0,306,100.0
1,0,23673,Michael Connell,.00,0,274,100.0
1,0,11123,Chris Couch,.00,0,226,100.0
1,0,23541,Ben Crane,.00,0,246,100.0
1,0,22621,Ben Curtis,.00,0,233,100.0
1,0,01249,John Daly,.00,0,176,100.0
1,0,21753,Brian Davis,.00,0,369,100.0
1,0,23638,Brendon de Jonge,.00,0,317,100.0
1,0,27436,Graham DeLaet,.00,0,289,100.0
1,0,29285,Brent Delahoussaye,.00,0,159,100.0
1,0,06251,Chris DiMarco,.00,0,305,100.0
1,0,23983,Luke Donald,.00,0,218,100.0
1,0,23409,James Driscoll,.00,0,280,100.0
1,0,25686,Jason Dufner,.00,0,286,100.0
1,0,06621,Joe Durant,.00,0,201,100.0
1,0,01313,Steve Elkington,.00,0,225,100.0
1,0,06522,Ernie Els,.00,0,229,100.0
1,0,01320,Bob Estes,.00,0,255,100.0
1,0,28307,Matt Every,.00,0,178,100.0
1,0,01329,Brad Faxon,.00,0,184,100.0
1,0,07457,Steve Flesch,.00,0,260,100.0
1,0,21209,Sergio Garcia,.00,0,142,100.0
1,0,24358,Robert Garrigus,.00,0,206,100.0
1,0,19846,Brian Gay,.00,0,346,100.0
1,0,25900,Lucas Glover,.00,0,210,100.0
1,0,20157,Retief Goosen,.00,0,203,100.0
1,0,20105,Jeff Gove,.00,0,159,100.0
1,0,06643,Paul Goydos,.00,0,253,100.0
1,0,20378,Mathias Grönberg,.00,0,197,100.0
1,0,24924,Bill Haas,.00,0,290,100.0
1,0,20766,Padraig Harrington,.00,0,205,100.0
1,0,23353,J.J. Henry,.00,0,263,100.0
1,0,12782,Tim Herron,.00,0,268,100.0
1,0,22378,Trevor Immelman,.00,0,155,100.0
1,0,21731,Freddie Jacobson,.00,0,301,100.0
1,0,01577,Lee Janzen,.00,0,273,100.0
1,0,30925,Dustin Johnson,.00,0,246,100.0
1,0,26420,Richard Johnson,.00,0,267,100.0
1,0,24024,Zach Johnson,.00,0,288,100.0
1,0,08075,Jerry Kelly,.00,0,301,100.0
1,0,01619,Skip Kendall,.00,0,187,100.0
1,0,06012,Greg Kraft,.00,0,148,100.0
1,0,27936,Martin Laird,.00,0,285,100.0
1,0,27797,Derek Lamely,.00,0,264,100.0
1,0,10860,Justin Leonard,.00,0,278,100.0
1,0,27466,Spencer Levin,.00,0,377,100.0
1,0,01707,Steve Lowery,.00,0,193,100.0
1,0,23548,Bill Lunde,.00,0,262,100.0
1,0,26881,Jarrod Lyle,.00,0,171,100.0
1,0,01724,Jeff Maggert,.00,0,237,100.0
1,0,27060,John Mallinger,.00,0,232,100.0
1,0,28158,Steve Marino,.00,0,241,100.0
