RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# OF SAVES,# OF BUNKERS
1,0,28089,Jason Day,80.00,32,40
2,0,22405,Justin Rose,75.51,37,49
3,0,20766,Padraig Harrington,71.79,28,39
4,0,25274,Steven Bowditch,69.84,44,63
5,0,01810,Phil Mickelson,68.97,40,58
6,0,24502,Adam Scott,68.42,26,38
7,0,28132,Tyrone Van Aswegen,68.29,56,82
8,0,29926,Danny Lee,67.86,57,84
9,0,30926,Chris Kirk,67.11,51,76
10,0,23983,Luke Donald,66.67,34,51
10,0,33410,Andrew Landry,66.67,20,30
10,0,32839,Hideki Matsuyama,66.67,36,54
10,0,25349,Tim Wilkinson,66.67,24,36
14,0,46440,Smylie Kaufman,66.13,41,62
15,0,22371,Aaron Baddeley,64.47,49,76
16,0,34261,Scott Langley,64.00,32,50
17,0,24024,Zach Johnson,63.79,37,58
18,0,26851,Marc Leishman,63.64,35,55
18,0,10213,Dicky Pride,63.64,28,44
18,0,02206,David Toms,63.64,28,44
21,0,20098,Stuart Appleby,63.24,43,68
22,0,26758,David Hearn,63.08,41,65
22,0,32640,Troy Merritt,63.08,41,65
24,0,12510,Chad Campbell,62.32,43,69
25,0,30927,Brendon Todd,62.30,38,61
26,0,29518,Brendan Steele,62.22,28,45
27,0,27466,Spencer Levin,61.90,39,63
28,0,29745,Tyler Aldridge,61.82,34,55
29,0,26329,Louis Oosthuizen,61.54,24,39
30,0,27141,J.B. Holmes,61.19,41,67
31,0,24140,Sean O'Hair,60.98,50,82
32,0,21209,Sergio Garcia,60.87,14,23
32,0,34174,John Huh,60.87,42,69
32,0,34360,Patrick Reed,60.87,42,69
35,0,23108,Matt Kuchar,60.61,40,66
36,0,23541,Ben Crane,60.00,33,55
37,0,36801,Mark Hubbard,59.77,52,87
38,0,27895,Jonas Blixt,59.76,49,82
39,0,39975,Michael Kim,59.74,46,77
40,0,29476,Kyle Reifers,59.72,43,72
41,0,20157,Retief Goosen,59.57,28,47
42,0,27649,Brandt Snedeker,59.38,38,64
43,0,27936,Martin Laird,59.32,35,59
44,0,35891,Cameron Smith,59.26,32,54
45,0,27644,Brian Harman,59.22,61,103
46,0,33461,Morgan Hoffmann,59.18,29,49
47,0,23800,Bryce Molder,59.09,39,66
47,0,31560,Brian Stuard,59.09,26,44
49,0,32150,Michael Thompson,58.82,20,34
50,0,37455,Si Woo Kim,58.70,54,92
51,0,29479,Scott Brown,58.57,41,70
52,0,25364,Paul Casey,58.49,31,53
53,0,28679,Fabián Gómez,58.46,38,65
54,0,10885,Robert Allenby,58.33,21,36
54,0,45526,Abraham Ancer,58.33,21,36
54,0,24846,Ricky Barnes,58.33,42,72
57,0,33419,Cameron Tringale,58.18,32,55
58,0,24461,Thomas Aiken,57.89,22,38
58,0,20572,Rod Pampling,57.89,22,38
60,0,26331,Charl Schwartzel,57.81,37,64
61,0,23638,Brendon de Jonge,57.63,34,59
62,0,34264,Hudson Swafford,57.30,51,89
63,0,21961,Charles Howell III,57.14,32,56
64,0,25720,Chad Collins,56.90,33,58
65,0,31646,Emiliano Grillo,56.76,42,74
66,0,32618,Rhein Gibson,56.67,17,30
67,0,26596,Ryan Moore,56.60,30,53
68,0,26476,Chez Reavie,56.45,35,62
69,0,26300,Matt Jones,56.36,31,55
70,0,24357,K.J. Choi,56.25,36,64
70,0,34099,Harris English,56.25,36,64
72,0,33448,Justin Thomas,56.06,37,66
73,0,30944,Jason Kokrak,56.00,28,50
73,0,28158,Steve Marino,56.00,28,50
73,0,25818,Scott Piercy,56.00,42,75
76,0,34098,Russell Henley,55.93,33,59
77,0,24781,Hunter Mahan,55.81,24,43
77,0,30163,Henrik Norlander,55.81,24,43
79,0,25632,Jimmy Walker,55.74,34,61
80,0,29720,Andres Gonzales,55.56,25,45
80,0,35539,Luke Guthrie,55.56,15,27
80,0,37454,Whee Kim,55.56,35,63
80,0,33204,Shane Lowry,55.56,20,36
80,0,29289,S.Y. Noh,55.56,35,63
85,0,34046,Jordan Spieth,55.36,31,56
86,0,06527,Steve Stricker,55.32,26,47
87,0,40058,Zac Blair,55.29,47,85
88,0,33399,Adam Hadwin,55.00,44,80
88,0,29420,Billy Horschel,55.00,22,40
88,0,32876,Martin Piller,55.00,22,40
91,0,34262,Jon Curran,54.88,45,82
92,0,10809,Jim Furyk,54.84,17,31
93,0,27942,Rob Oppenheim,54.76,23,42
94,0,35879,Kelly Kraft,54.55,18,33
94,0,34466,Peter Malnati,54.55,36,66
94,0,23621,Rory Sabbatini,54.55,24,44
94,0,33418,Shawn Stefani,54.55,30,55
98,0,29222,Billy Hurley III,54.35,25,46
99,0,32102,Rickie Fowler,54.24,32,59
100,0,34563,Chesson Hadley,53.97,34,63
101,0,25804,Bubba Watson,53.85,21,39
102,0,33122,Russell Knox,53.70,29,54
103,0,29221,Webb Simpson,53.57,30,56
104,0,29974,Branden Grace,53.13,17,32
104,0,25240,D.A. Points,53.13,17,32
106,0,29461,Jamie Lovemark,52.94,45,85
107,0,32200,Roberto Castro,52.86,37,70
108,0,35545,Blayne Barber,52.73,29,55
109,0,25493,Nick Taylor,52.31,34,65
110,0,24494,Erik Compton,52.08,25,48
111,0,29223,Sam Saunders,52.00,26,50
112,0,08075,Jerry Kelly,51.92,27,52
113,0,34409,David Lingmerth,51.85,28,54
113,0,25198,Francesco Molinari,51.85,28,54
115,0,20104,Ken Duke,51.79,29,56
115,0,21731,Freddie Jacobson,51.79,29,56
117,0,25396,Kevin Na,51.72,30,58
118,0,27963,Chris Stroud,51.39,37,72
119,0,31416,Derek Fathauer,51.32,39,76
119,0,12716,Charley Hoffman,51.32,39,76
121,0,24912,Will MacKenzie,50.98,26,51
122,0,34431,Robert Streb,50.88,29,57
123,0,35451,Scott Pinckney,50.85,30,59
124,0,27129,Luke List,50.82,31,61
125,0,27747,Hiroshi Iwata,50.65,39,77
126,0,23320,Ryan Palmer,50.59,43,85
127,0,40026,Daniel Berger,50.00,38,76
127,0,20472,Alex Cejka,50.00,14,28
127,0,35532,Tom Hoge,50.00,26,52
127,0,27974,Sung Kang,50.00,28,56
127,0,32757,Patton Kizzire,50.00,31,62
127,0,28475,Jeff Overton,50.00,27,54
127,0,30692,Scott Stallings,50.00,26,52
127,0,23325,Vaughn Taylor,50.00,31,62
127,0,31323,Gary Woodland,50.00,29,58
136,0,35300,Andrew Loupe,49.21,31,63
137,0,26289,Boo Weekley,49.18,30,61
138,0,26951,Johnson Wagner,49.15,29,59
139,0,24490,George McNeill,48.78,20,41
139,0,28114,Dawie van der Walt,48.78,20,41
141,0,30925,Dustin Johnson,48.39,30,62
142,0,36689,Brooks Koepka,48.28,28,58
143,0,31202,William McGirt,48.24,41,85
144,0,27770,Camilo Villegas,47.89,34,71
145,0,24507,Jason Bohn,47.83,33,69
145,0,25572,Graeme McDowell,47.83,22,46
147,0,30711,Colt Knost,47.76,32,67
148,0,29268,Bronson Burgoon,47.73,21,44
149,0,20691,Greg Owen,47.06,24,51
150,0,29478,Kevin Kisner,46.88,30,64
150,0,30110,Kyle Stanley,46.88,30,64
152,0,28092,D.H. Lee,46.81,22,47
153,0,06567,Vijay Singh,46.77,29,62
154,0,23353,J.J. Henry,46.67,14,30
155,0,31420,Anirban Lahiri,46.51,20,43
156,0,25834,Daniel Summerhays,46.43,39,84
157,0,22046,Geoff Ogilvy,46.30,25,54
158,0,20645,John Senden,46.15,30,65
159,0,20848,Ángel Cabrera,45.95,17,37
160,0,27436,Graham DeLaet,45.31,29,64
161,0,31557,Jim Herman,45.21,33,73
162,0,24924,Bill Haas,44.78,30,67
163,0,35732,Wes Roach,44.74,17,38
164,0,33141,Keegan Bradley,44.64,25,56
165,0,28237,Rory McIlroy,43.90,18,41
166,0,27064,Jhonattan Vegas,43.64,24,55
167,0,37189,Harold Varner III,43.33,26,60
168,0,25686,Jason Dufner,43.28,29,67
169,0,37273,Derek Ernst,42.50,17,40
170,0,21878,Mark Wilson,42.42,14,33
171,0,29485,Brett Stegmaier,41.82,23,55
172,0,20229,Stewart Cink,41.18,14,34
173,0,32448,James Hahn,40.58,28,69
173,0,25892,Steve Wheatcroft,40.58,28,69
175,0,06522,Ernie Els,40.00,22,55
175,0,25900,Lucas Glover,40.00,20,50
175,0,34265,Will Wilcox,40.00,28,70
178,0,22892,Jason Gore,39.66,23,58
179,0,32366,Kevin Chappell,39.06,25,64
180,0,24358,Robert Garrigus,39.02,16,41
181,0,29725,Tony Finau,38.96,30,77
182,0,33413,Ben Martin,38.10,24,63
183,0,27214,Kevin Streelman,37.31,25,67
184,0,36699,Patrick Rodgers,36.54,19,52
185,0,33667,Carlos Ortiz,34.69,17,49
