RANK,MOVEMENT,PLAYER_ID,PLAYER,%,SUCCESSES,ATTEMPTS
1,0,26331,Charl Schwartzel,71.62,53,74
2,0,28475,Jeff Overton,70.00,91,130
3,0,30926,Chris Kirk,69.78,97,139
4,0,31202,William McGirt,69.01,118,171
5,0,34261,Scott Langley,68.99,89,129
6,0,20098,Stuart Appleby,68.75,99,144
7,0,20572,Rod Pampling,68.48,63,92
8,0,23983,Luke Donald,67.48,83,123
9,0,25364,Paul Casey,67.47,56,83
10,0,22371,Aaron Baddeley,66.86,113,169
11,0,12510,Chad Campbell,66.67,102,153
11,0,30711,Colt Knost,66.67,110,165
11,0,28237,Rory McIlroy,66.67,36,54
14,0,40058,Zac Blair,66.45,103,155
14,0,37454,Whee Kim,66.45,103,155
16,0,29974,Branden Grace,66.18,45,68
17,0,34409,David Lingmerth,66.00,66,100
18,0,34046,Jordan Spieth,65.96,62,94
19,0,23800,Bryce Molder,65.85,108,164
20,0,30692,Scott Stallings,65.71,92,140
21,0,33204,Shane Lowry,65.67,44,67
22,0,06527,Steve Stricker,65.59,61,93
23,0,01810,Phil Mickelson,65.45,72,110
24,0,21731,Freddie Jacobson,65.29,111,170
25,0,29478,Kevin Kisner,65.08,82,126
26,0,25349,Tim Wilkinson,65.00,91,140
27,0,26851,Marc Leishman,64.75,79,122
27,0,27649,Brandt Snedeker,64.75,90,139
29,0,31560,Brian Stuard,64.66,86,133
30,0,29725,Tony Finau,64.58,93,144
31,0,24924,Bill Haas,64.55,71,110
32,0,29461,Jamie Lovemark,64.44,116,180
33,0,32102,Rickie Fowler,64.37,56,87
34,0,21961,Charles Howell III,64.15,102,159
34,0,33410,Andrew Landry,64.15,68,106
36,0,27747,Hiroshi Iwata,64.07,107,167
37,0,27770,Camilo Villegas,63.80,104,163
38,0,27942,Rob Oppenheim,63.64,77,121
39,0,25198,Francesco Molinari,63.50,87,137
40,0,29222,Billy Hurley III,63.46,66,104
40,0,26951,Johnson Wagner,63.46,99,156
42,0,34098,Russell Henley,63.36,83,131
43,0,20766,Padraig Harrington,63.22,55,87
44,0,34262,Jon Curran,63.08,123,195
45,0,26596,Ryan Moore,63.03,75,119
46,0,34360,Patrick Reed,62.96,85,135
47,0,37273,Derek Ernst,62.62,67,107
48,0,29268,Bronson Burgoon,62.59,87,139
49,0,20472,Alex Cejka,62.50,75,120
50,0,10213,Dicky Pride,62.39,73,117
51,0,32839,Hideki Matsuyama,62.35,53,85
52,0,22046,Geoff Ogilvy,62.26,66,106
53,0,26758,David Hearn,61.83,115,186
54,0,33141,Keegan Bradley,61.79,76,123
55,0,30927,Brendon Todd,61.73,100,162
56,0,37455,Si Woo Kim,61.61,138,224
57,0,06522,Ernie Els,61.54,72,117
57,0,08075,Jerry Kelly,61.54,80,130
59,0,23108,Matt Kuchar,61.43,86,140
60,0,20645,John Senden,61.39,97,158
61,0,28089,Jason Day,61.36,54,88
62,0,34099,Harris English,61.31,103,168
63,0,31323,Gary Woodland,61.16,74,121
