RANK,MOVEMENT,PLAYER_ID,PLAYER,LOW RND
1,0,12660,Jesper Parnevik,61
2,0,12645,Brent Geiberger,62
3,0,06197,Michael Allen,63
3,0,10885,Robert Allenby,63
3,0,22892,Jason Gore,63
3,0,21961,Charles Howell III,63
3,0,01666,Bernhard Langer,63
3,0,01945,Kenny Perry,63
3,0,02223,Bob Tway,63
10,0,23614,Rich Beem,64
10,0,01142,Bart Bryant,64
10,0,24357,K.J. Choi,64
10,0,25686,Jason Dufner,64
10,0,01320,Bob Estes,64
10,0,08075,Jerry Kelly,64
10,0,01766,Billy Mayfair,64
10,0,25190,Jeff Quinney,64
10,0,26289,Boo Weekley,64
19,0,01042,Paul Azinger,65
19,0,22371,Aaron Baddeley,65
19,0,20498,Briny Baird,65
19,0,12652,Cameron Beckman,65
19,0,08123,Jeff Brehaut,65
19,0,20850,Daniel Chopra,65
19,0,20623,Gavin Coles,65
19,0,06034,Marco Dawson,65
19,0,23638,Brendon de Jonge,65
19,0,20104,Ken Duke,65
19,0,07457,Steve Flesch,65
19,0,01361,Dan Forsman,65
19,0,24358,Robert Garrigus,65
19,0,19846,Brian Gay,65
19,0,25900,Lucas Glover,65
19,0,20105,Jeff Gove,65
19,0,23353,J.J. Henry,65
19,0,12716,Charley Hoffman,65
19,0,08881,Tripp Isenhour,65
19,0,26420,Richard Johnson,65
19,0,11032,Frank Lickliter II,65
19,0,01706,Davis Love III,65
19,0,01707,Steve Lowery,65
19,0,12680,Shigeki Maruyama,65
19,0,24449,Parker McLachlin,65
19,0,01810,Phil Mickelson,65
19,0,24361,Pat Perez,65
19,0,01948,Tim Petrovic,65
19,0,25345,Carl Pettersson,65
19,0,22913,John Rollins,65
19,0,23969,Graeme Storm,65
19,0,23325,Vaughn Taylor,65
19,0,02206,David Toms,65
19,0,23788,D.J. Trahan,65
19,0,23349,Charles Warren,65
19,0,27095,Nick Watney,65
19,0,10425,Jay Williamson,65
56,0,20098,Stuart Appleby,66
56,0,23048,Eric Axley,66
56,0,29416,Andy Bare,66
56,0,19824,Craig Barlow,66
56,0,23933,Michael Boyd,66
56,0,01139,Olin Browne,66
56,0,25273,Andrew Buckle,66
56,0,01161,Mark Calcavecchia,66
56,0,12510,Chad Campbell,66
