RANK,MOVEMENT,PLAYER_ID,PLAYER,%,SUCCESSES,ATTEMPTS,RTP-SUCCESSES,RTP-NOT GOING FOR THE GRN
103,0,10423,Mike Weir,22.88,27,118,-23,-12.00
104,0,20098,Stuart Appleby,22.82,34,149,-40,E
105,0,01723,Andrew Magee,22.78,41,180,-40,-14.00
106,0,12652,Cameron Beckman,22.64,36,159,-35,-8.00
106,0,07749,Brett Quigley,22.64,36,159,-36,+1.00
108,0,20472,Alex Cejka,22.60,33,146,-29,-2.00
109,0,06575,Dudley Hart,22.45,22,98,-22,-13.00
110,0,01569,Peter Jacobsen,22.34,21,94,-24,-4.00
110,0,08075,Jerry Kelly,22.34,42,188,-42,-14.00
112,0,06078,Esteban Toledo,22.30,33,148,-35,-31.00
113,0,06573,Brandt Jobe,22.14,31,140,-29,-5.00
114,0,08725,Tom Gillis,22.03,26,118,-26,-6.00
115,0,11032,Frank Lickliter II,21.99,31,141,-30,-22.00
116,0,01381,Fred Funk,21.90,30,137,-25,-33.00
117,0,01948,Tim Petrovic,21.88,35,160,-38,-21.00
118,0,06621,Joe Durant,21.84,38,174,-34,-11.00
119,0,23541,Ben Crane,21.79,34,156,-35,-4.00
120,0,01797,Rocco Mediate,21.70,23,106,-25,-2.00
121,0,19972,José Coceres,21.57,22,102,-20,-3.00
122,0,06251,Chris DiMarco,21.52,34,158,-36,-14.00
123,0,01175,Jim Carter,21.43,27,126,-26,-13.00
124,0,01457,Jay Haas,21.37,25,117,-26,-27.00
125,0,24356,Jason Buha,21.28,20,94,-18,+1.00
126,0,01139,Olin Browne,21.26,27,127,-28,-47.00
126,0,01941,Tom Pernice Jr.,21.26,37,174,-43,-15.00
128,0,20029,Notah Begay III,21.09,31,147,-33,E
129,0,10585,Scott McCarron,21.02,33,157,-35,-10.00
130,0,20940,Kenichi Kuboya,20.80,26,125,-28,-10.00
131,0,23983,Luke Donald,20.79,21,101,-23,-36.00
132,0,12602,Dean Wilson,20.77,27,130,-25,-11.00
133,0,22293,Heath Slocum,20.71,29,140,-28,-20.00
134,0,19846,Brian Gay,20.69,24,116,-28,-15.00
135,0,01361,Dan Forsman,20.61,27,131,-26,-18.00
136,0,02049,Gene Sauers,20.54,23,112,-23,+3.00
137,0,10425,Jay Williamson,20.47,26,127,-29,-11.00
138,0,01157,Tom Byrum,20.39,21,103,-19,-17.00
139,0,01938,David Peoples,20.29,28,138,-32,-13.00
140,0,20436,Garrett Willis,19.90,39,196,-40,-4.00
141,0,20095,Carl Paulson,19.73,44,223,-46,-20.00
142,0,01761,Len Mattiace,19.39,19,98,-18,-29.00
143,0,12662,Thomas Levet,19.31,28,145,-30,-12.00
144,0,23656,Jason Caron,19.26,26,135,-25,+7.00
145,0,20548,Hidemichi Tanaka,18.78,37,197,-37,-37.00
146,0,01098,Jay Don Blake,18.75,18,96,-17,+8.00
146,0,01619,Skip Kendall,18.75,30,160,-31,-48.00
148,0,01042,Paul Azinger,18.42,21,114,-23,-5.00
149,0,02002,John Riegger,18.37,18,98,-20,-6.00
150,0,01766,Billy Mayfair,18.28,34,186,-33,-9.00
151,0,23108,Matt Kuchar,18.18,16,88,-17,+4.00
152,0,20573,Scott Laycock,18.09,17,94,-16,-4.00
153,0,01329,Brad Faxon,18.02,20,111,-19,-18.00
154,0,23036,Chris Anderson,17.99,25,139,-32,-13.00
155,0,20099,Doug Barron,17.86,25,140,-26,-19.00
155,0,12388,Michael Clark II,17.86,15,84,-15,-5.00
157,0,01724,Jeff Maggert,17.83,23,129,-21,-17.00
158,0,21806,Paul Gow,17.46,22,126,-24,-8.00
159,0,26420,Richard Johnson,17.39,20,115,-19,-13.00
160,0,20568,Anthony Painter,17.28,28,162,-26,+16.00
161,0,20121,Todd Fischer,17.12,25,146,-28,-17.00
162,0,08547,John Maginnes,17.02,16,94,-16,-20.00
163,0,10860,Justin Leonard,16.96,19,112,-20,-19.00
164,0,07101,Dave Stockton Jr.,16.95,20,118,-21,-12.00
165,0,06595,Kevin Sutherland,16.79,23,137,-26,-5.00
166,0,19881,Robert Damron,16.78,25,149,-23,-20.00
167,0,24361,Pat Perez,16.46,26,158,-31,-12.00
168,0,20566,Kaname Yokoo,16.28,14,86,-15,-2.00
169,0,06475,Jeff Klein,16.13,10,62,-12,-8.00
170,0,08931,Glen Day,16.03,25,156,-28,-33.00
171,0,06643,Paul Goydos,15.96,15,94,-17,-25.00
172,0,01666,Bernhard Langer,15.94,11,69,-9,-17.00
173,0,01132,Mark Brooks,15.73,14,89,-14,-23.00
174,0,20127,Chris Riley,15.60,17,109,-18,-23.00
175,0,22621,Ben Curtis,15.53,16,103,-20,-10.00
176,0,08545,Glen Hnatiuk,15.45,19,123,-21,-17.00
177,0,01307,Joel Edwards,14.89,14,94,-15,-19.00
178,0,20771,Steven Alker,14.74,14,95,-15,-41.00
179,0,21739,Aaron Barber,14.66,17,116,-19,-19.00
180,0,02010,Loren Roberts,14.58,7,48,-9,-38.00
181,0,23125,Brad Elder,14.10,11,78,-12,+4.00
182,0,25450,Ty Tryon,13.91,16,115,-15,+6.00
183,0,06617,Brian Henninger,13.43,9,67,-8,-6.00
184,0,08537,J.P. Hayes,13.25,11,83,-10,-33.00
185,0,01928,Corey Pavin,13.00,13,100,-14,-22.00
186,0,01024,Billy Andrade,12.65,21,166,-23,-9.00
187,0,21878,Mark Wilson,11.50,13,113,-11,-13.00
188,0,01475,Donnie Hammond,10.85,14,129,-12,-20.00
189,0,20623,Gavin Coles,10.34,6,58,-6,-2.00
190,0,25692,Akio Sadakata,10.00,13,130,-14,+5.00
