RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DIST AFTER GFG SHOT,TOTAL GFG SHOTS
84,0,21731,Freddie Jacobson,24.5,94322.000,107
84,0,26951,Johnson Wagner,24.5,164835.000,187
87,0,20850,Daniel Chopra,24.6,167106.000,189
87,0,11123,Chris Couch,24.6,140638.000,159
87,0,20634,Peter Lonard,24.6,122023.000,138
87,0,27120,Troy Matteson,24.6,147803.000,167
87,0,20628,Arron Oberholser,24.6,72673.000,82
87,0,01948,Tim Petrovic,24.6,163084.000,184
93,0,12652,Cameron Beckman,24.7,152203.000,171
93,0,01577,Lee Janzen,24.7,68480.000,77
93,0,12705,Cliff Kresge,24.7,143911.000,162
96,0,19803,Ryan Armour,24.8,137563.000,154
96,0,29718,Anthony Kim,24.8,175259.000,196
96,0,24490,George McNeill,24.8,147275.000,165
99,0,22371,Aaron Baddeley,24.9,133719.000,149
99,0,20382,Stephen Leaney,24.9,91397.000,102
99,0,24449,Parker McLachlin,24.9,119121.000,133
99,0,26679,Kevin Stadler,24.9,158029.000,176
99,0,06595,Kevin Sutherland,24.9,130954.000,146
99,0,23325,Vaughn Taylor,24.9,113764.000,127
105,0,22046,Geoff Ogilvy,25.0,113508.000,126
105,0,01945,Kenny Perry,25.0,131156.000,146
105,0,10425,Jay Williamson,25.0,78444.000,87
108,0,20104,Ken Duke,25.1,160959.000,178
108,0,07457,Steve Flesch,25.1,142811.000,158
108,0,24980,Scott Gutschewski,25.1,124894.000,138
108,0,02206,David Toms,25.1,84893.000,94
112,0,24925,Jonathan Byrd,25.2,124465.000,137
112,0,22378,Trevor Immelman,25.2,86203.000,95
114,0,20229,Stewart Cink,25.3,115743.000,127
114,0,01707,Steve Lowery,25.3,126499.000,139
114,0,24361,Pat Perez,25.3,117379.000,129
114,0,25190,Jeff Quinney,25.3,127484.000,140
118,0,07223,Brian Bateman,25.4,73047.000,80
118,0,01388,Robert Gamez,25.4,110456.000,121
118,0,20859,Anders Hansen,25.4,51239.000,56
118,0,25396,Kevin Na,25.4,148354.000,162
122,0,01766,Billy Mayfair,25.5,138490.000,151
122,0,27963,Chris Stroud,25.5,87122.000,95
122,0,10423,Mike Weir,25.5,123120.000,134
125,0,20472,Alex Cejka,25.6,133832.000,145
125,0,28475,Jeff Overton,25.6,122521.000,133
125,0,28486,Michael Putnam,25.6,159266.000,173
128,0,23983,Luke Donald,25.7,65686.000,71
128,0,20766,Padraig Harrington,25.7,92419.000,100
128,0,20160,Charlie Wi,25.7,135890.000,147
131,0,24357,K.J. Choi,25.8,119855.000,129
131,0,23638,Brendon de Jonge,25.8,125364.000,135
131,0,01473,Todd Hamilton,25.8,70636.000,76
131,0,20127,Chris Riley,25.8,61394.000,66
135,0,22892,Jason Gore,25.9,169682.000,182
135,0,08537,J.P. Hayes,25.9,132146.000,142
135,0,08075,Jerry Kelly,25.9,108911.000,117
138,0,12782,Tim Herron,26.0,142155.000,152
138,0,24138,Ian Poulter,26.0,54283.000,58
140,0,22348,Nick O'Hern,26.1,82736.000,88
141,0,24781,Hunter Mahan,26.2,130872.000,139
141,0,02246,Duffy Waldorf,26.2,108430.000,115
143,0,12602,Dean Wilson,26.3,105134.000,111
144,0,25273,Andrew Buckle,26.4,121500.000,128
144,0,01157,Tom Byrum,26.4,48411.000,51
144,0,26881,Jarrod Lyle,26.4,112329.000,118
147,0,06515,Shaun Micheel,26.6,100558.000,105
147,0,27649,Brandt Snedeker,26.6,113088.000,118
147,0,02223,Bob Tway,26.6,151442.000,158
150,0,23048,Eric Axley,26.7,161214.000,168
150,0,08123,Jeff Brehaut,26.7,97965.000,102
150,0,26420,Richard Johnson,26.7,92306.000,96
150,0,21470,Daisuke Maruyama,26.7,145336.000,151
154,0,21806,Paul Gow,26.8,91529.000,95
155,0,27702,Matt Hendrix,26.9,125751.000,130
156,0,01381,Fred Funk,27.0,48620.000,50
156,0,19846,Brian Gay,27.0,79754.000,82
156,0,22212,Craig Lile,27.0,100926.000,104
159,0,23135,Tim Clark,27.2,56715.000,58
159,0,25686,Jason Dufner,27.2,165447.000,169
159,0,01797,Rocco Mediate,27.2,83315.000,85
159,0,26882,Michael Sim,27.2,80176.000,82
163,0,23613,Rich Barcelo,27.4,119246.000,121
163,0,08931,Glen Day,27.4,92864.000,94
163,0,08881,Tripp Isenhour,27.4,120261.000,122
163,0,12680,Shigeki Maruyama,27.4,99722.000,101
167,0,07867,Woody Austin,27.6,133933.000,135
167,0,23614,Rich Beem,27.6,153842.000,155
167,0,26360,Bubba Dickerson,27.6,94427.000,95
170,0,23718,Nathan Green,27.8,168982.000,169
171,0,20433,Mark Hensby,27.9,134568.000,134
172,0,23933,Michael Boyd,28.0,63462.000,63
172,0,11032,Frank Lickliter II,28.0,159242.000,158
172,0,01724,Jeff Maggert,28.0,124035.000,123
172,0,01928,Corey Pavin,28.0,70677.000,70
172,0,02239,Scott Verplank,28.0,94640.000,94
177,0,02214,Kirk Triplett,28.1,92922.000,92
178,0,06034,Marco Dawson,28.2,121911.000,120
179,0,06251,Chris DiMarco,28.3,102819.000,101
180,0,01320,Bob Estes,28.4,104328.000,102
181,0,22621,Ben Curtis,28.5,101689.000,99
182,0,12195,Tom Johnson,28.6,121469.000,118
183,0,21753,Brian Davis,28.8,157831.000,152
184,0,21350,Ryuji Imada,29.0,147059.000,141
184,0,23800,Bryce Molder,29.0,81418.000,78
186,0,07363,Craig Bowden,29.1,74396.000,71
186,0,20623,Gavin Coles,29.1,73440.000,70
188,0,06643,Paul Goydos,29.4,51816.000,49
189,0,01313,Steve Elkington,29.7,135957.000,127
190,0,07547,Craig Kanada,30.2,122995.000,113
191,0,01132,Mark Brooks,30.7,48705.000,44
192,0,20691,Greg Owen,31.0,168452.000,151
193,0,24457,Jaco Van Zyl,31.2,97846.000,87
194,0,10860,Justin Leonard,31.8,113496.000,99
195,0,25892,Steve Wheatcroft,31.9,155139.000,135
196,0,06373,José María Olazábal,32.1,69278.000,60
