RANK,MOVEMENT,PLAYER_ID,PLAYER,LOW RND
1,0,22405,Justin Rose,60
2,0,23353,J.J. Henry,61
2,0,01928,Corey Pavin,61
4,0,22621,Ben Curtis,62
4,0,21949,Joe Ogilvie,62
4,0,12660,Jesper Parnevik,62
7,0,06197,Michael Allen,63
7,0,06004,Stephen Ames,63
7,0,23048,Eric Axley,63
7,0,24357,K.J. Choi,63
7,0,19825,Darren Clarke,63
7,0,01219,John Cook,63
7,0,08835,Kris Cox,63
7,0,09011,David Duval,63
7,0,20105,Jeff Gove,63
7,0,06643,Paul Goydos,63
7,0,10213,Dicky Pride,63
7,0,06595,Kevin Sutherland,63
7,0,23325,Vaughn Taylor,63
7,0,10423,Mike Weir,63
7,0,12602,Dean Wilson,63
22,0,01024,Billy Andrade,64
22,0,20098,Stuart Appleby,64
22,0,01035,Tommy Armour III,64
22,0,21407,Arjun Atwal,64
22,0,24507,Jason Bohn,64
22,0,21646,David Branshaw,64
22,0,01132,Mark Brooks,64
22,0,24925,Jonathan Byrd,64
22,0,20472,Alex Cejka,64
22,0,20229,Stewart Cink,64
22,0,11123,Chris Couch,64
22,0,23541,Ben Crane,64
22,0,28089,Jason Day,64
22,0,06621,Joe Durant,64
22,0,07457,Steve Flesch,64
22,0,21805,Harrison Frazar,64
22,0,19846,Brian Gay,64
22,0,12645,Brent Geiberger,64
22,0,23718,Nathan Green,64
22,0,20766,Padraig Harrington,64
22,0,08537,J.P. Hayes,64
22,0,20433,Mark Hensby,64
22,0,27141,J.B. Holmes,64
22,0,01706,Davis Love III,64
22,0,24781,Hunter Mahan,64
22,0,12680,Shigeki Maruyama,64
22,0,27120,Troy Matteson,64
22,0,22348,Nick O'Hern,64
22,0,06373,José María Olazábal,64
22,0,25240,D.A. Points,64
22,0,07749,Brett Quigley,64
22,0,02002,John Riegger,64
22,0,20127,Chris Riley,64
22,0,22913,John Rollins,64
22,0,23621,Rory Sabbatini,64
22,0,02104,Jeff Sluman,64
22,0,02106,Chris Smith,64
22,0,28780,Nicholas Thompson,64
22,0,23623,Bo Van Pelt,64
22,0,23322,Brett Wetterich,64
62,0,07867,Woody Austin,65
62,0,10505,Shane Bertsch,65
62,0,01139,Olin Browne,65
62,0,06809,Bob Burns,65
62,0,12510,Chad Campbell,65
62,0,20850,Daniel Chopra,65
62,0,01249,John Daly,65
62,0,19881,Robert Damron,65
62,0,26360,Bubba Dickerson,65
62,0,06251,Chris DiMarco,65
62,0,12760,Danny Ellis,65
62,0,25935,John Engler Jr.,65
62,0,01320,Bob Estes,65
62,0,20121,Todd Fischer,65
62,0,10809,Jim Furyk,65
62,0,20574,Mathew Goggin,65
62,0,20378,Mathias Grönberg,65
62,0,27943,Matt Hansen,65
62,0,12782,Tim Herron,65
62,0,21007,Gabriel Hjertstedt,65
62,0,24511,Thongchai Jaidee,65
62,0,01577,Lee Janzen,65
62,0,24024,Zach Johnson,65
62,0,01666,Bernhard Langer,65
62,0,01677,Tom Lehman,65
62,0,01707,Steve Lowery,65
62,0,21470,Daisuke Maruyama,65
62,0,01766,Billy Mayfair,65
62,0,24449,Parker McLachlin,65
62,0,20628,Arron Oberholser,65
62,0,23320,Ryan Palmer,65
62,0,20572,Rod Pampling,65
62,0,01941,Tom Pernice Jr.,65
62,0,01945,Kenny Perry,65
62,0,25345,Carl Pettersson,65
62,0,21959,Ted Purdy,65
62,0,23497,Tag Ridings,65
62,0,24502,Adam Scott,65
62,0,20645,John Senden,65
62,0,22548,Patrick Sheehan,65
62,0,07013,Wes Short Jr.,65
62,0,22293,Heath Slocum,65
62,0,23788,D.J. Trahan,65
62,0,02223,Bob Tway,65
62,0,12755,Vance Veazey,65
62,0,27770,Camilo Villegas,65
62,0,02246,Duffy Waldorf,65
62,0,08793,Tiger Woods,65
110,0,10885,Robert Allenby,66
110,0,20498,Briny Baird,66
110,0,19824,Craig Barlow,66
110,0,12652,Cameron Beckman,66
110,0,23614,Rich Beem,66
110,0,01142,Bart Bryant,66
110,0,01161,Mark Calcavecchia,66
110,0,23135,Tim Clark,66
110,0,06034,Marco Dawson,66
110,0,08931,Glen Day,66
110,0,23409,James Driscoll,66
110,0,01329,Brad Faxon,66
110,0,01381,Fred Funk,66
110,0,25900,Lucas Glover,66
110,0,20157,Retief Goosen,66
110,0,22892,Jason Gore,66
110,0,24924,Bill Haas,66
110,0,01457,Jay Haas,66
110,0,01473,Todd Hamilton,66
110,0,01475,Donnie Hammond,66
110,0,06575,Dudley Hart,66
110,0,12716,Charley Hoffman,66
110,0,21961,Charles Howell III,66
110,0,01553,John Huston,66
110,0,21350,Ryuji Imada,66
110,0,22378,Trevor Immelman,66
110,0,21731,Freddie Jacobson,66
110,0,06573,Brandt Jobe,66
110,0,26420,Richard Johnson,66
110,0,10733,Kent Jones,66
110,0,01599,Steve Jones,66
110,0,01619,Skip Kendall,66
110,0,29718,Anthony Kim,66
110,0,06012,Greg Kraft,66
110,0,10565,Ian Leggatt,66
110,0,20634,Peter Lonard,66
110,0,06350,Bob May,66
110,0,20631,David McKenzie,66
110,0,01810,Phil Mickelson,66
110,0,23821,Yusaku Miyazato,66
110,0,22046,Geoff Ogilvy,66
110,0,28475,Jeff Overton,66
110,0,10912,Craig Perks,66
110,0,25818,Scott Piercy,66
110,0,26331,Charl Schwartzel,66
110,0,02110,Jerry Smith,66
110,0,11011,Mike Sposa,66
110,0,22295,Darron Stiles,66
110,0,12663,Phil Tataurangi,66
110,0,02206,David Toms,66
110,0,08385,Omar Uresti,66
110,0,23349,Charles Warren,66
110,0,27095,Nick Watney,66
110,0,19913,Ron Whittaker,66
110,0,21878,Mark Wilson,66
165,0,01042,Paul Azinger,67
165,0,22371,Aaron Baddeley,67
165,0,07223,Brian Bateman,67
165,0,22946,Henrik Bjornstad,67
165,0,01116,Michael Bradley,67
165,0,08123,Jeff Brehaut,67
165,0,20848,Ángel Cabrera,67
165,0,19972,José Coceres,67
165,0,23673,Michael Connell,67
165,0,01226,Fred Couples,67
165,0,21753,Brian Davis,67
165,0,23983,Luke Donald,67
165,0,01313,Steve Elkington,67
165,0,01361,Dan Forsman,67
165,0,12823,Carlos Franco,67
165,0,01378,David Frost,67
165,0,01388,Robert Gamez,67
165,0,10201,Matt Gogel,67
165,0,24980,Scott Gutschewski,67
165,0,26758,David Hearn,67
165,0,06617,Brian Henninger,67
165,0,20094,Jonathan Kaye,67
165,0,08075,Jerry Kelly,67
165,0,20382,Stephen Leaney,67
165,0,12662,Thomas Levet,67
165,0,01685,J.L. Lewis,67
165,0,24912,Will MacKenzie,67
165,0,01724,Jeff Maggert,67
165,0,25572,Graeme McDowell,67
165,0,06515,Shaun Micheel,67
165,0,01823,Larry Mize,67
165,0,26596,Ryan Moore,67
165,0,25396,Kevin Na,67
165,0,24140,Sean O'Hair,67
165,0,20691,Greg Owen,67
165,0,24878,Chris Parra,67
165,0,24361,Pat Perez,67
165,0,01948,Tim Petrovic,67
165,0,24138,Ian Poulter,67
165,0,02033,Dave Rummells,67
165,0,21660,Jason Schultz,67
165,0,02101,Joey Sindelar,67
165,0,06567,Vijay Singh,67
165,0,26679,Kevin Stadler,67
165,0,25679,B.J. Staten,67
165,0,21528,Henrik Stenson,67
165,0,06527,Steve Stricker,67
165,0,20429,Boyd Summerhays,67
165,0,23307,Roger Tambellini,67
165,0,02214,Kirk Triplett,67
165,0,20812,Tjaart van der Walt,67
165,0,02239,Scott Verplank,67
165,0,25632,Jimmy Walker,67
165,0,22540,Anthony Wall,67
165,0,25804,Bubba Watson,67
