RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL EARLY ROUNDS
42,0,20691,Greg Owen,70.68,2615,37
43,0,20766,Padraig Harrington,70.70,1626,23
44,0,21350,Ryuji Imada,70.71,3889,55
45,0,23349,Charles Warren,70.72,3253,46
46,0,01219,John Cook,70.73,2617,37
46,0,01928,Corey Pavin,70.73,2617,37
48,0,06004,Stephen Ames,70.75,1981,28
48,0,01139,Olin Browne,70.75,4245,60
50,0,02246,Duffy Waldorf,70.76,3609,51
51,0,20378,Mathias Grönberg,70.77,3043,43
51,0,20127,Chris Riley,70.77,2760,39
53,0,01320,Bob Estes,70.78,3185,45
54,0,06522,Ernie Els,70.79,1699,24
54,0,22913,John Rollins,70.79,3044,43
54,0,12602,Dean Wilson,70.79,4035,57
57,0,06621,Joe Durant,70.80,3186,45
57,0,26420,Richard Johnson,70.80,3186,45
57,0,23325,Vaughn Taylor,70.80,3115,44
60,0,01619,Skip Kendall,70.81,2620,37
61,0,26360,Bubba Dickerson,70.83,3825,54
61,0,20157,Retief Goosen,70.83,1700,24
61,0,19913,Ron Whittaker,70.83,2904,41
64,0,06515,Shaun Micheel,70.84,3046,43
65,0,11032,Frank Lickliter II,70.85,3330,47
66,0,24357,K.J. Choi,70.86,3543,50
66,0,24361,Pat Perez,70.86,1984,28
68,0,06575,Dudley Hart,70.88,3048,43
68,0,06012,Greg Kraft,70.88,2835,40
68,0,22046,Geoff Ogilvy,70.88,2268,32
68,0,02223,Bob Tway,70.88,2906,41
68,0,08385,Omar Uresti,70.88,2268,32
73,0,23048,Eric Axley,70.89,3332,47
73,0,01042,Paul Azinger,70.89,3332,47
73,0,23353,J.J. Henry,70.89,3261,46
76,0,25804,Bubba Watson,70.90,2978,42
77,0,23135,Tim Clark,70.92,2624,37
77,0,06034,Marco Dawson,70.92,3546,50
79,0,10733,Kent Jones,70.93,3972,56
79,0,20382,Stephen Leaney,70.93,2908,41
81,0,28475,Jeff Overton,70.95,4044,57
82,0,27120,Troy Matteson,70.96,3548,50
82,0,02104,Jeff Sluman,70.96,3690,52
82,0,23788,D.J. Trahan,70.96,3335,47
85,0,08835,Kris Cox,70.98,2981,42
85,0,23621,Rory Sabbatini,70.98,3194,45
87,0,21407,Arjun Atwal,71.00,3124,44
87,0,21753,Brian Davis,71.00,3763,53
87,0,06251,Chris DiMarco,71.00,2840,40
87,0,24924,Bill Haas,71.00,3408,48
87,0,02106,Chris Smith,71.00,2130,30
92,0,23320,Ryan Palmer,71.02,3409,48
92,0,02110,Jerry Smith,71.02,3835,54
94,0,01677,Tom Lehman,71.03,2486,35
95,0,06573,Brandt Jobe,71.04,3481,49
96,0,19824,Craig Barlow,71.05,2771,39
96,0,24024,Zach Johnson,71.05,2913,41
96,0,20631,David McKenzie,71.05,2913,41
99,0,06197,Michael Allen,71.07,2985,42
100,0,22548,Patrick Sheehan,71.08,3767,53
100,0,27095,Nick Watney,71.08,3483,49
102,0,22371,Aaron Baddeley,71.10,2773,39
102,0,25345,Carl Pettersson,71.10,3413,48
104,0,20098,Stuart Appleby,71.12,2418,34
105,0,20472,Alex Cejka,71.13,3414,48
106,0,20094,Jonathan Kaye,71.14,3486,49
107,0,01381,Fred Funk,71.15,3842,54
107,0,23718,Nathan Green,71.15,3771,53
109,0,01766,Billy Mayfair,71.18,3559,50
110,0,01553,John Huston,71.19,2990,42
110,0,21731,Freddie Jacobson,71.19,1851,26
112,0,21959,Ted Purdy,71.20,3631,51
113,0,23614,Rich Beem,71.21,2991,42
114,0,12510,Chad Campbell,71.22,2920,41
114,0,11123,Chris Couch,71.22,2920,41
116,0,20574,Mathew Goggin,71.24,2636,37
116,0,25240,D.A. Points,71.24,2992,42
118,0,20121,Todd Fischer,71.26,3563,50
118,0,08537,J.P. Hayes,71.26,1924,27
118,0,28780,Nicholas Thompson,71.26,3563,50
121,0,24358,Robert Garrigus,71.28,3065,43
122,0,01024,Billy Andrade,71.29,2709,38
122,0,26596,Ryan Moore,71.29,2210,31
124,0,01142,Bart Bryant,71.30,3137,44
124,0,22621,Ben Curtis,71.30,3137,44
124,0,08075,Jerry Kelly,71.30,3280,46
127,0,20105,Jeff Gove,71.31,2995,42
127,0,27943,Matt Hansen,71.31,2567,36
127,0,10860,Justin Leonard,71.31,2567,36
127,0,12662,Thomas Levet,71.31,2068,29
131,0,01666,Bernhard Langer,71.33,2568,36
132,0,10565,Ian Leggatt,71.34,2711,38
133,0,01945,Kenny Perry,71.38,2784,39
134,0,06350,Bob May,71.39,2213,31
135,0,06373,José María Olazábal,71.42,2214,31
136,0,12760,Danny Ellis,71.43,2857,40
136,0,01724,Jeff Maggert,71.43,2857,40
136,0,08375,Paul Stankowski,71.43,2857,40
139,0,27770,Camilo Villegas,71.44,3215,45
140,0,19881,Robert Damron,71.47,3502,49
140,0,22293,Heath Slocum,71.47,3645,51
142,0,11011,Mike Sposa,71.48,2859,40
143,0,24912,Will MacKenzie,71.50,3003,42
144,0,21961,Charles Howell III,71.51,3933,55
145,0,22946,Henrik Bjornstad,71.52,3576,50
146,0,08123,Jeff Brehaut,71.53,3505,49
147,0,21209,Sergio Garcia,71.54,1860,26
148,0,25632,Jimmy Walker,71.55,2075,29
149,0,01132,Mark Brooks,71.56,3077,43
150,0,10505,Shane Bertsch,71.58,3794,53
151,0,01685,J.L. Lewis,71.59,2076,29
151,0,20812,Tjaart van der Walt,71.59,2291,32
153,0,01707,Steve Lowery,71.62,3581,50
154,0,01226,Fred Couples,71.65,1863,26
155,0,07867,Woody Austin,71.67,3870,54
155,0,23497,Tag Ridings,71.67,3727,52
157,0,01035,Tommy Armour III,71.68,2652,37
157,0,23541,Ben Crane,71.68,2939,41
159,0,01948,Tim Petrovic,71.69,3943,55
160,0,27141,J.B. Holmes,71.73,2941,41
160,0,02214,Kirk Triplett,71.73,2152,30
162,0,24980,Scott Gutschewski,71.74,1650,23
163,0,25842,Jon Mills,71.77,2512,35
164,0,12823,Carlos Franco,71.78,3230,45
164,0,06643,Paul Goydos,71.78,2656,37
166,0,24140,Sean O'Hair,71.85,3952,55
167,0,01823,Larry Mize,71.86,2012,28
168,0,01599,Steve Jones,71.87,3234,45
169,0,01761,Len Mattiace,71.90,2157,30
170,0,01329,Brad Faxon,71.96,3310,46
170,0,02101,Joey Sindelar,71.96,3382,47
172,0,21660,Jason Schultz,71.97,2735,38
173,0,20634,Peter Lonard,72.03,2809,39
173,0,12755,Vance Veazey,72.03,2449,34
175,0,23673,Michael Connell,72.04,1801,25
176,0,20593,Greg Chalmers,72.10,2812,39
177,0,20099,Doug Barron,72.11,2740,38
177,0,07013,Wes Short Jr.,72.11,3389,47
179,0,01161,Mark Calcavecchia,72.13,3462,48
180,0,24138,Ian Poulter,72.15,1443,20
181,0,23409,James Driscoll,72.16,3103,43
182,0,01388,Robert Gamez,72.17,3897,54
182,0,20608,David Howell,72.17,1732,24
184,0,23307,Roger Tambellini,72.20,2166,30
185,0,07223,Brian Bateman,72.21,2455,34
186,0,01887,Mark O'Meara,72.29,2024,28
187,0,12782,Tim Herron,72.33,2893,40
188,0,01577,Lee Janzen,72.53,3119,43
189,0,23616,Ryan Hietala,72.55,2394,33
190,0,09011,David Duval,72.66,2761,38
191,0,25935,John Engler Jr.,72.76,2401,33
192,0,22892,Jason Gore,72.79,3494,48
193,0,20548,Hidemichi Tanaka,72.89,2697,37
194,0,01473,Todd Hamilton,73.27,3004,41
195,0,01249,John Daly,73.38,2128,29
196,0,25936,Alex Aragon,73.47,2498,34
