RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL PUTTS,TOTAL ROUNDS
1,0,02242,Lanny Wadkins,26.63,213,8
2,0,02146,Payne Stewart,27.56,496,18
3,0,06088,Steve Gotsche,27.58,331,12
4,0,01042,Paul Azinger,27.62,359,13
5,0,10860,Justin Leonard,27.65,636,23
6,0,02049,Gene Sauers,27.71,388,14
7,0,01968,Nick Price,27.77,361,13
8,0,01938,David Peoples,27.80,278,10
9,0,01986,Joey Rassett,27.83,167,6
10,0,06034,Marco Dawson,27.86,390,14
11,0,06251,Chris DiMarco,27.90,279,10
12,0,01378,David Frost,27.92,335,12
12,0,08537,J.P. Hayes,27.92,335,12
14,0,01682,Wayne Levi,28.00,168,6
14,0,02131,Mike Springer,28.00,168,6
16,0,01326,Nick Faldo,28.07,393,14
17,0,01185,Brandel Chamblee,28.08,365,13
18,0,06214,Guy Boros,28.15,366,13
18,0,10809,Jim Furyk,28.15,563,20
20,0,06522,Ernie Els,28.17,338,12
20,0,01418,Bill Glasson,28.17,338,12
22,0,01707,Steve Lowery,28.18,620,22
23,0,01200,Keith Clearwater,28.25,226,8
24,0,01996,Mike Reid,28.29,198,7
25,0,01060,Dave Barr,28.31,368,13
25,0,01943,Chris Perry,28.31,368,13
27,0,01527,Scott Hoch,28.33,510,18
27,0,01864,Larry Nelson,28.33,170,6
27,0,02159,Curtis Strange,28.33,425,15
30,0,01701,Bob Lohr,28.39,511,18
31,0,01161,Mark Calcavecchia,28.45,626,22
31,0,01783,Mark McCumber,28.45,313,11
33,0,01116,Michael Bradley,28.47,484,17
33,0,01926,Steve Pate,28.47,427,15
35,0,01458,Jerry Haas,28.50,342,12
36,0,01475,Donnie Hammond,28.53,428,15
37,0,01096,Phil Blackmar,28.54,371,13
38,0,01353,Bruce Fleisher,28.55,314,11
39,0,01235,Ben Crenshaw,28.57,400,14
39,0,20094,Jonathan Kaye,28.57,200,7
41,0,06577,John Wilson,28.59,486,17
42,0,02225,Howard Twitty,28.60,429,15
43,0,01024,Billy Andrade,28.67,430,15
44,0,01330,David Feherty,28.70,287,10
44,0,02226,Tray Tyner,28.70,287,10
46,0,02218,Ted Tryba,28.71,402,14
47,0,10585,Scott McCarron,28.73,316,11
48,0,10569,Mike Brisky,28.75,345,12
48,0,01810,Phil Mickelson,28.75,345,12
48,0,02135,Mike Standly,28.75,460,16
51,0,02104,Jeff Sluman,28.78,518,18
51,0,02279,Mark Wiebe,28.78,259,9
53,0,08337,Mike Heinen,28.79,403,14
53,0,01891,David Ogrin,28.79,403,14
55,0,01553,John Huston,28.82,317,11
56,0,06197,Michael Allen,28.83,173,6
56,0,02099,Scott Simpson,28.83,519,18
58,0,01261,Jay Delsing,28.90,289,10
58,0,06617,Brian Henninger,28.90,289,10
58,0,10213,Dicky Pride,28.90,289,10
61,0,01320,Bob Estes,29.00,551,19
61,0,01331,Rick Fehr,29.00,377,13
61,0,01706,Davis Love III,29.00,522,18
61,0,06090,Jim McGovern,29.00,464,16
61,0,01992,Don Reese,29.00,290,10
61,0,06048,Dicky Thompson,29.00,261,9
61,0,06613,Tommy Tolles,29.00,319,11
61,0,02246,Duffy Waldorf,29.00,493,17
69,0,01098,Jay Don Blake,29.06,494,17
69,0,01196,Brian Claar,29.06,494,17
69,0,02239,Scott Verplank,29.06,465,16
72,0,01132,Mark Brooks,29.07,436,15
