RANK,MOVEMENT,PLAYER_ID,PLAYER,% TIMES IMPROVED,# OF TIMES IMPROVED
1,0,06522,Ernie Els,100.0,3
1,0,20157,Retief Goosen,100.0,3
1,0,01810,Phil Mickelson,100.0,5
1,0,01968,Nick Price,100.0,5
1,0,06527,Steve Stricker,100.0,4
1,0,26289,Boo Weekley,100.0,3
1,0,08793,Tiger Woods,100.0,3
8,0,01553,John Huston,90.9,10
9,0,01361,Dan Forsman,90.0,9
10,0,06575,Dudley Hart,88.9,8
10,0,20645,John Senden,88.9,8
12,0,24937,Jess Daley,87.5,7
12,0,01388,Robert Gamez,87.5,7
12,0,10201,Matt Gogel,87.5,7
12,0,01927,Dennis Paulson,87.5,7
16,0,10885,Robert Allenby,85.7,6
16,0,01381,Fred Funk,85.7,6
16,0,08545,Glen Hnatiuk,85.7,12
16,0,02206,David Toms,85.7,6
20,0,10423,Mike Weir,84.6,11
21,0,23541,Ben Crane,81.8,9
21,0,01928,Corey Pavin,81.8,9
23,0,20098,Stuart Appleby,80.0,8
23,0,20029,Notah Begay III,80.0,4
23,0,10809,Jim Furyk,80.0,4
23,0,01457,Jay Haas,80.0,8
23,0,12680,Shigeki Maruyama,80.0,4
23,0,20572,Rod Pampling,80.0,8
23,0,01948,Tim Petrovic,80.0,8
30,0,01098,Jay Don Blake,78.6,11
30,0,12645,Brent Geiberger,78.6,11
30,0,20634,Peter Lonard,78.6,11
30,0,10457,Frank Nobilo,78.6,11
34,0,24357,K.J. Choi,77.8,7
34,0,01313,Steve Elkington,77.8,7
36,0,01307,Joel Edwards,76.9,10
36,0,01938,David Peoples,76.9,10
38,0,20229,Stewart Cink,75.0,9
38,0,07457,Steve Flesch,75.0,6
38,0,23903,Stephen Gangluff,75.0,6
38,0,23108,Matt Kuchar,75.0,6
38,0,01666,Bernhard Langer,75.0,6
38,0,20502,Michael Long,75.0,6
38,0,10213,Dicky Pride,75.0,6
45,0,07003,David Berganio Jr.,72.7,8
46,0,01249,John Daly,71.4,5
46,0,01706,Davis Love III,71.4,5
46,0,20127,Chris Riley,71.4,5
46,0,02133,Craig Stadler,71.4,5
50,0,11011,Mike Sposa,70.6,12
51,0,06004,Stephen Ames,70.0,7
51,0,20593,Greg Chalmers,70.0,7
53,0,23353,J.J. Henry,69.2,9
53,0,02101,Joey Sindelar,69.2,9
55,0,21633,Steve Allan,66.7,6
55,0,06197,Michael Allen,66.7,6
55,0,01142,Bart Bryant,66.7,6
55,0,24925,Jonathan Byrd,66.7,4
55,0,01185,Brandel Chamblee,66.7,6
55,0,12826,Paul Claxton,66.7,8
55,0,19972,José Coceres,66.7,4
55,0,01219,John Cook,66.7,6
55,0,01226,Fred Couples,66.7,4
55,0,19846,Brian Gay,66.7,10
