RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL BIRDIES,TOTAL HOLES
1,0,48867,Matti Schmid,25.00%,28,112
2,0,33413,Ben Martin,24.62%,32,130
3,0,22056,Cameron Percy,22.97%,17,74
4,0,50188,S.H. Kim,22.91%,41,179
5,0,52955,Ludvig Åberg,22.78%,18,79
6,0,39997,Corey Conners,21.77%,27,124
6,0,45157,Cam Davis,21.77%,32,147
8,0,30692,Scott Stallings,21.43%,21,98
8,0,25493,Nick Taylor,21.43%,30,140
10,0,35450,Patrick Cantlay,21.28%,20,94
11,0,33448,Justin Thomas,21.14%,26,123
12,0,39067,MJ Daffue,21.05%,32,152
13,0,55789,Taylor Montgomery,20.78%,32,154
14,0,51491,Brandon Matthews,20.27%,15,74
15,0,30163,Henrik Norlander,20.15%,27,134
16,0,51766,Wyndham Clark,19.86%,29,146
17,0,47591,Eric Cole,19.62%,52,265
18,0,27554,Scott Harrington,19.53%,25,128
19,0,59018,Ryan Gerard,19.32%,17,88
20,0,51070,Vincent Norrman,19.27%,21,109
21,0,22371,Aaron Baddeley,19.23%,20,104
22,0,34363,Tyrrell Hatton,19.19%,19,99
23,0,24502,Adam Scott,19.10%,17,89
24,0,54421,Garrick Higgo,19.02%,31,163
25,0,34076,Joel Dahmen,18.85%,23,122
26,0,32448,James Hahn,18.81%,19,101
27,0,55893,Sam Stevens,18.67%,28,150
28,0,34431,Robert Streb,18.66%,25,134
29,0,51997,Andrew Novak,18.63%,19,102
30,0,35461,Beau Hossler,18.46%,36,195
31,0,56762,Will Gordon,18.42%,28,152
32,0,58696,Peter Kuest,18.31%,13,71
33,0,40098,Matt Fitzpatrick,18.25%,25,137
34,0,54591,Ben Griffin,18.24%,31,170
34,0,35506,Mackenzie Hughes,18.24%,27,148
36,0,51634,Sahith Theegala,18.18%,34,187
37,0,40250,Taylor Pendrith,17.80%,34,191
38,0,57975,Harry Hall,17.74%,33,186
39,0,35617,Martin Trainer,17.65%,15,85
40,0,35532,Tom Hoge,17.60%,22,125
40,0,28237,Rory McIlroy,17.60%,22,125
