RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL BIRDIES,TOTAL HOLES
1,0,46717,Viktor Hovland,22.98%,57,248
2,0,50525,Collin Morikawa,21.95%,54,246
3,0,40058,Zac Blair,21.93%,50,228
4,0,55454,Carl Yuan,20.87%,43,206
5,0,45242,Kevin Yu,20.63%,33,160
6,0,53165,Doc Redman,20.17%,48,238
7,0,48081,Xander Schauffele,20.16%,49,243
8,0,58696,Peter Kuest,20.00%,26,130
8,0,46970,Jon Rahm,20.00%,40,200
10,0,37275,Sam Ryder,19.87%,63,317
11,0,33141,Keegan Bradley,19.34%,47,243
11,0,39997,Corey Conners,19.34%,53,274
13,0,47347,Adam Schenk,19.23%,70,364
14,0,47591,Eric Cole,19.18%,70,365
15,0,33413,Ben Martin,19.08%,50,262
16,0,46046,Scottie Scheffler,19.07%,49,257
17,0,35532,Tom Hoge,19.05%,60,315
18,0,28237,Rory McIlroy,18.78%,37,197
19,0,52955,Ludvig Åberg,18.75%,30,160
20,0,48887,Matt Wallace,18.70%,49,262
21,0,40115,Adam Svensson,18.65%,72,386
22,0,36801,Mark Hubbard,18.51%,62,335
23,0,39977,Max Homa,18.48%,51,276
24,0,34046,Jordan Spieth,18.45%,38,206
25,0,32102,Rickie Fowler,18.42%,56,304
26,0,30911,Tommy Fleetwood,18.40%,46,250
27,0,39335,Kevin Roy,18.18%,32,176
28,0,27349,Alex Noren,18.15%,49,270
29,0,57362,Austin Eckroat,17.96%,44,245
29,0,49960,Sepp Straka,17.96%,51,284
31,0,32816,Satoshi Kodaira,17.88%,27,151
32,0,50493,Justin Suh,17.75%,63,355
33,0,30927,Brendon Todd,17.74%,58,327
34,0,25818,Scott Piercy,17.55%,43,245
35,0,30926,Chris Kirk,17.49%,46,263
36,0,55708,Hayden Buckley,17.41%,43,247
37,0,55182,Tom Kim,17.33%,48,277
38,0,24502,Adam Scott,17.22%,31,180
39,0,50095,Austin Smotherman,17.12%,50,292
40,0,47983,Chad Ramey,17.06%,51,299
41,0,51634,Sahith Theegala,17.05%,52,305
42,0,23108,Matt Kuchar,17.04%,46,270
43,0,48084,Wesley Bryan,17.02%,16,94
44,0,34099,Harris English,17.01%,57,335
45,0,31323,Gary Woodland,17.00%,42,247
46,0,47988,Nick Hardy,16.99%,52,306
46,0,49771,J.T. Poston,16.99%,53,312
48,0,35450,Patrick Cantlay,16.96%,38,224
49,0,22371,Aaron Baddeley,16.91%,35,207
50,0,37455,Si Woo Kim,16.88%,52,308
50,0,26596,Ryan Moore,16.88%,39,231
52,0,37338,Zecheng Dou,16.87%,41,243
53,0,34363,Tyrrell Hatton,16.80%,41,244
54,0,45157,Cam Davis,16.78%,51,304
55,0,29725,Tony Finau,16.73%,43,257
56,0,39954,Cody Gribble,16.67%,25,150
57,0,47504,Sam Burns,16.60%,41,247
57,0,30163,Henrik Norlander,16.60%,40,241
59,0,57366,Cameron Young,16.59%,37,223
60,0,29420,Billy Horschel,16.49%,31,188
61,0,39058,Lucas Herbert,16.46%,26,158
61,0,25493,Nick Taylor,16.46%,40,243
63,0,39975,Michael Kim,16.39%,39,238
64,0,52372,Cameron Champ,16.36%,35,214
64,0,27974,Sung Kang,16.36%,18,110
66,0,52374,Brandon Wu,16.34%,50,306
67,0,52453,Nicolai Hojgaard,16.24%,19,117
68,0,33948,Byeong Hun An,16.10%,47,292
68,0,34563,Chesson Hadley,16.10%,47,292
70,0,48117,Kurt Kitayama,16.06%,35,218
71,0,58168,Davis Thompson,15.99%,47,294
72,0,32640,Troy Merritt,15.95%,41,257
73,0,33653,Thomas Detry,15.93%,36,226
74,0,47079,Harrison Endycott,15.90%,38,239
75,0,29535,Brice Garnett,15.89%,34,214
75,0,47993,Denny McCarthy,15.89%,51,321
77,0,31202,William McGirt,15.71%,22,140
78,0,52513,Carson Young,15.66%,39,249
79,0,33122,Russell Knox,15.63%,45,288
80,0,34255,Joseph Bramlett,15.56%,35,225
80,0,46340,Alex Smalley,15.56%,49,315
82,0,31646,Emiliano Grillo,15.53%,50,322
83,0,40098,Matt Fitzpatrick,15.52%,36,232
84,0,39971,Sungjae Im,15.51%,47,303
85,0,32366,Kevin Chappell,15.45%,17,110
86,0,22405,Justin Rose,15.42%,33,214
87,0,27644,Brian Harman,15.41%,43,279
88,0,27554,Scott Harrington,15.34%,27,176
89,0,48699,Callum Tarren,15.33%,44,287
90,0,36871,Matt NeSmith,15.26%,49,321
91,0,54591,Ben Griffin,15.24%,48,315
92,0,56630,Akshay Bhatia,15.22%,28,184
93,0,57975,Harry Hall,15.16%,37,244
94,0,28420,Ryan Brehm,15.14%,33,218
95,0,51766,Wyndham Clark,15.13%,46,304
96,0,32839,Hideki Matsuyama,15.12%,39,258
