RANK,MOVEMENT,PLAYER_ID,PLAYER,TOP 10,1ST,2ND,3RD
123,0,10885,Robert Allenby,1
123,0,30978,Kiradech Aphibarnrat,1
123,0,22371,Aaron Baddeley,1
123,0,24846,Ricky Barnes,1,1
123,0,32334,Charlie Beljan,1,1
123,0,27895,Jonas Blixt,1
123,0,26499,Rafa Cabrera Bello,1
123,0,20472,Alex Cejka,1,1
123,0,20229,Stewart Cink,1
123,0,23135,Tim Clark,1,1
123,0,28937,George Coetzee,1
123,0,25720,Chad Collins,1
123,0,24494,Erik Compton,1
123,0,01249,John Daly,1
123,0,28307,Matt Every,1,1
123,0,31416,Derek Fathauer,1
123,0,30911,Tommy Fleetwood,1
123,0,07457,Steve Flesch,1
123,0,30736,Oscar Fraustro,1
123,0,01381,Fred Funk,1
123,0,29535,Brice Garnett,1
123,0,08725,Tom Gillis,1,1
123,0,35539,Luke Guthrie,1
123,0,20766,Padraig Harrington,1,1
123,0,23353,J.J. Henry,1,1
123,0,20433,Mark Hensby,1
123,0,39977,Max Homa,1
123,0,29222,Billy Hurley III,1
123,0,27747,Hiroshi Iwata,1,1
123,0,21731,Freddie Jacobson,1
123,0,27408,Martin Kaymer,1
123,0,31420,Anirban Lahiri,1
123,0,27466,Spencer Levin,1
123,0,35300,Andrew Loupe,1
123,0,25572,Graeme McDowell,1,1
123,0,31202,William McGirt,1
123,0,24490,George McNeill,1
123,0,24039,Prom Meesawat,1
123,0,46048,Jordan Niebrugge,1
123,0,29289,S.Y. Noh,1,1
123,0,22046,Geoff Ogilvy,1
123,0,33968,Thorbjørn Olesen,1
123,0,33667,Carlos Ortiz,1
123,0,31559,Garrett Osborn,1
123,0,28475,Jeff Overton,1
123,0,20572,Rod Pampling,1
123,0,34130,Sung Joon Park,1,1
123,0,22056,Cameron Percy,1
123,0,01948,Tim Petrovic,1,1
123,0,26435,Angelo Que,1
123,0,46970,Jon Rahm,1
123,0,22913,John Rollins,1
123,0,34087,Carlos Sainz Jr,1
123,0,29223,Sam Saunders,1,1
123,0,46441,Robby Shelton,1,1
123,0,06567,Vijay Singh,1
123,0,02106,Chris Smith,1
123,0,30692,Scott Stallings,1,1
123,0,31560,Brian Stuard,1
123,0,29425,Andrew Svoboda,1
123,0,34264,Hudson Swafford,1
123,0,25493,Nick Taylor,1,1
123,0,32150,Michael Thompson,1,1
123,0,28780,Nicholas Thompson,1
123,0,29484,Peter Uihlein,1
123,0,20396,Lee Westwood,1
123,0,08793,Tiger Woods,1
