RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL,TOTAL PAR 4 HOLES,TOTAL HOLE OUTS
1,0,33448,Justin Thomas,6,918,3
2,0,30925,Dustin Johnson,5,817,4
3,0,20472,Alex Cejka,4,746,2
3,0,34563,Chesson Hadley,4,1074,3
3,0,27129,Luke List,4,1034,2
3,0,32640,Troy Merritt,4,915,4
3,0,27556,Ted Potter Jr.,4,955,2
8,0,30978,Kiradech Aphibarnrat,3,516,1
8,0,33141,Keegan Bradley,3,1015,2
8,0,48084,Wesley Bryan,3,732,3
8,0,26499,Rafa Cabrera Bello,3,775,1
8,0,31416,Derek Fathauer,3,871,2
8,0,34174,John Huh,3,980,2
8,0,32757,Patton Kizzire,3,994,2
8,0,33410,Andrew Landry,3,884,3
8,0,29461,Jamie Lovemark,3,946,2
8,0,32839,Hideki Matsuyama,3,794,2
8,0,26476,Chez Reavie,3,931,0
8,0,29221,Webb Simpson,3,1036,1
20,0,47125,Matt Atkins,2,553,1
20,0,27958,Ryan Blaum,2,855,2
20,0,29268,Bronson Burgoon,2,757,1
20,0,23541,Ben Crane,2,635,2
20,0,34076,Joel Dahmen,2,927,2
20,0,47959,Bryson DeChambeau,2,1028,2
20,0,45609,Tyler Duncan,2,1020,2
20,0,19846,Brian Gay,2,1111,2
20,0,32448,James Hahn,2,883,2
20,0,27141,J.B. Holmes,2,803,2
20,0,33122,Russell Knox,2,983,2
20,0,29926,Danny Lee,2,923,1
20,0,34466,Peter Malnati,2,901,1
20,0,47993,Denny McCarthy,2,687,0
20,0,34213,Grayson Murray,2,753,1
20,0,34256,Andrew Putnam,2,967,1
20,0,36699,Patrick Rodgers,2,1001,0
20,0,23621,Rory Sabbatini,2,960,2
20,0,47347,Adam Schenk,2,861,1
20,0,27649,Brandt Snedeker,2,905,2
20,0,34046,Jordan Spieth,2,847,0
20,0,30692,Scott Stallings,2,977,0
20,0,27214,Kevin Streelman,2,987,0
20,0,47287,Ethan Tracy,2,731,2
20,0,32333,Kevin Tway,2,1120,2
20,0,26951,Johnson Wagner,2,739,1
20,0,25632,Jimmy Walker,2,835,2
20,0,27095,Nick Watney,2,971,2
48,0,33948,Byeong Hun An,1,930,1
48,0,22371,Aaron Baddeley,1,843,1
48,0,35545,Blayne Barber,1,740,1
48,0,24846,Ricky Barnes,1,628,1
48,0,40026,Daniel Berger,1,848,1
48,0,40058,Zac Blair,1,621,1
48,0,27895,Jonas Blixt,1,663,1
48,0,29479,Scott Brown,1,1063,1
48,0,24925,Jonathan Byrd,1,671,1
48,0,35450,Patrick Cantlay,1,891,0
48,0,25364,Paul Casey,1,781,0
48,0,32366,Kevin Chappell,1,817,0
48,0,20229,Stewart Cink,1,955,0
48,0,39997,Corey Conners,1,1013,1
48,0,25686,Jason Dufner,1,708,1
48,0,28307,Matt Every,1,800,1
48,0,29725,Tony Finau,1,1076,1
48,0,30911,Tommy Fleetwood,1,738,1
48,0,28500,Martin Flores,1,931,1
48,0,29535,Brice Garnett,1,1027,1
48,0,24358,Robert Garrigus,1,809,0
48,0,25900,Lucas Glover,1,630,0
48,0,28679,Fabián Gómez,1,910,1
48,0,46402,Talor Gooch,1,778,1
48,0,39954,Cody Gribble,1,697,1
48,0,33399,Adam Hadwin,1,966,0
48,0,27644,Brian Harman,1,1008,1
48,0,34363,Tyrrell Hatton,1,606,1
48,0,12716,Charley Hoffman,1,875,0
48,0,35461,Beau Hossler,1,1129,1
48,0,21961,Charles Howell III,1,1090,0
48,0,29222,Billy Hurley III,1,696,1
48,0,24024,Zach Johnson,1,958,1
48,0,26300,Matt Jones,1,679,0
48,0,30926,Chris Kirk,1,1139,1
48,0,29478,Kevin Kisner,1,875,1
48,0,32816,Satoshi Kodaira,1,546,0
48,0,30944,Jason Kokrak,1,1077,0
48,0,31420,Anirban Lahiri,1,906,0
48,0,27936,Martin Laird,1,698,1
48,0,28775,Nate Lashley,1,505,0
48,0,26851,Marc Leishman,1,1000,0
48,0,34409,David Lingmerth,1,840,1
48,0,33204,Shane Lowry,1,603,1
48,0,24781,Hunter Mahan,1,663,1
48,0,33413,Ben Martin,1,689,1
48,0,25572,Graeme McDowell,1,629,0
48,0,31202,William McGirt,1,849,1
48,0,28237,Rory McIlroy,1,683,1
48,0,39546,Keith Mitchell,1,1059,0
48,0,46601,Trey Mullinax,1,751,1
48,0,25396,Kevin Na,1,951,0
48,0,24140,Sean O'Hair,1,663,1
48,0,23320,Ryan Palmer,1,687,0
48,0,20572,Rod Pampling,1,605,0
48,0,29908,C.T. Pan,1,1079,1
48,0,25818,Scott Piercy,1,878,1
48,0,32876,Martin Piller,1,827,1
48,0,25240,D.A. Points,1,657,1
48,0,46970,Jon Rahm,1,727,1
48,0,34358,Jonathan Randolph,1,708,1
48,0,22405,Justin Rose,1,718,1
48,0,29223,Sam Saunders,1,811,1
48,0,48081,Xander Schauffele,1,1036,1
48,0,46501,Ollie Schniederjans,1,950,1
48,0,24502,Adam Scott,1,850,0
48,0,39328,Conrad Shindler,1,611,0
48,0,30110,Kyle Stanley,1,974,0
48,0,29518,Brendan Steele,1,738,0
48,0,33418,Shawn Stefani,1,797,0
48,0,29485,Brett Stegmaier,1,657,1
48,0,27963,Chris Stroud,1,795,1
48,0,31560,Brian Stuard,1,1048,1
48,0,34264,Hudson Swafford,1,720,1
48,0,33419,Cameron Tringale,1,677,1
48,0,28132,Tyrone Van Aswegen,1,1004,0
48,0,37189,Harold Varner III,1,964,0
48,0,47128,Richy Werenski,1,997,1
48,0,49964,Aaron Wise,1,959,1
48,0,32254,Xinjun Zhang,1,813,1
