RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL
1,0,29221,Webb Simpson,18
2,0,33448,Justin Thomas,17
3,0,29725,Tony Finau,16
4,0,33141,Keegan Bradley,15
4,0,30925,Dustin Johnson,15
6,0,20229,Stewart Cink,14
6,0,35421,Brandon Harkins,14
6,0,30944,Jason Kokrak,14
6,0,32839,Hideki Matsuyama,14
6,0,31323,Gary Woodland,14
11,0,47959,Bryson DeChambeau,13
11,0,34563,Chesson Hadley,13
13,0,28307,Matt Every,12
13,0,32448,James Hahn,12
13,0,34174,John Huh,12
13,0,01810,Phil Mickelson,12
13,0,23621,Rory Sabbatini,12
13,0,32333,Kevin Tway,12
13,0,25804,Bubba Watson,12
20,0,26499,Rafa Cabrera Bello,11
20,0,45609,Tyler Duncan,11
20,0,27141,J.B. Holmes,11
20,0,34360,Patrick Reed,11
20,0,39328,Conrad Shindler,11
20,0,47128,Richy Werenski,11
26,0,35461,Beau Hossler,10
26,0,37454,Whee Kim,10
26,0,30926,Chris Kirk,10
26,0,32640,Troy Merritt,10
26,0,25396,Kevin Na,10
26,0,27649,Brandt Snedeker,10
26,0,47287,Ethan Tracy,10
26,0,37189,Harold Varner III,10
34,0,22371,Aaron Baddeley,9
34,0,27958,Ryan Blaum,9
34,0,29268,Bronson Burgoon,9
34,0,35450,Patrick Cantlay,9
34,0,20472,Alex Cejka,9
34,0,34099,Harris English,9
34,0,31416,Derek Fathauer,9
34,0,30911,Tommy Fleetwood,9
34,0,29478,Kevin Kisner,9
34,0,50526,Tom Lovelady,9
34,0,28237,Rory McIlroy,9
34,0,39546,Keith Mitchell,9
34,0,25240,D.A. Points,9
34,0,34264,Hudson Swafford,9
34,0,29484,Peter Uihlein,9
49,0,33948,Byeong Hun An,8
49,0,40026,Daniel Berger,8
49,0,28679,Fabián Gómez,8
49,0,35310,Lanto Griffin,8
49,0,12716,Charley Hoffman,8
49,0,29420,Billy Horschel,8
49,0,24024,Zach Johnson,8
49,0,26300,Matt Jones,8
49,0,33122,Russell Knox,8
49,0,36689,Brooks Koepka,8
49,0,33410,Andrew Landry,8
49,0,26851,Marc Leishman,8
49,0,27129,Luke List,8
49,0,29461,Jamie Lovemark,8
49,0,34213,Grayson Murray,8
49,0,23320,Ryan Palmer,8
49,0,22056,Cameron Percy,8
49,0,32254,Xinjun Zhang,8
67,0,30978,Kiradech Aphibarnrat,7
67,0,24925,Jonathan Byrd,7
67,0,12510,Chad Campbell,7
67,0,25364,Paul Casey,7
67,0,32366,Kevin Chappell,7
67,0,34076,Joel Dahmen,7
67,0,32102,Rickie Fowler,7
67,0,29535,Brice Garnett,7
67,0,19846,Brian Gay,7
67,0,46402,Talor Gooch,7
67,0,24924,Bill Haas,7
67,0,35532,Tom Hoge,7
67,0,21961,Charles Howell III,7
67,0,27974,Sung Kang,7
67,0,32757,Patton Kizzire,7
67,0,35879,Kelly Kraft,7
67,0,27936,Martin Laird,7
67,0,29926,Danny Lee,7
67,0,26596,Ryan Moore,7
67,0,29908,C.T. Pan,7
67,0,27556,Ted Potter Jr.,7
67,0,46970,Jon Rahm,7
67,0,26476,Chez Reavie,7
67,0,36699,Patrick Rodgers,7
67,0,37275,Sam Ryder,7
67,0,48081,Xander Schauffele,7
67,0,47347,Adam Schenk,7
67,0,35891,Cameron Smith,7
67,0,34046,Jordan Spieth,7
67,0,30692,Scott Stallings,7
67,0,29518,Brendan Steele,7
67,0,33418,Shawn Stefani,7
67,0,27064,Jhonattan Vegas,7
67,0,26951,Johnson Wagner,7
67,0,27095,Nick Watney,7
102,0,19803,Ryan Armour,6
102,0,27895,Jonas Blixt,6
102,0,23541,Ben Crane,6
102,0,29974,Branden Grace,6
102,0,33399,Adam Hadwin,6
102,0,27644,Brian Harman,6
102,0,29222,Billy Hurley III,6
102,0,39975,Michael Kim,6
102,0,32816,Satoshi Kodaira,6
102,0,24140,Sean O'Hair,6
102,0,27942,Rob Oppenheim,6
102,0,24502,Adam Scott,6
102,0,29485,Brett Stegmaier,6
102,0,33419,Cameron Tringale,6
102,0,25632,Jimmy Walker,6
102,0,49964,Aaron Wise,6
102,0,08793,Tiger Woods,6
119,0,45526,Abraham Ancer,5
119,0,47125,Matt Atkins,5
119,0,24846,Ricky Barnes,5
119,0,40009,Dominic Bozzelli,5
119,0,39997,Corey Conners,5
119,0,28089,Jason Day,5
119,0,24358,Robert Garrigus,5
119,0,25900,Lucas Glover,5
119,0,26758,David Hearn,5
119,0,34098,Russell Henley,5
119,0,36799,Stephan Jaeger,5
119,0,37455,Si Woo Kim,5
119,0,31202,William McGirt,5
119,0,25198,Francesco Molinari,5
119,0,46601,Trey Mullinax,5
119,0,27349,Alex Noren,5
119,0,25818,Scott Piercy,5
119,0,34256,Andrew Putnam,5
119,0,46501,Ollie Schniederjans,5
119,0,30110,Kyle Stanley,5
119,0,21528,Henrik Stenson,5
119,0,27963,Chris Stroud,5
119,0,28132,Tyrone Van Aswegen,5
142,0,29479,Scott Brown,4
142,0,48084,Wesley Bryan,4
142,0,46435,Austin Cook,4
142,0,35376,Roberto Díaz,4
142,0,25686,Jason Dufner,4
142,0,34363,Tyrrell Hatton,4
142,0,35506,Mackenzie Hughes,4
142,0,23108,Matt Kuchar,4
142,0,31420,Anirban Lahiri,4
142,0,28775,Nate Lashley,4
142,0,34409,David Lingmerth,4
142,0,33204,Shane Lowry,4
142,0,34466,Peter Malnati,4
142,0,47993,Denny McCarthy,4
142,0,25572,Graeme McDowell,4
142,0,32876,Martin Piller,4
142,0,28252,Seamus Power,4
142,0,34358,Jonathan Randolph,4
142,0,29223,Sam Saunders,4
142,0,39327,Ben Silverman,4
142,0,39324,J.J. Spaun,4
142,0,27214,Kevin Streelman,4
142,0,31560,Brian Stuard,4
142,0,25493,Nick Taylor,4
166,0,35545,Blayne Barber,3
166,0,40058,Zac Blair,3
166,0,37338,Zecheng Dou,3
166,0,28500,Martin Flores,3
166,0,20157,Retief Goosen,3
166,0,39954,Cody Gribble,3
166,0,31646,Emiliano Grillo,3
166,0,24781,Hunter Mahan,3
166,0,33413,Ben Martin,3
166,0,49771,J.T. Poston,3
166,0,22405,Justin Rose,3
166,0,26331,Charl Schwartzel,3
166,0,34431,Robert Streb,3
166,0,23325,Vaughn Taylor,3
