RANK,MOVEMENT,PLAYER_ID,PLAYER,%
1,0,30925,Dustin Johnson,29.38
2,0,29974,Branden Grace,27.68
2,0,46970,Jon Rahm,27.68
4,0,40058,Zac Blair,27.46
5,0,08793,Tiger Woods,27.44
6,0,22405,Justin Rose,27.40
7,0,33448,Justin Thomas,26.67
8,0,27095,Nick Watney,26.53
9,0,21528,Henrik Stenson,26.32
10,0,26951,Johnson Wagner,26.21
11,0,27936,Martin Laird,26.06
12,0,26300,Matt Jones,25.90
13,0,33413,Ben Martin,25.56
14,0,25804,Bubba Watson,25.46
15,0,19803,Ryan Armour,25.18
16,0,30110,Kyle Stanley,25.11
17,0,12716,Charley Hoffman,25.00
18,0,50526,Tom Lovelady,24.90
19,0,36699,Patrick Rodgers,24.71
20,0,23541,Ben Crane,24.52
21,0,32150,Michael Thompson,24.49
22,0,29725,Tony Finau,24.48
23,0,47959,Bryson DeChambeau,24.47
24,0,35891,Cameron Smith,24.30
25,0,35310,Lanto Griffin,24.19
26,0,24361,Pat Perez,24.17
27,0,27644,Brian Harman,24.14
28,0,33122,Russell Knox,24.03
29,0,23320,Ryan Palmer,23.96
30,0,34264,Hudson Swafford,23.88
31,0,29908,C.T. Pan,23.85
32,0,37278,Nicholas Lindheim,23.71
32,0,33419,Cameron Tringale,23.71
34,0,39324,J.J. Spaun,23.61
35,0,32366,Kevin Chappell,23.45
36,0,39997,Corey Conners,23.41
37,0,29479,Scott Brown,23.34
38,0,29420,Billy Horschel,23.32
39,0,35421,Brandon Harkins,23.30
40,0,31646,Emiliano Grillo,23.29
41,0,34256,Andrew Putnam,23.15
42,0,27064,Jhonattan Vegas,23.11
43,0,34466,Peter Malnati,23.01
44,0,37455,Si Woo Kim,22.93
45,0,26596,Ryan Moore,22.91
46,0,35461,Beau Hossler,22.90
47,0,32839,Hideki Matsuyama,22.86
47,0,32640,Troy Merritt,22.86
49,0,27129,Luke List,22.83
50,0,34409,David Lingmerth,22.81
51,0,26476,Chez Reavie,22.75
52,0,34563,Chesson Hadley,22.64
53,0,26851,Marc Leishman,22.58
53,0,01810,Phil Mickelson,22.58
55,0,34076,Joel Dahmen,22.55
56,0,34213,Grayson Murray,22.49
57,0,30692,Scott Stallings,22.46
58,0,35545,Blayne Barber,22.35
59,0,47125,Matt Atkins,22.29
60,0,32876,Martin Piller,22.22
60,0,29221,Webb Simpson,22.22
62,0,49771,J.T. Poston,22.16
63,0,25364,Paul Casey,22.04
64,0,39546,Keith Mitchell,21.93
65,0,21961,Charles Howell III,21.89
66,0,40009,Dominic Bozzelli,21.83
67,0,47993,Denny McCarthy,21.71
68,0,23108,Matt Kuchar,21.69
69,0,29535,Brice Garnett,21.65
70,0,49964,Aaron Wise,21.63
71,0,37275,Sam Ryder,21.61
72,0,30911,Tommy Fleetwood,21.59
72,0,34046,Jordan Spieth,21.59
74,0,35506,Mackenzie Hughes,21.30
74,0,25396,Kevin Na,21.30
76,0,27963,Chris Stroud,21.23
77,0,37189,Harold Varner III,21.20
78,0,28252,Seamus Power,21.13
79,0,29485,Brett Stegmaier,21.12
79,0,22582,Kyle Thompson,21.12
81,0,28089,Jason Day,21.05
82,0,35450,Patrick Cantlay,20.98
83,0,27942,Rob Oppenheim,20.94
84,0,23325,Vaughn Taylor,20.93
85,0,28237,Rory McIlroy,20.81
86,0,34431,Robert Streb,20.76
87,0,29518,Brendan Steele,20.69
87,0,47128,Richy Werenski,20.69
89,0,24024,Zach Johnson,20.67
90,0,25572,Graeme McDowell,20.61
91,0,24358,Robert Garrigus,20.60
92,0,25632,Jimmy Walker,20.55
93,0,32254,Xinjun Zhang,20.54
94,0,31416,Derek Fathauer,20.53
94,0,36689,Brooks Koepka,20.53
96,0,46435,Austin Cook,20.51
97,0,20229,Stewart Cink,20.50
98,0,29222,Billy Hurley III,20.49
99,0,46601,Trey Mullinax,20.48
100,0,25240,D.A. Points,20.45
101,0,32333,Kevin Tway,20.42
102,0,33418,Shawn Stefani,20.40
103,0,40026,Daniel Berger,20.38
104,0,29223,Sam Saunders,20.37
105,0,30944,Jason Kokrak,20.31
106,0,27895,Jonas Blixt,20.30
106,0,48081,Xander Schauffele,20.30
108,0,39975,Michael Kim,20.18
109,0,33204,Shane Lowry,20.12
110,0,24846,Ricky Barnes,20.11
111,0,34174,John Huh,20.08
112,0,29268,Bronson Burgoon,20.00
112,0,24925,Jonathan Byrd,20.00
112,0,29461,Jamie Lovemark,20.00
112,0,29484,Peter Uihlein,20.00
116,0,33141,Keegan Bradley,19.92
117,0,34363,Tyrrell Hatton,19.85
118,0,33410,Andrew Landry,19.82
119,0,35532,Tom Hoge,19.78
120,0,32448,James Hahn,19.72
120,0,27649,Brandt Snedeker,19.72
122,0,27214,Kevin Streelman,19.70
123,0,26499,Rafa Cabrera Bello,19.67
124,0,39954,Cody Gribble,19.63
125,0,28307,Matt Every,19.61
125,0,19846,Brian Gay,19.61
127,0,20472,Alex Cejka,19.54
128,0,28500,Martin Flores,19.53
129,0,32102,Rickie Fowler,19.50
130,0,46402,Talor Gooch,19.42
131,0,29926,Danny Lee,19.41
132,0,23621,Rory Sabbatini,19.40
133,0,33399,Adam Hadwin,19.31
134,0,25900,Lucas Glover,19.30
135,0,22371,Aaron Baddeley,19.25
136,0,34021,Bud Cauley,19.05
137,0,34099,Harris English,18.97
138,0,27556,Ted Potter Jr.,18.89
139,0,24781,Hunter Mahan,18.87
140,0,45609,Tyler Duncan,18.84
141,0,26758,David Hearn,18.82
141,0,24140,Sean O'Hair,18.82
143,0,30926,Chris Kirk,18.80
143,0,22056,Cameron Percy,18.80
145,0,47347,Adam Schenk,18.78
146,0,28132,Tyrone Van Aswegen,18.77
147,0,28775,Nate Lashley,18.75
148,0,37454,Whee Kim,18.73
149,0,37338,Zecheng Dou,18.64
150,0,25818,Scott Piercy,18.58
151,0,34360,Patrick Reed,18.55
152,0,36799,Stephan Jaeger,18.41
153,0,32757,Patton Kizzire,18.37
154,0,30978,Kiradech Aphibarnrat,18.35
155,0,25198,Francesco Molinari,18.24
155,0,39328,Conrad Shindler,18.24
157,0,10809,Jim Furyk,18.18
158,0,39327,Ben Silverman,18.11
159,0,34098,Russell Henley,17.96
160,0,31323,Gary Woodland,17.90
161,0,27974,Sung Kang,17.78
162,0,45526,Abraham Ancer,17.70
163,0,25892,Steve Wheatcroft,17.69
164,0,33948,Byeong Hun An,17.51
165,0,20572,Rod Pampling,17.49
165,0,35544,Andrew Yun,17.49
167,0,25686,Jason Dufner,17.35
168,0,24138,Ian Poulter,17.22
169,0,27141,J.B. Holmes,17.21
170,0,31202,William McGirt,17.20
171,0,24502,Adam Scott,17.12
172,0,29478,Kevin Kisner,17.09
173,0,27958,Ryan Blaum,17.02
174,0,35376,Roberto Díaz,17.00
175,0,46501,Ollie Schniederjans,16.98
176,0,24924,Bill Haas,16.92
177,0,47287,Ethan Tracy,16.89
178,0,23353,J.J. Henry,16.83
179,0,31560,Brian Stuard,16.73
180,0,48084,Wesley Bryan,16.67
180,0,34358,Jonathan Randolph,16.67
182,0,20593,Greg Chalmers,16.30
183,0,25834,Daniel Summerhays,16.25
184,0,32816,Satoshi Kodaira,16.15
185,0,31420,Anirban Lahiri,15.68
186,0,28679,Fabián Gómez,15.53
186,0,35879,Kelly Kraft,15.53
188,0,27349,Alex Noren,15.03
189,0,26329,Louis Oosthuizen,15.00
190,0,25493,Nick Taylor,14.60
191,0,20157,Retief Goosen,14.55
192,0,12510,Chad Campbell,13.45
193,0,26331,Charl Schwartzel,12.90
