RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL PUTTS,TOTAL ROUNDS,LOW TOTAL PUTTS
75,0,02239,Scott Verplank,29.38,2820,96,24
75,0,02267,D.A. Weibring,29.38,2380,81,26
80,0,01132,Mark Brooks,29.40,2852,97,23
81,0,01284,Mike Donald,29.41,3235,110,22
81,0,01723,Andrew Magee,29.41,2735,93,24
83,0,01068,Andy Bean,29.44,1531,52,24
83,0,01175,Jim Carter,29.44,2826,96,24
85,0,01096,Phil Blackmar,29.45,2209,75,24
86,0,01226,Fred Couples,29.47,2976,101,23
87,0,01024,Billy Andrade,29.48,2830,96,21
87,0,01468,Gary Hallberg,29.48,1887,64,8
89,0,01706,Davis Love III,29.49,2625,89,21
89,0,02313,Bruce Zabriski,29.49,2330,79,6
91,0,02256,Tom Watson,29.51,1918,65,22
92,0,01151,Clark Burroughs,29.52,2539,86,11
93,0,01499,Mark Hayes,29.53,3012,102,24
93,0,02255,Denis Watson,29.53,2274,77,21
95,0,01569,Peter Jacobsen,29.55,2600,88,23
95,0,01891,David Ogrin,29.55,2719,92,23
97,0,01106,Jim Booros,29.57,2395,81,23
97,0,02311,Kim Young,29.57,2040,69,11
99,0,01662,Greg Ladehoff,29.58,2928,99,21
99,0,02321,Fuzzy Zoeller,29.58,2278,77,23
101,0,01475,Donnie Hammond,29.59,3018,102,23
102,0,01098,Jay Don Blake,29.60,3226,109,25
102,0,01185,Brandel Chamblee,29.60,2161,73,23
102,0,01861,Jim Nelford,29.60,2013,68,24
105,0,01476,Mike Hammond,29.61,2191,74,23
105,0,02101,Joey Sindelar,29.61,3287,111,25
107,0,01736,Roger Maltbie,29.62,2488,84,23
107,0,01892,Aki Ohmachi,29.62,2695,91,18
107,0,02090,Tom Sieckmann,29.62,2310,78,22
110,0,01435,Wayne Grady,29.63,1985,67,21
110,0,02160,Ron Streck,29.63,1926,65,25
112,0,01156,Curt Byrum,29.65,2935,99,24
113,0,01837,Gil Morgan,29.66,2254,76,23
114,0,01648,Billy Kratzert,29.68,2671,90,25
114,0,02244,Fred Wadsworth,29.68,2107,71,24
116,0,01219,John Cook,29.69,2969,100,24
116,0,01782,Mike McCullough,29.69,2642,89,23
118,0,01086,Roy Biancalana,29.70,2109,71,26
118,0,01168,David Canipe,29.70,2584,87,23
118,0,02186,Brian Tennyson,29.70,2881,97,25
121,0,01035,Tommy Armour III,29.71,2704,91,23
121,0,01261,Jay Delsing,29.71,2317,78,23
121,0,02195,Leonard Thompson,29.71,3060,103,16
124,0,01305,Danny Edwards,29.72,1813,61,25
124,0,01715,Mark Lye,29.72,2823,95,15
124,0,01771,Blaine McCallister,29.72,3299,111,22
124,0,01790,Pat McGowan,29.72,2734,92,24
128,0,01093,Ronnie Black,29.73,2557,86,10
128,0,01203,Russ Cochran,29.73,3151,106,24
128,0,02185,Lance Ten Broeck,29.73,2349,79,23
131,0,01077,Mike Bender,29.74,2320,78,23
131,0,01200,Keith Clearwater,29.74,2528,85,24
131,0,01935,Calvin Peete,29.74,2290,77,18
134,0,01385,Jim Gallagher Jr.,29.76,1845,62,23
134,0,02241,Bobby Wadkins,29.76,3363,113,23
136,0,01571,Barry Jaeckel,29.77,2292,77,24
137,0,01996,Mike Reid,29.78,2323,78,23
138,0,01306,David Edwards,29.80,2414,81,22
139,0,01303,Bob Eastwood,29.82,2833,95,22
140,0,01826,Brian Mogg,29.84,1999,67,23
140,0,01851,Bob Murphy,29.84,2208,74,15
140,0,02303,Robert Wrenn,29.84,3074,103,24
143,0,01797,Rocco Mediate,29.85,3164,106,22
143,0,01970,Bob Proben,29.85,2328,78,24
145,0,01418,Bill Glasson,29.86,2598,87,23
145,0,01783,Mark McCumber,29.86,2419,81,25
147,0,01143,Brad Bryant,29.87,2360,79,25
148,0,02049,Gene Sauers,29.89,3049,102,24
149,0,01179,Antonio Cerda,29.91,2004,67,25
149,0,01986,Joey Rassett,29.91,2034,68,24
151,0,01690,Bruce Lietzke,29.92,2603,87,25
152,0,01060,Dave Barr,29.93,2843,95,23
152,0,02094,Tony Sills,29.93,2933,98,24
154,0,01549,Mike Hulbert,29.96,3356,112,25
154,0,01975,Tom Purtzer,29.96,2397,80,24
156,0,01725,John Mahaffey,29.97,3057,102,25
157,0,02100,Tim Simpson,29.98,3028,101,23
158,0,01154,Bill Buttner,29.99,2549,85,24
158,0,01201,Lennie Clements,29.99,3299,110,22
160,0,01133,Billy Ray Brown,30.00,2940,98,22
161,0,02170,Hal Sutton,30.02,2642,88,24
162,0,01877,Tim Norris,30.06,2555,85,24
163,0,01884,Mac O'Grady,30.08,1955,65,24
164,0,01938,David Peoples,30.09,2919,97,19
164,0,02246,Duffy Waldorf,30.09,2708,90,24
166,0,01737,Mark Maness,30.10,1776,59,24
167,0,01945,Kenny Perry,30.14,3044,101,23
167,0,02196,Robert Thompson,30.14,2773,92,24
169,0,01288,Ed Dougherty,30.15,2744,91,22
170,0,01094,Mike Blackburn,30.16,2443,81,20
170,0,06284,Jim Hallet,30.16,3318,110,22
170,0,02215,Paul Trittler,30.16,1900,63,23
173,0,01469,Dan Halldorson,30.21,2930,97,23
173,0,02126,Bruce Soulsby,30.21,1722,57,25
175,0,01958,Dan Pohl,30.22,2780,92,26
175,0,02192,Steve Thomas,30.22,2206,73,25
177,0,01014,Fulton Allem,30.32,2001,66,24
178,0,02180,Harry Taylor,30.36,1670,55,17
179,0,01006,John Adams,30.41,1946,64,24
180,0,01224,Jeff Coston,30.43,2039,67,24
180,0,02118,J.C. Snead,30.43,2495,82,25
182,0,01971,Dillard Pruitt,30.60,2570,84,10
183,0,01425,Ernie Gonzalez,30.72,2427,79,22
184,0,01127,Danny Briggs,30.80,1817,59,22
185,0,01191,Barry Cheesman,30.85,2190,71,23
