RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG RTP
1,0,28237,Rory McIlroy,-.083
2,0,27129,Luke List,-.080
3,0,23108,Matt Kuchar,-.046
4,0,32102,Rickie Fowler,-.042
5,0,29461,Jamie Lovemark,-.037
6,0,27649,Brandt Snedeker,-.026
7,0,24140,Sean O'Hair,-.023
8,0,24502,Adam Scott,-.020
9,0,34046,Jordan Spieth,-.017
10,0,25804,Bubba Watson,-.010
11,0,06567,Vijay Singh,E
12,0,25632,Jimmy Walker,+.005
13,0,25686,Jason Dufner,+.007
14,0,31323,Gary Woodland,+.014
15,0,26851,Marc Leishman,+.015
16,0,28089,Jason Day,+.016
17,0,01810,Phil Mickelson,+.017
18,0,34099,Harris English,+.024
18,0,33461,Morgan Hoffmann,+.024
20,0,29221,Webb Simpson,+.025
21,0,08075,Jerry Kelly,+.027
21,0,27214,Kevin Streelman,+.027
23,0,30925,Dustin Johnson,+.028
24,0,29745,Tyler Aldridge,+.029
25,0,23320,Ryan Palmer,+.031
26,0,34431,Robert Streb,+.033
27,0,21731,Freddie Jacobson,+.035
28,0,23983,Luke Donald,+.036
29,0,21961,Charles Howell III,+.037
29,0,34360,Patrick Reed,+.037
31,0,20766,Padraig Harrington,+.042
32,0,24024,Zach Johnson,+.049
33,0,06527,Steve Stricker,+.050
34,0,32200,Roberto Castro,+.051
35,0,24846,Ricky Barnes,+.052
36,0,29974,Branden Grace,+.053
37,0,24358,Robert Garrigus,+.055
37,0,27936,Martin Laird,+.055
39,0,23325,Vaughn Taylor,+.056
40,0,32366,Kevin Chappell,+.061
40,0,25900,Lucas Glover,+.061
40,0,32839,Hideki Matsuyama,+.061
43,0,25396,Kevin Na,+.062
44,0,12716,Charley Hoffman,+.063
44,0,26331,Charl Schwartzel,+.063
46,0,25240,D.A. Points,+.064
47,0,24507,Jason Bohn,+.065
48,0,24924,Bill Haas,+.068
49,0,30926,Chris Kirk,+.070
50,0,33410,Andrew Landry,+.071
50,0,36699,Patrick Rodgers,+.071
52,0,29268,Bronson Burgoon,+.073
53,0,36689,Brooks Koepka,+.074
53,0,31202,William McGirt,+.074
53,0,29485,Brett Stegmaier,+.074
56,0,25198,Francesco Molinari,+.075
56,0,22405,Justin Rose,+.075
56,0,34264,Hudson Swafford,+.075
59,0,29725,Tony Finau,+.078
59,0,30711,Colt Knost,+.078
61,0,20472,Alex Cejka,+.080
61,0,35532,Tom Hoge,+.080
61,0,34466,Peter Malnati,+.080
64,0,23541,Ben Crane,+.081
65,0,20645,John Senden,+.084
66,0,34261,Scott Langley,+.085
67,0,30163,Henrik Norlander,+.088
68,0,24912,Will MacKenzie,+.090
69,0,27942,Rob Oppenheim,+.092
69,0,30692,Scott Stallings,+.092
71,0,29420,Billy Horschel,+.093
71,0,34409,David Lingmerth,+.093
71,0,33418,Shawn Stefani,+.093
71,0,26951,Johnson Wagner,+.093
75,0,34174,John Huh,+.094
75,0,32757,Patton Kizzire,+.094
75,0,35732,Wes Roach,+.094
78,0,20229,Stewart Cink,+.096
78,0,29518,Brendan Steele,+.096
80,0,35451,Scott Pinckney,+.097
81,0,37273,Derek Ernst,+.099
81,0,27963,Chris Stroud,+.099
83,0,30944,Jason Kokrak,+.101
