RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG RTP
1,0,26758,David Hearn,-1.200
2,0,08075,Jerry Kelly,-1.000
2,0,30711,Colt Knost,-1.000
4,0,25274,Steven Bowditch,-.889
5,0,25892,Steve Wheatcroft,-.857
6,0,28092,D.H. Lee,-.800
6,0,33204,Shane Lowry,-.800
8,0,12510,Chad Campbell,-.778
8,0,23353,J.J. Henry,-.778
10,0,32102,Rickie Fowler,-.765
11,0,21731,Freddie Jacobson,-.750
11,0,22405,Justin Rose,-.750
11,0,06527,Steve Stricker,-.750
14,0,25720,Chad Collins,-.733
14,0,01810,Phil Mickelson,-.733
16,0,30692,Scott Stallings,-.727
17,0,34265,Will Wilcox,-.714
18,0,30926,Chris Kirk,-.700
18,0,23108,Matt Kuchar,-.700
18,0,26851,Marc Leishman,-.700
18,0,33418,Shawn Stefani,-.700
18,0,25804,Bubba Watson,-.700
23,0,21961,Charles Howell III,-.692
24,0,29725,Tony Finau,-.684
25,0,32200,Roberto Castro,-.682
26,0,24494,Erik Compton,-.667
26,0,20157,Retief Goosen,-.667
26,0,31557,Jim Herman,-.667
26,0,27466,Spencer Levin,-.667
26,0,32839,Hideki Matsuyama,-.667
26,0,25198,Francesco Molinari,-.667
26,0,32876,Martin Piller,-.667
26,0,35891,Cameron Smith,-.667
26,0,27214,Kevin Streelman,-.667
26,0,25349,Tim Wilkinson,-.667
36,0,46440,Smylie Kaufman,-.643
37,0,34099,Harris English,-.636
37,0,32640,Troy Merritt,-.636
39,0,35545,Blayne Barber,-.625
39,0,35539,Luke Guthrie,-.625
39,0,31202,William McGirt,-.625
39,0,23800,Bryce Molder,-.625
39,0,20691,Greg Owen,-.625
44,0,27644,Brian Harman,-.615
45,0,31416,Derek Fathauer,-.611
45,0,23320,Ryan Palmer,-.611
47,0,29479,Scott Brown,-.600
47,0,34262,Jon Curran,-.600
47,0,21209,Sergio Garcia,-.600
47,0,31646,Emiliano Grillo,-.600
47,0,25572,Graeme McDowell,-.600
47,0,26596,Ryan Moore,-.600
47,0,29289,S.Y. Noh,-.600
47,0,34360,Patrick Reed,-.600
55,0,25834,Daniel Summerhays,-.591
56,0,29720,Andres Gonzales,-.583
56,0,32757,Patton Kizzire,-.583
56,0,28158,Steve Marino,-.583
59,0,34098,Russell Henley,-.571
60,0,29926,Danny Lee,-.563
61,0,37455,Si Woo Kim,-.560
62,0,23541,Ben Crane,-.556
62,0,28089,Jason Day,-.556
62,0,35532,Tom Hoge,-.556
62,0,33122,Russell Knox,-.556
62,0,35879,Kelly Kraft,-.556
62,0,27936,Martin Laird,-.556
68,0,26331,Charl Schwartzel,-.550
69,0,34409,David Lingmerth,-.545
69,0,26329,Louis Oosthuizen,-.545
71,0,25632,Jimmy Walker,-.542
72,0,31420,Anirban Lahiri,-.538
72,0,28237,Rory McIlroy,-.538
72,0,29476,Kyle Reifers,-.538
75,0,28132,Tyrone Van Aswegen,-.529
76,0,12716,Charley Hoffman,-.522
