RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL BIRDIES,TOTAL HOLES
1,0,28237,Rory McIlroy,27.63,21,76
2,0,35300,Andrew Loupe,23.81,35,147
3,0,25632,Jimmy Walker,23.31,38,163
4,0,23621,Rory Sabbatini,23.08,15,65
5,0,31323,Gary Woodland,22.93,36,157
6,0,27129,Luke List,21.77,32,147
7,0,36689,Brooks Koepka,21.60,27,125
8,0,20104,Ken Duke,21.43,18,84
9,0,46440,Smylie Kaufman,21.37,28,131
10,0,22046,Geoff Ogilvy,21.18,18,85
11,0,25198,Francesco Molinari,21.05,12,57
12,0,30925,Dustin Johnson,20.97,26,124
13,0,30944,Jason Kokrak,20.86,34,163
14,0,29289,S.Y. Noh,20.78,32,154
15,0,26289,Boo Weekley,20.43,19,93
16,0,23320,Ryan Palmer,20.16,26,129
17,0,29974,Branden Grace,20.00,14,70
18,0,21209,Sergio Garcia,19.64,11,56
19,0,27141,J.B. Holmes,19.31,28,145
20,0,34265,Will Wilcox,19.27,21,109
21,0,32839,Hideki Matsuyama,19.19,19,99
21,0,30692,Scott Stallings,19.19,19,99
23,0,32876,Martin Piller,19.10,17,89
24,0,26951,Johnson Wagner,19.05,28,147
25,0,33410,Andrew Landry,18.75,9,48
26,0,27644,Brian Harman,18.67,28,150
27,0,32366,Kevin Chappell,18.49,27,146
28,0,25240,D.A. Points,18.42,14,76
29,0,27895,Jonas Blixt,18.25,23,126
30,0,29461,Jamie Lovemark,18.24,31,170
30,0,33448,Justin Thomas,18.24,29,159
32,0,24461,Thomas Aiken,17.65,9,51
32,0,27936,Martin Laird,17.65,24,136
34,0,27436,Graham DeLaet,17.59,19,108
35,0,25900,Lucas Glover,17.54,20,114
36,0,28089,Jason Day,17.50,21,120
37,0,29725,Tony Finau,17.47,29,166
38,0,23325,Vaughn Taylor,17.46,22,126
38,0,02206,David Toms,17.46,11,63
40,0,36801,Mark Hubbard,17.42,23,132
41,0,33141,Keegan Bradley,17.39,20,115
42,0,24781,Hunter Mahan,17.20,16,93
43,0,32102,Rickie Fowler,17.19,22,128
44,0,25804,Bubba Watson,16.94,21,124
45,0,29720,Andres Gonzales,16.92,22,130
46,0,26300,Matt Jones,16.81,19,113
47,0,34563,Chesson Hadley,16.67,25,150
48,0,37455,Si Woo Kim,16.56,25,151
49,0,24912,Will MacKenzie,16.54,21,127
50,0,26851,Marc Leishman,16.52,19,115
51,0,32618,Rhein Gibson,16.48,15,91
52,0,33413,Ben Martin,16.42,22,134
53,0,32448,James Hahn,16.41,21,128
54,0,34046,Jordan Spieth,16.35,17,104
55,0,29420,Billy Horschel,16.24,19,117
56,0,25834,Daniel Summerhays,16.03,25,156
