RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ATTEMPTS
1,0,24024,Zach Johnson,2.000,2,1
1,0,24490,George McNeill,2.000,2,1
3,0,06197,Michael Allen,3.000,3,1
3,0,23614,Rich Beem,3.000,3,1
3,0,20070,Matt Bettencourt,3.000,3,1
3,0,12510,Chad Campbell,3.000,3,1
3,0,21753,Brian Davis,3.000,3,1
3,0,23638,Brendon de Jonge,3.000,3,1
3,0,20104,Ken Duke,3.000,3,1
3,0,01329,Brad Faxon,3.000,3,1
3,0,10809,Jim Furyk,3.000,3,1
3,0,25900,Lucas Glover,3.000,3,1
3,0,20574,Mathew Goggin,3.000,3,1
3,0,21731,Freddie Jacobson,3.000,3,1
3,0,10733,Kent Jones,3.000,3,1
3,0,29718,Anthony Kim,3.000,3,1
3,0,24503,Jeff Klauk,3.000,3,1
3,0,27936,Martin Laird,3.000,3,1
3,0,01706,Davis Love III,3.000,3,1
3,0,01797,Rocco Mediate,3.000,3,1
3,0,22046,Geoff Ogilvy,3.000,3,1
3,0,28475,Jeff Overton,3.000,3,1
3,0,24361,Pat Perez,3.000,3,1
3,0,01948,Tim Petrovic,3.000,3,1
3,0,24138,Ian Poulter,3.000,3,1
3,0,21959,Ted Purdy,3.000,3,1
3,0,27963,Chris Stroud,3.000,3,1
3,0,30927,Brendon Todd,3.000,3,1
3,0,02206,David Toms,3.000,3,1
3,0,27770,Camilo Villegas,3.000,3,1
3,0,23349,Charles Warren,3.000,3,1
3,0,27095,Nick Watney,3.000,3,1
3,0,26289,Boo Weekley,3.000,3,1
3,0,08793,Tiger Woods,3.000,3,1
3,0,24663,Y.E. Yang,3.000,3,1
36,0,10885,Robert Allenby,4.000,4,1
36,0,12652,Cameron Beckman,4.000,4,1
36,0,24925,Jonathan Byrd,4.000,4,1
36,0,01161,Mark Calcavecchia,4.000,4,1
36,0,22621,Ben Curtis,4.000,4,1
36,0,25686,Jason Dufner,4.000,4,1
36,0,20157,Retief Goosen,4.000,4,1
36,0,24924,Bill Haas,4.000,4,1
36,0,12705,Cliff Kresge,4.000,4,1
36,0,01707,Steve Lowery,4.000,4,1
36,0,23548,Bill Lunde,4.000,4,1
36,0,24912,Will MacKenzie,4.000,4,1
36,0,01724,Jeff Maggert,4.000,4,1
36,0,24781,Hunter Mahan,4.000,4,1
36,0,28158,Steve Marino,4.000,4,1
36,0,22961,David Mathis,4.000,4,1
36,0,24449,Parker McLachlin,4.000,4,1
36,0,01810,Phil Mickelson,4.000,4,1
36,0,24140,Sean O'Hair,4.000,4,1
36,0,21949,Joe Ogilvie,4.000,4,1
36,0,01941,Tom Pernice Jr.,4.000,4,1
36,0,28620,Aron Price,4.000,4,1
36,0,22913,John Rollins,4.000,4,1
36,0,20645,John Senden,4.000,4,1
36,0,06595,Kevin Sutherland,4.000,4,1
36,0,28118,Peter Tomasulo,4.000,4,1
36,0,23623,Bo Van Pelt,4.000,4,1
36,0,25804,Bubba Watson,4.000,4,1
36,0,31323,Gary Woodland,4.000,4,1
65,0,07457,Steve Flesch,6.000,6,1
