RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL SPIN SPEED,TOTAL ATTEMPTS
40,0,25572,Graeme McDowell,2735.1,90258,33
41,0,30852,Ryo Ishikawa,2734.9,106660,39
42,0,25892,Steve Wheatcroft,2733.2,68331,25
43,0,25720,Chad Collins,2729.7,111917,41
44,0,32102,Rickie Fowler,2723.0,92581,34
45,0,48084,Wesley Bryan,2721.6,136080,50
46,0,34099,Harris English,2711.0,149103,55
47,0,25834,Daniel Summerhays,2704.2,159546,59
48,0,35110,Brett Drewitt,2703.5,86513,32
49,0,26331,Charl Schwartzel,2700.4,97215,36
50,0,27466,Spencer Levin,2699.6,151177,56
51,0,34466,Peter Malnati,2696.0,169846,63
52,0,25364,Paul Casey,2693.6,113132,42
53,0,33399,Adam Hadwin,2693.0,172349,64
54,0,25818,Scott Piercy,2676.7,96362,36
55,0,34409,David Lingmerth,2674.4,141744,53
56,0,36699,Patrick Rodgers,2665.2,103943,39
57,0,31560,Brian Stuard,2664.9,149233,56
58,0,27958,Ryan Blaum,2663.8,173150,65
59,0,24507,Jason Bohn,2662.5,130461,49
60,0,23497,Tag Ridings,2658.4,98360,37
61,0,29222,Billy Hurley III,2656.3,170001,64
62,0,33122,Russell Knox,2655.8,90296,34
63,0,29926,Danny Lee,2655.6,140748,53
64,0,32150,Michael Thompson,2652.8,90195,34
65,0,20771,Steven Alker,2652.0,111386,42
66,0,20104,Ken Duke,2647.8,97969,37
67,0,48822,Sebastián Muñoz,2642.9,66073,25
68,0,24138,Ian Poulter,2639.5,92383,35
69,0,24846,Ricky Barnes,2637.3,126588,48
70,0,25274,Steven Bowditch,2634.9,89587,34
71,0,27963,Chris Stroud,2631.7,81583,31
72,0,01810,Phil Mickelson,2624.8,139116,53
73,0,33413,Ben Martin,2624.7,146985,56
74,0,23541,Ben Crane,2620.0,151960,58
75,0,28679,Fabián Gómez,2615.4,88925,34
76,0,33419,Cameron Tringale,2614.8,135968,52
77,0,28420,Ryan Brehm,2609.9,54808,21
78,0,32839,Hideki Matsuyama,2609.8,83514,32
79,0,35532,Tom Hoge,2606.3,99038,38
80,0,47128,Richy Werenski,2606.1,122489,47
81,0,34431,Robert Streb,2603.1,163993,63
82,0,34213,Grayson Murray,2601.9,140504,54
83,0,23621,Rory Sabbatini,2597.1,106483,41
84,0,28252,Seamus Power,2594.1,101171,39
85,0,46440,Smylie Kaufman,2589.7,129484,50
86,0,40009,Dominic Bozzelli,2588.1,108699,42
87,0,29461,Jamie Lovemark,2587.6,119029,46
88,0,40026,Daniel Berger,2585.3,118925,46
89,0,33204,Shane Lowry,2584.0,43928,17
90,0,35879,Kelly Kraft,2582.3,123951,48
91,0,29479,Scott Brown,2581.8,154906,60
92,0,34098,Russell Henley,2579.8,157366,61
93,0,28307,Matt Every,2576.1,121075,47
94,0,20593,Greg Chalmers,2573.0,115785,45
95,0,40058,Zac Blair,2568.4,172082,67
96,0,24140,Sean O'Hair,2564.6,117973,46
97,0,39324,J.J. Spaun,2564.2,107698,42
98,0,29289,S.Y. Noh,2563.5,146120,57
99,0,26951,Johnson Wagner,2561.6,117832,46
100,0,28132,Tyrone Van Aswegen,2561.5,140883,55
101,0,29720,Andres Gonzales,2549.6,96886,38
102,0,31323,Gary Woodland,2548.5,109584,43
103,0,23353,J.J. Henry,2546.8,157902,62
104,0,28500,Martin Flores,2546.4,134957,53
105,0,28093,Miguel Angel Carballo,2542.4,81356,32
106,0,31416,Derek Fathauer,2536.3,109061,43
107,0,32366,Kevin Chappell,2535.4,114094,45
108,0,36689,Brooks Koepka,2533.7,93748,37
109,0,46732,Rick Lamb,2532.9,73455,29
110,0,32333,Kevin Tway,2532.3,108887,43
111,0,30110,Kyle Stanley,2530.6,184735,73
112,0,30926,Chris Kirk,2529.6,141657,56
113,0,47959,Bryson DeChambeau,2528.8,141613,56
114,0,34358,Jonathan Randolph,2527.0,106132,42
115,0,26329,Louis Oosthuizen,2515.4,75462,30
116,0,29518,Brendan Steele,2511.8,113029,45
117,0,46501,Ollie Schniederjans,2511.7,113026,45
118,0,49771,J.T. Poston,2510.0,155623,62
119,0,31420,Anirban Lahiri,2509.3,80297,32
120,0,23325,Vaughn Taylor,2500.5,147532,59
121,0,31646,Emiliano Grillo,2498.7,137431,55
122,0,34021,Bud Cauley,2497.8,139875,56
123,0,33141,Keegan Bradley,2495.2,142229,57
124,0,35891,Cameron Smith,2494.4,142183,57
125,0,30191,Julián Etulain,2494.2,104758,42
126,0,29223,Sam Saunders,2486.4,109400,44
127,0,30925,Dustin Johnson,2485.9,89493,36
128,0,24781,Hunter Mahan,2481.5,133999,54
129,0,25198,Francesco Molinari,2480.5,96741,39
130,0,37454,Whee Kim,2477.1,99083,40
131,0,19846,Brian Gay,2463.2,152717,62
132,0,27214,Kevin Streelman,2462.1,145262,59
133,0,23108,Matt Kuchar,2458.9,125406,51
134,0,21961,Charles Howell III,2453.1,125109,51
135,0,32757,Patton Kizzire,2452.7,149615,61
136,0,20472,Alex Cejka,2450.4,124969,51
137,0,39975,Michael Kim,2450.1,166608,68
138,0,34046,Jordan Spieth,2449.2,110213,45
139,0,25632,Jimmy Walker,2448.4,71004,29
140,0,33461,Morgan Hoffmann,2447.8,159104,65
141,0,35450,Patrick Cantlay,2445.1,75799,31
142,0,48081,Xander Schauffele,2443.6,107520,44
143,0,23320,Ryan Palmer,2439.2,70738,29
144,0,34264,Hudson Swafford,2435.8,114482,47
145,0,37455,Si Woo Kim,2435.1,116883,48
146,0,37189,Harold Varner III,2433.5,143577,59
147,0,20229,Stewart Cink,2423.9,140584,58
148,0,25191,Gonzalo Fernandez-Castaño,2422.5,70252,29
149,0,26476,Chez Reavie,2419.4,154844,64
150,0,27936,Martin Laird,2412.1,108546,45
151,0,25493,Nick Taylor,2410.6,166328,69
152,0,26499,Rafa Cabrera Bello,2409.8,72295,30
153,0,25345,Carl Pettersson,2406.6,77012,32
154,0,25686,Jason Dufner,2401.8,120089,50
155,0,33948,Byeong Hun An,2399.4,93578,39
156,0,29908,C.T. Pan,2399.3,131961,55
157,0,46601,Trey Mullinax,2398.6,117533,49
158,0,29221,Webb Simpson,2388.5,155253,65
159,0,20572,Rod Pampling,2377.5,80836,34
160,0,30944,Jason Kokrak,2377.3,140261,59
161,0,35545,Blayne Barber,2372.4,132854,56
162,0,26596,Ryan Moore,2366.1,118305,50
163,0,32448,James Hahn,2361.6,115719,49
164,0,22405,Justin Rose,2361.0,84997,36
165,0,24358,Robert Garrigus,2353.1,112948,48
166,0,24024,Zach Johnson,2350.8,103434,44
167,0,25900,Lucas Glover,2346.4,129053,55
168,0,27436,Graham DeLaet,2328.0,100104,43
169,0,27895,Jonas Blixt,2321.0,104443,45
170,0,28237,Rory McIlroy,2319.9,51037,22
171,0,25349,Tim Wilkinson,2310.4,87794,38
172,0,30692,Scott Stallings,2309.3,113154,49
173,0,33418,Shawn Stefani,2305.8,94539,41
174,0,29420,Billy Horschel,2298.3,117212,51
175,0,29485,Brett Stegmaier,2297.2,103373,45
176,0,33448,Justin Thomas,2293.3,68798,30
177,0,27974,Sung Kang,2290.3,121388,53
178,0,29476,Kyle Reifers,2289.1,137345,60
179,0,20157,Retief Goosen,2267.0,68010,30
180,0,28089,Jason Day,2266.4,92923,41
181,0,27644,Brian Harman,2265.8,122351,54
182,0,24357,K.J. Choi,2265.6,106482,47
183,0,39954,Cody Gribble,2249.1,101211,45
184,0,27770,Camilo Villegas,2235.7,100606,45
185,0,46970,Jon Rahm,2227.6,111378,50
186,0,25240,D.A. Points,2227.3,104685,47
187,0,34174,John Huh,2151.0,144114,67
188,0,37278,Nicholas Lindheim,2087.9,43846,21
189,0,22056,Cameron Percy,2058.3,82331,40
190,0,06522,Ernie Els,2046.9,49125,24
