RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,AVERAGE CARRY DIST. YARDS,AVERAGE CLUB HEAD SPEED,TOTAL ATTEMPTS,HIGHEST CARRY EFFICIENCY
29,0,29223,Sam Saunders,2.499,281.3,112.576,55,0219602776
30,0,33461,Morgan Hoffmann,2.498,280.5,112.260,70,0215202744
30,0,29289,S.Y. Noh,2.498,291.3,116.583,63,0221702721
32,0,32448,James Hahn,2.497,283.3,113.462,63,0221202727
33,0,29908,C.T. Pan,2.495,274.3,109.918,64,0222302740
34,0,35450,Patrick Cantlay,2.494,283.9,113.859,31,0230202665
34,0,34021,Bud Cauley,2.494,281.2,112.777,63,0213702754
34,0,32640,Troy Merritt,2.494,278.3,111.578,62,0220202656
37,0,35545,Blayne Barber,2.493,277.6,111.346,59,0217302682
38,0,40009,Dominic Bozzelli,2.492,285.7,114.675,45,0221602811
39,0,27129,Luke List,2.489,300.4,120.663,65,0217902749
40,0,34099,Harris English,2.488,293.0,117.752,55,0212202716
41,0,39975,Michael Kim,2.484,276.2,111.185,69,0217302711
41,0,34409,David Lingmerth,2.484,277.8,111.816,54,0221602675
41,0,24140,Sean O'Hair,2.484,285.5,114.941,47,0227602666
44,0,32102,Rickie Fowler,2.483,285.7,115.098,50,0201702712
44,0,30110,Kyle Stanley,2.483,279.9,112.740,79,0202402728
46,0,27895,Jonas Blixt,2.482,275.9,111.190,49,0224302676
46,0,26951,Johnson Wagner,2.482,274.7,110.702,45,0211502652
48,0,30944,Jason Kokrak,2.481,296.5,119.527,63,0223602775
49,0,34174,John Huh,2.480,269.8,108.828,70,0217502683
49,0,26329,Louis Oosthuizen,2.480,283.3,114.248,34,0223502778
49,0,29476,Kyle Reifers,2.480,270.4,109.006,65,0213502744
52,0,33948,Byeong Hun An,2.479,286.3,115.501,44,0172802732
52,0,23353,J.J. Henry,2.479,283.0,114.121,63,0218602691
52,0,24024,Zach Johnson,2.479,268.8,108.441,53,0223102662
52,0,37454,Whee Kim,2.479,279.9,112.930,47,0223102719
56,0,27644,Brian Harman,2.478,271.2,109.427,58,0223502689
56,0,29461,Jamie Lovemark,2.478,294.2,118.745,51,0213502752
58,0,39954,Cody Gribble,2.476,288.0,116.340,50,0223302743
58,0,46732,Rick Lamb,2.476,286.9,115.875,33,0222602681
60,0,06522,Ernie Els,2.475,270.3,109.222,25,0205302707
61,0,23108,Matt Kuchar,2.473,268.4,108.533,56,0220802693
61,0,34046,Jordan Spieth,2.473,279.5,113.035,54,0227402729
63,0,28089,Jason Day,2.472,294.7,119.221,42,0220002762
63,0,35532,Tom Hoge,2.472,277.7,112.348,39,0216502634
65,0,22405,Justin Rose,2.471,288.5,116.759,39,0219102782
66,0,32757,Patton Kizzire,2.470,279.9,113.308,63,0220302657
66,0,27936,Martin Laird,2.470,285.1,115.418,45,0204602768
68,0,26758,David Hearn,2.469,270.9,109.708,57,0223202702
69,0,27141,J.B. Holmes,2.468,300.6,121.819,35,0218802781
70,0,28093,Miguel Angel Carballo,2.466,274.8,111.432,35,0228002701
70,0,24781,Hunter Mahan,2.466,285.1,115.601,50,0215802682
72,0,35879,Kelly Kraft,2.465,275.7,111.850,48,0216202802
72,0,25240,D.A. Points,2.465,267.3,108.411,44,0218002671
74,0,40058,Zac Blair,2.463,260.8,105.859,70,0227402709
74,0,24502,Adam Scott,2.463,291.7,118.443,26,0233002702
76,0,34213,Grayson Murray,2.462,296.5,120.430,56,0220002676
76,0,28132,Tyrone Van Aswegen,2.462,278.4,113.074,52,0213502669
78,0,25198,Francesco Molinari,2.461,276.2,112.236,45,0215802695
79,0,24357,K.J. Choi,2.459,263.5,107.166,52,0215002675
79,0,29478,Kevin Kisner,2.459,276.0,112.270,57,0229802715
79,0,34466,Peter Malnati,2.459,266.0,108.183,66,0224202661
82,0,27963,Chris Stroud,2.458,274.6,111.709,35,0224802580
83,0,20771,Steven Alker,2.454,261.6,106.595,36,0223602656
84,0,28252,Seamus Power,2.453,289.1,117.850,43,0218302689
85,0,24924,Bill Haas,2.452,280.4,114.358,53,0229402670
86,0,19846,Brian Gay,2.448,261.0,106.646,63,0217102657
86,0,39324,J.J. Spaun,2.448,282.2,115.273,57,0216802803
88,0,30191,Julián Etulain,2.447,279.0,114.015,46,0217302677
88,0,26596,Ryan Moore,2.447,265.2,108.385,54,0190502766
88,0,33419,Cameron Tringale,2.447,271.0,110.741,52,0215902663
91,0,27214,Kevin Streelman,2.446,279.0,114.050,67,0219802665
92,0,22046,Geoff Ogilvy,2.445,273.5,111.884,58,0203602711
92,0,29221,Webb Simpson,2.445,269.1,110.049,66,0216502670
94,0,23541,Ben Crane,2.444,262.5,107.403,63,0202902645
94,0,28307,Matt Every,2.444,286.4,117.178,49,0220102762
94,0,21209,Sergio Garcia,2.444,292.8,119.790,32,0209702690
97,0,26499,Rafa Cabrera Bello,2.443,271.6,111.178,31,0221402682
98,0,30925,Dustin Johnson,2.442,296.3,121.363,39,0215802786
99,0,32366,Kevin Chappell,2.441,292.6,119.867,50,0202602755
99,0,25686,Jason Dufner,2.441,276.4,113.198,59,0213402753
99,0,33418,Shawn Stefani,2.441,279.1,114.325,53,0201902721
99,0,31323,Gary Woodland,2.441,299.9,122.847,47,0215702765
103,0,24361,Pat Perez,2.440,281.2,115.210,50,0220002699
104,0,32839,Hideki Matsuyama,2.438,288.1,118.152,43,0214902681
105,0,26300,Matt Jones,2.437,288.2,118.285,41,0218102656
105,0,37455,Si Woo Kim,2.437,278.4,114.247,48,0186802748
105,0,26851,Marc Leishman,2.437,288.8,118.518,54,0213402674
108,0,25720,Chad Collins,2.436,267.9,109.975,44,0213802593
108,0,29222,Billy Hurley III,2.436,264.6,108.607,60,0213002811
108,0,37189,Harold Varner III,2.436,289.1,118.688,67,0193102666
108,0,27095,Nick Watney,2.436,290.8,119.400,53,0215202745
112,0,29420,Billy Horschel,2.435,282.6,116.068,60,0199502774
112,0,37278,Nicholas Lindheim,2.435,271.3,111.394,31,0200502678
112,0,35891,Cameron Smith,2.435,278.3,114.286,60,0202402700
112,0,25349,Tim Wilkinson,2.435,257.6,105.789,40,0226902731
116,0,31202,William McGirt,2.434,269.5,110.696,64,0212702682
117,0,27436,Graham DeLaet,2.432,283.7,116.619,54,0198202695
117,0,35300,Andrew Loupe,2.432,302.8,124.477,37,0208702640
119,0,47959,Bryson DeChambeau,2.431,286.4,117.779,55,0209802758
119,0,33399,Adam Hadwin,2.431,279.3,114.924,64,0205102682
121,0,46443,Brian Campbell,2.429,284.7,117.192,36,0216302636
121,0,29518,Brendan Steele,2.429,285.4,117.490,54,0211102789
123,0,29479,Scott Brown,2.428,274.1,112.898,60,0218902742
123,0,35506,Mackenzie Hughes,2.428,280.8,115.680,81,0219802697
123,0,27649,Brandt Snedeker,2.428,273.1,112.453,32,0222502637
126,0,25364,Paul Casey,2.427,282.1,116.238,47,0217802640
126,0,31560,Brian Stuard,2.427,256.6,105.696,57,0209102613
128,0,12716,Charley Hoffman,2.426,284.4,117.218,68,0209202878
129,0,20229,Stewart Cink,2.425,280.9,115.859,67,0209102662
130,0,32200,Roberto Castro,2.424,273.1,112.671,45,0210502591
131,0,28500,Martin Flores,2.423,285.7,117.905,57,0212302703
131,0,30926,Chris Kirk,2.423,267.2,110.253,58,0215802682
133,0,34360,Patrick Reed,2.422,283.0,116.852,58,0211102700
134,0,12510,Chad Campbell,2.420,270.5,111.775,66,0205402633
134,0,26476,Chez Reavie,2.420,263.2,108.781,63,0215002632
134,0,25892,Steve Wheatcroft,2.420,270.1,111.594,30,0225902587
137,0,24507,Jason Bohn,2.419,255.7,105.699,52,0225602628
137,0,29725,Tony Finau,2.419,297.7,123.097,71,0205202698
139,0,36699,Patrick Rodgers,2.417,293.5,121.456,44,0212502672
140,0,33120,Mark Anderson,2.416,272.6,112.817,37,0217002603
141,0,35110,Brett Drewitt,2.414,276.3,114.446,30,0220602668
141,0,29720,Andres Gonzales,2.414,280.6,116.225,45,0207802646
141,0,27770,Camilo Villegas,2.414,266.0,110.196,46,0149402696
144,0,25834,Daniel Summerhays,2.412,267.8,111.033,65,0208902612
145,0,25345,Carl Pettersson,2.411,261.1,108.292,36,0214602598
146,0,25274,Steven Bowditch,2.408,280.3,116.379,37,0219402692
146,0,23983,Luke Donald,2.408,273.3,113.507,25,0228502555
146,0,34098,Russell Henley,2.408,273.2,113.468,66,0215802695
149,0,46550,Brandon Hagy,2.407,304.4,126.470,52,0189002680
150,0,33413,Ben Martin,2.405,272.1,113.128,59,0203302721
150,0,48822,Sebastián Muñoz,2.405,283.8,118.016,33,0213902587
150,0,49771,J.T. Poston,2.405,277.9,115.531,57,0206302643
153,0,26289,Boo Weekley,2.404,272.2,113.237,43,0213802695
154,0,40026,Daniel Berger,2.402,285.5,118.853,50,0206902680
154,0,31646,Emiliano Grillo,2.402,274.7,114.358,55,0196302691
154,0,36689,Brooks Koepka,2.402,298.0,124.069,39,0205102683
157,0,19803,Ryan Armour,2.400,263.8,109.894,40,0210602547
158,0,29740,Brad Fritsch,2.399,277.0,115.467,35,0201502620
158,0,32150,Michael Thompson,2.399,268.9,112.064,38,0209302538
160,0,33122,Russell Knox,2.395,267.3,111.605,40,0217202672
161,0,22371,Aaron Baddeley,2.394,277.2,115.798,37,0208102681
162,0,20593,Greg Chalmers,2.389,259.0,108.393,56,0206002674
162,0,25900,Lucas Glover,2.389,277.8,116.265,57,0208402666
162,0,25396,Kevin Na,2.389,267.2,111.872,49,0215602634
165,0,34264,Hudson Swafford,2.385,292.6,122.692,54,0211702595
166,0,28679,Fabián Gómez,2.384,269.7,113.125,41,0220302594
167,0,25572,Graeme McDowell,2.382,261.2,109.661,33,0196602695
167,0,27064,Jhonattan Vegas,2.382,293.2,123.104,45,0205902650
169,0,28420,Ryan Brehm,2.381,304.7,127.941,27,0197302593
170,0,34431,Robert Streb,2.378,275.9,116.061,62,0205402682
171,0,21961,Charles Howell III,2.375,275.7,116.091,50,0214702613
171,0,26331,Charl Schwartzel,2.375,283.3,119.273,33,0222402620
173,0,31557,Jim Herman,2.374,275.3,115.973,51,0210502616
173,0,24138,Ian Poulter,2.374,262.5,110.557,44,0211702534
175,0,27466,Spencer Levin,2.373,255.8,107.787,60,0213502592
175,0,32333,Kevin Tway,2.373,291.0,122.626,47,0195202629
177,0,48084,Wesley Bryan,2.370,259.4,109.463,52,0210102613
177,0,25804,Bubba Watson,2.370,287.9,121.499,35,0216502603
179,0,10809,Jim Furyk,2.367,254.1,107.345,35,0218502599
180,0,30852,Ryo Ishikawa,2.366,276.2,116.772,36,0207702689
181,0,20104,Ken Duke,2.356,250.9,106.477,40,0196002526
181,0,29974,Branden Grace,2.356,272.7,115.726,31,0207602642
183,0,25191,Gonzalo Fernandez-Castaño,2.352,272.6,115.942,31,0199402598
184,0,23800,Bryce Molder,2.345,257.8,109.966,58,0202702585
185,0,22986,Søren Kjeldsen,2.340,255.9,109.395,27,0212902614
186,0,34358,Jonathan Randolph,2.336,266.6,114.116,44,0201302560
187,0,36801,Mark Hubbard,2.332,269.1,115.377,52,0206302551
188,0,46501,Ollie Schniederjans,2.313,285.0,123.220,41,0175702696
189,0,24846,Ricky Barnes,2.286,265.2,116.029,43,0198902614
190,0,20572,Rod Pampling,2.282,258.5,113.319,43,0198702529
