RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL,TOTAL (FOR ALL DISTANCES),PCT OF ALL 1-PUTTS
1,0,39971,Sungjae Im,416,812,51.2
2,0,35532,Tom Hoge,386,693,55.7
3,0,32757,Patton Kizzire,360,698,51.6
4,0,32791,K.H. Lee,344,668,51.5
5,0,27644,Brian Harman,342,656,52.1
6,0,45157,Cam Davis,329,674,48.8
7,0,37455,Si Woo Kim,328,611,53.7
8,0,46046,Scottie Scheffler,327,619,52.8
9,0,25396,Kevin Na,326,609,53.5
10,0,32839,Hideki Matsuyama,324,604,53.6
10,0,33419,Cameron Tringale,324,620,52.3
12,0,36801,Mark Hubbard,323,642,50.3
13,0,46402,Talor Gooch,321,610,52.6
14,0,48822,Sebastián Muñoz,319,666,47.9
15,0,25493,Nick Taylor,318,613,51.9
16,0,31560,Brian Stuard,316,618,51.1
17,0,33667,Carlos Ortiz,314,591,53.1
18,0,35310,Lanto Griffin,308,596,51.7
18,0,26300,Matt Jones,308,603,51.1
20,0,27349,Alex Noren,306,569,53.8
21,0,25900,Lucas Glover,302,596,50.7
21,0,45486,Joaquin Niemann,302,645,46.8
23,0,45526,Abraham Ancer,301,624,48.2
23,0,34046,Jordan Spieth,301,586,51.4
25,0,34099,Harris English,300,605,49.6
26,0,33399,Adam Hadwin,298,586,50.9
27,0,47128,Richy Werenski,297,589,50.4
28,0,51766,Wyndham Clark,296,518,57.1
29,0,12716,Charley Hoffman,294,600,49.0
30,0,34360,Patrick Reed,291,540,53.9
31,0,47993,Denny McCarthy,290,579,50.1
31,0,32640,Troy Merritt,290,583,49.7
33,0,46441,Robby Shelton,288,527,54.6
33,0,35891,Cameron Smith,288,560,51.4
33,0,37189,Harold Varner III,288,547,52.7
36,0,45609,Tyler Duncan,287,530,54.2
36,0,27649,Brandt Snedeker,287,547,52.5
38,0,33948,Byeong Hun An,286,494,57.9
39,0,27214,Kevin Streelman,283,580,48.8
40,0,33597,Harry Higgs,281,580,48.4
40,0,24361,Pat Perez,281,559,50.3
42,0,30926,Chris Kirk,280,546,51.3
42,0,49771,J.T. Poston,280,591,47.4
44,0,25818,Scott Piercy,279,507,55.0
45,0,39997,Corey Conners,278,596,46.6
45,0,52375,Doug Ghim,278,523,53.2
45,0,35506,Mackenzie Hughes,278,547,50.8
48,0,33141,Keegan Bradley,277,506,54.7
48,0,33122,Russell Knox,277,538,51.5
48,0,27129,Luke List,277,509,54.4
51,0,49960,Sepp Straka,276,553,49.9
51,0,33448,Justin Thomas,276,531,52.0
53,0,36871,Matthew NeSmith,269,509,52.8
54,0,34466,Peter Malnati,267,512,52.1
55,0,26331,Charl Schwartzel,264,515,51.3
55,0,30927,Brendon Todd,264,537,49.2
57,0,27974,Sung Kang,263,517,50.9
58,0,21209,Sergio Garcia,261,478,54.6
58,0,36699,Patrick Rodgers,261,528,49.4
60,0,34076,Joel Dahmen,259,475,54.5
60,0,47959,Bryson DeChambeau,259,509,50.9
60,0,34098,Russell Henley,259,547,47.3
60,0,29420,Billy Horschel,259,496,52.2
64,0,29725,Tony Finau,258,526,49.0
64,0,40006,Erik van Rooyen,258,498,51.8
66,0,40026,Daniel Berger,257,525,49.0
66,0,29478,Kevin Kisner,257,511,50.3
68,0,47504,Sam Burns,256,551,46.5
68,0,23320,Ryan Palmer,256,511,50.1
70,0,35461,Beau Hossler,255,486,52.5
70,0,27770,Camilo Villegas,255,474,53.8
72,0,33490,Bo Hoag,253,489,51.7
73,0,29479,Scott Brown,252,477,52.8
73,0,32102,Rickie Fowler,252,466,54.1
73,0,46717,Viktor Hovland,252,510,49.4
73,0,23325,Vaughn Taylor,252,470,53.6
77,0,46970,Jon Rahm,251,458,54.8
77,0,34431,Robert Streb,251,499,50.3
79,0,30110,Kyle Stanley,250,463,54.0
80,0,39977,Max Homa,249,497,50.1
80,0,47347,Adam Schenk,249,544,45.8
82,0,30163,Henrik Norlander,247,486,50.8
83,0,28237,Rory McIlroy,246,489,50.3
83,0,23621,Rory Sabbatini,246,482,51.0
85,0,25686,Jason Dufner,244,526,46.4
85,0,19846,Brian Gay,244,457,53.4
85,0,30925,Dustin Johnson,244,475,51.4
88,0,24138,Ian Poulter,243,452,53.8
88,0,48081,Xander Schauffele,243,469,51.8
90,0,35450,Patrick Cantlay,242,512,47.3
90,0,35449,Adam Long,242,501,48.3
92,0,29974,Branden Grace,241,454,53.1
92,0,01810,Phil Mickelson,241,451,53.4
92,0,32150,Michael Thompson,241,476,50.6
95,0,30944,Jason Kokrak,240,543,44.2
95,0,39546,Keith Mitchell,240,491,48.9
95,0,34256,Andrew Putnam,240,519,46.2
95,0,53165,Doc Redman,240,481,49.9
99,0,26476,Chez Reavie,238,459,51.9
100,0,20229,Stewart Cink,237,525,45.1
100,0,27554,Scott Harrington,237,443,53.5
102,0,46435,Austin Cook,236,463,51.0
102,0,29518,Brendan Steele,236,471,50.1
104,0,24024,Zach Johnson,235,533,44.1
105,0,33410,Andrew Landry,234,443,52.8
105,0,50525,Collin Morikawa,234,466,50.2
107,0,29535,Brice Garnett,233,488,47.7
108,0,26851,Marc Leishman,232,458,50.7
109,0,19803,Ryan Armour,231,470,49.1
109,0,35104,Tom Lewis,231,462,50.0
109,0,27556,Ted Potter Jr.,231,433,53.3
112,0,52372,Cameron Champ,230,423,54.4
112,0,29970,Dylan Frittelli,230,421,54.6
114,0,29221,Webb Simpson,229,460,49.8
115,0,46442,Maverick McNealy,228,478,47.7
116,0,27064,Jhonattan Vegas,227,448,50.7
116,0,25632,Jimmy Walker,227,465,48.8
118,0,33204,Shane Lowry,226,443,51.0
118,0,30692,Scott Stallings,226,475,47.6
