RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# OF 1 PUTTS,# OF HOLES
1,0,25396,Kevin Na,46.53,201,432
2,0,24357,K.J. Choi,45.28,163,360
3,0,33597,Harry Higgs,45.27,220,486
4,0,34360,Patrick Reed,45.20,179,396
5,0,47504,Sam Burns,44.68,193,432
6,0,12716,Charley Hoffman,44.65,217,486
7,0,35461,Beau Hossler,44.44,224,504
7,0,32757,Patton Kizzire,44.44,232,522
9,0,46717,Viktor Hovland,44.18,167,378
10,0,30925,Dustin Johnson,44.17,159,360
11,0,27644,Brian Harman,44.03,214,486
12,0,34363,Tyrrell Hatton,43.79,134,306
13,0,24138,Ian Poulter,43.61,157,360
14,0,33399,Adam Hadwin,43.45,219,504
15,0,35450,Patrick Cantlay,43.43,172,396
16,0,35310,Lanto Griffin,43.42,211,486
17,0,27942,Rob Oppenheim,43.33,195,450
17,0,35617,Martin Trainer,43.33,195,450
19,0,40098,Matt Fitzpatrick,43.27,148,342
20,0,45526,Abraham Ancer,43.16,202,468
21,0,34563,Chesson Hadley,43.11,194,450
22,0,01810,Phil Mickelson,43.00,178,414
22,0,34431,Robert Streb,43.00,209,486
24,0,19846,Brian Gay,42.95,201,468
24,0,39977,Max Homa,42.95,201,468
26,0,35891,Cameron Smith,42.93,170,396
27,0,32791,K.H. Lee,42.53,245,576
27,0,47128,Richy Werenski,42.53,222,522
29,0,34099,Harris English,42.44,191,450
30,0,31420,Anirban Lahiri,42.42,168,396
30,0,33448,Justin Thomas,42.42,168,396
32,0,49771,J.T. Poston,42.26,213,504
33,0,22371,Aaron Baddeley,42.22,152,360
33,0,26499,Rafa Cabrera Bello,42.22,190,450
33,0,36689,Brooks Koepka,42.22,152,360
33,0,28237,Rory McIlroy,42.22,152,360
37,0,35532,Tom Hoge,42.19,243,576
38,0,28252,Seamus Power,42.16,129,306
39,0,20229,Stewart Cink,42.09,197,468
40,0,39546,Keith Mitchell,41.98,204,486
41,0,24781,Hunter Mahan,41.90,181,432
42,0,46550,Brandon Hagy,41.88,196,468
43,0,49960,Sepp Straka,41.85,226,540
44,0,31560,Brian Stuard,41.75,248,594
45,0,46970,Jon Rahm,41.67,150,360
45,0,32139,Danny Willett,41.67,105,252
47,0,23320,Ryan Palmer,41.53,157,378
48,0,34046,Jordan Spieth,41.44,179,432
49,0,34466,Peter Malnati,41.38,216,522
50,0,27141,J.B. Holmes,41.32,119,288
51,0,26758,David Hearn,41.30,171,414
52,0,46046,Scottie Scheffler,41.15,200,486
53,0,47993,Denny McCarthy,41.11,222,540
53,0,24361,Pat Perez,41.11,222,540
55,0,33948,Byeong Hun An,41.07,207,504
56,0,40006,Erik van Rooyen,41.06,170,414
57,0,26331,Charl Schwartzel,41.03,192,468
58,0,47959,Bryson DeChambeau,41.01,155,378
59,0,27349,Alex Noren,40.97,177,432
59,0,27770,Camilo Villegas,40.97,177,432
61,0,25493,Nick Taylor,40.95,199,486
62,0,46441,Robby Shelton,40.93,221,540
63,0,51766,Wyndham Clark,40.89,184,450
63,0,32839,Hideki Matsuyama,40.89,184,450
65,0,30911,Tommy Fleetwood,40.85,125,306
66,0,33204,Shane Lowry,40.83,147,360
67,0,23325,Vaughn Taylor,40.81,191,468
68,0,35449,Adam Long,40.80,213,522
69,0,33667,Carlos Ortiz,40.74,198,486
70,0,32640,Troy Merritt,40.68,227,558
71,0,29725,Tony Finau,40.67,183,450
72,0,40026,Daniel Berger,40.66,161,396
73,0,26329,Louis Oosthuizen,40.64,139,342
74,0,25818,Scott Piercy,40.58,168,414
75,0,46435,Austin Cook,40.53,197,486
76,0,24024,Zach Johnson,40.51,175,432
77,0,45609,Tyler Duncan,40.50,226,558
78,0,25632,Jimmy Walker,40.44,182,450
79,0,32333,Kevin Tway,40.40,160,396
80,0,47347,Adam Schenk,40.32,225,558
81,0,29479,Scott Brown,40.28,203,504
81,0,29478,Kevin Kisner,40.28,174,432
83,0,30927,Brendon Todd,40.17,188,468
84,0,35506,Mackenzie Hughes,40.12,195,486
85,0,25686,Jason Dufner,40.08,202,504
86,0,34174,John Huh,40.06,137,342
87,0,23621,Rory Sabbatini,40.05,173,432
88,0,32254,Xinjun Zhang,39.96,187,468
89,0,34314,Sebastian Cappelen,39.95,151,378
