RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL,TOTAL (FOR ALL DISTANCES),PCT OF ALL 1-PUTTS
1,0,39971,Sungjae Im,28,812,3.4
2,0,12716,Charley Hoffman,24,600,4.0
2,0,32757,Patton Kizzire,24,698,3.4
4,0,37189,Harold Varner III,23,547,4.2
5,0,20229,Stewart Cink,22,525,4.2
5,0,32640,Troy Merritt,22,583,3.8
7,0,24024,Zach Johnson,21,533,3.9
8,0,46046,Scottie Scheffler,20,619,3.2
9,0,47504,Sam Burns,19,551,3.4
9,0,39997,Corey Conners,19,596,3.2
9,0,25686,Jason Dufner,19,526,3.6
9,0,33399,Adam Hadwin,19,586,3.2
9,0,30944,Jason Kokrak,19,543,3.5
9,0,35104,Tom Lewis,19,462,4.1
9,0,53165,Doc Redman,19,481,4.0
9,0,30927,Brendon Todd,19,537,3.5
9,0,49964,Aaron Wise,19,480,4.0
18,0,34099,Harris English,18,605,3.0
18,0,27644,Brian Harman,18,656,2.7
18,0,35532,Tom Hoge,18,693,2.6
18,0,48822,Sebastián Muñoz,18,666,2.7
18,0,36699,Patrick Rodgers,18,528,3.4
18,0,27649,Brandt Snedeker,18,547,3.3
18,0,31560,Brian Stuard,18,618,2.9
18,0,32150,Michael Thompson,18,476,3.8
26,0,45526,Abraham Ancer,17,624,2.7
26,0,45157,Cam Davis,17,674,2.5
26,0,29535,Brice Garnett,17,488,3.5
26,0,25900,Lucas Glover,17,596,2.9
26,0,30926,Chris Kirk,17,546,3.1
26,0,23108,Matt Kuchar,17,420,4.0
26,0,47993,Denny McCarthy,17,579,2.9
26,0,24502,Adam Scott,17,426,4.0
34,0,35450,Patrick Cantlay,16,512,3.1
34,0,29974,Branden Grace,16,454,3.5
34,0,36801,Mark Hubbard,16,642,2.5
34,0,33667,Carlos Ortiz,16,591,2.7
34,0,37275,Sam Ryder,16,447,3.6
34,0,34046,Jordan Spieth,16,586,2.7
34,0,30692,Scott Stallings,16,475,3.4
34,0,34264,Hudson Swafford,16,442,3.6
34,0,40006,Erik van Rooyen,16,498,3.2
34,0,47483,Will Zalatoris,16,442,3.6
44,0,29725,Tony Finau,15,526,2.9
44,0,33490,Bo Hoag,15,489,3.1
44,0,35506,Mackenzie Hughes,15,547,2.7
44,0,32816,Satoshi Kodaira,15,440,3.4
44,0,32791,K.H. Lee,15,668,2.2
44,0,35449,Adam Long,15,501,3.0
44,0,33204,Shane Lowry,15,443,3.4
44,0,28237,Rory McIlroy,15,489,3.1
44,0,46442,Maverick McNealy,15,478,3.1
44,0,26329,Louis Oosthuizen,15,447,3.4
44,0,27214,Kevin Streelman,15,580,2.6
55,0,49766,Hank Lebioda,14,390,3.6
55,0,29926,Danny Lee,14,388,3.6
55,0,32839,Hideki Matsuyama,14,604,2.3
55,0,27349,Alex Noren,14,569,2.5
55,0,48081,Xander Schauffele,14,469,3.0
55,0,26331,Charl Schwartzel,14,515,2.7
55,0,34431,Robert Streb,14,499,2.8
55,0,23623,Bo Van Pelt,14,357,3.9
55,0,27064,Jhonattan Vegas,14,448,3.1
64,0,40026,Daniel Berger,13,525,2.5
64,0,26499,Rafa Cabrera Bello,13,425,3.1
64,0,46435,Austin Cook,13,463,2.8
64,0,31646,Emiliano Grillo,13,459,2.8
64,0,34563,Chesson Hadley,13,416,3.1
64,0,39975,Michael Kim,13,385,3.4
64,0,26851,Marc Leishman,13,458,2.8
64,0,25396,Kevin Na,13,609,2.1
64,0,24361,Pat Perez,13,559,2.3
64,0,46970,Jon Rahm,13,458,2.8
64,0,46441,Robby Shelton,13,527,2.5
64,0,25493,Nick Taylor,13,613,2.1
76,0,19803,Ryan Armour,12,470,2.6
76,0,29479,Scott Brown,12,477,2.5
76,0,29268,Bronson Burgoon,12,348,3.4
76,0,32448,James Hahn,12,427,2.8
76,0,49298,Kramer Hickok,12,380,3.2
76,0,33597,Harry Higgs,12,580,2.1
76,0,46717,Viktor Hovland,12,510,2.4
76,0,27974,Sung Kang,12,517,2.3
76,0,29478,Kevin Kisner,12,511,2.3
76,0,27129,Luke List,12,509,2.4
76,0,01810,Phil Mickelson,12,451,2.7
76,0,36871,Matthew NeSmith,12,509,2.4
76,0,45486,Joaquin Niemann,12,645,1.9
76,0,35658,Kris Ventura,12,366,3.3
76,0,47128,Richy Werenski,12,589,2.0
91,0,33948,Byeong Hun An,11,494,2.2
91,0,34255,Joseph Bramlett,11,350,3.1
91,0,45609,Tyler Duncan,11,530,2.1
91,0,34098,Russell Henley,11,547,2.0
91,0,34174,John Huh,11,348,3.2
91,0,26300,Matt Jones,11,603,1.8
91,0,37455,Si Woo Kim,11,611,1.8
91,0,33410,Andrew Landry,11,443,2.5
91,0,39546,Keith Mitchell,11,491,2.2
91,0,27942,Rob Oppenheim,11,407,2.7
91,0,22056,Cameron Percy,11,386,2.8
91,0,49771,J.T. Poston,11,591,1.9
91,0,24138,Ian Poulter,11,452,2.4
91,0,29221,Webb Simpson,11,460,2.4
91,0,49960,Sepp Straka,11,553,2.0
91,0,33448,Justin Thomas,11,531,2.1
91,0,33419,Cameron Tringale,11,620,1.8
91,0,32333,Kevin Tway,11,356,3.1
91,0,25632,Jimmy Walker,11,465,2.4
91,0,48887,Matt Wallace,11,281,3.9
111,0,33404,Chris Baker,10,236,4.2
111,0,34314,Sebastian Cappelen,10,281,3.6
111,0,25364,Paul Casey,10,411,2.4
111,0,24357,K.J. Choi,10,308,3.2
111,0,34076,Joel Dahmen,10,475,2.1
111,0,40098,Matt Fitzpatrick,10,389,2.6
111,0,32102,Rickie Fowler,10,466,2.1
111,0,32618,Rhein Gibson,10,284,3.5
111,0,26758,David Hearn,10,331,3.0
111,0,27936,Martin Laird,10,458,2.2
111,0,34256,Andrew Putnam,10,519,1.9
111,0,23621,Rory Sabbatini,10,482,2.1
111,0,39953,Chase Seiffert,10,386,2.6
111,0,35891,Cameron Smith,10,560,1.8
111,0,23325,Vaughn Taylor,10,470,2.1
111,0,35617,Martin Trainer,10,366,2.7
111,0,31323,Gary Woodland,10,416,2.4
128,0,23983,Luke Donald,9,303,3.0
128,0,19846,Brian Gay,9,457,2.0
128,0,52375,Doug Ghim,9,523,1.7
128,0,46402,Talor Gooch,9,610,1.5
128,0,56762,Will Gordon,9,444,2.0
128,0,39977,Max Homa,9,497,1.8
128,0,21961,Charles Howell III,9,371,2.4
128,0,30925,Dustin Johnson,9,475,1.9
128,0,36689,Brooks Koepka,9,394,2.3
128,0,47347,Adam Schenk,9,544,1.7
128,0,29518,Brendan Steele,9,471,1.9
128,0,25804,Bubba Watson,9,392,2.3
128,0,51894,Vince Whaley,9,404,2.2
141,0,33141,Keegan Bradley,8,506,1.6
141,0,32070,Rafael Campos,8,309,2.6
141,0,51766,Wyndham Clark,8,518,1.5
141,0,30911,Tommy Fleetwood,8,332,2.4
141,0,35310,Lanto Griffin,8,596,1.3
141,0,34363,Tyrrell Hatton,8,358,2.2
141,0,31557,Jim Herman,8,375,2.1
141,0,35461,Beau Hossler,8,486,1.6
141,0,33413,Ben Martin,8,227,3.5
141,0,40042,Tyler McCumber,8,372,2.2
141,0,25818,Scott Piercy,8,507,1.6
141,0,22405,Justin Rose,8,304,2.6
141,0,30110,Kyle Stanley,8,463,1.7
141,0,23788,D.J. Trahan,8,303,2.6
141,0,27770,Camilo Villegas,8,474,1.7
156,0,28420,Ryan Brehm,7,232,3.0
156,0,28089,Jason Day,7,396,1.8
156,0,21209,Sergio Garcia,7,478,1.5
156,0,32662,Michael Gligic,7,421,1.7
156,0,46550,Brandon Hagy,7,414,1.7
156,0,27554,Scott Harrington,7,443,1.6
156,0,33122,Russell Knox,7,538,1.3
156,0,34466,Peter Malnati,7,512,1.4
156,0,50525,Collin Morikawa,7,466,1.5
156,0,34213,Grayson Murray,7,225,3.1
156,0,23320,Ryan Palmer,7,511,1.4
156,0,29908,C.T. Pan,7,448,1.6
156,0,34360,Patrick Reed,7,540,1.3
156,0,39324,J.J. Spaun,7,345,2.0
156,0,27330,Josh Teater,7,215,3.3
156,0,27095,Nick Watney,7,261,2.7
156,0,56278,Matthew Wolff,7,352,2.0
156,0,32254,Xinjun Zhang,7,344,2.0
174,0,22371,Aaron Baddeley,6,267,2.2
174,0,47959,Bryson DeChambeau,6,509,1.2
174,0,27141,J.B. Holmes,6,336,1.8
174,0,29420,Billy Horschel,6,496,1.2
174,0,35230,Nelson Ledesma,6,247,2.4
174,0,24781,Hunter Mahan,6,311,1.9
174,0,26476,Chez Reavie,6,459,1.3
174,0,48119,Ben Taylor,6,209,2.9
174,0,20396,Lee Westwood,6,360,1.7
183,0,33120,Mark Anderson,5,229,2.2
