RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ADJUSTMENT,TOTAL ROUNDS
44,5,01132,Mark Brooks,70.583,7656,- 33.050,108
45,5,02185,Lance Ten Broeck,70.605,3621,- 20.129,51
46,6,01823,Larry Mize,70.645,6416,12.703,91
47,6,01093,Ronnie Black,70.654,5366,3.717,76
48,6,01599,Steve Jones,70.658,6423,6.889,91
49,6,01329,Brad Faxon,70.677,6942,- 15.688,98
50,6,01129,Bill Britton,70.703,6785,2.481,96
51,6,06284,Jim Hallet,70.713,7585,- 18.695,107
52,6,01385,Jim Gallagher Jr.,70.738,7929,- 6.359,112
53,6,01313,Steve Elkington,70.756,6458,- 19.186,91
54,6,01235,Ben Crenshaw,70.763,4263,- 17.220,60
55,6,01390,Buddy Gardner,70.767,7486,15.295,106
56,6,01996,Mike Reid,70.776,4904,- 20.429,69
57,6,01457,Jay Haas,70.784,6571,11.942,93
58,6,01346,Ed Fiori,70.796,7069,10.586,100
59,6,01510,Nolan Henke,70.805,6751,- 24.483,95
60,6,02067,Ted Schulz,70.807,7018,- 8.101,99
61,6,01971,Dillard Pruitt,70.809,6036,- 17.241,85
62,6,01331,Rick Fehr,70.812,5836,- 29.436,82
63,6,02223,Bob Tway,70.846,5405,- 20.684,76
64,6,02190,Doug Tewell,70.848,4845,- 27.347,68
65,6,01414,Bob Gilder,70.849,5534,- 7.747,78
66,6,01701,Bob Lohr,70.856,5742,- 2.637,81
67,6,01200,Keith Clearwater,70.871,7375,- 4.433,104
68,7,01837,Gil Morgan,70.894,5809,4.295,82
69,7,02033,Dave Rummells,70.900,7226,5.838,102
70,7,01938,David Peoples,70.901,6844,33.365,97
70,7,01945,Kenny Perry,70.901,5625,- 23.812,79
72,7,01783,Mark McCumber,70.917,5619,- 16.596,79
73,7,02246,Duffy Waldorf,70.929,6776,33.141,96
74,7,02225,Howard Twitty,70.944,7302,5.260,103
75,8,01444,Ken Green,70.968,6613,- 12.967,93
76,8,01060,Dave Barr,70.971,6111,- 7.513,86
77,8,01361,Dan Forsman,70.979,6242,4.154,88
78,8,02159,Curtis Strange,70.995,4707,- 21.349,66
79,8,01323,Brad Fabel,71.011,6571,32.978,93
80,8,01435,Wayne Grady,71.026,4573,- 27.327,64
81,8,01378,David Frost,71.030,6407,- 14.275,90
82,8,01469,Dan Halldorson,71.037,6135,- 25.826,86
83,8,01835,Tommy Moore,71.042,4196,- 4.500,59
84,8,01458,Jerry Haas,71.049,6967,- 4.187,98
85,8,01196,Brian Claar,71.061,7374,16.375,104
86,8,01766,Billy Mayfair,71.064,7530,2.807,106
87,8,02100,Tim Simpson,71.072,5905,- 5.992,83
88,9,02241,Bobby Wadkins,71.101,7397,- 2.505,104
89,9,01943,Chris Perry,71.103,7333,- 9.391,103
90,10,02111,Mike Smith,71.112,7234,19.394,102
91,10,01249,John Daly,71.116,7487,- 19.821,105
92,10,02131,Mike Springer,71.131,6364,37.788,90
93,10,02214,Kirk Triplett,71.132,6530,14.145,92
94,10,02303,Robert Wrenn,71.144,6300,31.848,89
95,10,01040,Emlyn Aubrey,71.152,7452,19.010,105
96,10,01381,Fred Funk,71.182,6900,4.629,97
97,10,06332,Neal Lancaster,71.195,7823,8.463,110
98,10,01682,Wayne Levi,71.212,5353,- 12.132,75
99,11,01014,Fulton Allem,71.258,4842,3.552,68
100,11,01261,Jay Delsing,71.269,6698,1.247,94
101,11,01715,Mark Lye,71.279,6481,5.415,91
102,13,01320,Bob Estes,71.289,7132,- 3.145,100
103,13,01068,Andy Bean,71.298,5201,3.771,73
104,13,01946,Peter Persons,71.307,7415,.891,104
105,13,02101,Joey Sindelar,71.310,6712,- 8.885,94
106,13,06044,Scott Gump,71.311,6542,18.580,92
107,15,02090,Tom Sieckmann,71.341,6068,- 3.991,85
108,17,06034,Marco Dawson,71.364,5838,13.860,82
108,17,01569,Peter Jacobsen,71.364,5140,- 1.797,72
110,17,02007,Larry Rinker,71.368,5771,9.823,81
111,17,01096,Phil Blackmar,71.370,5862,- 9.676,82
112,17,02167,Mike Sullivan,71.374,6282,- 1.070,88
113,17,02279,Mark Wiebe,71.434,6515,- 14.504,91
114,17,01133,Billy Ray Brown,71.440,6745,- 29.607,94
115,17,01662,Greg Ladehoff,71.443,5138,5.904,72
116,17,01725,John Mahaffey,71.461,5000,2.259,70
117,19,01288,Ed Dougherty,71.477,8143,5.361,114
118,20,01724,Jeff Maggert,71.490,6401,33.100,90
119,20,01006,John Adams,71.500,6556,21.963,92
120,20,01307,Joel Edwards,71.516,6137,13.339,86
121,20,01475,Donnie Hammond,71.521,5427,8.619,76
122,21,01557,John Inman,71.534,7079,2.871,99
123,21,02230,Stan Utley,71.561,6591,- 7.347,92
124,21,06575,Dudley Hart,71.578,6794,5.885,95
125,21,01499,Mark Hayes,71.594,4230,- 5.935,59
126,21,01168,David Canipe,71.622,6460,- 14.046,90
127,21,06090,Jim McGovern,71.627,7025,- 5.580,98
128,21,01142,Bart Bryant,71.648,6724,10.890,94
129,21,06048,Dicky Thompson,71.659,6168,- 5.327,86
130,22,02195,Leonard Thompson,71.673,5696,37.843,80
131,22,01154,Bill Buttner,71.682,5677,- 14.156,79
132,22,01550,Ed Humenik,71.683,6587,7.813,92
133,22,06118,Greg Bruckner,71.692,7092,5.529,99
133,22,01607,Brian Kamm,71.692,5298,7.207,74
135,22,01282,Trevor Dodds,71.699,6159,7.149,86
136,22,01156,Curt Byrum,71.704,6940,15.299,97
137,22,02041,Bill Sander,71.726,4174,- 13.877,58
138,22,01846,Jodie Mudd,71.727,4306,- 2.362,60
139,22,02292,Bob Wolcott,71.731,8542,- 5.997,119
140,22,01106,Jim Booros,71.732,6882,4.315,96
141,22,01197,Bobby Clampett,71.749,5800,11.636,81
142,22,01143,Brad Bryant,71.763,5453,1.018,76
143,22,01388,Robert Gamez,71.777,5649,21.386,79
144,22,02054,Ken Schall,71.784,5663,7.939,79
145,22,02201,Jim Thorpe,71.792,5807,8.191,81
146,22,01185,Brandel Chamblee,71.823,5961,.271,83
147,22,02186,Brian Tennyson,71.828,6540,- 3.682,91
148,24,02148,Ray Stewart,71.851,6672,10.101,93
149,24,01112,Charlie Bowles,71.856,5385,4.225,75
150,24,01266,Clark Dennis,71.863,5750,- .950,80
151,24,01284,Mike Donald,71.885,7406,- 1.810,103
152,24,01495,Morris Hatalsky,71.888,5961,5.745,83
153,24,01790,Pat McGowan,71.889,4592,8.913,64
154,24,01984,Sam Randolph,71.903,4971,- 9.689,69
155,24,06577,John Wilson,71.936,6110,4.577,85
156,24,06072,Greg Whisman,71.943,6011,32.226,84
157,24,06571,Bryan Norton,71.949,4613,- 8.252,64
158,25,02257,Brian Watts,71.959,5680,4.722,79
159,26,01157,Tom Byrum,71.972,7191,6.184,100
160,26,01626,Karl Kimball,71.997,4978,- 10.240,69
161,26,02294,Willie Wood,72.005,5606,10.403,78
162,26,06197,Michael Allen,72.035,6185,10.025,86
163,26,01039,Perry Arthur,72.038,4963,7.613,69
164,27,02224,Greg Twiggs,72.051,5968,12.248,83
165,27,06581,David Sutherland,72.059,5497,- 20.521,76
166,27,02322,Richard Zokol,72.063,4951,21.327,69
167,28,06006,JC Anderson,72.083,4471,- 1.851,62
168,28,01078,Jim Benepe,72.089,5407,- .343,75
169,28,01151,Clark Burroughs,72.127,3884,10.831,54
170,29,01035,Tommy Armour III,72.143,6327,21.604,88
171,29,02095,Larry Silveira,72.165,5694,7.040,79
172,29,01736,Roger Maltbie,72.199,4759,6.153,66
173,29,02298,Jim Woodward,72.217,5841,8.604,81
174,29,01303,Bob Eastwood,72.284,5439,- 17.701,75
175,30,02255,Denis Watson,72.314,4110,11.887,57
176,30,02135,Mike Standly,72.334,6332,33.375,88
177,31,02311,Kim Young,72.373,3837,- 1.215,53
178,31,06573,Brandt Jobe,72.398,4571,- 9.903,63
179,33,06010,Brad Bell,72.496,4144,- 11.702,57
180,33,06150,Carl Cooper,72.533,5151,- 1.131,71
181,33,02023,Clarence Rose,72.546,3777,- 4.594,52
182,33,01755,Dick Mast,72.560,5005,1.620,69
183,34,06140,Sean Murphy,72.720,4953,- 8.014,68
184,35,01191,Barry Cheesman,72.725,4947,- 1.707,68
185,35,01878,Andy North,72.775,3881,- 23.941,53
186,35,06579,Craig Rudolph,72.785,4883,- 6.423,67
187,38,06016,Brad Lardon,72.906,4519,1.142,62
188,38,02196,Robert Thompson,72.951,4447,3.035,61
189,57,02239,Scott Verplank,74.846,4099,17.538,55
