RANK,MOVEMENT,PLAYER_ID,PLAYER,CAREER BEST STREAK,BEST YTD STREAK
1,0,02104,Jeff Sluman,23,7
2,0,01226,Fred Couples,22,7
3,0,01098,Jay Don Blake,20,6
3,0,02101,Joey Sindelar,20,9
5,0,12660,Jesper Parnevik,19,10
5,0,01958,Dan Pohl,19,3
7,0,08931,Glen Day,18,8
8,0,01093,Ronnie Black,17,9
8,0,01346,Ed Fiori,17,2
8,0,01475,Donnie Hammond,17,3
8,0,01736,Roger Maltbie,17,0
8,0,01887,Mark O'Meara,17,3
8,0,02214,Kirk Triplett,17,9
14,0,01320,Bob Estes,16,6
14,0,01444,Ken Green,16,2
14,0,01577,Lee Janzen,16,9
14,0,01771,Blaine McCallister,16,6
14,0,01926,Steve Pate,16,5
14,0,01928,Corey Pavin,16,3
14,0,08793,Tiger Woods,16,16
21,0,01527,Scott Hoch,15,9
21,0,01633,Tom Kite,15,4
21,0,01723,Andrew Magee,15,6
21,0,02099,Scott Simpson,15,0
21,0,02133,Craig Stadler,15,7
26,0,01203,Russ Cochran,14,9
26,0,06034,Marco Dawson,14,4
26,0,07457,Steve Flesch,14,14
26,0,12645,Brent Geiberger,14,14
26,0,01706,Davis Love III,14,14
26,0,01724,Jeff Maggert,14,10
26,0,21949,Joe Ogilvie,14,14
26,0,02010,Loren Roberts,14,11
26,0,02146,Payne Stewart,14,0
26,0,02245,Grant Waite,14,11
36,0,10885,Robert Allenby,13,13
36,0,01024,Billy Andrade,13,5
36,0,07867,Woody Austin,13,13
36,0,01042,Paul Azinger,13,6
36,0,01142,Bart Bryant,13,4
36,0,01143,Brad Bryant,13,3
36,0,01162,Rex Caldwell,13,0
36,0,01219,John Cook,13,7
36,0,09011,David Duval,13,8
36,0,01313,Steve Elkington,13,7
36,0,01331,Rick Fehr,13,6
36,0,01390,Buddy Gardner,13,0
36,0,01553,John Huston,13,6
36,0,01569,Peter Jacobsen,13,5
36,0,01666,Bernhard Langer,13,4
