RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG POINTS,TOTAL POINTS,POINTS LOST,POINTS GAINED
35,4,49960,Sepp Straka,2.3833,123.9312,-130.2859,89.8952
36,-1,39977,Max Homa,2.3812,109.5357,-184.8298,80.8588
37,-1,57362,Austin Eckroat,2.3768,121.2181,-63.7016,128.3982
38,0,57366,Cameron Young,2.3713,111.4500,-148.6708,113.2999
39,-2,51977,Max Greyserman,2.3599,115.6329,-26.0703,115.4047
40,0,40098,Matt Fitzpatrick,2.3289,116.4440,-189.1913,74.2309
41,1,39997,Corey Conners,2.3251,106.9557,-101.6507,97.4896
42,2,52686,Rasmus Hojgaard,2.3063,108.3964,-53.5970,101.8345
43,-2,47993,Denny McCarthy,2.2781,104.7931,-101.6042,92.3225
44,-1,58168,Davis Thompson,2.2679,113.3965,-57.6286,121.9988
45,0,22405,Justin Rose,2.1569,99.2162,-80.2690,89.9360
46,1,45523,Thriston Lawrence,2.1400,111.2792,-58.3488,104.4795
47,2,37378,Min Woo Lee,2.1183,103.7978,-95.4790,82.8353
48,-2,40250,Taylor Pendrith,2.1079,109.6112,-55.9028,117.4933
49,1,59141,Matt McCarty,2.0841,108.3714,-18.0018,110.8970
50,-2,30926,Chris Kirk,2.0777,95.5755,-103.5310,115.4359
51,0,25900,Lucas Glover,2.0636,107.3048,-95.6903,66.7197
52,0,45157,Cam Davis,2.0468,106.4355,-86.3052,87.7520
53,0,36799,Stephan Jaeger,2.0179,104.9299,-67.4157,116.8129
54,0,27349,Alex Noren,1.9963,97.8176,-77.2537,94.5393
55,0,45522,Christiaan Bezuidenhout,1.9605,101.9444,-70.3691,116.8612
56,1,35506,Mackenzie Hughes,1.9130,99.4738,-67.8574,93.2132
57,-1,47591,Eric Cole,1.9118,99.4147,-88.6885,77.8258
58,0,52453,Nicolai Højgaard,1.8716,97.3233,-77.1913,77.6997
59,0,33399,Adam Hadwin,1.8368,86.3273,-81.8417,81.8070
60,0,37455,Si Woo Kim,1.8290,93.2796,-97.5622,89.6321
61,0,33653,Thomas Detry,1.7638,91.7165,-68.8358,100.6677
62,1,47483,Will Zalatoris,1.7539,70.1558,-106.0491,89.2279
63,-1,48887,Matt Wallace,1.7507,91.0381,-58.9057,78.2412
64,0,34046,Jordan Spieth,1.7399,76.5560,-137.4802,60.4429
65,1,35532,Tom Hoge,1.7054,88.6800,-83.8673,95.5903
66,6,33968,Thorbjørn Olesen,1.7011,88.4573,-57.8258,84.5173
67,-2,25493,Nick Taylor,1.6992,84.9613,-95.8389,89.2039
68,0,54591,Ben Griffin,1.6961,88.1978,-59.6359,89.9115
69,-2,48117,Kurt Kitayama,1.6802,72.2498,-110.2360,61.9631
70,-1,45242,Kevin Yu,1.6644,74.8970,-35.2719,85.1284
71,2,51349,Nico Echavarria,1.6224,84.3636,-19.3644,86.2782
72,-2,34099,Harris English,1.6120,77.3754,-78.8545,70.8248
73,-2,32102,Rickie Fowler,1.6052,73.8385,-100.3439,38.8353
74,50,45486,Joaquin Niemann,1.6051,64.2037,-51.5957,58.1734
75,-1,40006,Erik van Rooyen,1.5279,79.4495,-53.4885,73.5640
76,-1,49947,Taylor Moore,1.4943,76.2084,-81.8236,68.0361
77,-1,47679,Victor Perez,1.4869,75.8330,-60.7314,73.2859
77,0,27064,Jhonattan Vegas,1.4869,59.4742,-15.6098,63.8072
79,6,37250,Romain Langasque,1.4765,76.7770,-40.4881,69.8663
80,21,35891,Cameron Smith,1.4670,58.6790,-101.0209,45.2919
81,-3,35461,Beau Hossler,1.4605,75.9461,-55.0832,65.2381
82,0,51950,Max McGreevy,1.3920,72.3848,-17.1103,78.3491
83,-3,29936,Ryan Fox,1.3869,72.1162,-103.1852,42.3576
84,-5,36689,Brooks Koepka,1.3829,55.3153,-93.7196,20.0813
85,-4,31646,Emiliano Grillo,1.3808,70.4224,-95.9089,49.9323
86,0,46464,Jordan Smith,1.3557,70.4970,-55.4391,59.1959
87,-4,47420,Jake Knapp,1.3511,63.5019,-42.3651,78.5925
88,-4,54628,Lee Hodges,1.3137,68.3098,-62.0911,51.4757
89,-2,36699,Patrick Rodgers,1.2969,67.4372,-57.5530,66.3156
90,-2,33199,Matteo Manassero,1.2945,67.3153,-20.6892,69.9687
91,-1,66743,Luke Clanton,1.2783,51.1309,-3.5185,54.6494
92,-3,39546,Keith Mitchell,1.2718,64.8639,-62.0752,64.7966
92,1,35706,Niklas Norgaard,1.2718,66.1345,-21.7725,66.6117
94,-3,52375,Doug Ghim,1.2710,66.0909,-32.7205,66.7751
95,-3,51287,Ryo Hisatsune,1.2581,65.4222,-54.9346,53.2693
96,-1,52689,Rasmus Neergaard-Petersen,1.2500,52.4991,-11.2812,54.3284
97,-3,30927,Brendon Todd,1.2460,64.7909,-69.0815,56.9790
98,-2,36801,Mark Hubbard,1.2390,64.4298,-56.2439,63.1086
99,-1,31113,Paul Waring,1.2287,62.6615,-24.4054,60.4930
100,-1,51894,Vince Whaley,1.2262,51.4989,-19.0508,47.8255
101,-4,47347,Adam Schenk,1.2244,63.6676,-84.8591,46.9817
102,-2,61193,David Puig,1.2193,48.7723,-20.7920,47.7642
103,1,32757,Patton Kizzire,1.2082,61.6207,-22.8658,59.8336
104,-1,57586,Jesper Svensson,1.2077,62.7997,-27.1198,65.7839
105,-3,48867,Matti Schmid,1.2069,62.7608,-35.6536,51.0722
106,1,32367,Jorge Campillo,1.2046,62.6413,-48.8194,57.4681
107,-2,29908,C.T. Pan,1.1915,47.6613,-26.8828,47.0931
108,-2,57975,Harry Hall,1.1876,61.7529,-36.5364,58.7003
109,0,50823,Tom McKibbin,1.1539,60.0003,-35.5322,56.7366
110,-2,47995,Davis Riley,1.1527,59.9389,-48.9410,64.2920
111,-1,40162,Justin Lower,1.1524,59.9252,-33.6371,63.1501
112,-1,49228,Keita Nakajima,1.1442,54.9211,-39.6404,43.5877
113,-1,51696,Rico Hoey,1.1427,59.4181,-26.9083,53.6828
114,0,49120,Kensei Hirata,1.1392,59.2403,-18.7843,51.5279
115,-2,39324,J.J. Spaun,1.1345,58.9939,-49.4450,48.8067
116,1,54576,Patrick Fishburn,1.1300,57.6316,-19.4472,53.0356
117,-2,23108,Matt Kuchar,1.1237,56.1845,-56.6528,39.9490
118,-2,27129,Luke List,1.1196,58.2207,-55.1263,51.1002
119,1,33974,Dean Burmester,1.1185,44.7403,-39.7630,31.8392
120,26,55955,Matthew Jordan,1.1053,57.4758,-26.4579,53.0343
121,-3,33674,Adrian Meronk,1.0967,43.8683,-79.4021,24.1569
122,6,28340,Julien Guerrier,1.0963,57.0092,-30.1008,48.3062
123,4,34360,Patrick Reed,1.0947,43.7867,-45.4951,37.2200
124,-3,51997,Andrew Novak,1.0895,56.6552,-27.1468,60.3458
125,-6,46405,Sebastian Soderberg,1.0851,53.1707,-41.8365,50.4848
126,-4,12716,Charley Hoffman,1.0774,50.6384,-29.6241,59.3400
127,-4,36884,Ben Kohles,1.0713,55.7088,-38.7086,49.0945
128,-3,28252,Seamus Power,1.0712,53.5576,-59.7044,54.4523
129,-3,34466,Peter Malnati,1.0670,55.4862,-41.7325,68.6492
130,1,34362,Laurie Canter,1.0661,42.6426,-21.5719,36.9687
131,78,48640,Johannes Veerman,1.0548,53.7942,-17.7984,55.7613
132,-3,45734,John Catlin,1.0500,54.6004,-19.6465,60.3901
133,-1,40026,Daniel Berger,1.0482,41.9267,-11.7958,45.9462
134,-4,40115,Adam Svensson,1.0432,54.2486,-72.5736,46.0931
135,3,59875,Jang Yu Bin,1.0333,41.3317,-10.1400,39.8441
136,-3,47917,Takumi Kanaya,1.0307,53.5951,-39.2996,43.0509
137,-2,50223,Ewen Ferguson,1.0223,53.1602,-38.3656,46.2636
138,-4,55893,Sam Stevens,1.0216,53.1255,-42.8776,49.4586
139,22,33921,Ben Campbell,1.0144,40.5767,-14.2919,33.4254
140,-4,39834,Guido Migliozzi,1.0021,52.1082,-30.4555,53.7073
141,-4,34256,Andrew Putnam,1.0016,52.0812,-68.5282,44.7188
142,0,29484,Peter Uihlein,.9961,39.8446,-8.4613,39.8976
143,-2,47056,Rikuya Hoshino,.9877,50.3741,-47.7792,38.2369
144,-5,46646,Antoine Rozner,.9790,50.9094,-40.8536,43.8533
145,-5,52513,Carson Young,.9761,50.7578,-26.9790,47.3822
146,-1,49590,Frankie Capan III,.9507,46.5860,-14.4247,46.4086
147,-4,57900,Chandler Phillips,.9504,47.5199,-23.9584,50.4432
148,-4,59143,Mac Meissner,.9479,45.4989,-21.5053,46.3046
149,-2,39327,Ben Silverman,.9286,40.8583,-27.9403,38.5739
150,-2,36326,David Lipsky,.9231,48.0007,-30.5700,43.8843
151,-2,39975,Michael Kim,.9126,47.4575,-42.5889,41.7665
152,-2,34587,Chan Kim,.9105,47.3469,-39.0233,40.6067
153,-2,32791,K.H. Lee,.9032,46.9681,-65.0972,45.4776
154,-1,49009,Daniel Brown,.9017,46.8902,-23.8196,37.7771
155,0,50474,Tim Widing,.9006,45.0296,-20.8783,50.1595
156,-4,52666,Sami Valimaki,.8954,46.5611,-45.0450,37.5570
157,-3,52585,Frederic LaCroix,.8917,44.5872,-20.3005,43.4030
158,-2,57123,Steven Fisk,.8827,42.3674,-13.8122,46.9460
159,-2,51690,Taylor Dickson,.8731,42.7800,-19.6506,42.7674
160,-1,37094,Joseph Dean,.8727,34.9067,-4.7675,39.5749
161,-3,60067,Joe Highsmith,.8650,39.7903,-19.0988,35.8455
162,-2,40058,Zac Blair,.8488,41.5921,-33.4985,31.8811
163,-1,55721,Alex Fitzpatrick,.8426,43.8157,-26.9755,32.7792
164,1,63459,Dan Bradbury,.8347,43.4052,-21.4160,32.2066
165,-2,33597,Harry Higgs,.8295,41.4758,-20.6075,45.9707
166,-2,63121,William Mouw,.8271,33.0842,-8.2946,33.5109
167,-1,32070,Rafael Campos,.8216,42.7209,-15.9362,40.5375
168,-1,54218,Yuta Sugiura,.8182,32.7296,-11.4468,30.2018
169,2,53488,Angel Hidalgo Jordan,.8019,41.6983,-16.2797,42.2732
170,-2,38991,Alejandro Tosti,.7960,41.3926,-34.1558,33.4827
171,-2,48051,Yannik Paul,.7956,41.3720,-47.9434,33.2982
172,2,34575,Adrian Otaegui,.7862,40.8839,-50.6691,36.4491
173,-3,23481,Marcel Siem,.7821,37.5420,-31.9006,27.0713
174,-1,46340,Alex Smalley,.7777,40.4409,-52.6839,29.3653
175,2,52287,David Ravetto,.7763,40.3687,-14.6526,43.4792
176,2,28723,John Parry,.7691,39.9917,-13.3901,41.4539
177,-1,50188,S.H. Kim,.7666,39.8641,-43.8883,36.8296
178,1,57364,Michael Thorbjornsen,.7647,30.5885,-10.1711,32.9226
179,1,50484,Hayden Springer,.7621,30.4823,-10.9915,30.8371
180,-8,34310,Alexander Björk,.7589,34.1526,-45.1775,20.0440
181,-6,60882,Thomas Rosenmueller,.7588,37.1794,-9.6485,35.7038
182,0,39201,Nacho Elvira,.7537,39.1900,-23.4333,37.7013
183,-2,28775,Nate Lashley,.7457,38.7747,-35.0760,40.3877
184,-1,39058,Lucas Herbert,.7419,29.6755,-54.7975,17.1343
185,-1,51890,Greyson Sigg,.7388,38.4171,-28.5610,34.8568
186,-1,30163,Henrik Norlander,.7379,36.8953,-19.7702,32.5383
187,1,60369,Sam Bairstow,.7293,37.9232,-12.9476,38.1261
188,-2,60004,Jacob Bridgeman,.7291,37.1827,-20.5006,32.7733
189,-2,59095,Chris Gotterup,.7243,36.9381,-24.3320,37.2072
190,-2,50584,Connor Syme,.7214,37.5113,-36.4986,28.7042
191,0,59836,Pierceson Coody,.7192,37.3969,-33.1659,33.1770
192,-2,31323,Gary Woodland,.7174,31.5671,-41.4679,23.9286
193,1,30852,Ryo Ishikawa,.7135,33.5349,-22.7467,25.1679
194,3,32775,Shugo Imahira,.7100,33.3704,-25.7104,26.4610
195,9,26329,Louis Oosthuizen,.7084,28.3355,-22.7286,14.7461
196,-3,46443,Brian Campbell,.7073,34.6593,-11.0942,39.1951
197,-5,29535,Brice Garnett,.7046,29.5934,-20.1311,35.6019
198,-3,37066,Grant Forrest,.6957,36.1744,-31.9385,22.2653
199,2,23452,Nicolas Colsaerts,.6915,28.3517,-4.8720,26.1375
200,-4,37275,Sam Ryder,.6906,35.9103,-46.1608,26.6134
201,-3,59018,Ryan Gerard,.6874,35.7470,-22.5889,33.8068
202,-3,50497,Adrien Dumont de Chassart,.6865,28.1479,-17.7653,21.9939
203,-3,27139,David Skinns,.6818,32.0466,-23.2072,32.9447
204,-1,53196,Robin Williams,.6817,35.4481,-7.7895,38.3947
205,10,35314,Andy Sullivan,.6695,34.8151,-22.0417,33.5354
206,23,54185,Elvis Smylie,.6674,26.6977,-3.2956,26.1331
207,-1,32686,Takahiro Hataji,.6671,33.3543,-12.1033,33.5368
208,-2,35709,Jeff Winther,.6652,33.2617,-22.3504,22.0390
209,-7,39113,Shubhankar Sharma,.6622,34.4325,-27.3891,28.0824
210,-5,55789,Taylor Montgomery,.6616,29.1121,-58.9025,27.6210
211,0,49813,Daniel Hillier,.6615,34.3970,-32.1660,21.8193
212,-4,54190,Richard Mansell,.6556,33.4357,-31.3278,28.6200
213,-3,29454,Bernd Wiesberger,.6554,26.2157,-12.4854,29.8924
214,-1,63454,Johnny Keefer,.6498,25.9909,-1.4234,27.4143
215,-3,27214,Kevin Streelman,.6491,31.1556,-33.8285,22.0798
216,0,48936,Ugo Coussaud,.6441,33.4917,-21.0031,34.9548
217,4,31109,Richard Lee,.6433,33.4515,-16.9344,29.0201
218,-4,28300,Joost Luiten,.6410,33.3323,-34.9185,22.4284
219,3,39859,Cristobal Del Solar,.6404,33.2996,-20.0945,34.6738
220,-2,26328,Shaun Norris,.6401,33.2832,-15.2492,32.0910
221,-2,48084,Wesley Bryan,.6399,25.5948,-7.4052,26.8387
222,-2,60019,Jackson Suber,.6325,28.4643,-14.9366,26.5811
223,7,37183,Chiehpo Lee,.6321,25.2825,-8.1003,20.7795
224,-7,51070,Vincent Norrman,.6289,30.1867,-44.8710,5.4882
225,-2,52514,Trace Crowe,.6269,29.4661,-16.8135,23.7032
226,106,63343,Aldrich Potgieter,.6268,25.0729,-6.5539,29.6294
227,-3,39335,Kevin Roy,.6265,32.5805,-17.4104,35.9540
228,4,34371,Adrien Saddier,.6260,30.6746,-13.9307,26.4878
229,-2,63807,Neal Shipley,.6254,25.0167,-2.3582,27.3749
230,-5,51680,Alistair Docherty,.6251,30.0038,-8.1706,31.7109
231,-3,47102,David Micheluzzi,.6242,30.5862,-14.0121,29.4177
232,10,48632,Yuto Katsuragawa,.6214,30.4510,-25.9557,31.8204
233,4,39524,Sean Crocker,.6183,30.9131,-26.2884,26.1016
234,-1,37447,Zander Lombard,.6170,30.2335,-36.6345,22.3446
235,-9,50493,Justin Suh,.6161,32.0394,-56.4654,17.0920
236,-5,47888,Taiga Semikawa,.6110,31.7700,-32.4707,21.5358
237,1,64052,Angel Ayora,.6089,24.3566,-2.2769,25.1483
238,-2,34076,Joel Dahmen,.6079,31.6124,-35.7200,31.3048
239,-4,55454,Carl Yuan,.6065,31.5393,-33.1270,30.9316
240,-6,54783,Dylan Wu,.6062,31.5215,-29.8042,26.0038
241,-2,50672,Hamish Brown,.6039,24.7580,-7.0445,25.5803
242,-2,55077,Frederik Kjettrup,.6006,24.0256,-2.4300,25.5103
243,-2,48979,MK Kim,.5979,31.0925,-16.2090,31.8566
244,0,59160,John Pak,.5967,23.8691,-6.7969,25.7675
245,-2,56781,Isaiah Salinda,.5952,27.3796,-13.5126,29.2269
246,3,49562,Suteepat Prateeptienchai,.5934,30.8577,-8.2550,29.1293
247,-2,54304,Karl Vilips,.5917,23.6691,-1.7110,25.3801
248,-2,27936,Martin Laird,.5863,29.3131,-29.7087,24.5941
249,1,36824,Paul Peterson,.5784,30.0775,-9.7314,28.9022
250,-2,36871,Matt NeSmith,.5783,30.0692,-38.5395,25.9768
251,-4,55707,Calum Hill,.5727,29.7823,-20.3788,23.8949
252,-1,58605,Quade Cummins,.5705,29.0949,-14.5788,30.9788
253,3,34500,Ryosuke Kinoshita,.5698,29.6304,-15.7017,28.5323
254,1,52144,Braden Thornberry,.5649,22.5971,-1.8491,24.0307
255,-2,34317,Joakim Lagergren,.5621,22.4839,-15.3140,21.7788
256,-4,59652,Sam Bennett,.5617,22.4695,-13.0873,21.6041
257,6,35225,Brandon Stone,.5601,29.1258,-13.4218,29.4575
258,-4,47988,Nick Hardy,.5593,29.0852,-35.6917,22.3805
258,21,34607,Francesco Laporta,.5593,29.0858,-12.6329,24.5586
260,-2,54475,Brandon R-Thompson,.5552,23.3165,-10.3937,19.4732
261,-4,55708,Hayden Buckley,.5462,26.7626,-43.6639,22.5683
262,-3,59440,Ricky Castillo,.5441,21.7657,-11.5453,21.5109
263,-3,46441,Robby Shelton,.5419,28.1776,-39.4809,24.9465
264,-3,29670,Pablo Larrazabal,.5401,23.7638,-41.9367,15.7230
265,-3,26596,Ryan Moore,.5395,28.0519,-20.5633,23.5391
266,14,47078,Trav Smyth,.5363,21.4532,-17.4240,17.3518
267,-3,27747,Hiroshi Iwata,.5344,27.7884,-22.0256,24.4378
268,-3,32333,Kevin Tway,.5302,27.5683,-17.2287,27.7620
269,0,66583,Taisei Shimizu,.5297,25.4250,-12.9883,23.7293
270,-4,47983,Chad Ramey,.5277,27.4421,-25.7397,22.2942
271,-3,35261,Miguel Tabuena,.5254,21.0169,-10.4290,16.7492
272,-5,36521,Young-han Song,.5251,27.3065,-19.8627,16.1444
273,2,48001,Zach Bauchou,.5177,20.7063,-6.7826,19.9576
274,-3,35557,Aaron Cockerill,.5151,26.7847,-22.8345,25.6445
275,1,51151,Todd Clements,.5113,26.5875,-24.8046,18.4614
276,-6,26476,Chez Reavie,.5088,26.4568,-43.3287,17.5282
277,5,56512,Conor Purcell,.5084,25.9274,-9.4452,24.9151
278,-5,51600,Jimmy Stanger,.5080,20.3189,-22.7195,18.7677
279,4,26503,Alfredo Garcia-Heredia,.5074,23.3393,-11.7152,20.7683
280,-8,33413,Ben Martin,.5073,20.2919,-26.9740,19.8932
281,-7,34563,Chesson Hadley,.5070,25.3521,-30.5835,16.9051
282,-5,54607,Danny Walker,.5055,20.2212,-7.1872,20.0704
283,-5,34255,Joseph Bramlett,.5015,23.0704,-27.3374,23.0977
284,-3,29531,Richie Ramsay,.4970,24.8513,-31.1759,18.8280
285,-1,56100,Ren Yonezawa,.4954,25.2671,-9.0555,22.7166
286,-1,52374,Brandon Wu,.4892,25.4366,-46.2392,20.3340
287,-1,58696,Peter Kuest,.4885,19.5389,-16.7304,13.8030
288,1,32659,Darius Van Driel,.4863,25.2889,-18.3070,24.5796
289,-1,27770,Camilo Villegas,.4843,25.1855,-23.2687,7.1003
290,-3,45609,Tyler Duncan,.4824,25.0847,-32.2051,13.9562
291,-1,50762,Alejandro Del Rey,.4817,25.0508,-21.4501,21.0065
292,-1,29939,Fabrizio Zanotti,.4809,22.6004,-18.7888,17.9889
293,-1,54421,Garrick Higgo,.4769,24.8009,-30.7230,20.2568
294,-1,31273,Gavin Green,.4746,24.6807,-27.5134,19.7781
295,-1,37380,Curtis Luck,.4738,18.9531,-11.9541,11.0878
296,0,58619,Kevin Velo,.4732,24.1309,-12.7913,30.3046
297,-2,35437,Carter Jenkins,.4689,21.0994,-13.3666,16.2754
298,0,59827,Tom Vaillant,.4593,22.5080,-10.6580,20.1452
299,15,57737,Jayden Schaper,.4592,23.8760,-16.3411,18.4190
300,-3,35174,Matthew Southgate,.4588,23.8560,-28.8658,13.1720
301,-1,34021,Bud Cauley,.4569,18.2766,-2.4574,20.7340
302,317,64054,Caleb Surratt,.4549,18.1955,-.9928,18.5838
303,-4,30756,Andrea Pavan,.4536,23.5889,-12.7455,19.1438
304,12,63617,Ryggs Johnston,.4507,18.0267,-.1614,18.1881
305,-4,52370,Mason Andersen,.4504,22.9706,-16.5950,22.6282
306,-4,32366,Kevin Chappell,.4472,17.8888,-8.5223,17.9366
307,-4,35296,Haotong Li,.4462,20.0783,-14.5781,23.9139
308,-4,51190,Guntaek Koh,.4433,23.0528,-15.5248,19.9011
309,-4,35310,Lanto Griffin,.4432,20.3864,-14.8050,18.7411
310,-4,29303,Hur In-hoi,.4418,20.3239,-7.6530,18.6036
311,-2,32622,Matthew Baldwin,.4399,22.8760,-23.7559,19.6675
311,-4,35658,Kris Ventura,.4399,20.6776,-9.1961,23.3127
313,-3,65408,Barend Botha,.4385,17.5396,-1.1408,18.6804
314,-6,30978,Kiradech Aphibarnrat,.4381,22.7831,-16.8328,24.9961
315,-4,34225,Lee Jung-hwan,.4320,20.3055,-12.1956,18.0524
316,-5,32640,Troy Merritt,.4317,22.4471,-27.1284,19.4745
317,-4,59826,Joel Moscatel Nachsh,.4313,21.1343,-6.5476,22.6348
318,-4,50095,Austin Smotherman,.4289,22.3016,-19.0623,18.8897
319,-2,45194,Marcus Armitage,.4236,22.0253,-20.5837,14.8248
320,22,47472,MJ Maguire,.4234,16.9364,-4.1462,15.6757
321,-3,46404,Marcus Kinhult,.4227,19.8683,-16.4464,18.0378
322,0,48237,Oliver Lindell,.4226,21.1314,-5.0753,20.9059
323,2,35778,Kazuki Higa,.4211,21.8987,-25.5516,18.1767
324,-4,50582,Jeremy Paul,.4193,21.8024,-15.6484,24.4816
325,13,47239,Phachara Khongwatmai,.4180,17.9761,-16.2773,10.6810
326,-5,20229,Stewart Cink,.4177,16.7067,-19.1599,13.5556
327,82,57492,Eugenio Chacarra,.4173,16.6936,-7.6894,11.4044
327,-8,24024,Zach Johnson,.4173,16.6923,-17.9569,15.6188
329,-5,57688,Casey Jarvis,.4169,21.6795,-21.1708,19.7501
330,-7,57625,Trent Phillips,.4144,18.6492,-14.5635,19.4327
331,4,31138,Scott Jamieson,.4140,20.2868,-20.7663,17.8411
332,-6,29289,S.Y. Noh,.4135,20.6772,-10.0336,21.2674
333,-2,46270,Takashi Ogiso,.4122,20.6103,-9.8793,18.7439
334,-6,33667,Carlos Ortiz,.4111,16.4435,-8.9969,22.8880
335,-2,55623,Kaito Onishi,.4102,21.3322,-18.4583,23.0147
336,0,47125,Matt Atkins,.4096,16.3824,-4.5311,14.4409
337,-10,20766,Padraig Harrington,.4091,16.3629,-17.2308,11.7959
338,-4,56987,Jeong Weon Ko,.4081,21.2205,-15.3661,20.5544
339,-9,59442,Parker Coody,.4079,17.9463,-19.5215,13.2894
340,-11,22371,Aaron Baddeley,.4077,19.1607,-23.9031,16.6331
341,-4,34308,Brandon Crick,.4027,17.7196,-8.2878,17.7591
342,7,56190,Wooyoung Cho,.3997,17.5867,-5.2193,16.4035
343,-5,33486,Roger Sloan,.3995,19.1742,-13.9414,12.7923
344,-4,30957,Max Kieffer,.3964,20.2165,-27.2231,16.2555
345,0,59859,Yuta Kaneko,.3942,17.7409,-5.3326,16.5598
346,-5,29221,Webb Simpson,.3940,15.7616,-20.2540,12.4062
347,4,48018,Sadom Kaewkanjana,.3935,17.7085,-21.1107,15.1486
348,-5,49453,Trevor Cone,.3927,20.0272,-14.6680,19.5018
349,-5,54328,Norman Xiong,.3897,15.5897,-20.2751,6.8748
350,-3,25834,Daniel Summerhays,.3883,17.0841,-7.3710,17.0142
351,-5,33459,Jens Dantorp,.3880,20.1786,-28.0196,13.1286
352,-3,55165,Noah Goodwin,.3871,18.1955,-11.4080,20.3263
353,-5,36514,Yuki Inamori,.3867,20.1078,-26.6119,12.0370
354,51,50000,Kieran Vincent,.3861,15.4441,-10.1414,12.6077
355,56,33293,Thomas Pieters,.3807,15.2274,-24.3788,14.8190
356,-3,63818,Jonathan Broomhead,.3797,15.1888,-3.0499,15.3899
357,-4,28521,Ryutaro Nagano,.3764,16.5610,-15.4000,8.8250
358,-6,30692,Scott Stallings,.3736,14.9452,-47.1900,9.1854
359,-3,34374,Erik Barnes,.3723,14.8900,-16.3133,20.2838
360,22,29334,Jaco Ahlers,.3716,18.5785,-18.0673,13.7507
360,-5,46035,Callum Shinkwin,.3716,15.2347,-33.7069,13.6704
362,0,31569,Jason Scrivener,.3715,18.9471,-19.5981,14.2856
363,-5,46113,Ryan McCormick,.3697,19.2248,-17.1816,15.1649
364,-7,32797,Sanghyun Park,.3694,17.3607,-22.5283,10.0461
365,-6,56266,Deon Germishuys,.3686,19.1666,-16.4439,18.4940
366,7,29970,Dylan Frittelli,.3671,19.0890,-21.2572,24.9234
367,-4,34656,Mikumu Horikawa,.3659,19.0268,-21.9084,14.6463
368,-7,59211,Trey Winstead,.3658,14.6322,-3.9929,18.3797
369,-9,48052,Max Rottluff,.3657,16.4551,-10.5322,12.3873
370,2,56555,Myles Creighton,.3649,15.3276,-10.9533,15.8978
371,-7,55940,Andrew Wilson,.3648,16.4141,-9.2867,15.1748
372,-6,51921,Jannik De Bruyn,.3642,16.3868,-5.9175,17.0342
373,3,46879,Naoyuki Kataoka,.3641,18.5679,-13.5273,15.2646
373,-5,54621,Kazuma Kobori,.3641,14.5656,-5.3748,17.6112
375,-7,47856,Seth Reeves,.3633,14.5317,-3.6515,16.6906
375,-8,48705,Dalton Ward,.3633,14.8953,-5.7290,17.3271
